 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 3.369288E+02, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.04303938E-03 -3.41948224E-08
   8.00032001E-05  2.08607762E-03 -1.36779245E-07
   1.20004800E-04  3.12911359E-03 -3.07753134E-07
   1.60006400E-04  4.17214616E-03 -5.47116265E-07
   2.00008000E-04  5.21517419E-03 -8.54868327E-07
   2.40009600E-04  6.25819655E-03 -1.23100892E-06
   2.80011200E-04  7.30121210E-03 -1.67553755E-06
   3.20012801E-04  8.34421970E-03 -2.18845363E-06
   3.60014401E-04  9.38721823E-03 -2.76975651E-06
   4.00016001E-04  1.04302065E-02 -3.41944541E-06
   4.40017601E-04  1.14731835E-02 -4.13751949E-06
   4.80019201E-04  1.25161480E-02 -4.92397782E-06
   5.20020801E-04  1.35590989E-02 -5.77881936E-06
   5.60022401E-04  1.46020350E-02 -6.70204300E-06
   6.00024001E-04  1.56449552E-02 -7.69364754E-06
   6.40025601E-04  1.66878584E-02 -8.75363168E-06
   6.80027201E-04  1.77307435E-02 -9.88199403E-06
   7.20028801E-04  1.87736092E-02 -1.10787331E-05
   7.60030401E-04  1.98164546E-02 -1.23438474E-05
   8.00032001E-04  2.08592784E-02 -1.36773352E-05
   8.40033601E-04  2.19020794E-02 -1.50791948E-05
   8.80035201E-04  2.29448567E-02 -1.65494244E-05
   9.20036801E-04  2.39876090E-02 -1.80880220E-05
   9.60038402E-04  2.50303352E-02 -1.96949856E-05
   1.00004000E-03  2.60730342E-02 -2.13703132E-05
   1.04004160E-03  2.71157048E-02 -2.31140025E-05
   1.08004320E-03  2.81583459E-02 -2.49260512E-05
   1.12004480E-03  2.92009564E-02 -2.68064571E-05
   1.16004640E-03  3.02435351E-02 -2.87552176E-05
   1.20004800E-03  3.12860809E-02 -3.07723303E-05
   1.24004960E-03  3.23285926E-02 -3.28577924E-05
   1.28005120E-03  3.33710692E-02 -3.50116012E-05
   1.32005280E-03  3.44135095E-02 -3.72337540E-05
   1.36005440E-03  3.54559123E-02 -3.95242478E-05
   1.40005600E-03  3.64982766E-02 -4.18830797E-05
   1.44005760E-03  3.75406012E-02 -4.43102465E-05
   1.48005920E-03  3.85828849E-02 -4.68057451E-05
   1.52006080E-03  3.96251266E-02 -4.93695723E-05
   1.56006240E-03  4.06673253E-02 -5.20017246E-05
   1.60006400E-03  4.17094797E-02 -5.47021987E-05
   1.64006560E-03  4.27515887E-02 -5.74709911E-05
   1.68006720E-03  4.37936512E-02 -6.03080980E-05
   1.72006880E-03  4.48356660E-02 -6.32135159E-05
   1.76007040E-03  4.58776321E-02 -6.61872409E-05
   1.80007200E-03  4.69195483E-02 -6.92292691E-05
   1.84007360E-03  4.79614134E-02 -7.23395965E-05
   1.88007520E-03  4.90032264E-02 -7.55182192E-05
   1.92007680E-03  5.00449860E-02 -7.87651329E-05
   1.96007840E-03  5.10866912E-02 -8.20803335E-05
   2.00008000E-03  5.21283408E-02 -8.54638165E-05
   2.04008160E-03  5.31699337E-02 -8.89155776E-05
   2.08008320E-03  5.42114688E-02 -9.24356122E-05
   2.12008480E-03  5.52529448E-02 -9.60239158E-05
   2.16008640E-03  5.62943608E-02 -9.96804837E-05
   2.20008800E-03  5.73357155E-02 -1.03405311E-04
   2.24008960E-03  5.83770079E-02 -1.07198393E-04
   2.28009120E-03  5.94182367E-02 -1.11059725E-04
   2.32009280E-03  6.04594009E-02 -1.14989301E-04
   2.36009440E-03  6.15004993E-02 -1.18987117E-04
   2.40009600E-03  6.25415308E-02 -1.23053167E-04
   2.44009760E-03  6.35824943E-02 -1.27187447E-04
   2.48009920E-03  6.46233886E-02 -1.31389949E-04
   2.52010080E-03  6.56642125E-02 -1.35660670E-04
   2.56010240E-03  6.67049651E-02 -1.39999604E-04
   2.60010400E-03  6.77456451E-02 -1.44406744E-04
   2.64010560E-03  6.87862513E-02 -1.48882085E-04
   2.68010720E-03  6.98267828E-02 -1.53425622E-04
   2.72010880E-03  7.08672382E-02 -1.58037348E-04
   2.76011040E-03  7.19076166E-02 -1.62717257E-04
   2.80011200E-03  7.29479168E-02 -1.67465344E-04
   2.84011360E-03  7.39881375E-02 -1.72281601E-04
   2.88011520E-03  7.50282778E-02 -1.77166024E-04
   2.92011680E-03  7.60683365E-02 -1.82118604E-04
   2.96011840E-03  7.71083124E-02 -1.87139337E-04
   3.00012000E-03  7.81482044E-02 -1.92228214E-04
   3.04012160E-03  7.91880114E-02 -1.97385231E-04
   3.08012320E-03  8.02277322E-02 -2.02610379E-04
   3.12012480E-03  8.12673658E-02 -2.07903653E-04
   3.16012641E-03  8.23069110E-02 -2.13265044E-04
   3.20012801E-03  8.33463666E-02 -2.18694547E-04
   3.24012961E-03  8.43857315E-02 -2.24192154E-04
   3.28013121E-03  8.54250046E-02 -2.29757858E-04
   3.32013281E-03  8.64641848E-02 -2.35391652E-04
   3.36013441E-03  8.75032709E-02 -2.41093527E-04
   3.40013601E-03  8.85422618E-02 -2.46863478E-04
   3.44013761E-03  8.95811564E-02 -2.52701496E-04
   3.48013921E-03  9.06199536E-02 -2.58607574E-04
   3.52014081E-03  9.16586521E-02 -2.64581704E-04
   3.56014241E-03  9.26972509E-02 -2.70623878E-04
   3.60014401E-03  9.37357489E-02 -2.76734088E-04
   3.64014561E-03  9.47741449E-02 -2.82912327E-04
   3.68014721E-03  9.58124378E-02 -2.89158586E-04
   3.72014881E-03  9.68506265E-02 -2.95472857E-04
   3.76015041E-03  9.78887098E-02 -3.01855132E-04
   3.80015201E-03  9.89266866E-02 -3.08305402E-04
   3.84015361E-03  9.99645557E-02 -3.14823660E-04
   3.88015521E-03  1.01002316E-01 -3.21409896E-04
   3.92015681E-03  1.02039967E-01 -3.28064102E-04
   3.96015841E-03  1.03077506E-01 -3.34786269E-04
   4.00016001E-03  1.04114934E-01 -3.41576389E-04
   4.04016161E-03  1.05152248E-01 -3.48434453E-04
   4.08016321E-03  1.06189447E-01 -3.55360451E-04
   4.12016481E-03  1.07226532E-01 -3.62354375E-04
   4.16016641E-03  1.08263499E-01 -3.69416216E-04
   4.20016801E-03  1.09300349E-01 -3.76545963E-04
   4.24016961E-03  1.10337080E-01 -3.83743609E-04
   4.28017121E-03  1.11373690E-01 -3.91009143E-04
   4.32017281E-03  1.12410180E-01 -3.98342557E-04
   4.36017441E-03  1.13446547E-01 -4.05743840E-04
   4.40017601E-03  1.14482791E-01 -4.13212983E-04
   4.44017761E-03  1.15518911E-01 -4.20749976E-04
   4.48017921E-03  1.16554904E-01 -4.28354809E-04
   4.52018081E-03  1.17590771E-01 -4.36027473E-04
   4.56018241E-03  1.18626510E-01 -4.43767956E-04
   4.60018401E-03  1.19662120E-01 -4.51576251E-04
   4.64018561E-03  1.20697600E-01 -4.59452345E-04
   4.68018721E-03  1.21732948E-01 -4.67396229E-04
   4.72018881E-03  1.22768164E-01 -4.75407892E-04
   4.76019041E-03  1.23803247E-01 -4.83487324E-04
   4.80019201E-03  1.24838194E-01 -4.91634514E-04
   4.84019361E-03  1.25873006E-01 -4.99849452E-04
   4.88019521E-03  1.26907681E-01 -5.08132128E-04
   4.92019681E-03  1.27942218E-01 -5.16482529E-04
   4.96019841E-03  1.28976616E-01 -5.24900645E-04
   5.00020001E-03  1.30010873E-01 -5.33386466E-04
   5.04020161E-03  1.31044989E-01 -5.41939980E-04
   5.08020321E-03  1.32078962E-01 -5.50561176E-04
   5.12020481E-03  1.33112792E-01 -5.59250043E-04
   5.16020641E-03  1.34146477E-01 -5.68006569E-04
   5.20020801E-03  1.35180016E-01 -5.76830743E-04
   5.24020961E-03  1.36213408E-01 -5.85722553E-04
   5.28021121E-03  1.37246651E-01 -5.94681989E-04
   5.32021281E-03  1.38279746E-01 -6.03709037E-04
   5.36021441E-03  1.39312690E-01 -6.12803687E-04
   5.40021601E-03  1.40345482E-01 -6.21965926E-04
   5.44021761E-03  1.41378122E-01 -6.31195743E-04
   5.48021921E-03  1.42410607E-01 -6.40493125E-04
   5.52022081E-03  1.43442938E-01 -6.49858060E-04
   5.56022241E-03  1.44475113E-01 -6.59290537E-04
   5.60022401E-03  1.45507131E-01 -6.68790542E-04
   5.64022561E-03  1.46538990E-01 -6.78358063E-04
   5.68022721E-03  1.47570690E-01 -6.87993089E-04
   5.72022881E-03  1.48602229E-01 -6.97695605E-04
   5.76023041E-03  1.49633607E-01 -7.07465600E-04
   5.80023201E-03  1.50664822E-01 -7.17303061E-04
   5.84023361E-03  1.51695873E-01 -7.27207975E-04
   5.88023521E-03  1.52726759E-01 -7.37180329E-04
   5.92023681E-03  1.53757479E-01 -7.47220110E-04
   5.96023841E-03  1.54788032E-01 -7.57327305E-04
   6.00024001E-03  1.55818416E-01 -7.67501900E-04
   6.04024161E-03  1.56848630E-01 -7.77743883E-04
   6.08024321E-03  1.57878674E-01 -7.88053240E-04
   6.12024481E-03  1.58908547E-01 -7.98429958E-04
   6.16024641E-03  1.59938246E-01 -8.08874022E-04
   6.20024801E-03  1.60967771E-01 -8.19385420E-04
   6.24024961E-03  1.61997122E-01 -8.29964138E-04
   6.28025121E-03  1.63026296E-01 -8.40610161E-04
   6.32025281E-03  1.64055292E-01 -8.51323476E-04
   6.36025441E-03  1.65084110E-01 -8.62104069E-04
   6.40025601E-03  1.66112749E-01 -8.72951926E-04
   6.44025761E-03  1.67141207E-01 -8.83867033E-04
   6.48025921E-03  1.68169483E-01 -8.94849374E-04
   6.52026081E-03  1.69197576E-01 -9.05898937E-04
   6.56026241E-03  1.70225485E-01 -9.17015707E-04
   6.60026401E-03  1.71253208E-01 -9.28199669E-04
   6.64026561E-03  1.72280746E-01 -9.39450808E-04
   6.68026721E-03  1.73308096E-01 -9.50769110E-04
   6.72026881E-03  1.74335257E-01 -9.62154560E-04
   6.76027041E-03  1.75362229E-01 -9.73607143E-04
   6.80027201E-03  1.76389010E-01 -9.85126844E-04
   6.84027361E-03  1.77415599E-01 -9.96713648E-04
   6.88027521E-03  1.78441995E-01 -1.00836754E-03
   6.92027681E-03  1.79468197E-01 -1.02008851E-03
   6.96027841E-03  1.80494204E-01 -1.03187653E-03
   7.00028001E-03  1.81520015E-01 -1.04373159E-03
   7.04028161E-03  1.82545627E-01 -1.05565368E-03
   7.08028321E-03  1.83571042E-01 -1.06764279E-03
   7.12028481E-03  1.84596256E-01 -1.07969888E-03
   7.16028641E-03  1.85621270E-01 -1.09182196E-03
   7.20028801E-03  1.86646082E-01 -1.10401200E-03
   7.24028961E-03  1.87670691E-01 -1.11626899E-03
   7.28029121E-03  1.88695095E-01 -1.12859291E-03
   7.32029281E-03  1.89719294E-01 -1.14098374E-03
   7.36029441E-03  1.90743287E-01 -1.15344148E-03
   7.40029601E-03  1.91767073E-01 -1.16596610E-03
   7.44029761E-03  1.92790649E-01 -1.17855758E-03
   7.48029921E-03  1.93814016E-01 -1.19121592E-03
   7.52030081E-03  1.94837173E-01 -1.20394109E-03
   7.56030241E-03  1.95860117E-01 -1.21673308E-03
   7.60030401E-03  1.96882848E-01 -1.22959186E-03
   7.64030561E-03  1.97905365E-01 -1.24251744E-03
   7.68030721E-03  1.98927666E-01 -1.25550977E-03
   7.72030881E-03  1.99949751E-01 -1.26856886E-03
   7.76031041E-03  2.00971619E-01 -1.28169468E-03
   7.80031201E-03  2.01993268E-01 -1.29488722E-03
   7.84031361E-03  2.03014697E-01 -1.30814645E-03
   7.88031521E-03  2.04035906E-01 -1.32147237E-03
   7.92031681E-03  2.05056892E-01 -1.33486495E-03
   7.96031841E-03  2.06077655E-01 -1.34832417E-03
   8.00032001E-03  2.07098195E-01 -1.36185003E-03
   8.04032161E-03  2.08118508E-01 -1.37544249E-03
   8.08032321E-03  2.09138596E-01 -1.38910155E-03
   8.12032481E-03  2.10158456E-01 -1.40282718E-03
   8.16032641E-03  2.11178087E-01 -1.41661937E-03
   8.20032801E-03  2.12197488E-01 -1.43047810E-03
   8.24032961E-03  2.13216659E-01 -1.44440336E-03
   8.28033121E-03  2.14235597E-01 -1.45839511E-03
   8.32033281E-03  2.15254303E-01 -1.47245335E-03
   8.36033441E-03  2.16272774E-01 -1.48657805E-03
   8.40033601E-03  2.17291011E-01 -1.50076921E-03
   8.44033761E-03  2.18309010E-01 -1.51502679E-03
   8.48033921E-03  2.19326772E-01 -1.52935078E-03
   8.52034081E-03  2.20344296E-01 -1.54374117E-03
   8.56034241E-03  2.21361580E-01 -1.55819793E-03
   8.60034401E-03  2.22378623E-01 -1.57272104E-03
   8.64034561E-03  2.23395424E-01 -1.58731049E-03
   8.68034721E-03  2.24411982E-01 -1.60196625E-03
   8.72034881E-03  2.25428296E-01 -1.61668831E-03
   8.76035041E-03  2.26444365E-01 -1.63147665E-03
   8.80035201E-03  2.27460187E-01 -1.64633125E-03
   8.84035361E-03  2.28475762E-01 -1.66125209E-03
   8.88035521E-03  2.29491088E-01 -1.67623914E-03
   8.92035681E-03  2.30506165E-01 -1.69129240E-03
   8.96035841E-03  2.31520991E-01 -1.70641184E-03
   9.00036001E-03  2.32535565E-01 -1.72159744E-03
   9.04036161E-03  2.33549886E-01 -1.73684917E-03
   9.08036321E-03  2.34563952E-01 -1.75216703E-03
   9.12036481E-03  2.35577764E-01 -1.76755099E-03
   9.16036641E-03  2.36591320E-01 -1.78300103E-03
   9.20036801E-03  2.37604618E-01 -1.79851713E-03
   9.24036961E-03  2.38617657E-01 -1.81409928E-03
   9.28037121E-03  2.39630437E-01 -1.82974744E-03
   9.32037281E-03  2.40642956E-01 -1.84546160E-03
   9.36037441E-03  2.41655214E-01 -1.86124174E-03
   9.40037602E-03  2.42667208E-01 -1.87708783E-03
   9.44037762E-03  2.43678939E-01 -1.89299987E-03
   9.48037922E-03  2.44690404E-01 -1.90897782E-03
   9.52038082E-03  2.45701603E-01 -1.92502167E-03
   9.56038242E-03  2.46712535E-01 -1.94113139E-03
   9.60038402E-03  2.47723199E-01 -1.95730697E-03
   9.64038562E-03  2.48733593E-01 -1.97354838E-03
   9.68038722E-03  2.49743716E-01 -1.98985560E-03
   9.72038882E-03  2.50753568E-01 -2.00622861E-03
   9.76039042E-03  2.51763146E-01 -2.02266738E-03
   9.80039202E-03  2.52772451E-01 -2.03917191E-03
   9.84039362E-03  2.53781481E-01 -2.05574216E-03
   9.88039522E-03  2.54790235E-01 -2.07237812E-03
   9.92039682E-03  2.55798712E-01 -2.08907976E-03
   9.96039842E-03  2.56806910E-01 -2.10584705E-03
   1.00004000E-02  2.57814829E-01 -2.12267999E-03
   1.00404016E-02  2.58822468E-01 -2.13957854E-03
   1.00804032E-02  2.59829825E-01 -2.15654269E-03
   1.01204048E-02  2.60836899E-01 -2.17357241E-03
   1.01604064E-02  2.61843689E-01 -2.19066768E-03
