 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 6.295253E+01, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  6.72672947E-08  1.83762058E-05
   8.00032001E-05  2.69069163E-07  3.67524079E-05
   1.20004800E-04  6.05405555E-07  5.51286026E-05
   1.60006400E-04  1.07627639E-06  7.35047862E-05
   2.00008000E-04  1.68168155E-06  9.18809549E-05
   2.40009600E-04  2.42162090E-06  1.10257105E-04
   2.80011200E-04  3.29609425E-06  1.28633233E-04
   3.20012801E-04  4.30510139E-06  1.47009335E-04
   3.60014401E-04  5.44864207E-06  1.65385407E-04
   4.00016001E-04  6.72671603E-06  1.83761446E-04
   4.40017601E-04  8.13932295E-06  2.02137448E-04
   4.80019201E-04  9.68646248E-06  2.20513409E-04
   5.20020801E-04  1.13681343E-05  2.38889326E-04
   5.60022401E-04  1.31843379E-05  2.57265194E-04
   6.00024001E-04  1.51350729E-05  2.75641010E-04
   6.40025601E-04  1.72203388E-05  2.94016771E-04
   6.80027201E-04  1.94401352E-05  3.12392473E-04
   7.20028801E-04  2.17944614E-05  3.30768111E-04
   7.60030401E-04  2.42833170E-05  3.49143683E-04
   8.00032001E-04  2.69067012E-05  3.67519184E-04
   8.40033601E-04  2.96646136E-05  3.85894611E-04
   8.80035201E-04  3.25570533E-05  4.04269960E-04
   9.20036801E-04  3.55840197E-05  4.22645228E-04
   9.60038402E-04  3.87455122E-05  4.41020410E-04
   1.00004000E-03  4.20415298E-05  4.59395504E-04
   1.04004160E-03  4.54720718E-05  4.77770504E-04
   1.08004320E-03  4.90371374E-05  4.96145408E-04
   1.12004480E-03  5.27367257E-05  5.14520212E-04
   1.16004640E-03  5.65708359E-05  5.32894913E-04
   1.20004800E-03  6.05394669E-05  5.51269505E-04
   1.24004960E-03  6.46426179E-05  5.69643987E-04
   1.28005120E-03  6.88802878E-05  5.88018353E-04
   1.32005280E-03  7.32524756E-05  6.06392601E-04
   1.36005440E-03  7.77591802E-05  6.24766727E-04
   1.40005600E-03  8.24004006E-05  6.43140726E-04
   1.44005760E-03  8.71761357E-05  6.61514596E-04
   1.48005920E-03  9.20863842E-05  6.79888332E-04
   1.52006080E-03  9.71311450E-05  6.98261931E-04
   1.56006240E-03  1.02310417E-04  7.16635389E-04
   1.60006400E-03  1.07624199E-04  7.35008702E-04
   1.64006560E-03  1.13072489E-04  7.53381867E-04
   1.68006720E-03  1.18655286E-04  7.71754880E-04
   1.72006880E-03  1.24372590E-04  7.90127737E-04
   1.76007040E-03  1.30224397E-04  8.08500435E-04
   1.80007200E-03  1.36210708E-04  8.26872970E-04
   1.84007360E-03  1.42331521E-04  8.45245338E-04
   1.88007520E-03  1.48586833E-04  8.63617535E-04
   1.92007680E-03  1.54976644E-04  8.81989558E-04
   1.96007840E-03  1.61500952E-04  9.00361403E-04
   2.00008000E-03  1.68159756E-04  9.18733066E-04
   2.04008160E-03  1.74953054E-04  9.37104544E-04
   2.08008320E-03  1.81880843E-04  9.55475833E-04
   2.12008480E-03  1.88943124E-04  9.73846929E-04
   2.16008640E-03  1.96139893E-04  9.92217828E-04
   2.20008800E-03  2.03471149E-04  1.01058853E-03
   2.24008960E-03  2.10936891E-04  1.02895902E-03
   2.28009120E-03  2.18537116E-04  1.04732931E-03
   2.32009280E-03  2.26271823E-04  1.06569939E-03
   2.36009440E-03  2.34141009E-04  1.08406925E-03
   2.40009600E-03  2.42144674E-04  1.10243889E-03
   2.44009760E-03  2.50282814E-04  1.12080831E-03
   2.48009920E-03  2.58555428E-04  1.13917750E-03
   2.52010080E-03  2.66962515E-04  1.15754647E-03
   2.56010240E-03  2.75504071E-04  1.17591520E-03
   2.60010400E-03  2.84180095E-04  1.19428369E-03
   2.64010560E-03  2.92990585E-04  1.21265194E-03
   2.68010720E-03  3.01935538E-04  1.23101995E-03
   2.72010880E-03  3.11014953E-04  1.24938771E-03
   2.76011040E-03  3.20228828E-04  1.26775522E-03
   2.80011200E-03  3.29577159E-04  1.28612247E-03
   2.84011360E-03  3.39059945E-04  1.30448946E-03
   2.88011520E-03  3.48677184E-04  1.32285619E-03
   2.92011680E-03  3.58428873E-04  1.34122265E-03
   2.96011840E-03  3.68315009E-04  1.35958884E-03
   3.00012000E-03  3.78335591E-04  1.37795475E-03
   3.04012160E-03  3.88490616E-04  1.39632039E-03
   3.08012320E-03  3.98780081E-04  1.41468575E-03
   3.12012480E-03  4.09203985E-04  1.43305082E-03
   3.16012641E-03  4.19762324E-04  1.45141560E-03
   3.20012801E-03  4.30455096E-04  1.46978009E-03
   3.24012961E-03  4.41282298E-04  1.48814428E-03
   3.28013121E-03  4.52243928E-04  1.50650817E-03
   3.32013281E-03  4.63339983E-04  1.52487176E-03
   3.36013441E-03  4.74570460E-04  1.54323504E-03
   3.40013601E-03  4.85935357E-04  1.56159801E-03
   3.44013761E-03  4.97434671E-04  1.57996066E-03
   3.48013921E-03  5.09068399E-04  1.59832300E-03
   3.52014081E-03  5.20836539E-04  1.61668501E-03
   3.56014241E-03  5.32739086E-04  1.63504669E-03
   3.60014401E-03  5.44776040E-04  1.65340805E-03
   3.64014561E-03  5.56947396E-04  1.67176907E-03
   3.68014721E-03  5.69253152E-04  1.69012976E-03
   3.72014881E-03  5.81693304E-04  1.70849010E-03
   3.76015041E-03  5.94267851E-04  1.72685010E-03
   3.80015201E-03  6.06976788E-04  1.74520975E-03
   3.84015361E-03  6.19820112E-04  1.76356905E-03
   3.88015521E-03  6.32797821E-04  1.78192799E-03
   3.92015681E-03  6.45909912E-04  1.80028657E-03
   3.96015841E-03  6.59156380E-04  1.81864479E-03
   4.00016001E-03  6.72537224E-04  1.83700265E-03
   4.04016161E-03  6.86052439E-04  1.85536013E-03
   4.08016321E-03  6.99702023E-04  1.87371724E-03
   4.12016481E-03  7.13485972E-04  1.89207396E-03
   4.16016641E-03  7.27404282E-04  1.91043031E-03
   4.20016801E-03  7.41456951E-04  1.92878627E-03
   4.24016961E-03  7.55643975E-04  1.94714185E-03
   4.28017121E-03  7.69965351E-04  1.96549703E-03
   4.32017281E-03  7.84421075E-04  1.98385181E-03
   4.36017441E-03  7.99011143E-04  2.00220619E-03
   4.40017601E-03  8.13735553E-04  2.02056017E-03
   4.44017761E-03  8.28594300E-04  2.03891374E-03
   4.48017921E-03  8.43587381E-04  2.05726690E-03
   4.52018081E-03  8.58714792E-04  2.07561965E-03
   4.56018241E-03  8.73976530E-04  2.09397197E-03
   4.60018401E-03  8.89372591E-04  2.11232387E-03
   4.64018561E-03  9.04902971E-04  2.13067535E-03
   4.68018721E-03  9.20567667E-04  2.14902640E-03
   4.72018881E-03  9.36366674E-04  2.16737701E-03
   4.76019041E-03  9.52299989E-04  2.18572719E-03
   4.80019201E-03  9.68367608E-04  2.20407692E-03
   4.84019361E-03  9.84569527E-04  2.22242621E-03
   4.88019521E-03  1.00090574E-03  2.24077505E-03
   4.92019681E-03  1.01737625E-03  2.25912344E-03
   4.96019841E-03  1.03398105E-03  2.27747137E-03
   5.00020001E-03  1.05072013E-03  2.29581885E-03
   5.04020161E-03  1.06759349E-03  2.31416586E-03
   5.08020321E-03  1.08460112E-03  2.33251240E-03
   5.12020481E-03  1.10174303E-03  2.35085847E-03
   5.16020641E-03  1.11901921E-03  2.36920407E-03
   5.20020801E-03  1.13642964E-03  2.38754919E-03
   5.24020961E-03  1.15397434E-03  2.40589383E-03
   5.28021121E-03  1.17165330E-03  2.42423798E-03
   5.32021281E-03  1.18946650E-03  2.44258165E-03
   5.36021441E-03  1.20741395E-03  2.46092482E-03
   5.40021601E-03  1.22549565E-03  2.47926749E-03
   5.44021761E-03  1.24371158E-03  2.49760966E-03
   5.48021921E-03  1.26206174E-03  2.51595133E-03
   5.52022081E-03  1.28054614E-03  2.53429250E-03
   5.56022241E-03  1.29916475E-03  2.55263315E-03
   5.60022401E-03  1.31791759E-03  2.57097328E-03
   5.64022561E-03  1.33680465E-03  2.58931290E-03
   5.68022721E-03  1.35582591E-03  2.60765199E-03
   5.72022881E-03  1.37498138E-03  2.62599056E-03
   5.76023041E-03  1.39427105E-03  2.64432860E-03
   5.80023201E-03  1.41369492E-03  2.66266610E-03
   5.84023361E-03  1.43325298E-03  2.68100307E-03
   5.88023521E-03  1.45294523E-03  2.69933949E-03
   5.92023681E-03  1.47277166E-03  2.71767538E-03
   5.96023841E-03  1.49273227E-03  2.73601071E-03
