 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 6.831783E+04, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.48234966E-02 -1.65019886E-04
   8.00032001E-05  4.96316945E-02 -6.59957501E-04
   1.20004800E-04  7.44093043E-02 -1.48444680E-03
   1.60006400E-04  9.91410556E-02 -2.63787797E-03
   2.00008000E-04  1.23811706E-01 -4.11939784E-03
   2.40009600E-04  1.48406051E-01 -5.92791044E-03
   2.80011200E-04  1.72908934E-01 -8.06207773E-03
   3.20012801E-04  1.97305253E-01 -1.05203205E-02
   3.60014401E-04  2.21579972E-01 -1.33008193E-02
   4.00016001E-04  2.45718131E-01 -1.64015159E-02
   4.40017601E-04  2.69704854E-01 -1.98201144E-02
   4.80019201E-04  2.93525357E-01 -2.35540827E-02
   5.20020801E-04  3.17164961E-01 -2.76006546E-02
   5.60022401E-04  3.40609095E-01 -3.19568310E-02
   6.00024001E-04  3.63843312E-01 -3.66193824E-02
   6.40025601E-04  3.86853292E-01 -4.15848510E-02
   6.80027201E-04  4.09624854E-01 -4.68495524E-02
   7.20028801E-04  4.32143964E-01 -5.24095788E-02
   7.60030401E-04  4.54396742E-01 -5.82608012E-02
   8.00032001E-04  4.76369476E-01 -6.43988721E-02
   8.40033601E-04  4.98048623E-01 -7.08192286E-02
   8.80035201E-04  5.19420822E-01 -7.75170950E-02
   9.20036801E-04  5.40472901E-01 -8.44874866E-02
   9.60038402E-04  5.61191887E-01 -9.17252122E-02
   1.00004000E-03  5.81565009E-01 -9.92248783E-02
   1.04004160E-03  6.01579712E-01 -1.06980892E-01
   1.08004320E-03  6.21223662E-01 -1.14987466E-01
   1.12004480E-03  6.40484750E-01 -1.23238620E-01
   1.16004640E-03  6.59351107E-01 -1.31728187E-01
   1.20004800E-03  6.77811105E-01 -1.40449816E-01
   1.24004960E-03  6.95853368E-01 -1.49396977E-01
   1.28005120E-03  7.13466776E-01 -1.58562966E-01
   1.32005280E-03  7.30640473E-01 -1.67940907E-01
   1.36005440E-03  7.47363876E-01 -1.77523758E-01
   1.40005600E-03  7.63626678E-01 -1.87304317E-01
   1.44005760E-03  7.79418856E-01 -1.97275224E-01
   1.48005920E-03  7.94730678E-01 -2.07428970E-01
   1.52006080E-03  8.09552706E-01 -2.17757895E-01
   1.56006240E-03  8.23875806E-01 -2.28254202E-01
   1.60006400E-03  8.37691151E-01 -2.38909954E-01
   1.64006560E-03  8.50990226E-01 -2.49717085E-01
   1.68006720E-03  8.63764835E-01 -2.60667403E-01
   1.72006880E-03  8.76007104E-01 -2.71752594E-01
   1.76007040E-03  8.87709490E-01 -2.82964232E-01
   1.80007200E-03  8.98864780E-01 -2.94293780E-01
   1.84007360E-03  9.09466098E-01 -3.05732597E-01
   1.88007520E-03  9.19506911E-01 -3.17271946E-01
   1.92007680E-03  9.28981032E-01 -3.28902997E-01
   1.96007840E-03  9.37882621E-01 -3.40616833E-01
   2.00008000E-03  9.46206191E-01 -3.52404459E-01
   2.04008160E-03  9.53946614E-01 -3.64256805E-01
   2.08008320E-03  9.61099119E-01 -3.76164731E-01
   2.12008480E-03  9.67659297E-01 -3.88119039E-01
   2.16008640E-03  9.73623107E-01 -4.00110472E-01
   2.20008800E-03  9.78986871E-01 -4.12129725E-01
   2.24008960E-03  9.83747285E-01 -4.24167448E-01
   2.28009120E-03  9.87901414E-01 -4.36214255E-01
   2.32009280E-03  9.91446699E-01 -4.48260729E-01
   2.36009440E-03  9.94380954E-01 -4.60297428E-01
   2.40009600E-03  9.96702371E-01 -4.72314893E-01
   2.44009760E-03  9.98409520E-01 -4.84303652E-01
   2.48009920E-03  9.99501348E-01 -4.96254227E-01
   2.52010080E-03  9.99977182E-01 -5.08157141E-01
   2.56010240E-03  9.99836730E-01 -5.20002926E-01
   2.60010400E-03  9.99080077E-01 -5.31782126E-01
   2.64010560E-03  9.97707690E-01 -5.43485304E-01
   2.68010720E-03  9.95720415E-01 -5.55103051E-01
   2.72010880E-03  9.93119477E-01 -5.66625991E-01
   2.76011040E-03  9.89906478E-01 -5.78044784E-01
   2.80011200E-03  9.86083399E-01 -5.89350140E-01
   2.84011360E-03  9.81652596E-01 -6.00532815E-01
   2.88011520E-03  9.76616799E-01 -6.11583627E-01
   2.92011680E-03  9.70979112E-01 -6.22493456E-01
   2.96011840E-03  9.64743010E-01 -6.33253254E-01
   3.00012000E-03  9.57912336E-01 -6.43854047E-01
   3.04012160E-03  9.50491300E-01 -6.54286945E-01
   3.08012320E-03  9.42484475E-01 -6.64543146E-01
   3.12012480E-03  9.33896796E-01 -6.74613943E-01
   3.16012641E-03  9.24733556E-01 -6.84490729E-01
   3.20012801E-03  9.15000401E-01 -6.94165004E-01
   3.24012961E-03  9.04703331E-01 -7.03628378E-01
   3.28013121E-03  8.93848691E-01 -7.12872581E-01
   3.32013281E-03  8.82443172E-01 -7.21889467E-01
   3.36013441E-03  8.70493802E-01 -7.30671017E-01
   3.40013601E-03  8.58007946E-01 -7.39209350E-01
   3.44013761E-03  8.44993298E-01 -7.47496720E-01
   3.48013921E-03  8.31457881E-01 -7.55525533E-01
   3.52014081E-03  8.17410035E-01 -7.63288340E-01
   3.56014241E-03  8.02858419E-01 -7.70777851E-01
   3.60014401E-03  7.87812000E-01 -7.77986937E-01
   3.64014561E-03  7.72280052E-01 -7.84908634E-01
   3.68014721E-03  7.56272147E-01 -7.91536149E-01
   3.72014881E-03  7.39798151E-01 -7.97862866E-01
   3.76015041E-03  7.22868216E-01 -8.03882347E-01
   3.80015201E-03  7.05492777E-01 -8.09588342E-01
   3.84015361E-03  6.87682543E-01 -8.14974787E-01
   3.88015521E-03  6.69448489E-01 -8.20035814E-01
   3.92015681E-03  6.50801853E-01 -8.24765752E-01
   3.96015841E-03  6.31754127E-01 -8.29159132E-01
   4.00016001E-03  6.12317051E-01 -8.33210690E-01
   4.04016161E-03  5.92502603E-01 -8.36915373E-01
   4.08016321E-03  5.72322995E-01 -8.40268341E-01
   4.12016481E-03  5.51790664E-01 -8.43264971E-01
   4.16016641E-03  5.30918264E-01 -8.45900859E-01
   4.20016801E-03  5.09718659E-01 -8.48171827E-01
   4.24016961E-03  4.88204913E-01 -8.50073921E-01
   4.28017121E-03  4.66390286E-01 -8.51603418E-01
   4.32017281E-03  4.44288223E-01 -8.52756829E-01
   4.36017441E-03  4.21912344E-01 -8.53530898E-01
   4.40017601E-03  3.99276440E-01 -8.53922609E-01
   4.44017761E-03  3.76394462E-01 -8.53929183E-01
   4.48017921E-03  3.53280512E-01 -8.53548087E-01
   4.52018081E-03  3.29948834E-01 -8.52777031E-01
   4.56018241E-03  3.06413809E-01 -8.51613971E-01
   4.60018401E-03  2.82689940E-01 -8.50057112E-01
   4.64018561E-03  2.58791850E-01 -8.48104910E-01
   4.68018721E-03  2.34734266E-01 -8.45756069E-01
   4.72018881E-03  2.10532014E-01 -8.43009551E-01
   4.76019041E-03  1.86200012E-01 -8.39864566E-01
   4.80019201E-03  1.61753255E-01 -8.36320583E-01
   4.84019361E-03  1.37206809E-01 -8.32377326E-01
   4.88019521E-03  1.12575802E-01 -8.28034774E-01
   4.92019681E-03  8.78754143E-02 -8.23293164E-01
   4.96019841E-03  6.31208692E-02 -8.18152989E-01
   5.00020001E-03  3.83274227E-02 -8.12615000E-01
   5.04020161E-03  1.35103549E-02 -8.06680207E-01
   5.08020321E-03 -1.13150394E-02 -8.00349874E-01
   5.12020481E-03 -3.61334601E-02 -7.93625525E-01
   5.16020641E-03 -6.09296118E-02 -7.86508937E-01
   5.20020801E-03 -8.56882125E-02 -7.79002147E-01
   5.24020961E-03 -1.10394003E-01 -7.71107443E-01
   5.28021121E-03 -1.35031759E-01 -7.62827368E-01
   5.32021281E-03 -1.59586293E-01 -7.54164720E-01
   5.36021441E-03 -1.84042475E-01 -7.45122546E-01
   5.40021601E-03 -2.08385231E-01 -7.35704143E-01
   5.44021761E-03 -2.32599559E-01 -7.25913058E-01
