 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 2.384976E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.70573517E-06  6.96187351E-04
   8.00032001E-05  1.08229143E-05  1.39236905E-03
   1.20004800E-04  2.43514584E-05  2.08853945E-03
   1.60006400E-04  4.32912356E-05  2.78469289E-03
   2.00008000E-04  6.76420615E-05  3.48082373E-03
   2.40009600E-04  9.74036989E-05  4.17692632E-03
   2.80011200E-04  1.32575858E-04  4.87299500E-03
   3.20012801E-04  1.73158196E-04  5.56902413E-03
   3.60014401E-04  2.19150317E-04  6.26500805E-03
   4.00016001E-04  2.70551774E-04  6.96094112E-03
   4.40017601E-04  3.27362067E-04  7.65681768E-03
   4.80019201E-04  3.89580640E-04  8.35263209E-03
   5.20020801E-04  4.57206890E-04  9.04837870E-03
   5.60022401E-04  5.30240156E-04  9.74405187E-03
   6.00024001E-04  6.08679727E-04  1.04396459E-02
   6.40025601E-04  6.92524840E-04  1.11351553E-02
   6.80027201E-04  7.81774677E-04  1.18305742E-02
   7.20028801E-04  8.76428370E-04  1.25258971E-02
   7.60030401E-04  9.76484995E-04  1.32211184E-02
   8.00032001E-04  1.08194358E-03  1.39162323E-02
   8.40033601E-04  1.19280309E-03  1.46112332E-02
   8.80035201E-04  1.30906246E-03  1.53061156E-02
   9.20036801E-04  1.43072055E-03  1.60008737E-02
   9.60038402E-04  1.55777616E-03  1.66955019E-02
   1.00004000E-03  1.69022808E-03  1.73899946E-02
   1.04004160E-03  1.82807500E-03  1.80843462E-02
   1.08004320E-03  1.97131558E-03  1.87785509E-02
   1.12004480E-03  2.11994843E-03  1.94726033E-02
   1.16004640E-03  2.27397210E-03  2.01664975E-02
   1.20004800E-03  2.43338509E-03  2.08602281E-02
   1.24004960E-03  2.59818584E-03  2.15537893E-02
   1.28005120E-03  2.76837276E-03  2.22471756E-02
   1.32005280E-03  2.94394417E-03  2.29403813E-02
   1.36005440E-03  3.12489838E-03  2.36334008E-02
   1.40005600E-03  3.31123362E-03  2.43262285E-02
   1.44005760E-03  3.50294807E-03  2.50188586E-02
   1.48005920E-03  3.70003986E-03  2.57112857E-02
   1.52006080E-03  3.90250708E-03  2.64035041E-02
   1.56006240E-03  4.11034776E-03  2.70955082E-02
   1.60006400E-03  4.32355986E-03  2.77872924E-02
   1.64006560E-03  4.54214131E-03  2.84788509E-02
   1.68006720E-03  4.76608998E-03  2.91701784E-02
   1.72006880E-03  4.99540369E-03  2.98612690E-02
   1.76007040E-03  5.23008020E-03  3.05521172E-02
   1.80007200E-03  5.47011724E-03  3.12427175E-02
   1.84007360E-03  5.71551245E-03  3.19330641E-02
   1.88007520E-03  5.96626344E-03  3.26231516E-02
   1.92007680E-03  6.22236778E-03  3.33129742E-02
   1.96007840E-03  6.48382297E-03  3.40025264E-02
   2.00008000E-03  6.75062646E-03  3.46918026E-02
   2.04008160E-03  7.02277565E-03  3.53807972E-02
   2.08008320E-03  7.30026789E-03  3.60695047E-02
   2.12008480E-03  7.58310048E-03  3.67579193E-02
   2.16008640E-03  7.87127065E-03  3.74460356E-02
