 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 1.276465E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 4.917068633299304E-02  (ETA=-5.086024E-01)
 #      Matching radius: RAD(   12)= 4.400176007040000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.68651532E-03  1.22718274E-02
   8.00032001E-05  5.16396925E-03  2.30336693E-02
   1.20004800E-04  7.62988033E-03  3.32488903E-02
   1.60006400E-04  1.01191816E-02  4.31017857E-02
   2.00008000E-04  1.26468023E-02  5.26771527E-02
   2.40009600E-04  1.52206451E-02  6.20238736E-02
   2.80011200E-04  1.78453508E-02  7.11737126E-02
   3.20012801E-04  2.05237967E-02  8.01489317E-02
   3.60014401E-04  2.32578083E-02  8.89659730E-02
   4.00016001E-04  2.60485385E-02  9.76374567E-02
   4.40017601E-04  2.88966878E-02  1.06173360E-01
   4.80019201E-04  3.18026392E-02  1.14581758E-01
   5.20020801E-04  3.47665467E-02  1.22869309E-01
   5.60022401E-04  3.77883938E-02  1.31041593E-01
   6.00024001E-04  4.08680349E-02  1.39103347E-01
   6.40025601E-04  4.40052243E-02  1.47058637E-01
   6.80027201E-04  4.71996383E-02  1.54910987E-01
   7.20028801E-04  5.04508904E-02  1.62663480E-01
   7.60030401E-04  5.37585442E-02  1.70318829E-01
   8.00032001E-04  5.71221222E-02  1.77879440E-01
   8.40033601E-04  6.05411136E-02  1.85347460E-01
   8.80035201E-04  6.40149796E-02  1.92724813E-01
   9.20036801E-04  6.75431582E-02  2.00013231E-01
   9.60038402E-04  7.11250683E-02  2.07214281E-01
   1.00004000E-03  7.47601120E-02  2.14329390E-01
   1.04004160E-03  7.84476776E-02  2.21359854E-01
   1.08004320E-03  8.21871417E-02  2.28306863E-01
   1.12004480E-03  8.59778704E-02  2.35171505E-01
   1.16004640E-03  8.98192214E-02  2.41954785E-01
   1.20004800E-03  9.37105446E-02  2.48657628E-01
   1.24004960E-03  9.76511835E-02  2.55280891E-01
   1.28005120E-03  1.01640476E-01  2.61825369E-01
   1.32005280E-03  1.05677755E-01  2.68291802E-01
   1.36005440E-03  1.09762349E-01  2.74680877E-01
   1.40005600E-03  1.13893584E-01  2.80993237E-01
   1.44005760E-03  1.18070781E-01  2.87229486E-01
   1.48005920E-03  1.22293258E-01  2.93390186E-01
   1.52006080E-03  1.26560333E-01  2.99475867E-01
   1.56006240E-03  1.30871321E-01  3.05487030E-01
   1.60006400E-03  1.35225532E-01  3.11424143E-01
   1.64006560E-03  1.39622279E-01  3.17287652E-01
   1.68006720E-03  1.44060871E-01  3.23077977E-01
   1.72006880E-03  1.48540617E-01  3.28795516E-01
   1.76007040E-03  1.53060824E-01  3.34440647E-01
   1.80007200E-03  1.57620799E-01  3.40013731E-01
   1.84007360E-03  1.62219847E-01  3.45515110E-01
   1.88007520E-03  1.66857274E-01  3.50945111E-01
   1.92007680E-03  1.71532386E-01  3.56304046E-01
   1.96007840E-03  1.76244486E-01  3.61592216E-01
   2.00008000E-03  1.80992879E-01  3.66809907E-01
   2.04008160E-03  1.85776870E-01  3.71957394E-01
   2.08008320E-03  1.90595762E-01  3.77034942E-01
   2.12008480E-03  1.95448861E-01  3.82042807E-01
   2.16008640E-03  2.00335471E-01  3.86981236E-01
   2.20008800E-03  2.05254895E-01  3.91850466E-01
   2.24008960E-03  2.10206440E-01  3.96650728E-01
   2.28009120E-03  2.15189409E-01  4.01382245E-01
   2.32009280E-03  2.20203110E-01  4.06045235E-01
   2.36009440E-03  2.25246847E-01  4.10639909E-01
   2.40009600E-03  2.30319926E-01  4.15166471E-01
   2.44009760E-03  2.35421656E-01  4.19625123E-01
   2.48009920E-03  2.40551344E-01  4.24016061E-01
   2.52010080E-03  2.45708297E-01  4.28339475E-01
   2.56010240E-03  2.50891824E-01  4.32595554E-01
   2.60010400E-03  2.56101235E-01  4.36784482E-01
   2.64010560E-03  2.61335839E-01  4.40906440E-01
   2.68010720E-03  2.66594949E-01  4.44961605E-01
   2.72010880E-03  2.71877876E-01  4.48950154E-01
   2.76011040E-03  2.77183932E-01  4.52872258E-01
   2.80011200E-03  2.82512431E-01  4.56728088E-01
   2.84011360E-03  2.87862687E-01  4.60517813E-01
   2.88011520E-03  2.93234017E-01  4.64241601E-01
   2.92011680E-03  2.98625736E-01  4.67899616E-01
   2.96011840E-03  3.04037162E-01  4.71492023E-01
   3.00012000E-03  3.09467614E-01  4.75018985E-01
   3.04012160E-03  3.14916411E-01  4.78480664E-01
   3.08012320E-03  3.20382874E-01  4.81877221E-01
   3.12012480E-03  3.25866325E-01  4.85208817E-01
   3.16012641E-03  3.31366089E-01  4.88475612E-01
   3.20012801E-03  3.36881488E-01  4.91677765E-01
   3.24012961E-03  3.42411849E-01  4.94815437E-01
   3.28013121E-03  3.47956499E-01  4.97888786E-01
   3.32013281E-03  3.53514766E-01  5.00897971E-01
   3.36013441E-03  3.59085981E-01  5.03843153E-01
   3.40013601E-03  3.64669474E-01  5.06724491E-01
   3.44013761E-03  3.70264578E-01  5.09542144E-01
   3.48013921E-03  3.75870628E-01  5.12296273E-01
   3.52014081E-03  3.81486958E-01  5.14987040E-01
   3.56014241E-03  3.87112907E-01  5.17614604E-01
   3.60014401E-03  3.92747813E-01  5.20179129E-01
   3.64014561E-03  3.98391016E-01  5.22680776E-01
   3.68014721E-03  4.04041858E-01  5.25119711E-01
   3.72014881E-03  4.09699684E-01  5.27496096E-01
   3.76015041E-03  4.15363837E-01  5.29810097E-01
   3.80015201E-03  4.21033666E-01  5.32061880E-01
   3.84015361E-03  4.26708520E-01  5.34251614E-01
   3.88015521E-03  4.32387748E-01  5.36379466E-01
   3.92015681E-03  4.38070703E-01  5.38445605E-01
   3.96015841E-03  4.43756740E-01  5.40450203E-01
   4.00016001E-03  4.49445214E-01  5.42393432E-01
   4.04016161E-03  4.55135485E-01  5.44275464E-01
   4.08016321E-03  4.60826911E-01  5.46096475E-01
   4.12016481E-03  4.66518854E-01  5.47856640E-01
   4.16016641E-03  4.72210680E-01  5.49556138E-01
   4.20016801E-03  4.77901753E-01  5.51195145E-01
   4.24016961E-03  4.83591441E-01  5.52773844E-01
   4.28017121E-03  4.89279115E-01  5.54292416E-01
   4.32017281E-03  4.94964148E-01  5.55751044E-01
   4.36017441E-03  5.00645913E-01  5.57149913E-01
   4.40017601E-03  5.06323787E-01  5.58489209E-01
   4.44017761E-03  5.11997148E-01  5.59769121E-01
   4.48017921E-03  5.17665379E-01  5.60989839E-01
   4.52018081E-03  5.23327861E-01  5.62151553E-01
   4.56018241E-03  5.28983982E-01  5.63254457E-01
   4.60018401E-03  5.34633127E-01  5.64298746E-01
   4.64018561E-03  5.40274689E-01  5.65284616E-01
   4.68018721E-03  5.45908059E-01  5.66212266E-01
   4.72018881E-03  5.51532633E-01  5.67081894E-01
   4.76019041E-03  5.57147807E-01  5.67893705E-01
   4.80019201E-03  5.62752983E-01  5.68647899E-01
   4.84019361E-03  5.68347561E-01  5.69344684E-01
   4.88019521E-03  5.73930948E-01  5.69984266E-01
   4.92019681E-03  5.79502551E-01  5.70566854E-01
   4.96019841E-03  5.85061780E-01  5.71092659E-01
   5.00020001E-03  5.90608048E-01  5.71561894E-01
   5.04020161E-03  5.96140770E-01  5.71974772E-01
   5.08020321E-03  6.01659364E-01  5.72331511E-01
   5.12020481E-03  6.07163250E-01  5.72632328E-01
   5.16020641E-03  6.12651853E-01  5.72877443E-01
   5.20020801E-03  6.18124598E-01  5.73067078E-01
   5.24020961E-03  6.23580915E-01  5.73201457E-01
   5.28021121E-03  6.29020235E-01  5.73280806E-01
   5.32021281E-03  6.34441992E-01  5.73305351E-01
   5.36021441E-03  6.39845625E-01  5.73275323E-01
   5.40021601E-03  6.45230573E-01  5.73190952E-01
   5.44021761E-03  6.50596280E-01  5.73052472E-01
   5.48021921E-03  6.55942191E-01  5.72860117E-01
   5.52022081E-03  6.61267757E-01  5.72614125E-01
   5.56022241E-03  6.66572429E-01  5.72314734E-01
   5.60022401E-03  6.71855662E-01  5.71962184E-01
   5.64022561E-03  6.77116915E-01  5.71556718E-01
   5.68022721E-03  6.82355649E-01  5.71098581E-01
   5.72022881E-03  6.87571327E-01  5.70588018E-01
   5.76023041E-03  6.92763419E-01  5.70025278E-01
   5.80023201E-03  6.97931393E-01  5.69410611E-01
   5.84023361E-03  7.03074724E-01  5.68744268E-01
   5.88023521E-03  7.08192889E-01  5.68026503E-01
   5.92023681E-03  7.13285368E-01  5.67257571E-01
   5.96023841E-03  7.18351645E-01  5.66437730E-01
   6.00024001E-03  7.23391206E-01  5.65567238E-01
   6.04024161E-03  7.28403541E-01  5.64646358E-01
   6.08024321E-03  7.33388143E-01  5.63675351E-01
   6.12024481E-03  7.38344509E-01  5.62654481E-01
   6.16024641E-03  7.43272140E-01  5.61584017E-01
   6.20024801E-03  7.48170537E-01  5.60464225E-01
   6.24024961E-03  7.53039209E-01  5.59295375E-01
   6.28025121E-03  7.57877665E-01  5.58077740E-01
   6.32025281E-03  7.62685419E-01  5.56811592E-01
   6.36025441E-03  7.67461988E-01  5.55497207E-01
   6.40025601E-03  7.72206893E-01  5.54134863E-01
   6.44025761E-03  7.76919657E-01  5.52724837E-01
   6.48025921E-03  7.81599809E-01  5.51267410E-01
   6.52026081E-03  7.86246880E-01  5.49762865E-01
   6.56026241E-03  7.90860405E-01  5.48211485E-01
   6.60026401E-03  7.95439921E-01  5.46613555E-01
   6.64026561E-03  7.99984972E-01  5.44969364E-01
   6.68026721E-03  8.04495102E-01  5.43279200E-01
   6.72026881E-03  8.08969862E-01  5.41543354E-01
   6.76027041E-03  8.13408803E-01  5.39762117E-01
   6.80027201E-03  8.17811484E-01  5.37935784E-01
   6.84027361E-03  8.22177464E-01  5.36064651E-01
   6.88027521E-03  8.26506308E-01  5.34149013E-01
   6.92027681E-03  8.30797584E-01  5.32189171E-01
   6.96027841E-03  8.35050864E-01  5.30185424E-01
   7.00028001E-03  8.39265722E-01  5.28138075E-01
   7.04028161E-03  8.43441739E-01  5.26047426E-01
   7.08028321E-03  8.47578498E-01  5.23913783E-01
   7.12028481E-03  8.51675586E-01  5.21737452E-01
   7.16028641E-03  8.55732594E-01  5.19518741E-01
   7.20028801E-03  8.59749117E-01  5.17257960E-01
   7.24028961E-03  8.63724754E-01  5.14955419E-01
   7.28029121E-03  8.67659108E-01  5.12611431E-01
   7.32029281E-03  8.71551785E-01  5.10226310E-01
   7.36029441E-03  8.75402396E-01  5.07800372E-01
   7.40029601E-03  8.79210555E-01  5.05333933E-01
   7.44029761E-03  8.82975882E-01  5.02827311E-01
   7.48029921E-03  8.86697999E-01  5.00280826E-01
   7.52030081E-03  8.90376533E-01  4.97694798E-01
   7.56030241E-03  8.94011115E-01  4.95069551E-01
   7.60030401E-03  8.97601379E-01  4.92405407E-01
   7.64030561E-03  9.01146964E-01  4.89702692E-01
   7.68030721E-03  9.04647514E-01  4.86961732E-01
   7.72030881E-03  9.08102675E-01  4.84182855E-01
   7.76031041E-03  9.11512099E-01  4.81366389E-01
   7.80031201E-03  9.14875441E-01  4.78512665E-01
   7.84031361E-03  9.18192361E-01  4.75622014E-01
   7.88031521E-03  9.21462522E-01  4.72694768E-01
   7.92031681E-03  9.24685593E-01  4.69731261E-01
   7.96031841E-03  9.27861246E-01  4.66731829E-01
   8.00032001E-03  9.30989156E-01  4.63696807E-01
   8.04032161E-03  9.34069004E-01  4.60626533E-01
   8.08032321E-03  9.37100476E-01  4.57521346E-01
   8.12032481E-03  9.40083259E-01  4.54381584E-01
   8.16032641E-03  9.43017048E-01  4.51207588E-01
   8.20032801E-03  9.45901540E-01  4.47999701E-01
   8.24032961E-03  9.48736436E-01  4.44758265E-01
   8.28033121E-03  9.51521444E-01  4.41483624E-01
   8.32033281E-03  9.54256272E-01  4.38176123E-01
   8.36033441E-03  9.56940637E-01  4.34836108E-01
   8.40033601E-03  9.59574256E-01  4.31463925E-01
   8.44033761E-03  9.62156854E-01  4.28059923E-01
   8.48033921E-03  9.64688158E-01  4.24624450E-01
   8.52034081E-03  9.67167901E-01  4.21157857E-01
   8.56034241E-03  9.69595818E-01  4.17660494E-01
   8.60034401E-03  9.71971650E-01  4.14132712E-01
   8.64034561E-03  9.74295143E-01  4.10574863E-01
   8.68034721E-03  9.76566047E-01  4.06987303E-01
   8.72034881E-03  9.78784114E-01  4.03370383E-01
   8.76035041E-03  9.80949105E-01  3.99724460E-01
   8.80035201E-03  9.83060781E-01  3.96049890E-01
   8.84035361E-03  9.85118910E-01  3.92347028E-01
   8.88035521E-03  9.87123263E-01  3.88616232E-01
   8.92035681E-03  9.89073617E-01  3.84857861E-01
   8.96035841E-03  9.90969752E-01  3.81072272E-01
   9.00036001E-03  9.92811453E-01  3.77259826E-01
   9.04036161E-03  9.94598510E-01  3.73420883E-01
   9.08036321E-03  9.96330716E-01  3.69555804E-01
   9.12036481E-03  9.98007871E-01  3.65664949E-01
   9.16036641E-03  9.99629776E-01  3.61748682E-01
   9.20036801E-03  1.00119624E+00  3.57807364E-01
   9.24036961E-03  1.00270707E+00  3.53841360E-01
   9.28037121E-03  1.00416209E+00  3.49851033E-01
   9.32037281E-03  1.00556112E+00  3.45836748E-01
   9.36037441E-03  1.00690398E+00  3.41798869E-01
   9.40037602E-03  1.00819050E+00  3.37737762E-01
   9.44037762E-03  1.00942052E+00  3.33653793E-01
   9.48037922E-03  1.01059388E+00  3.29547328E-01
   9.52038082E-03  1.01171041E+00  3.25418734E-01
   9.56038242E-03  1.01276997E+00  3.21268379E-01
   9.60038402E-03  1.01377241E+00  3.17096630E-01
   9.64038562E-03  1.01471759E+00  3.12903855E-01
   9.68038722E-03  1.01560536E+00  3.08690423E-01
   9.72038882E-03  1.01643560E+00  3.04456702E-01
   9.76039042E-03  1.01720817E+00  3.00203062E-01
   9.80039202E-03  1.01792295E+00  2.95929871E-01
   9.84039362E-03  1.01857982E+00  2.91637500E-01
   9.88039522E-03  1.01917866E+00  2.87326318E-01
   9.92039682E-03  1.01971936E+00  2.82996696E-01
   9.96039842E-03  1.02020182E+00  2.78649004E-01
   1.00004000E-02  1.02062593E+00  2.74283612E-01
   1.00404016E-02  1.02099159E+00  2.69900892E-01
   1.00804032E-02  1.02129871E+00  2.65501214E-01
   1.01204048E-02  1.02154721E+00  2.61084949E-01
   1.01604064E-02  1.02173700E+00  2.56652469E-01
   1.02004080E-02  1.02186799E+00  2.52204145E-01
   1.02404096E-02  1.02194012E+00  2.47740348E-01
   1.02804112E-02  1.02195331E+00  2.43261449E-01
   1.03204128E-02  1.02190749E+00  2.38767821E-01
   1.03604144E-02  1.02180261E+00  2.34259834E-01
   1.04004160E-02  1.02163861E+00  2.29737860E-01
   1.04404176E-02  1.02141543E+00  2.25202270E-01
   1.04804192E-02  1.02113303E+00  2.20653436E-01
   1.05204208E-02  1.02079136E+00  2.16091729E-01
   1.05604224E-02  1.02039039E+00  2.11517521E-01
   1.06004240E-02  1.01993008E+00  2.06931182E-01
   1.06404256E-02  1.01941039E+00  2.02333083E-01
   1.06804272E-02  1.01883131E+00  1.97723596E-01
   1.07204288E-02  1.01819281E+00  1.93103091E-01
   1.07604304E-02  1.01749488E+00  1.88471938E-01
   1.08004320E-02  1.01673751E+00  1.83830508E-01
   1.08404336E-02  1.01592067E+00  1.79179171E-01
   1.08804352E-02  1.01504439E+00  1.74518296E-01
   1.09204368E-02  1.01410864E+00  1.69848254E-01
   1.09604384E-02  1.01311345E+00  1.65169413E-01
   1.10004400E-02  1.01205881E+00  1.60482142E-01
   1.10404416E-02  1.01094475E+00  1.55786810E-01
   1.10804432E-02  1.00977128E+00  1.51083786E-01
   1.11204448E-02  1.00853843E+00  1.46373437E-01
   1.11604464E-02  1.00724622E+00  1.41656130E-01
   1.12004480E-02  1.00589469E+00  1.36932232E-01
   1.12404496E-02  1.00448387E+00  1.32202111E-01
   1.12804512E-02  1.00301381E+00  1.27466133E-01
   1.13204528E-02  1.00148455E+00  1.22724663E-01
   1.13604544E-02  9.99896129E-01  1.17978066E-01
   1.14004560E-02  9.98248616E-01  1.13226707E-01
   1.14404576E-02  9.96542063E-01  1.08470951E-01
   1.14804592E-02  9.94776535E-01  1.03711160E-01
   1.15204608E-02  9.92952097E-01  9.89476991E-02
   1.15604624E-02  9.91068822E-01  9.41809293E-02
   1.16004640E-02  9.89126784E-01  8.94112129E-02
   1.16404656E-02  9.87126065E-01  8.46389112E-02
   1.16804672E-02  9.85066747E-01  7.98643847E-02
   1.17204688E-02  9.82948921E-01  7.50879933E-02
   1.17604704E-02  9.80772677E-01  7.03100964E-02
   1.18004720E-02  9.78538114E-01  6.55310524E-02
   1.18404736E-02  9.76245333E-01  6.07512191E-02
   1.18804752E-02  9.73894439E-01  5.59709536E-02
   1.19204768E-02  9.71485542E-01  5.11906122E-02
   1.19604784E-02  9.69018756E-01  4.64105504E-02
   1.20004800E-02  9.66494198E-01  4.16311228E-02
   1.20404816E-02  9.63911992E-01  3.68526834E-02
