 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.363460E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.50727466E-06  3.98001509E-04
   8.00032001E-05  6.02909046E-06  7.96001218E-04
   1.20004800E-04  1.35654229E-05  1.19399733E-03
   1.60006400E-04  2.41162310E-05  1.59198804E-03
   2.00008000E-04  3.76814575E-05  1.98997155E-03
   2.40009600E-04  5.42610289E-05  2.38794607E-03
   2.80011200E-04  7.38548552E-05  2.78590978E-03
   3.20012801E-04  9.64628301E-05  3.18386090E-03
   3.60014401E-04  1.22084831E-04  3.58179762E-03
   4.00016001E-04  1.50720718E-04  3.97971815E-03
   4.40017601E-04  1.82370338E-04  4.37762068E-03
   4.80019201E-04  2.17033516E-04  4.77550341E-03
   5.20020801E-04  2.54710067E-04  5.17336455E-03
   5.60022401E-04  2.95399785E-04  5.57120230E-03
   6.00024001E-04  3.39102449E-04  5.96901486E-03
   6.40025601E-04  3.85817822E-04  6.36680042E-03
   6.80027201E-04  4.35545651E-04  6.76455720E-03
   7.20028801E-04  4.88285666E-04  7.16228339E-03
   7.60030401E-04  5.44037581E-04  7.55997719E-03
   8.00032001E-04  6.02801093E-04  7.95763680E-03
   8.40033601E-04  6.64575883E-04  8.35526044E-03
   8.80035201E-04  7.29361617E-04  8.75284629E-03
   9.20036801E-04  7.97157942E-04  9.15039256E-03
   9.60038402E-04  8.67964490E-04  9.54789746E-03
   1.00004000E-03  9.41780879E-04  9.94535918E-03
   1.04004160E-03  1.01860671E-03  1.03427759E-02
   1.08004320E-03  1.09844155E-03  1.07401459E-02
   1.12004480E-03  1.18128499E-03  1.11374673E-02
   1.16004640E-03  1.26713657E-03  1.15347384E-02
   1.20004800E-03  1.35599582E-03  1.19319573E-02
   1.24004960E-03  1.44786226E-03  1.23291222E-02
   1.28005120E-03  1.54273540E-03  1.27262314E-02
   1.32005280E-03  1.64061471E-03  1.31232831E-02
   1.36005440E-03  1.74149967E-03  1.35202754E-02
   1.40005600E-03  1.84538972E-03  1.39172066E-02
   1.44005760E-03  1.95228432E-03  1.43140748E-02
   1.48005920E-03  2.06218286E-03  1.47108783E-02
   1.52006080E-03  2.17508477E-03  1.51076153E-02
   1.56006240E-03  2.29098942E-03  1.55042840E-02
   1.60006400E-03  2.40989619E-03  1.59008826E-02
   1.64006560E-03  2.53180443E-03  1.62974092E-02
   1.68006720E-03  2.65671349E-03  1.66938622E-02
   1.72006880E-03  2.78462267E-03  1.70902397E-02
   1.76007040E-03  2.91553129E-03  1.74865399E-02
   1.80007200E-03  3.04943864E-03  1.78827610E-02
   1.84007360E-03  3.18634399E-03  1.82789013E-02
   1.88007520E-03  3.32624660E-03  1.86749589E-02
   1.92007680E-03  3.46914571E-03  1.90709321E-02
   1.96007840E-03  3.61504054E-03  1.94668191E-02
   2.00008000E-03  3.76393030E-03  1.98626180E-02
   2.04008160E-03  3.91581418E-03  2.02583271E-02
   2.08008320E-03  4.07069136E-03  2.06539446E-02
   2.12008480E-03  4.22856100E-03  2.10494687E-02
   2.16008640E-03  4.38942225E-03  2.14448976E-02
   2.20008800E-03  4.55327422E-03  2.18402296E-02
   2.24008960E-03  4.72011602E-03  2.22354628E-02
   2.28009120E-03  4.88994677E-03  2.26305954E-02
   2.32009280E-03  5.06276552E-03  2.30256257E-02
   2.36009440E-03  5.23857135E-03  2.34205519E-02
   2.40009600E-03  5.41736329E-03  2.38153722E-02
