 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 2.721139E+01, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-2.790294798406903E-15
 #      Coulomb phase shift=-3.480064736480986E+00  (ETA=-7.599225E+00)
 #      Matching radius: RAD(  514)= 2.052082083283330E-02
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.70787735E-04  7.85094889E-04
   8.00032001E-05  3.26743656E-04  1.47563507E-03
   1.20004800E-04  4.80617174E-04  2.13306998E-03
   1.60006400E-04  6.34718695E-04  2.76913750E-03
   2.00008000E-04  7.90063706E-04  3.38923817E-03
   2.40009600E-04  9.47210033E-04  3.99648770E-03
   2.80011200E-04  1.10650177E-03  4.59291385E-03
   3.20012801E-04  1.26816674E-03  5.17994104E-03
   3.60014401E-04  1.43236304E-03  5.75862440E-03
   4.00016001E-04  1.59920384E-03  6.32977675E-03
   4.40017601E-04  1.76877197E-03  6.89404339E-03
   4.80019201E-04  1.94112881E-03  7.45194907E-03
   5.20020801E-04  2.11632018E-03  8.00392892E-03
   5.60022401E-04  2.29438025E-03  8.55034963E-03
   6.00024001E-04  2.47533431E-03  9.09152451E-03
   6.40025601E-04  2.65920078E-03  9.62772437E-03
   6.80027201E-04  2.84599261E-03  1.01591857E-02
   7.20028801E-04  3.03571840E-03  1.06861169E-02
   7.60030401E-04  3.22838326E-03  1.12087029E-02
   8.00032001E-04  3.42398939E-03  1.17271092E-02
   8.40033601E-04  3.62253665E-03  1.22414846E-02
   8.80035201E-04  3.82402292E-03  1.27519638E-02
   9.20036801E-04  4.02844444E-03  1.32586692E-02
   9.60038402E-04  4.23579608E-03  1.37617127E-02
   1.00004000E-03  4.44607152E-03  1.42611970E-02
   1.04004160E-03  4.65926346E-03  1.47572165E-02
   1.08004320E-03  4.87536376E-03  1.52498587E-02
   1.12004480E-03  5.09436356E-03  1.57392046E-02
   1.16004640E-03  5.31625336E-03  1.62253295E-02
   1.20004800E-03  5.54102314E-03  1.67083037E-02
   1.24004960E-03  5.76866242E-03  1.71881930E-02
   1.28005120E-03  5.99916033E-03  1.76650590E-02
   1.32005280E-03  6.23250565E-03  1.81389596E-02
   1.36005440E-03  6.46868686E-03  1.86099494E-02
   1.40005600E-03  6.70769219E-03  1.90780799E-02
   1.44005760E-03  6.94950967E-03  1.95433998E-02
   1.48005920E-03  7.19412710E-03  2.00059551E-02
   1.52006080E-03  7.44153214E-03  2.04657896E-02
   1.56006240E-03  7.69171232E-03  2.09229448E-02
   1.60006400E-03  7.94465503E-03  2.13774604E-02
   1.64006560E-03  8.20034756E-03  2.18293741E-02
   1.68006720E-03  8.45877714E-03  2.22787218E-02
   1.72006880E-03  8.71993089E-03  2.27255379E-02
   1.76007040E-03  8.98379590E-03  2.31698555E-02
   1.80007200E-03  9.25035920E-03  2.36117060E-02
   1.84007360E-03  9.51960777E-03  2.40511198E-02
   1.88007520E-03  9.79152859E-03  2.44881259E-02
   1.92007680E-03  1.00661086E-02  2.49227521E-02
   1.96007840E-03  1.03433347E-02  2.53550255E-02
   2.00008000E-03  1.06231938E-02  2.57849720E-02
   2.04008160E-03  1.09056729E-02  2.62126164E-02
   2.08008320E-03  1.11907588E-02  2.66379828E-02
   2.12008480E-03  1.14784384E-02  2.70610947E-02
   2.16008640E-03  1.17686988E-02  2.74819743E-02
   2.20008800E-03  1.20615268E-02  2.79006435E-02
   2.24008960E-03  1.23569093E-02  2.83171234E-02
   2.28009120E-03  1.26548334E-02  2.87314343E-02
   2.32009280E-03  1.29552861E-02  2.91435960E-02
   2.36009440E-03  1.32582544E-02  2.95536277E-02
   2.40009600E-03  1.35637252E-02  2.99615481E-02
   2.44009760E-03  1.38716858E-02  3.03673752E-02
   2.48009920E-03  1.41821232E-02  3.07711265E-02
   2.52010080E-03  1.44950245E-02  3.11728192E-02
   2.56010240E-03  1.48103769E-02  3.15724700E-02
   2.60010400E-03  1.51281676E-02  3.19700950E-02
   2.64010560E-03  1.54483839E-02  3.23657101E-02
   2.68010720E-03  1.57710130E-02  3.27593305E-02
   2.72010880E-03  1.60960422E-02  3.31509713E-02
   2.76011040E-03  1.64234589E-02  3.35406471E-02
   2.80011200E-03  1.67532504E-02  3.39283722E-02
   2.84011360E-03  1.70854041E-02  3.43141606E-02
   2.88011520E-03  1.74199076E-02  3.46980259E-02
   2.92011680E-03  1.77567484E-02  3.50799813E-02
   2.96011840E-03  1.80959138E-02  3.54600400E-02
   3.00012000E-03  1.84373917E-02  3.58382146E-02
   3.04012160E-03  1.87811694E-02  3.62145177E-02
   3.08012320E-03  1.91272348E-02  3.65889613E-02
   3.12012480E-03  1.94755755E-02  3.69615576E-02
   3.16012641E-03  1.98261793E-02  3.73323181E-02
   3.20012801E-03  2.01790339E-02  3.77012544E-02
   3.24012961E-03  2.05341271E-02  3.80683777E-02
   3.28013121E-03  2.08914469E-02  3.84336990E-02
   3.32013281E-03  2.12509811E-02  3.87972292E-02
   3.36013441E-03  2.16127176E-02  3.91589788E-02
   3.40013601E-03  2.19766445E-02  3.95189584E-02
   3.44013761E-03  2.23427498E-02  3.98771781E-02
   3.48013921E-03  2.27110216E-02  4.02336481E-02
   3.52014081E-03  2.30814478E-02  4.05883781E-02
   3.56014241E-03  2.34540169E-02  4.09413779E-02
   3.60014401E-03  2.38287168E-02  4.12926570E-02
   3.64014561E-03  2.42055358E-02  4.16422249E-02
   3.68014721E-03  2.45844622E-02  4.19900907E-02
   3.72014881E-03  2.49654844E-02  4.23362636E-02
   3.76015041E-03  2.53485906E-02  4.26807524E-02
   3.80015201E-03  2.57337693E-02  4.30235660E-02
   3.84015361E-03  2.61210089E-02  4.33647131E-02
   3.88015521E-03  2.65102979E-02  4.37042022E-02
   3.92015681E-03  2.69016248E-02  4.40420416E-02
   3.96015841E-03  2.72949781E-02  4.43782397E-02
   4.00016001E-03  2.76903464E-02  4.47128046E-02
   4.04016161E-03  2.80877184E-02  4.50457444E-02
   4.08016321E-03  2.84870828E-02  4.53770670E-02
   4.12016481E-03  2.88884282E-02  4.57067801E-02
   4.16016641E-03  2.92917434E-02  4.60348916E-02
   4.20016801E-03  2.96970172E-02  4.63614090E-02
   4.24016961E-03  3.01042384E-02  4.66863399E-02
   4.28017121E-03  3.05133959E-02  4.70096916E-02
   4.32017281E-03  3.09244786E-02  4.73314714E-02
   4.36017441E-03  3.13374754E-02  4.76516865E-02
   4.40017601E-03  3.17523754E-02  4.79703442E-02
   4.44017761E-03  3.21691674E-02  4.82874514E-02
   4.48017921E-03  3.25878407E-02  4.86030150E-02
   4.52018081E-03  3.30083842E-02  4.89170420E-02
   4.56018241E-03  3.34307871E-02  4.92295390E-02
   4.60018401E-03  3.38550386E-02  4.95405129E-02
   4.64018561E-03  3.42811279E-02  4.98499702E-02
   4.68018721E-03  3.47090442E-02  5.01579175E-02
   4.72018881E-03  3.51387767E-02  5.04643612E-02
   4.76019041E-03  3.55703149E-02  5.07693078E-02
   4.80019201E-03  3.60036480E-02  5.10727636E-02
   4.84019361E-03  3.64387654E-02  5.13747348E-02
   4.88019521E-03  3.68756566E-02  5.16752276E-02
   4.92019681E-03  3.73143110E-02  5.19742481E-02
   4.96019841E-03  3.77547180E-02  5.22718025E-02
   5.00020001E-03  3.81968673E-02  5.25678966E-02
   5.04020161E-03  3.86407484E-02  5.28625365E-02
   5.08020321E-03  3.90863508E-02  5.31557280E-02
   5.12020481E-03  3.95336642E-02  5.34474769E-02
   5.16020641E-03  3.99826783E-02  5.37377890E-02
   5.20020801E-03  4.04333828E-02  5.40266700E-02
   5.24020961E-03  4.08857673E-02  5.43141254E-02
   5.28021121E-03  4.13398217E-02  5.46001610E-02
   5.32021281E-03  4.17955357E-02  5.48847822E-02
   5.36021441E-03  4.22528992E-02  5.51679945E-02
   5.40021601E-03  4.27119021E-02  5.54498034E-02
   5.44021761E-03  4.31725342E-02  5.57302142E-02
   5.48021921E-03  4.36347855E-02  5.60092323E-02
   5.52022081E-03  4.40986459E-02  5.62868629E-02
   5.56022241E-03  4.45641055E-02  5.65631114E-02
   5.60022401E-03  4.50311542E-02  5.68379828E-02
   5.64022561E-03  4.54997821E-02  5.71114823E-02
   5.68022721E-03  4.59699794E-02  5.73836151E-02
   5.72022881E-03  4.64417362E-02  5.76543861E-02
   5.76023041E-03  4.69150425E-02  5.79238005E-02
   5.80023201E-03  4.73898886E-02  5.81918631E-02
   5.84023361E-03  4.78662648E-02  5.84585790E-02
   5.88023521E-03  4.83441612E-02  5.87239529E-02
   5.92023681E-03  4.88235681E-02  5.89879898E-02
   5.96023841E-03  4.93044759E-02  5.92506945E-02
   6.00024001E-03  4.97868750E-02  5.95120717E-02
   6.04024161E-03  5.02707556E-02  5.97721262E-02
   6.08024321E-03  5.07561082E-02  6.00308626E-02
   6.12024481E-03  5.12429232E-02  6.02882857E-02
   6.16024641E-03  5.17311911E-02  6.05444001E-02
   6.20024801E-03  5.22209025E-02  6.07992104E-02
   6.24024961E-03  5.27120477E-02  6.10527210E-02
   6.28025121E-03  5.32046174E-02  6.13049366E-02
   6.32025281E-03  5.36986022E-02  6.15558617E-02
   6.36025441E-03  5.41939927E-02  6.18055007E-02
   6.40025601E-03  5.46907794E-02  6.20538580E-02
   6.44025761E-03  5.51889532E-02  6.23009380E-02
   6.48025921E-03  5.56885048E-02  6.25467451E-02
   6.52026081E-03  5.61894247E-02  6.27912837E-02
   6.56026241E-03  5.66917039E-02  6.30345579E-02
   6.60026401E-03  5.71953330E-02  6.32765722E-02
   6.64026561E-03  5.77003030E-02  6.35173307E-02
   6.68026721E-03  5.82066046E-02  6.37568377E-02
   6.72026881E-03  5.87142288E-02  6.39950973E-02
   6.76027041E-03  5.92231665E-02  6.42321137E-02
   6.80027201E-03  5.97334085E-02  6.44678911E-02
   6.84027361E-03  6.02449459E-02  6.47024336E-02
   6.88027521E-03  6.07577696E-02  6.49357451E-02
   6.92027681E-03  6.12718706E-02  6.51678299E-02
   6.96027841E-03  6.17872401E-02  6.53986919E-02
   7.00028001E-03  6.23038691E-02  6.56283350E-02
   7.04028161E-03  6.28217486E-02  6.58567634E-02
   7.08028321E-03  6.33408698E-02  6.60839809E-02
   7.12028481E-03  6.38612239E-02  6.63099915E-02
   7.16028641E-03  6.43828020E-02  6.65347991E-02
   7.20028801E-03  6.49055954E-02  6.67584075E-02
   7.24028961E-03  6.54295953E-02  6.69808206E-02
   7.28029121E-03  6.59547929E-02  6.72020423E-02
   7.32029281E-03  6.64811796E-02  6.74220763E-02
   7.36029441E-03  6.70087466E-02  6.76409265E-02
   7.40029601E-03  6.75374854E-02  6.78585966E-02
   7.44029761E-03  6.80673872E-02  6.80750903E-02
   7.48029921E-03  6.85984434E-02  6.82904114E-02
   7.52030081E-03  6.91306456E-02  6.85045637E-02
   7.56030241E-03  6.96639851E-02  6.87175507E-02
   7.60030401E-03  7.01984534E-02  6.89293761E-02
   7.64030561E-03  7.07340420E-02  6.91400436E-02
   7.68030721E-03  7.12707425E-02  6.93495568E-02
   7.72030881E-03  7.18085463E-02  6.95579192E-02
   7.76031041E-03  7.23474452E-02  6.97651346E-02
   7.80031201E-03  7.28874305E-02  6.99712064E-02
   7.84031361E-03  7.34284941E-02  7.01761382E-02
   7.88031521E-03  7.39706275E-02  7.03799335E-02
   7.92031681E-03  7.45138225E-02  7.05825958E-02
   7.96031841E-03  7.50580707E-02  7.07841286E-02
   8.00032001E-03  7.56033638E-02  7.09845354E-02
   8.04032161E-03  7.61496936E-02  7.11838196E-02
   8.08032321E-03  7.66970520E-02  7.13819846E-02
   8.12032481E-03  7.72454306E-02  7.15790339E-02
   8.16032641E-03  7.77948213E-02  7.17749710E-02
