 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 3.154314E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.64746739E-06  9.20760667E-04
   8.00032001E-05  1.45898216E-05  1.84151126E-03
   1.20004800E-04  3.28269191E-05  2.76224170E-03
   1.60006400E-04  5.83585203E-05  3.68294192E-03
   2.00008000E-04  9.11842899E-05  4.60360183E-03
   2.40009600E-04  1.31303797E-04  5.52421137E-03
   2.80011200E-04  1.78716515E-04  6.44476047E-03
   3.20012801E-04  2.33421821E-04  7.36523904E-03
   3.60014401E-04  2.95418996E-04  8.28563702E-03
   4.00016001E-04  3.64707227E-04  9.20594433E-03
   4.40017601E-04  4.41285604E-04  1.01261509E-02
   4.80019201E-04  5.25153121E-04  1.10462467E-02
   5.20020801E-04  6.16308677E-04  1.19662216E-02
   5.60022401E-04  7.14751075E-04  1.28860655E-02
   6.00024001E-04  8.20479022E-04  1.38057685E-02
   6.40025601E-04  9.33491131E-04  1.47253204E-02
   6.80027201E-04  1.05378592E-03  1.56447112E-02
   7.20028801E-04  1.18136180E-03  1.65639307E-02
   7.60030401E-04  1.31621710E-03  1.74829690E-02
   8.00032001E-04  1.45835006E-03  1.84018161E-02
   8.40033601E-04  1.60775880E-03  1.93204617E-02
   8.80035201E-04  1.76444136E-03  2.02388959E-02
   9.20036801E-04  1.92839568E-03  2.11571087E-02
   9.60038402E-04  2.09961962E-03  2.20750900E-02
   1.00004000E-03  2.27811092E-03  2.29928297E-02
   1.04004160E-03  2.46386724E-03  2.39103178E-02
   1.08004320E-03  2.65688614E-03  2.48275443E-02
   1.12004480E-03  2.85716509E-03  2.57444991E-02
   1.16004640E-03  3.06470145E-03  2.66611722E-02
   1.20004800E-03  3.27949249E-03  2.75775536E-02
   1.24004960E-03  3.50153541E-03  2.84936332E-02
   1.28005120E-03  3.73082727E-03  2.94094010E-02
   1.32005280E-03  3.96736508E-03  3.03248470E-02
   1.36005440E-03  4.21114572E-03  3.12399612E-02
   1.40005600E-03  4.46216599E-03  3.21547335E-02
   1.44005760E-03  4.72042259E-03  3.30691540E-02
   1.48005920E-03  4.98591214E-03  3.39832126E-02
   1.52006080E-03  5.25863114E-03  3.48968994E-02
   1.56006240E-03  5.53857601E-03  3.58102043E-02
   1.60006400E-03  5.82574308E-03  3.67231174E-02
   1.64006560E-03  6.12012857E-03  3.76356286E-02
   1.68006720E-03  6.42172862E-03  3.85477280E-02
   1.72006880E-03  6.73053927E-03  3.94594056E-02
   1.76007040E-03  7.04655645E-03  4.03706514E-02
   1.80007200E-03  7.36977601E-03  4.12814555E-02
   1.84007360E-03  7.70019372E-03  4.21918078E-02
   1.88007520E-03  8.03780523E-03  4.31016985E-02
   1.92007680E-03  8.38260610E-03  4.40111175E-02
   1.96007840E-03  8.73459180E-03  4.49200549E-02
   2.00008000E-03  9.09375771E-03  4.58285008E-02
   2.04008160E-03  9.46009912E-03  4.67364453E-02
   2.08008320E-03  9.83361120E-03  4.76438783E-02
   2.12008480E-03  1.02142891E-02  4.85507900E-02
   2.16008640E-03  1.06021277E-02  4.94571704E-02
   2.20008800E-03  1.09971220E-02  5.03630097E-02
   2.24008960E-03  1.13992667E-02  5.12682978E-02
   2.28009120E-03  1.18085567E-02  5.21730250E-02
   2.32009280E-03  1.22249865E-02  5.30771812E-02
   2.36009440E-03  1.26485506E-02  5.39807567E-02
   2.40009600E-03  1.30792435E-02  5.48837415E-02
   2.44009760E-03  1.35170596E-02  5.57861257E-02
   2.48009920E-03  1.39619930E-02  5.66878995E-02
   2.52010080E-03  1.44140379E-02  5.75890530E-02
   2.56010240E-03  1.48731884E-02  5.84895763E-02
   2.60010400E-03  1.53394384E-02  5.93894596E-02
   2.64010560E-03  1.58127819E-02  6.02886930E-02
   2.68010720E-03  1.62932125E-02  6.11872668E-02
   2.72010880E-03  1.67807241E-02  6.20851710E-02
   2.76011040E-03  1.72753101E-02  6.29823958E-02
   2.80011200E-03  1.77769640E-02  6.38789315E-02
   2.84011360E-03  1.82856794E-02  6.47747682E-02
   2.88011520E-03  1.88014494E-02  6.56698961E-02
   2.92011680E-03  1.93242673E-02  6.65643054E-02
   2.96011840E-03  1.98541263E-02  6.74579863E-02
   3.00012000E-03  2.03910193E-02  6.83509290E-02
   3.04012160E-03  2.09349393E-02  6.92431239E-02
   3.08012320E-03  2.14858792E-02  7.01345611E-02
   3.12012480E-03  2.20438317E-02  7.10252308E-02
   3.16012641E-03  2.26087894E-02  7.19151233E-02
   3.20012801E-03  2.31807450E-02  7.28042289E-02
   3.24012961E-03  2.37596910E-02  7.36925379E-02
   3.28013121E-03  2.43456196E-02  7.45800405E-02
   3.32013281E-03  2.49385232E-02  7.54667270E-02
   3.36013441E-03  2.55383941E-02  7.63525877E-02
   3.40013601E-03  2.61452242E-02  7.72376129E-02
   3.44013761E-03  2.67590057E-02  7.81217930E-02
   3.48013921E-03  2.73797305E-02  7.90051182E-02
   3.52014081E-03  2.80073903E-02  7.98875789E-02
   3.56014241E-03  2.86419770E-02  8.07691655E-02
   3.60014401E-03  2.92834822E-02  8.16498682E-02
   3.64014561E-03  2.99318974E-02  8.25296775E-02
   3.68014721E-03  3.05872141E-02  8.34085837E-02
   3.72014881E-03  3.12494237E-02  8.42865773E-02
   3.76015041E-03  3.19185176E-02  8.51636485E-02
   3.80015201E-03  3.25944868E-02  8.60397879E-02
   3.84015361E-03  3.32773224E-02  8.69149857E-02
   3.88015521E-03  3.39670156E-02  8.77892325E-02
   3.92015681E-03  3.46635572E-02  8.86625187E-02
   3.96015841E-03  3.53669381E-02  8.95348347E-02
   4.00016001E-03  3.60771490E-02  9.04061710E-02
   4.04016161E-03  3.67941805E-02  9.12765180E-02
   4.08016321E-03  3.75180232E-02  9.21458662E-02
   4.12016481E-03  3.82486676E-02  9.30142062E-02
   4.16016641E-03  3.89861041E-02  9.38815283E-02
   4.20016801E-03  3.97303229E-02  9.47478231E-02
   4.24016961E-03  4.04813143E-02  9.56130812E-02
   4.28017121E-03  4.12390684E-02  9.64772930E-02
   4.32017281E-03  4.20035752E-02  9.73404492E-02
   4.36017441E-03  4.27748246E-02  9.82025402E-02
   4.40017601E-03  4.35528064E-02  9.90635566E-02
   4.44017761E-03  4.43375106E-02  9.99234890E-02
   4.48017921E-03  4.51289266E-02  1.00782328E-01
   4.52018081E-03  4.59270440E-02  1.01640064E-01
   4.56018241E-03  4.67318525E-02  1.02496688E-01
   4.60018401E-03  4.75433413E-02  1.03352191E-01
   4.64018561E-03  4.83614998E-02  1.04206562E-01
   4.68018721E-03  4.91863171E-02  1.05059794E-01
   4.72018881E-03  5.00177825E-02  1.05911875E-01
   4.76019041E-03  5.08558850E-02  1.06762798E-01
   4.80019201E-03  5.17006135E-02  1.07612553E-01
   4.84019361E-03  5.25519569E-02  1.08461130E-01
   4.88019521E-03  5.34099040E-02  1.09308520E-01
   4.92019681E-03  5.42744435E-02  1.10154714E-01
   4.96019841E-03  5.51455640E-02  1.10999703E-01
   5.00020001E-03  5.60232540E-02  1.11843477E-01
   5.04020161E-03  5.69075019E-02  1.12686027E-01
   5.08020321E-03  5.77982961E-02  1.13527344E-01
   5.12020481E-03  5.86956248E-02  1.14367419E-01
   5.16020641E-03  5.95994763E-02  1.15206242E-01
   5.20020801E-03  6.05098386E-02  1.16043805E-01
   5.24020961E-03  6.14266996E-02  1.16880098E-01
   5.28021121E-03  6.23500474E-02  1.17715112E-01
   5.32021281E-03  6.32798697E-02  1.18548839E-01
   5.36021441E-03  6.42161542E-02  1.19381267E-01
   5.40021601E-03  6.51588887E-02  1.20212390E-01
   5.44021761E-03  6.61080607E-02  1.21042197E-01
   5.48021921E-03  6.70636577E-02  1.21870679E-01
   5.52022081E-03  6.80256670E-02  1.22697828E-01
   5.56022241E-03  6.89940760E-02  1.23523635E-01
   5.60022401E-03  6.99688719E-02  1.24348090E-01
   5.64022561E-03  7.09500419E-02  1.25171184E-01
   5.68022721E-03  7.19375730E-02  1.25992908E-01
   5.72022881E-03  7.29314521E-02  1.26813254E-01
   5.76023041E-03  7.39316662E-02  1.27632212E-01
   5.80023201E-03  7.49382020E-02  1.28449774E-01
   5.84023361E-03  7.59510463E-02  1.29265930E-01
   5.88023521E-03  7.69701858E-02  1.30080671E-01
   5.92023681E-03  7.79956068E-02  1.30893989E-01
   5.96023841E-03  7.90272960E-02  1.31705875E-01
   6.00024001E-03  8.00652397E-02  1.32516320E-01
   6.04024161E-03  8.11094242E-02  1.33325314E-01
   6.08024321E-03  8.21598357E-02  1.34132850E-01
   6.12024481E-03  8.32164604E-02  1.34938918E-01
   6.16024641E-03  8.42792842E-02  1.35743509E-01
   6.20024801E-03  8.53482932E-02  1.36546615E-01
   6.24024961E-03  8.64234732E-02  1.37348227E-01
   6.28025121E-03  8.75048101E-02  1.38148336E-01
   6.32025281E-03  8.85922895E-02  1.38946933E-01
   6.36025441E-03  8.96858970E-02  1.39744010E-01
   6.40025601E-03  9.07856184E-02  1.40539558E-01
   6.44025761E-03  9.18914389E-02  1.41333568E-01
   6.48025921E-03  9.30033440E-02  1.42126031E-01
   6.52026081E-03  9.41213190E-02  1.42916939E-01
   6.56026241E-03  9.52453492E-02  1.43706284E-01
   6.60026401E-03  9.63754196E-02  1.44494055E-01
   6.64026561E-03  9.75115153E-02  1.45280246E-01
   6.68026721E-03  9.86536214E-02  1.46064847E-01
   6.72026881E-03  9.98017227E-02  1.46847850E-01
   6.76027041E-03  1.00955804E-01  1.47629246E-01
   6.80027201E-03  1.02115850E-01  1.48409026E-01
   6.84027361E-03  1.03281846E-01  1.49187182E-01
   6.88027521E-03  1.04453775E-01  1.49963706E-01
   6.92027681E-03  1.05631623E-01  1.50738589E-01
