 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 1.688223E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 7.204741389172087E-02  (ETA=-4.807001E-01)
 #      Matching radius: RAD(   10)= 3.600144005760000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.37970183E-03  1.54068477E-02
   8.00032001E-05  6.50613922E-03  2.89048852E-02
   1.20004800E-04  9.62652094E-03  4.17046858E-02
   1.60006400E-04  1.27841748E-02  5.40379079E-02
   2.00008000E-04  1.59974112E-02  6.60111186E-02
   2.40009600E-04  1.92757705E-02  7.76857163E-02
   2.80011200E-04  2.26247297E-02  8.91015648E-02
   3.20012801E-04  2.60475734E-02  1.00286572E-01
   3.60014401E-04  2.95462809E-02  1.11261321E-01
   4.00016001E-04  3.31219984E-02  1.22041586E-01
   4.40017601E-04  3.67753127E-02  1.32639815E-01
   4.80019201E-04  4.05064190E-02  1.43066061E-01
   5.20020801E-04  4.43152300E-02  1.53328597E-01
   5.60022401E-04  4.82014487E-02  1.63434338E-01
   6.00024001E-04  5.21646194E-02  1.73389139E-01
   6.40025601E-04  5.62041638E-02  1.83198013E-01
   6.80027201E-04  6.03194074E-02  1.92865293E-01
   7.20028801E-04  6.45095994E-02  2.02394757E-01
   7.60030401E-04  6.87739276E-02  2.11789721E-01
   8.00032001E-04  7.31115295E-02  2.21053115E-01
   8.40033601E-04  7.75215017E-02  2.30187546E-01
   8.80035201E-04  8.20029070E-02  2.39195341E-01
   9.20036801E-04  8.65547795E-02  2.48078592E-01
   9.60038402E-04  9.11761298E-02  2.56839184E-01
   1.00004000E-03  9.58659482E-02  2.65478823E-01
   1.04004160E-03  1.00623208E-01  2.73999061E-01
   1.08004320E-03  1.05446868E-01  2.82401313E-01
   1.12004480E-03  1.10335875E-01  2.90686872E-01
   1.16004640E-03  1.15289164E-01  2.98856926E-01
   1.20004800E-03  1.20305661E-01  3.06912568E-01
   1.24004960E-03  1.25384285E-01  3.14854808E-01
   1.28005120E-03  1.30523948E-01  3.22684578E-01
   1.32005280E-03  1.35723554E-01  3.30402745E-01
   1.36005440E-03  1.40982005E-01  3.38010115E-01
   1.40005600E-03  1.46298195E-01  3.45507437E-01
   1.44005760E-03  1.51671017E-01  3.52895415E-01
   1.48005920E-03  1.57099358E-01  3.60174706E-01
   1.52006080E-03  1.62582106E-01  3.67345928E-01
   1.56006240E-03  1.68118142E-01  3.74409661E-01
   1.60006400E-03  1.73706347E-01  3.81366454E-01
   1.64006560E-03  1.79345601E-01  3.88216824E-01
   1.68006720E-03  1.85034782E-01  3.94961265E-01
   1.72006880E-03  1.90772765E-01  4.01600241E-01
   1.76007040E-03  1.96558426E-01  4.08134197E-01
   1.80007200E-03  2.02390639E-01  4.14563557E-01
   1.84007360E-03  2.08268279E-01  4.20888726E-01
   1.88007520E-03  2.14190219E-01  4.27110093E-01
   1.92007680E-03  2.20155332E-01  4.33228030E-01
   1.96007840E-03  2.26162493E-01  4.39242899E-01
   2.00008000E-03  2.32210574E-01  4.45155044E-01
   2.04008160E-03  2.38298450E-01  4.50964803E-01
   2.08008320E-03  2.44424995E-01  4.56672500E-01
   2.12008480E-03  2.50589082E-01  4.62278452E-01
   2.16008640E-03  2.56789589E-01  4.67782965E-01
   2.20008800E-03  2.63025390E-01  4.73186342E-01
   2.24008960E-03  2.69295364E-01  4.78488875E-01
   2.28009120E-03  2.75598387E-01  4.83690853E-01
   2.32009280E-03  2.81933340E-01  4.88792557E-01
   2.36009440E-03  2.88299103E-01  4.93794267E-01
   2.40009600E-03  2.94694557E-01  4.98696256E-01
   2.44009760E-03  3.01118585E-01  5.03498795E-01
   2.48009920E-03  3.07570073E-01  5.08202152E-01
   2.52010080E-03  3.14047905E-01  5.12806592E-01
   2.56010240E-03  3.20550971E-01  5.17312378E-01
   2.60010400E-03  3.27078160E-01  5.21719773E-01
   2.64010560E-03  3.33628363E-01  5.26029037E-01
