 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 8.325954E+01, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-6.975736996017262E-16
 #      Coulomb phase shift=-3.906479430178305E+00  (ETA=-4.354080E+00)
 #      Matching radius: RAD(  299)= 1.192047681907280E-02
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.29802798E-04  1.05635203E-03
   8.00032001E-05  4.39657915E-04  1.98546783E-03
   1.20004800E-04  6.46719161E-04  2.87002924E-03
   1.60006400E-04  8.54094793E-04  3.72583005E-03
   2.00008000E-04  1.06315084E-03  4.56013691E-03
   2.40009600E-04  1.27463757E-03  5.37714214E-03
   2.80011200E-04  1.48901774E-03  6.17957415E-03
   3.20012801E-04  1.70659766E-03  6.96934955E-03
   3.60014401E-04  1.92758982E-03  7.74788803E-03
   4.00016001E-04  2.15214633E-03  8.51628325E-03
   4.40017601E-04  2.38037841E-03  9.27540345E-03
   4.80019201E-04  2.61236849E-03  1.00259547E-02
   5.20020801E-04  2.84817803E-03  1.07685223E-02
   5.60022401E-04  3.08785285E-03  1.15035998E-02
   6.00024001E-04  3.33142680E-03  1.22316085E-02
   6.40025601E-04  3.57892449E-03  1.29529130E-02
   6.80027201E-04  3.83036318E-03  1.36678312E-02
   7.20028801E-04  4.08575431E-03  1.43766436E-02
   7.60030401E-04  4.34510456E-03  1.50795990E-02
   8.00032001E-04  4.60841676E-03  1.57769200E-02
   8.40033601E-04  4.87569055E-03  1.64688066E-02
   8.80035201E-04  5.14692294E-03  1.71554402E-02
   9.20036801E-04  5.42210872E-03  1.78369853E-02
   9.60038402E-04  5.70124081E-03  1.85135925E-02
   1.00004000E-03  5.98431059E-03  1.91853998E-02
   1.04004160E-03  6.27130807E-03  1.98525344E-02
   1.08004320E-03  6.56222215E-03  2.05151137E-02
   1.12004480E-03  6.85704075E-03  2.11732467E-02
   1.16004640E-03  7.15575096E-03  2.18270348E-02
   1.20004800E-03  7.45833914E-03  2.24765724E-02
   1.24004960E-03  7.76479105E-03  2.31219480E-02
   1.28005120E-03  8.07509191E-03  2.37632445E-02
   1.32005280E-03  8.38922648E-03  2.44005397E-02
   1.36005440E-03  8.70717912E-03  2.50339070E-02
   1.40005600E-03  9.02893384E-03  2.56634155E-02
   1.44005760E-03  9.35447438E-03  2.62891308E-02
   1.48005920E-03  9.68378420E-03  2.69111148E-02
   1.52006080E-03  1.00168465E-02  2.75294262E-02
   1.56006240E-03  1.03536445E-02  2.81441210E-02
   1.60006400E-03  1.06941609E-02  2.87552523E-02
   1.64006560E-03  1.10383786E-02  2.93628709E-02
   1.68006720E-03  1.13862802E-02  2.99670251E-02
   1.72006880E-03  1.17378482E-02  3.05677612E-02
   1.76007040E-03  1.20930651E-02  3.11651234E-02
   1.80007200E-03  1.24519134E-02  3.17591541E-02
   1.84007360E-03  1.28143753E-02  3.23498940E-02
   1.88007520E-03  1.31804332E-02  3.29373821E-02
   1.92007680E-03  1.35500694E-02  3.35216560E-02
   1.96007840E-03  1.39232662E-02  3.41027518E-02
   2.00008000E-03  1.43000057E-02  3.46807043E-02
   2.04008160E-03  1.46802702E-02  3.52555470E-02
   2.08008320E-03  1.50640420E-02  3.58273122E-02
   2.12008480E-03  1.54513033E-02  3.63960313E-02
   2.16008640E-03  1.58420364E-02  3.69617344E-02
   2.20008800E-03  1.62362235E-02  3.75244508E-02
   2.24008960E-03  1.66338471E-02  3.80842087E-02
   2.28009120E-03  1.70348893E-02  3.86410355E-02
   2.32009280E-03  1.74393326E-02  3.91949577E-02
   2.36009440E-03  1.78471593E-02  3.97460012E-02
   2.40009600E-03  1.82583519E-02  4.02941909E-02
   2.44009760E-03  1.86728928E-02  4.08395511E-02
   2.48009920E-03  1.90907646E-02  4.13821055E-02
   2.52010080E-03  1.95119497E-02  4.19218769E-02
   2.56010240E-03  1.99364308E-02  4.24588877E-02
   2.60010400E-03  2.03641905E-02  4.29931597E-02
   2.64010560E-03  2.07952115E-02  4.35247140E-02
   2.68010720E-03  2.12294764E-02  4.40535712E-02
   2.72010880E-03  2.16669681E-02  4.45797516E-02
   2.76011040E-03  2.21076694E-02  4.51032747E-02
   2.80011200E-03  2.25515632E-02  4.56241598E-02
   2.84011360E-03  2.29986324E-02  4.61424254E-02
   2.88011520E-03  2.34488599E-02  4.66580900E-02
   2.92011680E-03  2.39022289E-02  4.71711713E-02
   2.96011840E-03  2.43587223E-02  4.76816869E-02
   3.00012000E-03  2.48183233E-02  4.81896538E-02
   3.04012160E-03  2.52810151E-02  4.86950888E-02
   3.08012320E-03  2.57467810E-02  4.91980082E-02
   3.12012480E-03  2.62156042E-02  4.96984280E-02
   3.16012641E-03  2.66874681E-02  5.01963641E-02
   3.20012801E-03  2.71623562E-02  5.06918317E-02
   3.24012961E-03  2.76402518E-02  5.11848459E-02
   3.28013121E-03  2.81211385E-02  5.16754216E-02
   3.32013281E-03  2.86049998E-02  5.21635733E-02
   3.36013441E-03  2.90918195E-02  5.26493152E-02
   3.40013601E-03  2.95815811E-02  5.31326613E-02
   3.44013761E-03  3.00742685E-02  5.36136253E-02
   3.48013921E-03  3.05698653E-02  5.40922207E-02
   3.52014081E-03  3.10683555E-02  5.45684608E-02
   3.56014241E-03  3.15697230E-02  5.50423586E-02
   3.60014401E-03  3.20739517E-02  5.55139268E-02
   3.64014561E-03  3.25810256E-02  5.59831781E-02
   3.68014721E-03  3.30909288E-02  5.64501249E-02
   3.72014881E-03  3.36036455E-02  5.69147793E-02
   3.76015041E-03  3.41191597E-02  5.73771533E-02
   3.80015201E-03  3.46374558E-02  5.78372588E-02
   3.84015361E-03  3.51585180E-02  5.82951072E-02
   3.88015521E-03  3.56823307E-02  5.87507102E-02
   3.92015681E-03  3.62088782E-02  5.92040789E-02
   3.96015841E-03  3.67381450E-02  5.96552244E-02
   4.00016001E-03  3.72701156E-02  6.01041577E-02
   4.04016161E-03  3.78047745E-02  6.05508895E-02
   4.08016321E-03  3.83421064E-02  6.09954306E-02
   4.12016481E-03  3.88820958E-02  6.14377913E-02
   4.16016641E-03  3.94247276E-02  6.18779820E-02
   4.20016801E-03  3.99699864E-02  6.23160129E-02
   4.24016961E-03  4.05178571E-02  6.27518940E-02
   4.28017121E-03  4.10683246E-02  6.31856354E-02
   4.32017281E-03  4.16213737E-02  6.36172467E-02
   4.36017441E-03  4.21769894E-02  6.40467377E-02
   4.40017601E-03  4.27351568E-02  6.44741178E-02
   4.44017761E-03  4.32958609E-02  6.48993966E-02
   4.48017921E-03  4.38590868E-02  6.53225834E-02
   4.52018081E-03  4.44248197E-02  6.57436873E-02
   4.56018241E-03  4.49930447E-02  6.61627174E-02
   4.60018401E-03  4.55637473E-02  6.65796827E-02
   4.64018561E-03  4.61369126E-02  6.69945922E-02
   4.68018721E-03  4.67125261E-02  6.74074544E-02
   4.72018881E-03  4.72905731E-02  6.78182783E-02
   4.76019041E-03  4.78710392E-02  6.82270722E-02
   4.80019201E-03  4.84539097E-02  6.86338447E-02
   4.84019361E-03  4.90391704E-02  6.90386042E-02
   4.88019521E-03  4.96268068E-02  6.94413590E-02
   4.92019681E-03  5.02168045E-02  6.98421173E-02
   4.96019841E-03  5.08091492E-02  7.02408872E-02
