 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 2.953055E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  5.62697515E-05  8.61989572E-03
   8.00032001E-05  2.25067607E-04  1.72383363E-02
   1.20004800E-04  5.06359374E-04  2.58538669E-02
   1.60006400E-04  9.00088067E-04  3.44650331E-02
   2.00008000E-04  1.40617393E-03  4.30703813E-02
   2.40009600E-04  2.02451443E-03  5.16684588E-02
   2.80011200E-04  2.75498429E-03  6.02578141E-02
   3.20012801E-04  3.59743553E-03  6.88369974E-02
   3.60014401E-04  4.55169745E-03  7.74045603E-02
   4.00016001E-04  5.61757669E-03  8.59590565E-02
   4.40017601E-04  6.79485727E-03  9.44990420E-02
   4.80019201E-04  8.08330061E-03  1.03023075E-01
   5.20020801E-04  9.48264557E-03  1.11529717E-01
   5.60022401E-04  1.09926085E-02  1.20017532E-01
   6.00024001E-04  1.26128834E-02  1.28485086E-01
   6.40025601E-04  1.43431418E-02  1.36930951E-01
   6.80027201E-04  1.61830328E-02  1.45353701E-01
   7.20028801E-04  1.81321833E-02  1.53751913E-01
   7.60030401E-04  2.01901981E-02  1.62124171E-01
   8.00032001E-04  2.23566598E-02  1.70469060E-01
   8.40033601E-04  2.46311289E-02  1.78785173E-01
   8.80035201E-04  2.70131440E-02  1.87071105E-01
   9.20036801E-04  2.95022216E-02  1.95325458E-01
   9.60038402E-04  3.20978567E-02  2.03546837E-01
   1.00004000E-03  3.47995223E-02  2.11733857E-01
   1.04004160E-03  3.76066701E-02  2.19885133E-01
   1.08004320E-03  4.05187299E-02  2.27999290E-01
   1.12004480E-03  4.35351105E-02  2.36074960E-01
   1.16004640E-03  4.66551989E-02  2.44110777E-01
   1.20004800E-03  4.98783614E-02  2.52105386E-01
   1.24004960E-03  5.32039428E-02  2.60057437E-01
   1.28005120E-03  5.66312672E-02  2.67965588E-01
   1.32005280E-03  6.01596379E-02  2.75828504E-01
   1.36005440E-03  6.37883371E-02  2.83644857E-01
   1.40005600E-03  6.75166268E-02  2.91413329E-01
   1.44005760E-03  7.13437485E-02  2.99132607E-01
   1.48005920E-03  7.52689232E-02  3.06801388E-01
   1.52006080E-03  7.92913517E-02  3.14418378E-01
   1.56006240E-03  8.34102152E-02  3.21982292E-01
   1.60006400E-03  8.76246744E-02  3.29491851E-01
   1.64006560E-03  9.19338707E-02  3.36945790E-01
   1.68006720E-03  9.63369259E-02  3.44342848E-01
   1.72006880E-03  1.00832942E-01  3.51681778E-01
   1.76007040E-03  1.05421003E-01  3.58961341E-01
   1.80007200E-03  1.10100171E-01  3.66180308E-01
   1.84007360E-03  1.14869493E-01  3.73337459E-01
   1.88007520E-03  1.19727993E-01  3.80431588E-01
   1.92007680E-03  1.24674682E-01  3.87461497E-01
   1.96007840E-03  1.29708546E-01  3.94425998E-01
   2.00008000E-03  1.34828558E-01  4.01323916E-01
   2.04008160E-03  1.40033671E-01  4.08154086E-01
   2.08008320E-03  1.45322820E-01  4.14915357E-01
   2.12008480E-03  1.50694922E-01  4.21606585E-01
   2.16008640E-03  1.56148878E-01  4.28226642E-01
   2.20008800E-03  1.61683571E-01  4.34774411E-01
   2.24008960E-03  1.67297866E-01  4.41248785E-01
   2.28009120E-03  1.72990613E-01  4.47648672E-01
   2.32009280E-03  1.78760645E-01  4.53972992E-01
   2.36009440E-03  1.84606777E-01  4.60220677E-01
   2.40009600E-03  1.90527809E-01  4.66390672E-01
   2.44009760E-03  1.96522525E-01  4.72481935E-01
   2.48009920E-03  2.02589693E-01  4.78493440E-01
   2.52010080E-03  2.08728066E-01  4.84424169E-01
