 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.030912E+03, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.84112364E-03 -1.84682612E-07
   8.00032001E-05  3.68224103E-03 -7.38729697E-07
   1.20004800E-04  5.52334595E-03 -1.66213900E-06
   1.60006400E-04  7.36443214E-03 -2.95490677E-06
   2.00008000E-04  9.20549337E-03 -4.61702774E-06
   2.40009600E-04  1.10465234E-02 -6.64849515E-06
   2.80011200E-04  1.28875160E-02 -9.04930075E-06
   3.20012801E-04  1.47284649E-02 -1.18194348E-05
   3.60014401E-04  1.65693638E-02 -1.49588859E-05
   4.00016001E-04  1.84102066E-02 -1.84676414E-05
   4.40017601E-04  2.02509870E-02 -2.23456871E-05
   4.80019201E-04  2.20916988E-02 -2.65930070E-05
   5.20020801E-04  2.39323357E-02 -3.12095840E-05
   5.60022401E-04  2.57728914E-02 -3.61953993E-05
   6.00024001E-04  2.76133598E-02 -4.15504326E-05
   6.40025601E-04  2.94537346E-02 -4.72746621E-05
   6.80027201E-04  3.12940095E-02 -5.33680645E-05
   7.20028801E-04  3.31341783E-02 -5.98306150E-05
   7.60030401E-04  3.49742349E-02 -6.66622874E-05
   8.00032001E-04  3.68141729E-02 -7.38630539E-05
   8.40033601E-04  3.86539861E-02 -8.14328851E-05
   8.80035201E-04  4.04936682E-02 -8.93717503E-05
   9.20036801E-04  4.23332131E-02 -9.76796172E-05
   9.60038402E-04  4.41726146E-02 -1.06356452E-04
   1.00004000E-03  4.60118662E-02 -1.15402219E-04
   1.04004160E-03  4.78509619E-02 -1.24816882E-04
   1.08004320E-03  4.96898954E-02 -1.34600403E-04
   1.12004480E-03  5.15286605E-02 -1.44752741E-04
   1.16004640E-03  5.33672509E-02 -1.55273856E-04
   1.20004800E-03  5.52056604E-02 -1.66163705E-04
   1.24004960E-03  5.70438828E-02 -1.77422242E-04
   1.28005120E-03  5.88819118E-02 -1.89049423E-04
   1.32005280E-03  6.07197412E-02 -2.01045201E-04
   1.36005440E-03  6.25573648E-02 -2.13409525E-04
   1.40005600E-03  6.43947763E-02 -2.26142347E-04
   1.44005760E-03  6.62319696E-02 -2.39243614E-04
   1.48005920E-03  6.80689383E-02 -2.52713274E-04
   1.52006080E-03  6.99056763E-02 -2.66551270E-04
   1.56006240E-03  7.17421773E-02 -2.80757547E-04
   1.60006400E-03  7.35784352E-02 -2.95332048E-04
   1.64006560E-03  7.54144436E-02 -3.10274712E-04
   1.68006720E-03  7.72501964E-02 -3.25585479E-04
   1.72006880E-03  7.90856874E-02 -3.41264287E-04
   1.76007040E-03  8.09209103E-02 -3.57311072E-04
   1.80007200E-03  8.27558588E-02 -3.73725769E-04
   1.84007360E-03  8.45905269E-02 -3.90508311E-04
   1.88007520E-03  8.64249082E-02 -4.07658629E-04
   1.92007680E-03  8.82589965E-02 -4.25176654E-04
   1.96007840E-03  9.00927857E-02 -4.43062315E-04
   2.00008000E-03  9.19262695E-02 -4.61315538E-04
   2.04008160E-03  9.37594417E-02 -4.79936251E-04
   2.08008320E-03  9.55922960E-02 -4.98924376E-04
   2.12008480E-03  9.74248264E-02 -5.18279836E-04
   2.16008640E-03  9.92570265E-02 -5.38002553E-04
   2.20008800E-03  1.01088890E-01 -5.58092447E-04
   2.24008960E-03  1.02920411E-01 -5.78549436E-04
   2.28009120E-03  1.04751583E-01 -5.99373436E-04
   2.32009280E-03  1.06582400E-01 -6.20564363E-04
   2.36009440E-03  1.08412856E-01 -6.42122131E-04
   2.40009600E-03  1.10242944E-01 -6.64046652E-04
   2.44009760E-03  1.12072659E-01 -6.86337836E-04
   2.48009920E-03  1.13901993E-01 -7.08995594E-04
   2.52010080E-03  1.15730942E-01 -7.32019832E-04
   2.56010240E-03  1.17559498E-01 -7.55410458E-04
   2.60010400E-03  1.19387656E-01 -7.79167376E-04
   2.64010560E-03  1.21215409E-01 -8.03290488E-04
   2.68010720E-03  1.23042751E-01 -8.27779698E-04
   2.72010880E-03  1.24869676E-01 -8.52634906E-04
   2.76011040E-03  1.26696178E-01 -8.77856010E-04
   2.80011200E-03  1.28522250E-01 -9.03442908E-04
   2.84011360E-03  1.30347887E-01 -9.29395495E-04
   2.88011520E-03  1.32173082E-01 -9.55713667E-04
   2.92011680E-03  1.33997829E-01 -9.82397315E-04
   2.96011840E-03  1.35822121E-01 -1.00944633E-03
   3.00012000E-03  1.37645953E-01 -1.03686061E-03
   3.04012160E-03  1.39469319E-01 -1.06464003E-03
   3.08012320E-03  1.41292212E-01 -1.09278448E-03
   3.12012480E-03  1.43114626E-01 -1.12129386E-03
   3.16012641E-03  1.44936554E-01 -1.15016804E-03
   3.20012801E-03  1.46757992E-01 -1.17940690E-03
   3.24012961E-03  1.48578932E-01 -1.20901033E-03
   3.28013121E-03  1.50399368E-01 -1.23897821E-03
   3.32013281E-03  1.52219295E-01 -1.26931041E-03
   3.36013441E-03  1.54038705E-01 -1.30000681E-03
   3.40013601E-03  1.55857594E-01 -1.33106728E-03
   3.44013761E-03  1.57675954E-01 -1.36249171E-03
   3.48013921E-03  1.59493779E-01 -1.39427996E-03
   3.52014081E-03  1.61311064E-01 -1.42643190E-03
   3.56014241E-03  1.63127803E-01 -1.45894740E-03
   3.60014401E-03  1.64943988E-01 -1.49182633E-03
   3.64014561E-03  1.66759614E-01 -1.52506856E-03
   3.68014721E-03  1.68574675E-01 -1.55867394E-03
   3.72014881E-03  1.70389164E-01 -1.59264235E-03
   3.76015041E-03  1.72203076E-01 -1.62697364E-03
   3.80015201E-03  1.74016404E-01 -1.66166768E-03
   3.84015361E-03  1.75829142E-01 -1.69672433E-03
   3.88015521E-03  1.77641284E-01 -1.73214343E-03
   3.92015681E-03  1.79452825E-01 -1.76792485E-03
   3.96015841E-03  1.81263756E-01 -1.80406844E-03
   4.00016001E-03  1.83074074E-01 -1.84057406E-03
   4.04016161E-03  1.84883770E-01 -1.87744155E-03
   4.08016321E-03  1.86692840E-01 -1.91467077E-03
   4.12016481E-03  1.88501278E-01 -1.95226156E-03
   4.16016641E-03  1.90309076E-01 -1.99021377E-03
   4.20016801E-03  1.92116229E-01 -2.02852725E-03
   4.24016961E-03  1.93922731E-01 -2.06720184E-03
   4.28017121E-03  1.95728575E-01 -2.10623738E-03
   4.32017281E-03  1.97533756E-01 -2.14563372E-03
   4.36017441E-03  1.99338268E-01 -2.18539069E-03
   4.40017601E-03  2.01142104E-01 -2.22550813E-03
   4.44017761E-03  2.02945258E-01 -2.26598588E-03
   4.48017921E-03  2.04747724E-01 -2.30682377E-03
   4.52018081E-03  2.06549496E-01 -2.34802164E-03
   4.56018241E-03  2.08350568E-01 -2.38957933E-03
   4.60018401E-03  2.10150933E-01 -2.43149665E-03
   4.64018561E-03  2.11950587E-01 -2.47377344E-03
   4.68018721E-03  2.13749521E-01 -2.51640953E-03
   4.72018881E-03  2.15547732E-01 -2.55940474E-03
   4.76019041E-03  2.17345211E-01 -2.60275891E-03
   4.80019201E-03  2.19141954E-01 -2.64647184E-03
   4.84019361E-03  2.20937954E-01 -2.69054337E-03
   4.88019521E-03  2.22733205E-01 -2.73497332E-03
   4.92019681E-03  2.24527701E-01 -2.77976150E-03
   4.96019841E-03  2.26321436E-01 -2.82490773E-03
   5.00020001E-03  2.28114404E-01 -2.87041183E-03
   5.04020161E-03  2.29906598E-01 -2.91627361E-03
   5.08020321E-03  2.31698014E-01 -2.96249289E-03
   5.12020481E-03  2.33488644E-01 -3.00906947E-03
   5.16020641E-03  2.35278482E-01 -3.05600318E-03
   5.20020801E-03  2.37067523E-01 -3.10329381E-03
   5.24020961E-03  2.38855760E-01 -3.15094117E-03
   5.28021121E-03  2.40643188E-01 -3.19894508E-03
   5.32021281E-03  2.42429799E-01 -3.24730533E-03
   5.36021441E-03  2.44215590E-01 -3.29602172E-03
   5.40021601E-03  2.46000552E-01 -3.34509407E-03
   5.44021761E-03  2.47784680E-01 -3.39452216E-03
   5.48021921E-03  2.49567969E-01 -3.44430581E-03
   5.52022081E-03  2.51350411E-01 -3.49444480E-03
   5.56022241E-03  2.53132002E-01 -3.54493893E-03
   5.60022401E-03  2.54912734E-01 -3.59578799E-03
   5.64022561E-03  2.56692603E-01 -3.64699179E-03
   5.68022721E-03  2.58471601E-01 -3.69855010E-03
   5.72022881E-03  2.60249723E-01 -3.75046272E-03
   5.76023041E-03  2.62026963E-01 -3.80272944E-03
   5.80023201E-03  2.63803314E-01 -3.85535005E-03
   5.84023361E-03  2.65578772E-01 -3.90832433E-03
   5.88023521E-03  2.67353329E-01 -3.96165206E-03
   5.92023681E-03  2.69126980E-01 -4.01533303E-03
   5.96023841E-03  2.70899719E-01 -4.06936702E-03
   6.00024001E-03  2.72671539E-01 -4.12375380E-03
   6.04024161E-03  2.74442435E-01 -4.17849317E-03
   6.08024321E-03  2.76212401E-01 -4.23358489E-03
   6.12024481E-03  2.77981431E-01 -4.28902874E-03
   6.16024641E-03  2.79749518E-01 -4.34482449E-03
   6.20024801E-03  2.81516657E-01 -4.40097192E-03
   6.24024961E-03  2.83282842E-01 -4.45747080E-03
   6.28025121E-03  2.85048066E-01 -4.51432089E-03
   6.32025281E-03  2.86812324E-01 -4.57152197E-03
   6.36025441E-03  2.88575610E-01 -4.62907381E-03
   6.40025601E-03  2.90337918E-01 -4.68697616E-03
   6.44025761E-03  2.92099242E-01 -4.74522879E-03
   6.48025921E-03  2.93859575E-01 -4.80383147E-03
   6.52026081E-03  2.95618913E-01 -4.86278396E-03
   6.56026241E-03  2.97377248E-01 -4.92208601E-03
   6.60026401E-03  2.99134575E-01 -4.98173738E-03
   6.64026561E-03  3.00890889E-01 -5.04173784E-03
   6.68026721E-03  3.02646182E-01 -5.10208713E-03
   6.72026881E-03  3.04400450E-01 -5.16278501E-03
   6.76027041E-03  3.06153685E-01 -5.22383124E-03
   6.80027201E-03  3.07905883E-01 -5.28522556E-03
   6.84027361E-03  3.09657037E-01 -5.34696772E-03
   6.88027521E-03  3.11407142E-01 -5.40905748E-03
   6.92027681E-03  3.13156191E-01 -5.47149457E-03
   6.96027841E-03  3.14904178E-01 -5.53427875E-03
   7.00028001E-03  3.16651098E-01 -5.59740976E-03
   7.04028161E-03  3.18396944E-01 -5.66088734E-03
   7.08028321E-03  3.20141712E-01 -5.72471123E-03
   7.12028481E-03  3.21885394E-01 -5.78888118E-03
   7.16028641E-03  3.23627985E-01 -5.85339691E-03
   7.20028801E-03  3.25369479E-01 -5.91825817E-03
   7.24028961E-03  3.27109870E-01 -5.98346470E-03
   7.28029121E-03  3.28849152E-01 -6.04901622E-03
   7.32029281E-03  3.30587320E-01 -6.11491247E-03
   7.36029441E-03  3.32324367E-01 -6.18115319E-03
   7.40029601E-03  3.34060287E-01 -6.24773809E-03
   7.44029761E-03  3.35795075E-01 -6.31466691E-03
   7.48029921E-03  3.37528725E-01 -6.38193939E-03
   7.52030081E-03  3.39261230E-01 -6.44955523E-03
