 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 2.232805E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.79781288E-05  6.51756167E-03
   8.00032001E-05  1.51907323E-04  1.30343808E-02
   1.20004800E-04  3.41772005E-04  1.95497148E-02
   1.60006400E-04  6.07546217E-04  2.60628214E-02
   2.00008000E-04  9.49193620E-04  3.25729586E-02
   2.40009600E-04  1.36666750E-03  3.90793846E-02
   2.80011200E-04  1.85991078E-03  4.55813581E-02
   3.20012801E-04  2.42885601E-03  5.20781383E-02
   3.60014401E-04  3.07342540E-03  5.85689850E-02
   4.00016001E-04  3.79353080E-03  6.50531587E-02
   4.40017601E-04  4.58907373E-03  7.15299205E-02
   4.80019201E-04  5.45994541E-03  7.79985327E-02
   5.20020801E-04  6.40602672E-03  8.44582581E-02
   5.60022401E-04  7.42718827E-03  9.09083607E-02
   6.00024001E-04  8.52329037E-03  9.73481058E-02
   6.40025601E-04  9.69418310E-03  1.03776760E-01
   6.80027201E-04  1.09397063E-02  1.10193590E-01
   7.20028801E-04  1.22596895E-02  1.16597865E-01
   7.60030401E-04  1.36539521E-02  1.22988855E-01
   8.00032001E-04  1.51223034E-02  1.29365833E-01
   8.40033601E-04  1.66645424E-02  1.35728072E-01
   8.80035201E-04  1.82804580E-02  1.42074846E-01
   9.20036801E-04  1.99698290E-02  1.48405434E-01
   9.60038402E-04  2.17324243E-02  1.54719112E-01
   1.00004000E-03  2.35680024E-02  1.61015163E-01
   1.04004160E-03  2.54763120E-02  1.67292869E-01
   1.08004320E-03  2.74570919E-02  1.73551514E-01
   1.12004480E-03  2.95100707E-02  1.79790386E-01
   1.16004640E-03  3.16349672E-02  1.86008774E-01
   1.20004800E-03  3.38314903E-02  1.92205968E-01
   1.24004960E-03  3.60993391E-02  1.98381264E-01
   1.28005120E-03  3.84382028E-02  2.04533957E-01
   1.32005280E-03  4.08477607E-02  2.10663347E-01
   1.36005440E-03  4.33276827E-02  2.16768734E-01
   1.40005600E-03  4.58776288E-02  2.22849425E-01
   1.44005760E-03  4.84972491E-02  2.28904725E-01
   1.48005920E-03  5.11861846E-02  2.34933945E-01
   1.52006080E-03  5.39440662E-02  2.40936398E-01
   1.56006240E-03  5.67705157E-02  2.46911400E-01
   1.60006400E-03  5.96651451E-02  2.52858270E-01
   1.64006560E-03  6.26275572E-02  2.58776330E-01
   1.68006720E-03  6.56573453E-02  2.64664908E-01
   1.72006880E-03  6.87540933E-02  2.70523330E-01
   1.76007040E-03  7.19173760E-02  2.76350931E-01
   1.80007200E-03  7.51467587E-02  2.82147046E-01
   1.84007360E-03  7.84417978E-02  2.87911014E-01
   1.88007520E-03  8.18020404E-02  2.93642180E-01
   1.92007680E-03  8.52270246E-02  2.99339889E-01
   1.96007840E-03  8.87162795E-02  3.05003494E-01
   2.00008000E-03  9.22693251E-02  3.10632348E-01
   2.04008160E-03  9.58856726E-02  3.16225810E-01
   2.08008320E-03  9.95648245E-02  3.21783243E-01
   2.12008480E-03  1.03306274E-01  3.27304013E-01
   2.16008640E-03  1.07109507E-01  3.32787493E-01
   2.20008800E-03  1.10973998E-01  3.38233056E-01
   2.24008960E-03  1.14899217E-01  3.43640084E-01
   2.28009120E-03  1.18884621E-01  3.49007958E-01
   2.32009280E-03  1.22929661E-01  3.54336069E-01
   2.36009440E-03  1.27033780E-01  3.59623808E-01
   2.40009600E-03  1.31196411E-01  3.64870574E-01
   2.44009760E-03  1.35416981E-01  3.70075768E-01
   2.48009920E-03  1.39694907E-01  3.75238798E-01
   2.52010080E-03  1.44029597E-01  3.80359075E-01
   2.56010240E-03  1.48420455E-01  3.85436016E-01
   2.60010400E-03  1.52866872E-01  3.90469043E-01
   2.64010560E-03  1.57368234E-01  3.95457582E-01
   2.68010720E-03  1.61923920E-01  4.00401064E-01
   2.72010880E-03  1.66533298E-01  4.05298927E-01
   2.76011040E-03  1.71195732E-01  4.10150612E-01
   2.80011200E-03  1.75910575E-01  4.14955567E-01
   2.84011360E-03  1.80677176E-01  4.19713245E-01
   2.88011520E-03  1.85494874E-01  4.24423102E-01
   2.92011680E-03  1.90363001E-01  4.29084603E-01
   2.96011840E-03  1.95280882E-01  4.33697216E-01
   3.00012000E-03  2.00247836E-01  4.38260416E-01
   3.04012160E-03  2.05263173E-01  4.42773683E-01
   3.08012320E-03  2.10326197E-01  4.47236503E-01
   3.12012480E-03  2.15436206E-01  4.51648367E-01
   3.16012641E-03  2.20592488E-01  4.56008773E-01
   3.20012801E-03  2.25794328E-01  4.60317224E-01
   3.24012961E-03  2.31041002E-01  4.64573228E-01
   3.28013121E-03  2.36331780E-01  4.68776302E-01
   3.32013281E-03  2.41665927E-01  4.72925966E-01
   3.36013441E-03  2.47042698E-01  4.77021747E-01
   3.40013601E-03  2.52461345E-01  4.81063179E-01
   3.44013761E-03  2.57921113E-01  4.85049801E-01
   3.48013921E-03  2.63421240E-01  4.88981159E-01
   3.52014081E-03  2.68960958E-01  4.92856805E-01
   3.56014241E-03  2.74539495E-01  4.96676298E-01
   3.60014401E-03  2.80156071E-01  5.00439202E-01
   3.64014561E-03  2.85809901E-01  5.04145089E-01
   3.68014721E-03  2.91500195E-01  5.07793536E-01
   3.72014881E-03  2.97226156E-01  5.11384128E-01
   3.76015041E-03  3.02986982E-01  5.14916456E-01
   3.80015201E-03  3.08781868E-01  5.18390117E-01
   3.84015361E-03  3.14609999E-01  5.21804715E-01
   3.88015521E-03  3.20470560E-01  5.25159862E-01
   3.92015681E-03  3.26362727E-01  5.28455174E-01
   3.96015841E-03  3.32285673E-01  5.31690278E-01
   4.00016001E-03  3.38238566E-01  5.34864804E-01
   4.04016161E-03  3.44220570E-01  5.37978389E-01
   4.08016321E-03  3.50230841E-01  5.41030681E-01
   4.12016481E-03  3.56268534E-01  5.44021331E-01
   4.16016641E-03  3.62332799E-01  5.46949997E-01
   4.20016801E-03  3.68422780E-01  5.49816347E-01
   4.24016961E-03  3.74537619E-01  5.52620054E-01
   4.28017121E-03  3.80676451E-01  5.55360799E-01
   4.32017281E-03  3.86838410E-01  5.58038268E-01
   4.36017441E-03  3.93022624E-01  5.60652158E-01
   4.40017601E-03  3.99228218E-01  5.63202170E-01
   4.44017761E-03  4.05454314E-01  5.65688014E-01
   4.48017921E-03  4.11700029E-01  5.68109406E-01
   4.52018081E-03  4.17964478E-01  5.70466072E-01
   4.56018241E-03  4.24246770E-01  5.72757741E-01
   4.60018401E-03  4.30546014E-01  5.74984153E-01
   4.64018561E-03  4.36861315E-01  5.77145055E-01
   4.68018721E-03  4.43191773E-01  5.79240200E-01
   4.72018881E-03  4.49536486E-01  5.81269349E-01
   4.76019041E-03  4.55894552E-01  5.83232272E-01
   4.80019201E-03  4.62265061E-01  5.85128745E-01
   4.84019361E-03  4.68647106E-01  5.86958551E-01
   4.88019521E-03  4.75039773E-01  5.88721482E-01
   4.92019681E-03  4.81442149E-01  5.90417337E-01
   4.96019841E-03  4.87853315E-01  5.92045924E-01
   5.00020001E-03  4.94272354E-01  5.93607055E-01
   5.04020161E-03  5.00698345E-01  5.95100555E-01
   5.08020321E-03  5.07130364E-01  5.96526252E-01
   5.12020481E-03  5.13567487E-01  5.97883984E-01
   5.16020641E-03  5.20008787E-01  5.99173596E-01
   5.20020801E-03  5.26453337E-01  6.00394942E-01
   5.24020961E-03  5.32900208E-01  6.01547882E-01
   5.28021121E-03  5.39348468E-01  6.02632285E-01
   5.32021281E-03  5.45797185E-01  6.03648027E-01
   5.36021441E-03  5.52245427E-01  6.04594993E-01
   5.40021601E-03  5.58692259E-01  6.05473074E-01
   5.44021761E-03  5.65136747E-01  6.06282171E-01
   5.48021921E-03  5.71577955E-01  6.07022192E-01
   5.52022081E-03  5.78014946E-01  6.07693052E-01
   5.56022241E-03  5.84446784E-01  6.08294674E-01
   5.60022401E-03  5.90872530E-01  6.08826991E-01
   5.64022561E-03  5.97291249E-01  6.09289941E-01
   5.68022721E-03  6.03702001E-01  6.09683472E-01
   5.72022881E-03  6.10103849E-01  6.10007539E-01
   5.76023041E-03  6.16495856E-01  6.10262105E-01
   5.80023201E-03  6.22877083E-01  6.10447141E-01
   5.84023361E-03  6.29246593E-01  6.10562627E-01
   5.88023521E-03  6.35603450E-01  6.10608547E-01
   5.92023681E-03  6.41946716E-01  6.10584899E-01
   5.96023841E-03  6.48275456E-01  6.10491683E-01
   6.00024001E-03  6.54588735E-01  6.10328912E-01
   6.04024161E-03  6.60885619E-01  6.10096603E-01
