 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 3.154314E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift=-1.266876039541358E-01  (ETA=-7.909355E-01)
 #      Matching radius: RAD(   23)= 8.800352014081000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  9.86383119E-04  4.52726313E-03
   8.00032001E-05  1.88930592E-03  8.50638810E-03
   1.20004800E-04  2.78213451E-03  1.22919888E-02
   1.60006400E-04  3.67809123E-03  1.59518327E-02
   2.00008000E-04  4.58295268E-03  1.95171030E-02
   2.40009600E-04  5.49986782E-03  2.30057885E-02
   2.80011200E-04  6.43076031E-03  2.64295943E-02
   3.20012801E-04  7.37688829E-03  2.97967394E-02
   3.60014401E-04  8.33911114E-03  3.31133087E-02
   4.00016001E-04  9.31803216E-03  3.63839865E-02
   4.40017601E-04  1.03140815E-02  3.96124887E-02
   4.80019201E-04  1.13275673E-02  4.28018342E-02
   5.20020801E-04  1.23587095E-02  4.59545235E-02
   5.60022401E-04  1.34076618E-02  4.90726614E-02
   6.00024001E-04  1.44745277E-02  5.21580438E-02
   6.40025601E-04  1.55593716E-02  5.52122208E-02
   6.80027201E-04  1.66622273E-02  5.82365442E-02
   7.20028801E-04  1.77831041E-02  6.12322027E-02
   7.60030401E-04  1.89219914E-02  6.42002502E-02
   8.00032001E-04  2.00788624E-02  6.71416271E-02
   8.40033601E-04  2.12536772E-02  7.00571780E-02
   8.80035201E-04  2.24463846E-02  7.29476654E-02
   9.20036801E-04  2.36569245E-02  7.58137815E-02
   9.60038402E-04  2.48852289E-02  7.86561570E-02
   1.00004000E-03  2.61312232E-02  8.14753694E-02
   1.04004160E-03  2.73948274E-02  8.42719493E-02
   1.08004320E-03  2.86759567E-02  8.70463860E-02
   1.12004480E-03  2.99745224E-02  8.97991319E-02
   1.16004640E-03  3.12904321E-02  9.25306071E-02
   1.20004800E-03  3.26235907E-02  9.52412022E-02
   1.24004960E-03  3.39739003E-02  9.79312817E-02
   1.28005120E-03  3.53412609E-02  1.00601186E-01
   1.32005280E-03  3.67255706E-02  1.03251235E-01
   1.36005440E-03  3.81267258E-02  1.05881729E-01
   1.40005600E-03  3.95446216E-02  1.08492949E-01
   1.44005760E-03  4.09791517E-02  1.11085162E-01
   1.48005920E-03  4.24302088E-02  1.13658620E-01
   1.52006080E-03  4.38976846E-02  1.16213560E-01
   1.56006240E-03  4.53814702E-02  1.18750207E-01
   1.60006400E-03  4.68814558E-02  1.21268775E-01
   1.64006560E-03  4.83975312E-02  1.23769469E-01
   1.68006720E-03  4.99295856E-02  1.26252481E-01
   1.72006880E-03  5.14775078E-02  1.28717995E-01
   1.76007040E-03  5.30411862E-02  1.31166188E-01
   1.80007200E-03  5.46205089E-02  1.33597228E-01
   1.84007360E-03  5.62153640E-02  1.36011276E-01
   1.88007520E-03  5.78256391E-02  1.38408486E-01
   1.92007680E-03  5.94512218E-02  1.40789005E-01
   1.96007840E-03  6.10919995E-02  1.43152974E-01
   2.00008000E-03  6.27478596E-02  1.45500531E-01
   2.04008160E-03  6.44186895E-02  1.47831806E-01
   2.08008320E-03  6.61043765E-02  1.50146924E-01
   2.12008480E-03  6.78048078E-02  1.52446007E-01
   2.16008640E-03  6.95198708E-02  1.54729172E-01
   2.20008800E-03  7.12494528E-02  1.56996531E-01
   2.24008960E-03  7.29934414E-02  1.59248193E-01
   2.28009120E-03  7.47517240E-02  1.61484264E-01
   2.32009280E-03  7.65241881E-02  1.63704845E-01
   2.36009440E-03  7.83107215E-02  1.65910034E-01
   2.40009600E-03  8.01112121E-02  1.68099926E-01
   2.44009760E-03  8.19255476E-02  1.70274615E-01
   2.48009920E-03  8.37536163E-02  1.72434189E-01
   2.52010080E-03  8.55953062E-02  1.74578736E-01
   2.56010240E-03  8.74505058E-02  1.76708339E-01
   2.60010400E-03  8.93191035E-02  1.78823081E-01
   2.64010560E-03  9.12009880E-02  1.80923041E-01
   2.68010720E-03  9.30960481E-02  1.83008297E-01
   2.72010880E-03  9.50041729E-02  1.85078924E-01
   2.76011040E-03  9.69252514E-02  1.87134995E-01
   2.80011200E-03  9.88591732E-02  1.89176583E-01
   2.84011360E-03  1.00805828E-01  1.91203756E-01
   2.88011520E-03  1.02765104E-01  1.93216582E-01
   2.92011680E-03  1.04736894E-01  1.95215129E-01
   2.96011840E-03  1.06721085E-01  1.97199460E-01
   3.00012000E-03  1.08717569E-01  1.99169639E-01
   3.04012160E-03  1.10726237E-01  2.01125728E-01
   3.08012320E-03  1.12746978E-01  2.03067787E-01
   3.12012480E-03  1.14779684E-01  2.04995875E-01
   3.16012641E-03  1.16824246E-01  2.06910050E-01
   3.20012801E-03  1.18880555E-01  2.08810370E-01
   3.24012961E-03  1.20948503E-01  2.10696888E-01
   3.28013121E-03  1.23027981E-01  2.12569660E-01
   3.32013281E-03  1.25118881E-01  2.14428738E-01
   3.36013441E-03  1.27221095E-01  2.16274176E-01
   3.40013601E-03  1.29334516E-01  2.18106023E-01
   3.44013761E-03  1.31459036E-01  2.19924331E-01
   3.48013921E-03  1.33594548E-01  2.21729149E-01
   3.52014081E-03  1.35740944E-01  2.23520525E-01
   3.56014241E-03  1.37898118E-01  2.25298507E-01
   3.60014401E-03  1.40065964E-01  2.27063142E-01
   3.64014561E-03  1.42244374E-01  2.28814475E-01
   3.68014721E-03  1.44433242E-01  2.30552552E-01
   3.72014881E-03  1.46632463E-01  2.32277418E-01
   3.76015041E-03  1.48841930E-01  2.33989116E-01
   3.80015201E-03  1.51061539E-01  2.35687689E-01
   3.84015361E-03  1.53291183E-01  2.37373180E-01
   3.88015521E-03  1.55530757E-01  2.39045632E-01
   3.92015681E-03  1.57780156E-01  2.40705084E-01
   3.96015841E-03  1.60039276E-01  2.42351578E-01
   4.00016001E-03  1.62308011E-01  2.43985153E-01
   4.04016161E-03  1.64586258E-01  2.45605851E-01
   4.08016321E-03  1.66873913E-01  2.47213708E-01
   4.12016481E-03  1.69170871E-01  2.48808765E-01
   4.16016641E-03  1.71477028E-01  2.50391058E-01
   4.20016801E-03  1.73792281E-01  2.51960626E-01
   4.24016961E-03  1.76116527E-01  2.53517506E-01
   4.28017121E-03  1.78449663E-01  2.55061734E-01
   4.32017281E-03  1.80791585E-01  2.56593347E-01
   4.36017441E-03  1.83142190E-01  2.58112379E-01
   4.40017601E-03  1.85501377E-01  2.59618868E-01
   4.44017761E-03  1.87869044E-01  2.61112848E-01
