 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 9.651353E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.29412494E-05  2.81726747E-03
   8.00032001E-05  5.17643949E-05  5.63442557E-03
   1.20004800E-04  1.16467628E-04  8.45136491E-03
   1.60006400E-04  2.07047933E-04  1.12679761E-02
   2.00008000E-04  3.23501091E-04  1.40841499E-02
   2.40009600E-04  4.65821677E-04  1.68997769E-02
   2.80011200E-04  6.34003059E-04  1.97147477E-02
   3.20012801E-04  8.28037402E-04  2.25289532E-02
   3.60014401E-04  1.04791567E-03  2.53422840E-02
   4.00016001E-04  1.29362761E-03  2.81546309E-02
   4.40017601E-04  1.56516178E-03  3.09658847E-02
   4.80019201E-04  1.86250552E-03  3.37759363E-02
   5.20020801E-04  2.18564499E-03  3.65846767E-02
   5.60022401E-04  2.53456512E-03  3.93919966E-02
   6.00024001E-04  2.90924966E-03  4.21977872E-02
   6.40025601E-04  3.30968115E-03  4.50019396E-02
   6.80027201E-04  3.73584093E-03  4.78043448E-02
   7.20028801E-04  4.18770914E-03  5.06048940E-02
   7.60030401E-04  4.66526472E-03  5.34034786E-02
   8.00032001E-04  5.16848543E-03  5.61999899E-02
   8.40033601E-04  5.69734779E-03  5.89943192E-02
   8.80035201E-04  6.25182718E-03  6.17863582E-02
   9.20036801E-04  6.83189774E-03  6.45759984E-02
   9.60038402E-04  7.43753245E-03  6.73631315E-02
   1.00004000E-03  8.06870307E-03  7.01476493E-02
   1.04004160E-03  8.72538018E-03  7.29294437E-02
   1.08004320E-03  9.40753317E-03  7.57084068E-02
   1.12004480E-03  1.01151302E-02  7.84844305E-02
   1.16004640E-03  1.08481384E-02  8.12574072E-02
   1.20004800E-03  1.16065235E-02  8.40272292E-02
   1.24004960E-03  1.23902502E-02  8.67937889E-02
   1.28005120E-03  1.31992818E-02  8.95569789E-02
   1.32005280E-03  1.40335808E-02  9.23166920E-02
   1.36005440E-03  1.48931082E-02  9.50728210E-02
   1.40005600E-03  1.57778239E-02  9.78252590E-02
   1.44005760E-03  1.66876867E-02  1.00573899E-01
   1.48005920E-03  1.76226540E-02  1.03318634E-01
   1.52006080E-03  1.85826824E-02  1.06059358E-01
   1.56006240E-03  1.95677271E-02  1.08795965E-01
   1.60006400E-03  2.05777420E-02  1.11528348E-01
   1.64006560E-03  2.16126801E-02  1.14256400E-01
   1.68006720E-03  2.26724931E-02  1.16980017E-01
   1.72006880E-03  2.37571315E-02  1.19699092E-01
   1.76007040E-03  2.48665448E-02  1.22413520E-01
   1.80007200E-03  2.60006811E-02  1.25123196E-01
   1.84007360E-03  2.71594876E-02  1.27828013E-01
   1.88007520E-03  2.83429101E-02  1.30527868E-01
   1.92007680E-03  2.95508935E-02  1.33222656E-01
   1.96007840E-03  3.07833813E-02  1.35912271E-01
   2.00008000E-03  3.20403160E-02  1.38596609E-01
   2.04008160E-03  3.33216389E-02  1.41275567E-01
   2.08008320E-03  3.46272902E-02  1.43949040E-01
   2.12008480E-03  3.59572090E-02  1.46616924E-01
   2.16008640E-03  3.73113331E-02  1.49279116E-01
   2.20008800E-03  3.86895993E-02  1.51935513E-01
   2.24008960E-03  4.00919433E-02  1.54586010E-01
   2.28009120E-03  4.15182994E-02  1.57230506E-01
   2.32009280E-03  4.29686012E-02  1.59868898E-01
   2.36009440E-03  4.44427808E-02  1.62501083E-01
   2.40009600E-03  4.59407693E-02  1.65126959E-01
   2.44009760E-03  4.74624968E-02  1.67746425E-01
   2.48009920E-03  4.90078921E-02  1.70359377E-01
   2.52010080E-03  5.05768831E-02  1.72965716E-01
   2.56010240E-03  5.21693963E-02  1.75565340E-01
   2.60010400E-03  5.37853573E-02  1.78158147E-01
   2.64010560E-03  5.54246907E-02  1.80744038E-01
   2.68010720E-03  5.70873196E-02  1.83322912E-01
   2.72010880E-03  5.87731664E-02  1.85894668E-01
   2.76011040E-03  6.04821523E-02  1.88459207E-01
   2.80011200E-03  6.22141972E-02  1.91016429E-01
   2.84011360E-03  6.39692202E-02  1.93566236E-01
   2.88011520E-03  6.57471391E-02  1.96108527E-01
   2.92011680E-03  6.75478708E-02  1.98643205E-01
   2.96011840E-03  6.93713310E-02  2.01170171E-01
   3.00012000E-03  7.12174344E-02  2.03689326E-01
   3.04012160E-03  7.30860944E-02  2.06200574E-01
   3.08012320E-03  7.49772237E-02  2.08703816E-01
   3.12012480E-03  7.68907337E-02  2.11198955E-01
   3.16012641E-03  7.88265348E-02  2.13685895E-01
   3.20012801E-03  8.07845363E-02  2.16164539E-01
   3.24012961E-03  8.27646465E-02  2.18634790E-01
   3.28013121E-03  8.47667727E-02  2.21096554E-01
   3.32013281E-03  8.67908210E-02  2.23549733E-01
   3.36013441E-03  8.88366966E-02  2.25994233E-01
   3.40013601E-03  9.09043036E-02  2.28429960E-01
   3.44013761E-03  9.29935451E-02  2.30856818E-01
   3.48013921E-03  9.51043230E-02  2.33274713E-01
   3.52014081E-03  9.72365386E-02  2.35683552E-01
   3.56014241E-03  9.93900917E-02  2.38083240E-01
   3.60014401E-03  1.01564881E-01  2.40473685E-01
   3.64014561E-03  1.03760805E-01  2.42854794E-01
   3.68014721E-03  1.05977761E-01  2.45226475E-01
   3.72014881E-03  1.08215644E-01  2.47588635E-01
   3.76015041E-03  1.10474350E-01  2.49941182E-01
   3.80015201E-03  1.12753772E-01  2.52284026E-01
   3.84015361E-03  1.15053803E-01  2.54617075E-01
   3.88015521E-03  1.17374335E-01  2.56940240E-01
   3.92015681E-03  1.19715260E-01  2.59253428E-01
   3.96015841E-03  1.22076468E-01  2.61556552E-01
   4.00016001E-03  1.24457847E-01  2.63849521E-01
   4.04016161E-03  1.26859285E-01  2.66132246E-01
   4.08016321E-03  1.29280670E-01  2.68404639E-01
   4.12016481E-03  1.31721888E-01  2.70666612E-01
   4.16016641E-03  1.34182824E-01  2.72918076E-01
   4.20016801E-03  1.36663362E-01  2.75158944E-01
   4.24016961E-03  1.39163386E-01  2.77389130E-01
   4.28017121E-03  1.41682778E-01  2.79608547E-01
   4.32017281E-03  1.44221420E-01  2.81817108E-01
   4.36017441E-03  1.46779191E-01  2.84014728E-01
   4.40017601E-03  1.49355972E-01  2.86201321E-01
   4.44017761E-03  1.51951642E-01  2.88376803E-01
   4.48017921E-03  1.54566077E-01  2.90541089E-01
   4.52018081E-03  1.57199156E-01  2.92694095E-01
   4.56018241E-03  1.59850753E-01  2.94835738E-01
   4.60018401E-03  1.62520744E-01  2.96965934E-01
   4.64018561E-03  1.65209003E-01  2.99084600E-01
   4.68018721E-03  1.67915403E-01  3.01191655E-01
   4.72018881E-03  1.70639817E-01  3.03287017E-01
   4.76019041E-03  1.73382117E-01  3.05370604E-01
   4.80019201E-03  1.76142172E-01  3.07442335E-01
   4.84019361E-03  1.78919852E-01  3.09502131E-01
   4.88019521E-03  1.81715028E-01  3.11549910E-01
   4.92019681E-03  1.84527565E-01  3.13585593E-01
   4.96019841E-03  1.87357333E-01  3.15609103E-01
   5.00020001E-03  1.90204197E-01  3.17620359E-01
   5.04020161E-03  1.93068022E-01  3.19619283E-01
   5.08020321E-03  1.95948673E-01  3.21605799E-01
   5.12020481E-03  1.98846015E-01  3.23579829E-01
   5.16020641E-03  2.01759909E-01  3.25541296E-01
   5.20020801E-03  2.04690220E-01  3.27490125E-01
   5.24020961E-03  2.07636806E-01  3.29426239E-01
   5.28021121E-03  2.10599531E-01  3.31349564E-01
   5.32021281E-03  2.13578252E-01  3.33260024E-01
   5.36021441E-03  2.16572829E-01  3.35157546E-01
   5.40021601E-03  2.19583121E-01  3.37042056E-01
   5.44021761E-03  2.22608985E-01  3.38913481E-01
   5.48021921E-03  2.25650277E-01  3.40771748E-01
   5.52022081E-03  2.28706853E-01  3.42616784E-01
   5.56022241E-03  2.31778569E-01  3.44448519E-01
   5.60022401E-03  2.34865278E-01  3.46266882E-01
   5.64022561E-03  2.37966835E-01  3.48071800E-01
   5.68022721E-03  2.41083093E-01  3.49863206E-01
   5.72022881E-03  2.44213902E-01  3.51641028E-01
   5.76023041E-03  2.47359115E-01  3.53405199E-01
   5.80023201E-03  2.50518583E-01  3.55155648E-01
   5.84023361E-03  2.53692155E-01  3.56892310E-01
   5.88023521E-03  2.56879681E-01  3.58615115E-01
   5.92023681E-03  2.60081009E-01  3.60323998E-01
   5.96023841E-03  2.63295987E-01  3.62018891E-01
   6.00024001E-03  2.66524462E-01  3.63699730E-01
   6.04024161E-03  2.69766280E-01  3.65366448E-01
   6.08024321E-03  2.73021288E-01  3.67018982E-01
   6.12024481E-03  2.76289330E-01  3.68657266E-01
   6.16024641E-03  2.79570250E-01  3.70281238E-01
   6.20024801E-03  2.82863893E-01  3.71890834E-01
   6.24024961E-03  2.86170102E-01  3.73485992E-01
   6.28025121E-03  2.89488718E-01  3.75066650E-01
   6.32025281E-03  2.92819585E-01  3.76632746E-01
   6.36025441E-03  2.96162542E-01  3.78184220E-01
   6.40025601E-03  2.99517430E-01  3.79721011E-01
   6.44025761E-03  3.02884090E-01  3.81243060E-01
   6.48025921E-03  3.06262361E-01  3.82750308E-01
   6.52026081E-03  3.09652081E-01  3.84242696E-01
   6.56026241E-03  3.13053088E-01  3.85720166E-01
   6.60026401E-03  3.16465220E-01  3.87182662E-01
   6.64026561E-03  3.19888313E-01  3.88630125E-01
   6.68026721E-03  3.23322205E-01  3.90062500E-01
   6.72026881E-03  3.26766730E-01  3.91479732E-01
   6.76027041E-03  3.30221724E-01  3.92881764E-01
   6.80027201E-03  3.33687022E-01  3.94268544E-01
   6.84027361E-03  3.37162456E-01  3.95640017E-01
   6.88027521E-03  3.40647862E-01  3.96996129E-01
   6.92027681E-03  3.44143072E-01  3.98336828E-01
   6.96027841E-03  3.47647918E-01  3.99662063E-01
   7.00028001E-03  3.51162232E-01  4.00971781E-01
   7.04028161E-03  3.54685846E-01  4.02265932E-01
   7.08028321E-03  3.58218590E-01  4.03544466E-01
   7.12028481E-03  3.61760295E-01  4.04807332E-01
   7.16028641E-03  3.65310790E-01  4.06054482E-01
   7.20028801E-03  3.68869905E-01  4.07285868E-01
   7.24028961E-03  3.72437469E-01  4.08501441E-01
   7.28029121E-03  3.76013310E-01  4.09701155E-01
   7.32029281E-03  3.79597256E-01  4.10884962E-01
   7.36029441E-03  3.83189135E-01  4.12052818E-01
   7.40029601E-03  3.86788773E-01  4.13204676E-01
   7.44029761E-03  3.90395997E-01  4.14340492E-01
   7.48029921E-03  3.94010633E-01  4.15460221E-01
   7.52030081E-03  3.97632507E-01  4.16563821E-01
   7.56030241E-03  4.01261444E-01  4.17651248E-01
   7.60030401E-03  4.04897268E-01  4.18722461E-01
   7.64030561E-03  4.08539805E-01  4.19777417E-01
   7.68030721E-03  4.12188879E-01  4.20816075E-01
   7.72030881E-03  4.15844312E-01  4.21838396E-01
   7.76031041E-03  4.19505928E-01  4.22844340E-01
   7.80031201E-03  4.23173550E-01  4.23833867E-01
   7.84031361E-03  4.26847001E-01  4.24806940E-01
   7.88031521E-03  4.30526102E-01  4.25763520E-01
   7.92031681E-03  4.34210675E-01  4.26703570E-01
   7.96031841E-03  4.37900542E-01  4.27627054E-01
   8.00032001E-03  4.41595523E-01  4.28533935E-01
   8.04032161E-03  4.45295440E-01  4.29424180E-01
   8.08032321E-03  4.49000112E-01  4.30297753E-01
   8.12032481E-03  4.52709360E-01  4.31154619E-01
   8.16032641E-03  4.56423004E-01  4.31994747E-01
   8.20032801E-03  4.60140862E-01  4.32818103E-01
   8.24032961E-03  4.63862754E-01  4.33624656E-01
   8.28033121E-03  4.67588499E-01  4.34414373E-01
   8.32033281E-03  4.71317915E-01  4.35187225E-01
   8.36033441E-03  4.75050821E-01  4.35943181E-01
   8.40033601E-03  4.78787035E-01  4.36682213E-01
   8.44033761E-03  4.82526373E-01  4.37404290E-01
   8.48033921E-03  4.86268655E-01  4.38109386E-01
   8.52034081E-03  4.90013696E-01  4.38797473E-01
   8.56034241E-03  4.93761315E-01  4.39468525E-01
   8.60034401E-03  4.97511327E-01  4.40122514E-01
   8.64034561E-03  5.01263549E-01  4.40759416E-01
   8.68034721E-03  5.05017799E-01  4.41379206E-01
   8.72034881E-03  5.08773890E-01  4.41981860E-01
   8.76035041E-03  5.12531641E-01  4.42567355E-01
   8.80035201E-03  5.16290866E-01  4.43135668E-01
   8.84035361E-03  5.20051381E-01  4.43686776E-01
   8.88035521E-03  5.23813001E-01  4.44220659E-01
   8.92035681E-03  5.27575541E-01  4.44737296E-01
   8.96035841E-03  5.31338817E-01  4.45236666E-01
   9.00036001E-03  5.35102643E-01  4.45718750E-01
   9.04036161E-03  5.38866835E-01  4.46183530E-01
   9.08036321E-03  5.42631206E-01  4.46630987E-01
   9.12036481E-03  5.46395571E-01  4.47061105E-01
   9.16036641E-03  5.50159744E-01  4.47473866E-01
   9.20036801E-03  5.53923541E-01  4.47869254E-01
   9.24036961E-03  5.57686774E-01  4.48247254E-01
   9.28037121E-03  5.61449258E-01  4.48607852E-01
   9.32037281E-03  5.65210806E-01  4.48951033E-01
   9.36037441E-03  5.68971234E-01  4.49276784E-01
   9.40037602E-03  5.72730353E-01  4.49585092E-01
   9.44037762E-03  5.76487979E-01  4.49875946E-01
   9.48037922E-03  5.80243924E-01  4.50149334E-01
   9.52038082E-03  5.83998003E-01  4.50405245E-01
   9.56038242E-03  5.87750029E-01  4.50643670E-01
   9.60038402E-03  5.91499815E-01  4.50864599E-01
   9.64038562E-03  5.95247175E-01  4.51068025E-01
   9.68038722E-03  5.98991922E-01  4.51253937E-01
   9.72038882E-03  6.02733870E-01  4.51422331E-01
   9.76039042E-03  6.06472832E-01  4.51573198E-01
   9.80039202E-03  6.10208622E-01  4.51706534E-01
   9.84039362E-03  6.13941053E-01  4.51822333E-01
   9.88039522E-03  6.17669938E-01  4.51920590E-01
   9.92039682E-03  6.21395092E-01  4.52001303E-01
   9.96039842E-03  6.25116328E-01  4.52064466E-01
   1.00004000E-02  6.28833458E-01  4.52110079E-01
   1.00404016E-02  6.32546298E-01  4.52138139E-01
