 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.276465E+04, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  7.39816222E-03 -9.18873879E-06
   8.00032001E-05  1.47959195E-02 -3.67543517E-05
   1.20004800E-04  2.21928670E-02 -8.26950281E-05
   1.60006400E-04  2.95885998E-02 -1.47007751E-04
   2.00008000E-04  3.69827130E-02 -2.29688295E-04
   2.40009600E-04  4.43748021E-02 -3.30731231E-04
   2.80011200E-04  5.17644624E-02 -4.50129922E-04
   3.20012801E-04  5.91512894E-02 -5.87876524E-04
   3.60014401E-04  6.65348789E-02 -7.43961991E-04
   4.00016001E-04  7.39148267E-02 -9.18376070E-04
   4.40017601E-04  8.12907289E-02 -1.11110730E-03
   4.80019201E-04  8.86621817E-02 -1.32214303E-03
   5.20020801E-04  9.60287818E-02 -1.55146939E-03
   5.60022401E-04  1.03390126E-01 -1.79907132E-03
   6.00024001E-04  1.10745811E-01 -2.06493254E-03
   6.40025601E-04  1.18095435E-01 -2.34903561E-03
   6.80027201E-04  1.25438594E-01 -2.65136184E-03
   7.20028801E-04  1.32774889E-01 -2.97189137E-03
   7.60030401E-04  1.40103915E-01 -3.31060315E-03
   8.00032001E-04  1.47425274E-01 -3.66747493E-03
   8.40033601E-04  1.54738563E-01 -4.04248324E-03
   8.80035201E-04  1.62043383E-01 -4.43560345E-03
   9.20036801E-04  1.69339334E-01 -4.84680972E-03
   9.60038402E-04  1.76626016E-01 -5.27607504E-03
   1.00004000E-03  1.83903031E-01 -5.72337118E-03
   1.04004160E-03  1.91169981E-01 -6.18866874E-03
   1.08004320E-03  1.98426466E-01 -6.67193715E-03
   1.12004480E-03  2.05672092E-01 -7.17314464E-03
   1.16004640E-03  2.12906460E-01 -7.69225825E-03
   1.20004800E-03  2.20129175E-01 -8.22924386E-03
   1.24004960E-03  2.27339841E-01 -8.78406616E-03
   1.28005120E-03  2.34538064E-01 -9.35668867E-03
   1.32005280E-03  2.41723451E-01 -9.94707375E-03
   1.36005440E-03  2.48895607E-01 -1.05551826E-02
   1.40005600E-03  2.56054140E-01 -1.11809751E-02
   1.44005760E-03  2.63198658E-01 -1.18244102E-02
   1.48005920E-03  2.70328770E-01 -1.24854456E-02
