 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 1.101171E+02, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift=-1.770923508011244E+00  (ETA=-3.790086E+00)
 #      Matching radius: RAD(  222)= 8.840353614144600E-03
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  5.17772481E-03 -1.10721556E-03
   7.68030721E-03  3.76633606E-01 -9.85686856E-02
   7.72030881E-03  3.77296851E-01 -9.88682280E-02
   7.76031041E-03  3.77950546E-01 -9.91661530E-02
   7.80031201E-03  3.78594728E-01 -9.94624653E-02
   7.84031361E-03  3.79229432E-01 -9.97571697E-02
   7.88031521E-03  3.79854696E-01 -1.00050271E-01
   7.92031681E-03  3.80470556E-01 -1.00341774E-01
   7.96031841E-03  3.81077047E-01 -1.00631684E-01
   8.00032001E-03  3.81674204E-01 -1.00920004E-01
   8.04032161E-03  3.82262065E-01 -1.01206740E-01
   8.08032321E-03  3.82840664E-01 -1.01491897E-01
   8.12032481E-03  3.83410036E-01 -1.01775479E-01
   8.16032641E-03  3.83970216E-01 -1.02057490E-01
   8.20032801E-03  3.84521241E-01 -1.02337935E-01
   8.24032961E-03  3.85063143E-01 -1.02616820E-01
   8.28033121E-03  3.85595959E-01 -1.02894147E-01
   8.32033281E-03  3.86119722E-01 -1.03169922E-01
   8.36033441E-03  3.86634468E-01 -1.03444150E-01
   8.40033601E-03  3.87140230E-01 -1.03716834E-01
   8.44033761E-03  3.87637042E-01 -1.03987980E-01
   8.48033921E-03  3.88124939E-01 -1.04257591E-01
   8.52034081E-03  3.88603954E-01 -1.04525672E-01
   8.56034241E-03  3.89074122E-01 -1.04792227E-01
   8.60034401E-03  3.89535474E-01 -1.05057262E-01
   8.64034561E-03  3.89988046E-01 -1.05320779E-01
   8.68034721E-03  3.90431871E-01 -1.05582784E-01
   8.72034881E-03  3.90866980E-01 -1.05843280E-01
   8.76035041E-03  3.91293409E-01 -1.06102273E-01
   8.80035201E-03  3.91711189E-01 -1.06359765E-01
   8.84035361E-03  3.92120353E-01 -1.06615762E-01
   8.88035521E-03  3.92520934E-01 -1.06870268E-01
   8.92035681E-03  3.92912964E-01 -1.07123287E-01
   8.96035841E-03  3.93296476E-01 -1.07374823E-01
   9.00036001E-03  3.93671503E-01 -1.07624880E-01
   9.04036161E-03  3.94038076E-01 -1.07873463E-01
   9.08036321E-03  3.94396227E-01 -1.08120575E-01
   9.12036481E-03  3.94745988E-01 -1.08366221E-01
   9.16036641E-03  3.95087392E-01 -1.08610405E-01
   9.20036801E-03  3.95420469E-01 -1.08853131E-01
   9.24036961E-03  3.95745251E-01 -1.09094402E-01
   9.28037121E-03  3.96061770E-01 -1.09334224E-01
   9.32037281E-03  3.96370057E-01 -1.09572599E-01
   9.36037441E-03  3.96670144E-01 -1.09809533E-01
   9.40037602E-03  3.96962060E-01 -1.10045028E-01
   9.44037762E-03  3.97245838E-01 -1.10279089E-01
   9.48037922E-03  3.97521509E-01 -1.10511721E-01
   9.52038082E-03  3.97789102E-01 -1.10742926E-01
   9.56038242E-03  3.98048648E-01 -1.10972709E-01
   9.60038402E-03  3.98300179E-01 -1.11201074E-01
   9.64038562E-03  3.98543725E-01 -1.11428025E-01
   9.68038722E-03  3.98779315E-01 -1.11653565E-01
   9.72038882E-03  3.99006980E-01 -1.11877698E-01
   9.76039042E-03  3.99226751E-01 -1.12100429E-01
   9.80039202E-03  3.99438656E-01 -1.12321760E-01
   9.84039362E-03  3.99642727E-01 -1.12541697E-01
   9.88039522E-03  3.99838993E-01 -1.12760242E-01
   9.92039682E-03  4.00027483E-01 -1.12977400E-01
   9.96039842E-03  4.00208227E-01 -1.13193174E-01
   1.00004000E-02  4.00381255E-01 -1.13407569E-01
   1.00404016E-02  4.00546596E-01 -1.13620587E-01
   1.00804032E-02  4.00704280E-01 -1.13832232E-01
   1.01204048E-02  4.00854334E-01 -1.14042509E-01
   1.01604064E-02  4.00996790E-01 -1.14251421E-01
   1.02004080E-02  4.01131674E-01 -1.14458971E-01
   1.02404096E-02  4.01259018E-01 -1.14665164E-01
   1.02804112E-02  4.01378848E-01 -1.14870003E-01
   1.03204128E-02  4.01491194E-01 -1.15073492E-01
   1.03604144E-02  4.01596085E-01 -1.15275634E-01
   1.04004160E-02  4.01693549E-01 -1.15476433E-01
   1.04404176E-02  4.01783614E-01 -1.15675892E-01
   1.04804192E-02  4.01866309E-01 -1.15874016E-01
   1.05204208E-02  4.01941662E-01 -1.16070808E-01
   1.05604224E-02  4.02009701E-01 -1.16266271E-01
   1.06004240E-02  4.02070454E-01 -1.16460408E-01
   1.06404256E-02  4.02123949E-01 -1.16653225E-01
   1.06804272E-02  4.02170214E-01 -1.16844723E-01
   1.07204288E-02  4.02209277E-01 -1.17034907E-01
   1.07604304E-02  4.02241165E-01 -1.17223780E-01
   1.08004320E-02  4.02265906E-01 -1.17411345E-01
   1.08404336E-02  4.02283528E-01 -1.17597607E-01
   1.08804352E-02  4.02294057E-01 -1.17782568E-01
   1.09204368E-02  4.02297522E-01 -1.17966233E-01
   1.09604384E-02  4.02293949E-01 -1.18148603E-01
   1.10004400E-02  4.02283365E-01 -1.18329684E-01
   1.10404416E-02  4.02265798E-01 -1.18509478E-01
   1.10804432E-02  4.02241275E-01 -1.18687989E-01
   1.11204448E-02  4.02209822E-01 -1.18865220E-01
   1.11604464E-02  4.02171467E-01 -1.19041175E-01
   1.12004480E-02  4.02126236E-01 -1.19215856E-01
   1.12404496E-02  4.02074155E-01 -1.19389268E-01
   1.12804512E-02  4.02015252E-01 -1.19561414E-01
   1.13204528E-02  4.01949552E-01 -1.19732297E-01
   1.13604544E-02  4.01877083E-01 -1.19901921E-01
   1.14004560E-02  4.01797870E-01 -1.20070288E-01
   1.14404576E-02  4.01711940E-01 -1.20237402E-01
   1.14804592E-02  4.01619319E-01 -1.20403267E-01
   1.15204608E-02  4.01520032E-01 -1.20567886E-01
   1.15604624E-02  4.01414107E-01 -1.20731262E-01
   1.16004640E-02  4.01301568E-01 -1.20893398E-01
   1.16404656E-02  4.01182443E-01 -1.21054297E-01
   1.16804672E-02  4.01056755E-01 -1.21213964E-01
   1.17204688E-02  4.00924532E-01 -1.21372400E-01
   1.17604704E-02  4.00785799E-01 -1.21529610E-01
   1.18004720E-02  4.00640581E-01 -1.21685597E-01
   1.18404736E-02  4.00488903E-01 -1.21840363E-01
   1.18804752E-02  4.00330792E-01 -1.21993913E-01
   1.19204768E-02  4.00166272E-01 -1.22146249E-01
   1.19604784E-02  3.99995369E-01 -1.22297374E-01
   1.20004800E-02  3.99818108E-01 -1.22447292E-01
   1.20404816E-02  3.99634514E-01 -1.22596005E-01
   1.20804832E-02  3.99444612E-01 -1.22743518E-01
   1.21204848E-02  3.99248426E-01 -1.22889833E-01
   1.21604864E-02  3.99045982E-01 -1.23034953E-01
   1.22004880E-02  3.98837305E-01 -1.23178882E-01
   1.22404896E-02  3.98622419E-01 -1.23321622E-01
   1.22804912E-02  3.98401349E-01 -1.23463177E-01
   1.23204928E-02  3.98174120E-01 -1.23603549E-01
   1.23604944E-02  3.97940755E-01 -1.23742743E-01
   1.24004960E-02  3.97701280E-01 -1.23880761E-01
   1.24404976E-02  3.97455718E-01 -1.24017605E-01
   1.24804992E-02  3.97204095E-01 -1.24153280E-01
   1.25205008E-02  3.96946434E-01 -1.24287788E-01
   1.25605024E-02  3.96682759E-01 -1.24421133E-01
   1.26005040E-02  3.96413095E-01 -1.24553316E-01
   1.26405056E-02  3.96137465E-01 -1.24684342E-01
   1.26805072E-02  3.95855894E-01 -1.24814214E-01
   1.27205088E-02  3.95568405E-01 -1.24942934E-01
   1.27605104E-02  3.95275023E-01 -1.25070505E-01
   1.28005120E-02  3.94975770E-01 -1.25196931E-01
   1.28405136E-02  3.94670671E-01 -1.25322215E-01
   1.28805152E-02  3.94359749E-01 -1.25446359E-01
   1.29205168E-02  3.94043027E-01 -1.25569366E-01
   1.29605184E-02  3.93720530E-01 -1.25691240E-01
   1.30005200E-02  3.93392281E-01 -1.25811983E-01
   1.30405216E-02  3.93058302E-01 -1.25931598E-01
   1.30805232E-02  3.92718618E-01 -1.26050089E-01
   1.31205248E-02  3.92373251E-01 -1.26167458E-01
   1.31605264E-02  3.92022225E-01 -1.26283709E-01
   1.32005280E-02  3.91665563E-01 -1.26398843E-01
   1.32405296E-02  3.91303287E-01 -1.26512864E-01
   1.32805312E-02  3.90935421E-01 -1.26625776E-01
   1.33205328E-02  3.90561987E-01 -1.26737580E-01
   1.33605344E-02  3.90183009E-01 -1.26848280E-01
   1.34005360E-02  3.89798509E-01 -1.26957879E-01
   1.34405376E-02  3.89408510E-01 -1.27066379E-01
   1.34805392E-02  3.89013035E-01 -1.27173783E-01
   1.35205408E-02  3.88612105E-01 -1.27280095E-01
   1.35605424E-02  3.88205745E-01 -1.27385317E-01
   1.36005440E-02  3.87793975E-01 -1.27489452E-01
   1.36405456E-02  3.87376819E-01 -1.27592503E-01
   1.36805472E-02  3.86954298E-01 -1.27694472E-01
   1.37205488E-02  3.86526436E-01 -1.27795363E-01
   1.37605504E-02  3.86093254E-01 -1.27895178E-01
   1.38005520E-02  3.85654775E-01 -1.27993920E-01
   1.38405536E-02  3.85211020E-01 -1.28091593E-01
   1.38805552E-02  3.84762011E-01 -1.28188197E-01
   1.39205568E-02  3.84307772E-01 -1.28283738E-01
   1.39605584E-02  3.83848322E-01 -1.28378217E-01
   1.40005600E-02  3.83383685E-01 -1.28471637E-01
   1.40405616E-02  3.82913882E-01 -1.28564000E-01
   1.40805632E-02  3.82438935E-01 -1.28655311E-01
   1.41205648E-02  3.81958866E-01 -1.28745570E-01
   1.41605664E-02  3.81473696E-01 -1.28834782E-01
   1.42005680E-02  3.80983446E-01 -1.28922949E-01
   1.42405696E-02  3.80488139E-01 -1.29010074E-01
   1.42805712E-02  3.79987796E-01 -1.29096158E-01
   1.43205728E-02  3.79482437E-01 -1.29181206E-01
   1.43605744E-02  3.78972085E-01 -1.29265220E-01
   1.44005760E-02  3.78456761E-01 -1.29348202E-01
   1.44405776E-02  3.77936486E-01 -1.29430155E-01
   1.44805792E-02  3.77411281E-01 -1.29511083E-01
   1.45205808E-02  3.76881167E-01 -1.29590986E-01
   1.45605824E-02  3.76346165E-01 -1.29669870E-01
   1.46005840E-02  3.75806297E-01 -1.29747735E-01
   1.46405856E-02  3.75261582E-01 -1.29824585E-01
   1.46805872E-02  3.74712043E-01 -1.29900422E-01
   1.47205888E-02  3.74157700E-01 -1.29975249E-01
   1.47605904E-02  3.73598574E-01 -1.30049068E-01
   1.48005920E-02  3.73034685E-01 -1.30121883E-01
   1.48405936E-02  3.72466054E-01 -1.30193696E-01
   1.48805952E-02  3.71892702E-01 -1.30264509E-01
   1.49205968E-02  3.71314649E-01 -1.30334326E-01
   1.49605984E-02  3.70731916E-01 -1.30403148E-01
   1.50006000E-02  3.70144523E-01 -1.30470979E-01
   1.50406016E-02  3.69552491E-01 -1.30537821E-01
   1.50806032E-02  3.68955840E-01 -1.30603676E-01
   1.51206048E-02  3.68354590E-01 -1.30668548E-01
   1.51606064E-02  3.67748762E-01 -1.30732438E-01
   1.52006080E-02  3.67138375E-01 -1.30795350E-01
   1.52406096E-02  3.66523451E-01 -1.30857286E-01
   1.52806112E-02  3.65904008E-01 -1.30918248E-01
   1.53206128E-02  3.65280067E-01 -1.30978239E-01
   1.53606144E-02  3.64651648E-01 -1.31037262E-01
   1.54006160E-02  3.64018772E-01 -1.31095319E-01
   1.54406176E-02  3.63381457E-01 -1.31152413E-01
   1.54806192E-02  3.62739723E-01 -1.31208547E-01
   1.55206208E-02  3.62093591E-01 -1.31263722E-01
   1.55606224E-02  3.61443080E-01 -1.31317941E-01
   1.56006240E-02  3.60788210E-01 -1.31371208E-01
   1.56406256E-02  3.60129000E-01 -1.31423524E-01
   1.56806272E-02  3.59465470E-01 -1.31474892E-01
   1.57206288E-02  3.58797640E-01 -1.31525314E-01
   1.57606304E-02  3.58125529E-01 -1.31574793E-01
   1.58006320E-02  3.57449156E-01 -1.31623332E-01
   1.58406336E-02  3.56768541E-01 -1.31670933E-01
   1.58806352E-02  3.56083703E-01 -1.31717598E-01
   1.59206368E-02  3.55394661E-01 -1.31763330E-01
   1.59606384E-02  3.54701435E-01 -1.31808131E-01
   1.60006400E-02  3.54004044E-01 -1.31852004E-01
   1.60406416E-02  3.53302506E-01 -1.31894952E-01
   1.60806432E-02  3.52596842E-01 -1.31936976E-01
   1.61206448E-02  3.51887070E-01 -1.31978079E-01
   1.61606464E-02  3.51173208E-01 -1.32018265E-01
   1.62006480E-02  3.50455277E-01 -1.32057534E-01
   1.62406496E-02  3.49733294E-01 -1.32095890E-01
   1.62806512E-02  3.49007279E-01 -1.32133335E-01
   1.63206528E-02  3.48277251E-01 -1.32169871E-01
   1.63606544E-02  3.47543227E-01 -1.32205501E-01
   1.64006560E-02  3.46805228E-01 -1.32240228E-01
   1.64406576E-02  3.46063271E-01 -1.32274053E-01
   1.64806592E-02  3.45317375E-01 -1.32306979E-01
   1.65206608E-02  3.44567558E-01 -1.32339008E-01
   1.65606624E-02  3.43813840E-01 -1.32370144E-01
   1.66006640E-02  3.43056239E-01 -1.32400387E-01
   1.66406656E-02  3.42294773E-01 -1.32429742E-01
   1.66806672E-02  3.41529460E-01 -1.32458209E-01
   1.67206688E-02  3.40760318E-01 -1.32485791E-01
   1.67606704E-02  3.39987367E-01 -1.32512492E-01
   1.68006720E-02  3.39210624E-01 -1.32538312E-01
   1.68406736E-02  3.38430107E-01 -1.32563255E-01
   1.68806752E-02  3.37645835E-01 -1.32587323E-01
   1.69206768E-02  3.36857826E-01 -1.32610518E-01
   1.69606784E-02  3.36066097E-01 -1.32632843E-01
   1.70006800E-02  3.35270667E-01 -1.32654299E-01
   1.70406816E-02  3.34471554E-01 -1.32674890E-01
   1.70806832E-02  3.33668775E-01 -1.32694617E-01
   1.71206848E-02  3.32862348E-01 -1.32713483E-01
   1.71606864E-02  3.32052292E-01 -1.32731490E-01
   1.72006880E-02  3.31238624E-01 -1.32748641E-01
   1.72406896E-02  3.30421361E-01 -1.32764937E-01
   1.72806912E-02  3.29600522E-01 -1.32780381E-01
   1.73206928E-02  3.28776124E-01 -1.32794976E-01
   1.73606944E-02  3.27948185E-01 -1.32808724E-01
   1.74006960E-02  3.27116721E-01 -1.32821626E-01
   1.74406976E-02  3.26281752E-01 -1.32833686E-01
   1.74806992E-02  3.25443294E-01 -1.32844905E-01
   1.75207008E-02  3.24601364E-01 -1.32855286E-01
   1.75607024E-02  3.23755980E-01 -1.32864832E-01
   1.76007040E-02  3.22907160E-01 -1.32873543E-01
   1.76407056E-02  3.22054920E-01 -1.32881423E-01
   1.76807072E-02  3.21199278E-01 -1.32888474E-01
   1.77207088E-02  3.20340251E-01 -1.32894698E-01
   1.77607104E-02  3.19477857E-01 -1.32900098E-01
   1.78007120E-02  3.18612112E-01 -1.32904675E-01
   1.78407136E-02  3.17743033E-01 -1.32908432E-01
   1.78807152E-02  3.16870637E-01 -1.32911371E-01
   1.79207168E-02  3.15994942E-01 -1.32913494E-01
   1.79607184E-02  3.15115965E-01 -1.32914804E-01
   1.80007200E-02  3.14233722E-01 -1.32915302E-01
   1.80407216E-02  3.13348230E-01 -1.32914992E-01
   1.80807232E-02  3.12459506E-01 -1.32913875E-01
   1.81207248E-02  3.11567566E-01 -1.32911953E-01
   1.81607264E-02  3.10672429E-01 -1.32909228E-01
   1.82007280E-02  3.09774109E-01 -1.32905704E-01
   1.82407296E-02  3.08872625E-01 -1.32901381E-01
   1.82807312E-02  3.07967992E-01 -1.32896263E-01
   1.83207328E-02  3.07060227E-01 -1.32890351E-01
   1.83607344E-02  3.06149346E-01 -1.32883647E-01
   1.84007360E-02  3.05235367E-01 -1.32876154E-01
   1.84407376E-02  3.04318305E-01 -1.32867874E-01
   1.84807392E-02  3.03398178E-01 -1.32858809E-01
   1.85207408E-02  3.02475000E-01 -1.32848962E-01
   1.85607424E-02  3.01548789E-01 -1.32838333E-01
   1.86007440E-02  3.00619562E-01 -1.32826926E-01
