 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 1.363460E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift=-3.298189017930770E-01  (ETA=-1.129923E+00)
 #      Matching radius: RAD(   54)= 2.120084803392100E-03
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  6.19553902E-04  2.84613746E-03
   8.00032001E-05  1.18589497E-03  5.34871888E-03
   1.20004800E-04  1.74520162E-03  7.73058307E-03
   1.60006400E-04  2.30582284E-03  1.00343044E-02
   2.00008000E-04  2.87141901E-03  1.22794724E-02
   2.40009600E-04  3.44399449E-03  1.44773883E-02
   2.80011200E-04  4.02478072E-03  1.66354066E-02
   3.20012801E-04  4.61458901E-03  1.87586929E-02
   3.60014401E-04  5.21397870E-03  2.08510725E-02
   4.00016001E-04  5.82334718E-03  2.29154918E-02
   4.40017601E-04  6.44298224E-03  2.49542888E-02
   4.80019201E-04  7.07309448E-03  2.69693642E-02
   5.20020801E-04  7.71383834E-03  2.89622933E-02
   5.60022401E-04  8.36532642E-03  3.09344032E-02
   6.00024001E-04  9.02763936E-03  3.28868268E-02
   6.40025601E-04  9.70083300E-03  3.48205432E-02
   6.80027201E-04  1.03849436E-02  3.67364065E-02
   7.20028801E-04  1.10799920E-02  3.86351689E-02
   7.60030401E-04  1.17859861E-02  4.05174977E-02
   8.00032001E-04  1.25029237E-02  4.23839894E-02
   8.40033601E-04  1.32307942E-02  4.42351797E-02
   8.80035201E-04  1.39695796E-02  4.60715535E-02
   9.20036801E-04  1.47192565E-02  4.78935508E-02
   9.60038402E-04  1.54797961E-02  4.97015737E-02
   1.00004000E-03  1.62511658E-02  5.14959905E-02
   1.04004160E-03  1.70333292E-02  5.32771400E-02
   1.08004320E-03  1.78262470E-02  5.50453353E-02
   1.12004480E-03  1.86298773E-02  5.68008662E-02
   1.16004640E-03  1.94441759E-02  5.85440020E-02
   1.20004800E-03  2.02690968E-02  6.02749939E-02
   1.24004960E-03  2.11045924E-02  6.19940762E-02
   1.28005120E-03  2.19506135E-02  6.37014685E-02
   1.32005280E-03  2.28071099E-02  6.53973770E-02
   1.36005440E-03  2.36740302E-02  6.70819955E-02
   1.40005600E-03  2.45513221E-02  6.87555069E-02
   1.44005760E-03  2.54389325E-02  7.04180837E-02
   1.48005920E-03  2.63368078E-02  7.20698893E-02
   1.52006080E-03  2.72448935E-02  7.37110783E-02
   1.56006240E-03  2.81631349E-02  7.53417976E-02
   1.60006400E-03  2.90914766E-02  7.69621869E-02
   1.64006560E-03  3.00298632E-02  7.85723791E-02
   1.68006720E-03  3.09782385E-02  8.01725010E-02
   1.72006880E-03  3.19365464E-02  8.17626735E-02
   1.76007040E-03  3.29047306E-02  8.33430124E-02
   1.80007200E-03  3.38827344E-02  8.49136281E-02
   1.84007360E-03  3.48705010E-02  8.64746268E-02
   1.88007520E-03  3.58679736E-02  8.80261102E-02
   1.92007680E-03  3.68750953E-02  8.95681758E-02
   1.96007840E-03  3.78918090E-02  9.11009175E-02
   2.00008000E-03  3.89180578E-02  9.26244255E-02
   2.04008160E-03  3.99537846E-02  9.41387867E-02
   2.08008320E-03  4.09989322E-02  9.56440849E-02
   2.12008480E-03  4.20534436E-02  9.71404009E-02
   2.16008640E-03  4.31172619E-02  9.86278127E-02
   2.20008800E-03  4.41903299E-02  1.00106396E-01
   2.24008960E-03  4.52725908E-02  1.01576222E-01
   2.28009120E-03  4.63639877E-02  1.03037364E-01
   2.32009280E-03  4.74644638E-02  1.04489888E-01
   2.36009440E-03  4.85739623E-02  1.05933860E-01
   2.40009600E-03  4.96924265E-02  1.07369346E-01
   2.44009760E-03  5.08197999E-02  1.08796407E-01
   2.48009920E-03  5.19560261E-02  1.10215104E-01
   2.52010080E-03  5.31010487E-02  1.11625494E-01
   2.56010240E-03  5.42548113E-02  1.13027637E-01
   2.60010400E-03  5.54172579E-02  1.14421585E-01
   2.64010560E-03  5.65883323E-02  1.15807395E-01
   2.68010720E-03  5.77679788E-02  1.17185118E-01
   2.72010880E-03  5.89561414E-02  1.18554806E-01
   2.76011040E-03  6.01527646E-02  1.19916507E-01
   2.80011200E-03  6.13577926E-02  1.21270272E-01
   2.84011360E-03  6.25711702E-02  1.22616148E-01
   2.88011520E-03  6.37928420E-02  1.23954180E-01
   2.92011680E-03  6.50227529E-02  1.25284415E-01
   2.96011840E-03  6.62608477E-02  1.26606895E-01
   3.00012000E-03  6.75070716E-02  1.27921666E-01
   3.04012160E-03  6.87613699E-02  1.29228768E-01
   3.08012320E-03  7.00236878E-02  1.30528243E-01
   3.12012480E-03  7.12939710E-02  1.31820131E-01
   3.16012641E-03  7.25721649E-02  1.33104473E-01
   3.20012801E-03  7.38582155E-02  1.34381306E-01
   3.24012961E-03  7.51520685E-02  1.35650669E-01
   3.28013121E-03  7.64536701E-02  1.36912600E-01
   3.32013281E-03  7.77629665E-02  1.38167133E-01
   3.36013441E-03  7.90799038E-02  1.39414306E-01
   3.40013601E-03  8.04044287E-02  1.40654153E-01
   3.44013761E-03  8.17364877E-02  1.41886709E-01
   3.48013921E-03  8.30760276E-02  1.43112008E-01
   3.52014081E-03  8.44229951E-02  1.44330082E-01
   3.56014241E-03  8.57773374E-02  1.45540965E-01
   3.60014401E-03  8.71390016E-02  1.46744688E-01
   3.64014561E-03  8.85079349E-02  1.47941283E-01
   3.68014721E-03  8.98840848E-02  1.49130781E-01
   3.72014881E-03  9.12673989E-02  1.50313212E-01
   3.76015041E-03  9.26578247E-02  1.51488607E-01
   3.80015201E-03  9.40553103E-02  1.52656994E-01
   3.84015361E-03  9.54598035E-02  1.53818403E-01
   3.88015521E-03  9.68712524E-02  1.54972863E-01
   3.92015681E-03  9.82896052E-02  1.56120401E-01
   3.96015841E-03  9.97148104E-02  1.57261045E-01
   4.00016001E-03  1.01146817E-01  1.58394823E-01
   4.04016161E-03  1.02585572E-01  1.59521761E-01
   4.08016321E-03  1.04031026E-01  1.60641885E-01
   4.12016481E-03  1.05483127E-01  1.61755223E-01
   4.16016641E-03  1.06941824E-01  1.62861800E-01
   4.20016801E-03  1.08407066E-01  1.63961641E-01
   4.24016961E-03  1.09878804E-01  1.65054771E-01
   4.28017121E-03  1.11356985E-01  1.66141216E-01
   4.32017281E-03  1.12841560E-01  1.67220998E-01
   4.36017441E-03  1.14332478E-01  1.68294144E-01
   4.40017601E-03  1.15829689E-01  1.69360676E-01
   4.44017761E-03  1.17333144E-01  1.70420618E-01
   4.48017921E-03  1.18842792E-01  1.71473993E-01
   4.52018081E-03  1.20358583E-01  1.72520824E-01
   4.56018241E-03  1.21880468E-01  1.73561134E-01
   4.60018401E-03  1.23408397E-01  1.74594945E-01
   4.64018561E-03  1.24942320E-01  1.75622279E-01
   4.68018721E-03  1.26482189E-01  1.76643159E-01
   4.72018881E-03  1.28027955E-01  1.77657606E-01
   4.76019041E-03  1.29579568E-01  1.78665641E-01
   4.80019201E-03  1.31136979E-01  1.79667286E-01
   4.84019361E-03  1.32700140E-01  1.80662562E-01
   4.88019521E-03  1.34269001E-01  1.81651489E-01
   4.92019681E-03  1.35843515E-01  1.82634087E-01
   4.96019841E-03  1.37423633E-01  1.83610378E-01
   5.00020001E-03  1.39009306E-01  1.84580381E-01
   5.04020161E-03  1.40600487E-01  1.85544116E-01
   5.08020321E-03  1.42197127E-01  1.86501604E-01
   5.12020481E-03  1.43799179E-01  1.87452863E-01
   5.16020641E-03  1.45406594E-01  1.88397912E-01
   5.20020801E-03  1.47019325E-01  1.89336772E-01
   5.24020961E-03  1.48637325E-01  1.90269461E-01
   5.28021121E-03  1.50260545E-01  1.91195998E-01
   5.32021281E-03  1.51888939E-01  1.92116401E-01
   5.36021441E-03  1.53522459E-01  1.93030690E-01
   5.40021601E-03  1.55161058E-01  1.93938881E-01
   5.44021761E-03  1.56804690E-01  1.94840995E-01
   5.48021921E-03  1.58453307E-01  1.95737048E-01
   5.52022081E-03  1.60106862E-01  1.96627059E-01
   5.56022241E-03  1.61765309E-01  1.97511045E-01
   5.60022401E-03  1.63428602E-01  1.98389024E-01
   5.64022561E-03  1.65096694E-01  1.99261013E-01
   5.68022721E-03  1.66769538E-01  2.00127030E-01
   5.72022881E-03  1.68447089E-01  2.00987091E-01
   5.76023041E-03  1.70129300E-01  2.01841215E-01
   5.80023201E-03  1.71816126E-01  2.02689418E-01
   5.84023361E-03  1.73507521E-01  2.03531716E-01
   5.88023521E-03  1.75203438E-01  2.04368127E-01
   5.92023681E-03  1.76903832E-01  2.05198666E-01
   5.96023841E-03  1.78608659E-01  2.06023351E-01
   6.00024001E-03  1.80317872E-01  2.06842198E-01
   6.04024161E-03  1.82031425E-01  2.07655223E-01
   6.08024321E-03  1.83749275E-01  2.08462441E-01
   6.12024481E-03  1.85471376E-01  2.09263870E-01
   6.16024641E-03  1.87197682E-01  2.10059526E-01
   6.20024801E-03  1.88928150E-01  2.10849422E-01
   6.24024961E-03  1.90662734E-01  2.11633577E-01
   6.28025121E-03  1.92401389E-01  2.12412004E-01
   6.32025281E-03  1.94144072E-01  2.13184721E-01
   6.36025441E-03  1.95890738E-01  2.13951741E-01
   6.40025601E-03  1.97641342E-01  2.14713081E-01
   6.44025761E-03  1.99395840E-01  2.15468756E-01
   6.48025921E-03  2.01154189E-01  2.16218780E-01
   6.52026081E-03  2.02916344E-01  2.16963169E-01
   6.56026241E-03  2.04682261E-01  2.17701938E-01
   6.60026401E-03  2.06451898E-01  2.18435102E-01
   6.64026561E-03  2.08225209E-01  2.19162675E-01
   6.68026721E-03  2.10002151E-01  2.19884673E-01
   6.72026881E-03  2.11782681E-01  2.20601110E-01
   6.76027041E-03  2.13566757E-01  2.21312000E-01
   6.80027201E-03  2.15354333E-01  2.22017358E-01
   6.84027361E-03  2.17145368E-01  2.22717199E-01
   6.88027521E-03  2.18939818E-01  2.23411536E-01
   6.92027681E-03  2.20737641E-01  2.24100385E-01
   6.96027841E-03  2.22538793E-01  2.24783759E-01
   7.00028001E-03  2.24343232E-01  2.25461672E-01
   7.04028161E-03  2.26150916E-01  2.26134139E-01
   7.08028321E-03  2.27961801E-01  2.26801173E-01
   7.12028481E-03  2.29775846E-01  2.27462789E-01
   7.16028641E-03  2.31593008E-01  2.28119000E-01
   7.20028801E-03  2.33413244E-01  2.28769820E-01
   7.24028961E-03  2.35236514E-01  2.29415263E-01
   7.28029121E-03  2.37062775E-01  2.30055343E-01
   7.32029281E-03  2.38891984E-01  2.30690073E-01
   7.36029441E-03  2.40724101E-01  2.31319467E-01
   7.40029601E-03  2.42559083E-01  2.31943538E-01
   7.44029761E-03  2.44396890E-01  2.32562300E-01
   7.48029921E-03  2.46237479E-01  2.33175766E-01
   7.52030081E-03  2.48080809E-01  2.33783949E-01
   7.56030241E-03  2.49926839E-01  2.34386864E-01
   7.60030401E-03  2.51775527E-01  2.34984522E-01
   7.64030561E-03  2.53626834E-01  2.35576938E-01
   7.68030721E-03  2.55480717E-01  2.36164125E-01
   7.72030881E-03  2.57337136E-01  2.36746095E-01
   7.76031041E-03  2.59196050E-01  2.37322861E-01
   7.80031201E-03  2.61057419E-01  2.37894437E-01
   7.84031361E-03  2.62921202E-01  2.38460836E-01
   7.88031521E-03  2.64787358E-01  2.39022070E-01
   7.92031681E-03  2.66655847E-01  2.39578152E-01
   7.96031841E-03  2.68526629E-01  2.40129096E-01
   8.00032001E-03  2.70399663E-01  2.40674913E-01
   8.04032161E-03  2.72274910E-01  2.41215617E-01
   8.08032321E-03  2.74152330E-01  2.41751220E-01
   8.12032481E-03  2.76031883E-01  2.42281735E-01
   8.16032641E-03  2.77913529E-01  2.42807175E-01
   8.20032801E-03  2.79797228E-01  2.43327552E-01
   8.24032961E-03  2.81682940E-01  2.43842878E-01
   8.28033121E-03  2.83570628E-01  2.44353167E-01
   8.32033281E-03  2.85460250E-01  2.44858430E-01
   8.36033441E-03  2.87351767E-01  2.45358680E-01
   8.40033601E-03  2.89245142E-01  2.45853930E-01
   8.44033761E-03  2.91140333E-01  2.46344191E-01
   8.48033921E-03  2.93037304E-01  2.46829476E-01
   8.52034081E-03  2.94936013E-01  2.47309797E-01
   8.56034241E-03  2.96836424E-01  2.47785167E-01
   8.60034401E-03  2.98738496E-01  2.48255597E-01
   8.64034561E-03  3.00642193E-01  2.48721101E-01
   8.68034721E-03  3.02547474E-01  2.49181689E-01
   8.72034881E-03  3.04454302E-01  2.49637374E-01
   8.76035041E-03  3.06362638E-01  2.50088168E-01
   8.80035201E-03  3.08272444E-01  2.50534083E-01
   8.84035361E-03  3.10183682E-01  2.50975131E-01
   8.88035521E-03  3.12096315E-01  2.51411325E-01
   8.92035681E-03  3.14010303E-01  2.51842675E-01
   8.96035841E-03  3.15925610E-01  2.52269194E-01
   9.00036001E-03  3.17842197E-01  2.52690894E-01
   9.04036161E-03  3.19760027E-01  2.53107787E-01
   9.08036321E-03  3.21679063E-01  2.53519884E-01
   9.12036481E-03  3.23599266E-01  2.53927197E-01
   9.16036641E-03  3.25520600E-01  2.54329739E-01
   9.20036801E-03  3.27443028E-01  2.54727520E-01
   9.24036961E-03  3.29366512E-01  2.55120552E-01
   9.28037121E-03  3.31291015E-01  2.55508847E-01
   9.32037281E-03  3.33216500E-01  2.55892418E-01
   9.36037441E-03  3.35142931E-01  2.56271274E-01
   9.40037602E-03  3.37070270E-01  2.56645429E-01
   9.44037762E-03  3.38998481E-01  2.57014893E-01
   9.48037922E-03  3.40927527E-01  2.57379678E-01
   9.52038082E-03  3.42857373E-01  2.57739796E-01
   9.56038242E-03  3.44787981E-01  2.58095258E-01
   9.60038402E-03  3.46719315E-01  2.58446076E-01
   9.64038562E-03  3.48651339E-01  2.58792261E-01
   9.68038722E-03  3.50584016E-01  2.59133824E-01
   9.72038882E-03  3.52517312E-01  2.59470777E-01
   9.76039042E-03  3.54451190E-01  2.59803132E-01
   9.80039202E-03  3.56385613E-01  2.60130899E-01
   9.84039362E-03  3.58320548E-01  2.60454091E-01
   9.88039522E-03  3.60255956E-01  2.60772718E-01
   9.92039682E-03  3.62191804E-01  2.61086791E-01
   9.96039842E-03  3.64128056E-01  2.61396322E-01
   1.00004000E-02  3.66064677E-01  2.61701323E-01
   1.00404016E-02  3.68001630E-01  2.62001804E-01
   1.00804032E-02  3.69938881E-01  2.62297777E-01
   1.01204048E-02  3.71876395E-01  2.62589253E-01
   1.01604064E-02  3.73814137E-01  2.62876243E-01
   1.02004080E-02  3.75752073E-01  2.63158758E-01
   1.02404096E-02  3.77690166E-01  2.63436809E-01
   1.02804112E-02  3.79628383E-01  2.63710408E-01
   1.03204128E-02  3.81566688E-01  2.63979566E-01
   1.03604144E-02  3.83505048E-01  2.64244293E-01
   1.04004160E-02  3.85443429E-01  2.64504602E-01
   1.04404176E-02  3.87381794E-01  2.64760502E-01
   1.04804192E-02  3.89320111E-01  2.65012005E-01
   1.05204208E-02  3.91258345E-01  2.65259122E-01
   1.05604224E-02  3.93196463E-01  2.65501863E-01
   1.06004240E-02  3.95134429E-01  2.65740241E-01
   1.06404256E-02  3.97072211E-01  2.65974266E-01
   1.06804272E-02  3.99009775E-01  2.66203949E-01
   1.07204288E-02  4.00947086E-01  2.66429300E-01
   1.07604304E-02  4.02884112E-01  2.66650331E-01
   1.08004320E-02  4.04820818E-01  2.66867053E-01
   1.08404336E-02  4.06757172E-01  2.67079476E-01
   1.08804352E-02  4.08693140E-01  2.67287612E-01
   1.09204368E-02  4.10628689E-01  2.67491470E-01
   1.09604384E-02  4.12563785E-01  2.67691063E-01
   1.10004400E-02  4.14498396E-01  2.67886401E-01
   1.10404416E-02  4.16432488E-01  2.68077495E-01
   1.10804432E-02  4.18366030E-01  2.68264355E-01
   1.11204448E-02  4.20298987E-01  2.68446993E-01
   1.11604464E-02  4.22231328E-01  2.68625419E-01
   1.12004480E-02  4.24163019E-01  2.68799643E-01
   1.12404496E-02  4.26094029E-01  2.68969678E-01
   1.12804512E-02  4.28024325E-01  2.69135532E-01
   1.13204528E-02  4.29953874E-01  2.69297218E-01
   1.13604544E-02  4.31882644E-01  2.69454745E-01
   1.14004560E-02  4.33810604E-01  2.69608126E-01
   1.14404576E-02  4.35737721E-01  2.69757369E-01
   1.14804592E-02  4.37663963E-01  2.69902486E-01
   1.15204608E-02  4.39589299E-01  2.70043487E-01
   1.15604624E-02  4.41513696E-01  2.70180384E-01
   1.16004640E-02  4.43437123E-01  2.70313187E-01
   1.16404656E-02  4.45359548E-01  2.70441905E-01
   1.16804672E-02  4.47280940E-01  2.70566551E-01
   1.17204688E-02  4.49201267E-01  2.70687135E-01
   1.17604704E-02  4.51120499E-01  2.70803667E-01
   1.18004720E-02  4.53038603E-01  2.70916157E-01
   1.18404736E-02  4.54955550E-01  2.71024617E-01
   1.18804752E-02  4.56871307E-01  2.71129056E-01
   1.19204768E-02  4.58785843E-01  2.71229486E-01
   1.19604784E-02  4.60699129E-01  2.71325917E-01
   1.20004800E-02  4.62611132E-01  2.71418360E-01
   1.20404816E-02  4.64521823E-01  2.71506824E-01
   1.20804832E-02  4.66431171E-01  2.71591321E-01
   1.21204848E-02  4.68339145E-01  2.71671861E-01
   1.21604864E-02  4.70245715E-01  2.71748454E-01
   1.22004880E-02  4.72150851E-01  2.71821111E-01
   1.22404896E-02  4.74054522E-01  2.71889842E-01
   1.22804912E-02  4.75956698E-01  2.71954658E-01
   1.23204928E-02  4.77857350E-01  2.72015570E-01
   1.23604944E-02  4.79756446E-01  2.72072586E-01
   1.24004960E-02  4.81653958E-01  2.72125719E-01
   1.24404976E-02  4.83549856E-01  2.72174979E-01
   1.24804992E-02  4.85444109E-01  2.72220375E-01
   1.25205008E-02  4.87336689E-01  2.72261918E-01
   1.25605024E-02  4.89227565E-01  2.72299619E-01
   1.26005040E-02  4.91116709E-01  2.72333488E-01
   1.26405056E-02  4.93004090E-01  2.72363535E-01
   1.26805072E-02  4.94889681E-01  2.72389771E-01
   1.27205088E-02  4.96773451E-01  2.72412205E-01
   1.27605104E-02  4.98655371E-01  2.72430849E-01
   1.28005120E-02  5.00535413E-01  2.72445713E-01
   1.28405136E-02  5.02413547E-01  2.72456806E-01
   1.28805152E-02  5.04289746E-01  2.72464140E-01
   1.29205168E-02  5.06163979E-01  2.72467724E-01
   1.29605184E-02  5.08036219E-01  2.72467569E-01
   1.30005200E-02  5.09906437E-01  2.72463685E-01
   1.30405216E-02  5.11774604E-01  2.72456082E-01
   1.30805232E-02  5.13640693E-01  2.72444771E-01
   1.31205248E-02  5.15504675E-01  2.72429761E-01
   1.31605264E-02  5.17366521E-01  2.72411064E-01
   1.32005280E-02  5.19226204E-01  2.72388689E-01
   1.32405296E-02  5.21083695E-01  2.72362646E-01
   1.32805312E-02  5.22938967E-01  2.72332946E-01
   1.33205328E-02  5.24791992E-01  2.72299599E-01
   1.33605344E-02  5.26642743E-01  2.72262615E-01
   1.34005360E-02  5.28491190E-01  2.72222005E-01
   1.34405376E-02  5.30337308E-01  2.72177778E-01
   1.34805392E-02  5.32181069E-01  2.72129944E-01
   1.35205408E-02  5.34022444E-01  2.72078514E-01
   1.35605424E-02  5.35861407E-01  2.72023499E-01
   1.36005440E-02  5.37697931E-01  2.71964907E-01
   1.36405456E-02  5.39531988E-01  2.71902750E-01
   1.36805472E-02  5.41363552E-01  2.71837037E-01
   1.37205488E-02  5.43192596E-01  2.71767778E-01
   1.37605504E-02  5.45019092E-01  2.71694984E-01
   1.38005520E-02  5.46843014E-01  2.71618665E-01
   1.38405536E-02  5.48664335E-01  2.71538831E-01
   1.38805552E-02  5.50483029E-01  2.71455492E-01
   1.39205568E-02  5.52299069E-01  2.71368657E-01
   1.39605584E-02  5.54112429E-01  2.71278338E-01
   1.40005600E-02  5.55923083E-01  2.71184544E-01
   1.40405616E-02  5.57731004E-01  2.71087285E-01
   1.40805632E-02  5.59536166E-01  2.70986572E-01
   1.41205648E-02  5.61338542E-01  2.70882414E-01
   1.41605664E-02  5.63138108E-01  2.70774821E-01
   1.42005680E-02  5.64934837E-01  2.70663804E-01
   1.42405696E-02  5.66728704E-01  2.70549372E-01
   1.42805712E-02  5.68519682E-01  2.70431535E-01
   1.43205728E-02  5.70307746E-01  2.70310305E-01
   1.43605744E-02  5.72092871E-01  2.70185689E-01
   1.44005760E-02  5.73875031E-01  2.70057700E-01
   1.44405776E-02  5.75654201E-01  2.69926345E-01
   1.44805792E-02  5.77430355E-01  2.69791637E-01
   1.45205808E-02  5.79203468E-01  2.69653583E-01
   1.45605824E-02  5.80973516E-01  2.69512196E-01
   1.46005840E-02  5.82740473E-01  2.69367483E-01
   1.46405856E-02  5.84504314E-01  2.69219456E-01
   1.46805872E-02  5.86265015E-01  2.69068125E-01
   1.47205888E-02  5.88022550E-01  2.68913499E-01
   1.47605904E-02  5.89776896E-01  2.68755588E-01
   1.48005920E-02  5.91528026E-01  2.68594402E-01
   1.48405936E-02  5.93275918E-01  2.68429951E-01
   1.48805952E-02  5.95020547E-01  2.68262245E-01
   1.49205968E-02  5.96761888E-01  2.68091295E-01
   1.49605984E-02  5.98499917E-01  2.67917109E-01
   1.50006000E-02  6.00234610E-01  2.67739698E-01
   1.50406016E-02  6.01965943E-01  2.67559071E-01
   1.50806032E-02  6.03693892E-01  2.67375239E-01
   1.51206048E-02  6.05418433E-01  2.67188212E-01
   1.51606064E-02  6.07139542E-01  2.66997999E-01
   1.52006080E-02  6.08857196E-01  2.66804610E-01
   1.52406096E-02  6.10571371E-01  2.66608055E-01
   1.52806112E-02  6.12282043E-01  2.66408344E-01
   1.53206128E-02  6.13989190E-01  2.66205487E-01
   1.53606144E-02  6.15692787E-01  2.65999494E-01
   1.54006160E-02  6.17392811E-01  2.65790374E-01
   1.54406176E-02  6.19089240E-01  2.65578137E-01
   1.54806192E-02  6.20782050E-01  2.65362793E-01
   1.55206208E-02  6.22471218E-01  2.65144353E-01
   1.55606224E-02  6.24156722E-01  2.64922825E-01
   1.56006240E-02  6.25838538E-01  2.64698220E-01
   1.56406256E-02  6.27516643E-01  2.64470547E-01
   1.56806272E-02  6.29191016E-01  2.64239816E-01
   1.57206288E-02  6.30861633E-01  2.64006037E-01
   1.57606304E-02  6.32528472E-01  2.63769220E-01
   1.58006320E-02  6.34191510E-01  2.63529375E-01
   1.58406336E-02  6.35850726E-01  2.63286511E-01
   1.58806352E-02  6.37506097E-01  2.63040638E-01
   1.59206368E-02  6.39157600E-01  2.62791765E-01
   1.59606384E-02  6.40805215E-01  2.62539904E-01
   1.60006400E-02  6.42448918E-01  2.62285062E-01
   1.60406416E-02  6.44088688E-01  2.62027251E-01
   1.60806432E-02  6.45724504E-01  2.61766480E-01
   1.61206448E-02  6.47356343E-01  2.61502758E-01
   1.61606464E-02  6.48984183E-01  2.61236096E-01
   1.62006480E-02  6.50608004E-01  2.60966502E-01
   1.62406496E-02  6.52227784E-01  2.60693987E-01
   1.62806512E-02  6.53843502E-01  2.60418561E-01
   1.63206528E-02  6.55455135E-01  2.60140233E-01
   1.63606544E-02  6.57062664E-01  2.59859012E-01
   1.64006560E-02  6.58666066E-01  2.59574910E-01
   1.64406576E-02  6.60265322E-01  2.59287934E-01
   1.64806592E-02  6.61860409E-01  2.58998095E-01
   1.65206608E-02  6.63451307E-01  2.58705403E-01
   1.65606624E-02  6.65037996E-01  2.58409867E-01
   1.66006640E-02  6.66620454E-01  2.58111497E-01
   1.66406656E-02  6.68198661E-01  2.57810303E-01
   1.66806672E-02  6.69772597E-01  2.57506293E-01
   1.67206688E-02  6.71342241E-01  2.57199479E-01
