 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.456383E+02, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  6.84022790E-04 -9.69321166E-09
   8.00032001E-05  1.36804526E-03 -3.87728412E-08
   1.20004800E-04  2.05206709E-03 -8.72388723E-08
   1.60006400E-04  2.73608796E-03 -1.55091278E-07
   2.00008000E-04  3.42010755E-03 -2.42330019E-07
   2.40009600E-04  4.10412554E-03 -3.48955048E-07
   2.80011200E-04  4.78814161E-03 -4.74966305E-07
   3.20012801E-04  5.47215544E-03 -6.20363718E-07
   3.60014401E-04  6.15616670E-03 -7.85147206E-07
   4.00016001E-04  6.84017509E-03 -9.69316676E-07
   4.40017601E-04  7.52418028E-03 -1.17287203E-06
   4.80019201E-04  8.20818195E-03 -1.39581314E-06
   5.20020801E-04  8.89217977E-03 -1.63813989E-06
   5.60022401E-04  9.57617344E-03 -1.89985215E-06
   6.00024001E-04  1.02601626E-02 -2.18094977E-06
   6.40025601E-04  1.09441470E-02 -2.48143258E-06
   6.80027201E-04  1.16281263E-02 -2.80130042E-06
   7.20028801E-04  1.23121001E-02 -3.14055312E-06
   7.60030401E-04  1.29960682E-02 -3.49919047E-06
   8.00032001E-04  1.36800301E-02 -3.87721228E-06
   8.40033601E-04  1.43639857E-02 -4.27461834E-06
   8.80035201E-04  1.50479346E-02 -4.69140842E-06
   9.20036801E-04  1.57318764E-02 -5.12758229E-06
   9.60038402E-04  1.64158109E-02 -5.58313971E-06
   1.00004000E-03  1.70997376E-02 -6.05808041E-06
   1.04004160E-03  1.77836564E-02 -6.55240414E-06
   1.08004320E-03  1.84675669E-02 -7.06611061E-06
   1.12004480E-03  1.91514687E-02 -7.59919954E-06
   1.16004640E-03  1.98353615E-02 -8.15167062E-06
   1.20004800E-03  2.05192451E-02 -8.72352355E-06
   1.24004960E-03  2.12031191E-02 -9.31475800E-06
   1.28005120E-03  2.18869831E-02 -9.92537365E-06
   1.32005280E-03  2.25708370E-02 -1.05553702E-05
   1.36005440E-03  2.32546802E-02 -1.12047471E-05
   1.40005600E-03  2.39385126E-02 -1.18735043E-05
   1.44005760E-03  2.46223338E-02 -1.25616412E-05
   1.48005920E-03  2.53061434E-02 -1.32691574E-05
   1.52006080E-03  2.59899412E-02 -1.39960526E-05
   1.56006240E-03  2.66737269E-02 -1.47423264E-05
   1.60006400E-03  2.73575000E-02 -1.55079784E-05
   1.64006560E-03  2.80412604E-02 -1.62930080E-05
   1.68006720E-03  2.87250077E-02 -1.70974150E-05
   1.72006880E-03  2.94087415E-02 -1.79211987E-05
   1.76007040E-03  3.00924615E-02 -1.87643588E-05
   1.80007200E-03  3.07761675E-02 -1.96268948E-05
   1.84007360E-03  3.14598591E-02 -2.05088062E-05
   1.88007520E-03  3.21435359E-02 -2.14100926E-05
   1.92007680E-03  3.28271977E-02 -2.23307533E-05
   1.96007840E-03  3.35108442E-02 -2.32707879E-05
   2.00008000E-03  3.41944749E-02 -2.42301958E-05
   2.04008160E-03  3.48780897E-02 -2.52089766E-05
   2.08008320E-03  3.55616882E-02 -2.62071297E-05
   2.12008480E-03  3.62452700E-02 -2.72246544E-05
   2.16008640E-03  3.69288348E-02 -2.82615503E-05
   2.20008800E-03  3.76123824E-02 -2.93178168E-05
   2.24008960E-03  3.82959124E-02 -3.03934532E-05
   2.28009120E-03  3.89794244E-02 -3.14884589E-05
   2.32009280E-03  3.96629183E-02 -3.26028334E-05
   2.36009440E-03  4.03463935E-02 -3.37365761E-05
   2.40009600E-03  4.10298499E-02 -3.48896862E-05
   2.44009760E-03  4.17132871E-02 -3.60621631E-05
   2.48009920E-03  4.23967048E-02 -3.72540063E-05
   2.52010080E-03  4.30801026E-02 -3.84652149E-05
   2.56010240E-03  4.37634803E-02 -3.96957883E-05
   2.60010400E-03  4.44468375E-02 -4.09457259E-05
   2.64010560E-03  4.51301739E-02 -4.22150269E-05
   2.68010720E-03  4.58134892E-02 -4.35036907E-05
   2.72010880E-03  4.64967831E-02 -4.48117164E-05
   2.76011040E-03  4.71800552E-02 -4.61391034E-05
   2.80011200E-03  4.78633052E-02 -4.74858509E-05
   2.84011360E-03  4.85465328E-02 -4.88519582E-05
   2.88011520E-03  4.92297377E-02 -5.02374245E-05
   2.92011680E-03  4.99129196E-02 -5.16422490E-05
   2.96011840E-03  5.05960781E-02 -5.30664309E-05
   3.00012000E-03  5.12792130E-02 -5.45099694E-05
   3.04012160E-03  5.19623239E-02 -5.59728638E-05
   3.08012320E-03  5.26454104E-02 -5.74551132E-05
   3.12012480E-03  5.33284723E-02 -5.89567167E-05
   3.16012641E-03  5.40115093E-02 -6.04776735E-05
   3.20012801E-03  5.46945210E-02 -6.20179828E-05
   3.24012961E-03  5.53775071E-02 -6.35776437E-05
   3.28013121E-03  5.60604673E-02 -6.51566554E-05
   3.32013281E-03  5.67434013E-02 -6.67550168E-05
   3.36013441E-03  5.74263087E-02 -6.83727272E-05
   3.40013601E-03  5.81091892E-02 -7.00097857E-05
   3.44013761E-03  5.87920426E-02 -7.16661913E-05
   3.48013921E-03  5.94748684E-02 -7.33419430E-05
   3.52014081E-03  6.01576664E-02 -7.50370400E-05
   3.56014241E-03  6.08404363E-02 -7.67514813E-05
   3.60014401E-03  6.15231777E-02 -7.84852659E-05
   3.64014561E-03  6.22058903E-02 -8.02383928E-05
   3.68014721E-03  6.28885739E-02 -8.20108612E-05
   3.72014881E-03  6.35712280E-02 -8.38026699E-05
   3.76015041E-03  6.42538523E-02 -8.56138179E-05
   3.80015201E-03  6.49364466E-02 -8.74443044E-05
   3.84015361E-03  6.56190105E-02 -8.92941281E-05
   3.88015521E-03  6.63015437E-02 -9.11632882E-05
   3.92015681E-03  6.69840459E-02 -9.30517834E-05
   3.96015841E-03  6.76665167E-02 -9.49596129E-05
   4.00016001E-03  6.83489559E-02 -9.68867754E-05
   4.04016161E-03  6.90313631E-02 -9.88332700E-05
   4.08016321E-03  6.97137380E-02 -1.00799096E-04
   4.12016481E-03  7.03960802E-02 -1.02784251E-04
   4.16016641E-03  7.10783896E-02 -1.04788735E-04
   4.20016801E-03  7.17606657E-02 -1.06812547E-04
   4.24016961E-03  7.24429082E-02 -1.08855685E-04
   4.28017121E-03  7.31251168E-02 -1.10918148E-04
   4.32017281E-03  7.38072912E-02 -1.12999935E-04
   4.36017441E-03  7.44894311E-02 -1.15101046E-04
   4.40017601E-03  7.51715361E-02 -1.17221478E-04
   4.44017761E-03  7.58536059E-02 -1.19361231E-04
   4.48017921E-03  7.65356403E-02 -1.21520303E-04
   4.52018081E-03  7.72176388E-02 -1.23698694E-04
   4.56018241E-03  7.78996012E-02 -1.25896401E-04
   4.60018401E-03  7.85815272E-02 -1.28113425E-04
   4.64018561E-03  7.92634164E-02 -1.30349762E-04
   4.68018721E-03  7.99452685E-02 -1.32605413E-04
   4.72018881E-03  8.06270832E-02 -1.34880376E-04
   4.76019041E-03  8.13088602E-02 -1.37174650E-04
   4.80019201E-03  8.19905991E-02 -1.39488233E-04
   4.84019361E-03  8.26722997E-02 -1.41821124E-04
   4.88019521E-03  8.33539616E-02 -1.44173321E-04
   4.92019681E-03  8.40355845E-02 -1.46544825E-04
   4.96019841E-03  8.47171680E-02 -1.48935632E-04
   5.00020001E-03  8.53987120E-02 -1.51345742E-04
   5.04020161E-03  8.60802160E-02 -1.53775154E-04
   5.08020321E-03  8.67616797E-02 -1.56223866E-04
   5.12020481E-03  8.74431028E-02 -1.58691876E-04
   5.16020641E-03  8.81244850E-02 -1.61179184E-04
   5.20020801E-03  8.88058259E-02 -1.63685788E-04
   5.24020961E-03  8.94871253E-02 -1.66211686E-04
   5.28021121E-03  9.01683829E-02 -1.68756877E-04
   5.32021281E-03  9.08495982E-02 -1.71321360E-04
   5.36021441E-03  9.15307711E-02 -1.73905133E-04
   5.40021601E-03  9.22119011E-02 -1.76508195E-04
   5.44021761E-03  9.28929880E-02 -1.79130545E-04
   5.48021921E-03  9.35740314E-02 -1.81772180E-04
   5.52022081E-03  9.42550310E-02 -1.84433099E-04
   5.56022241E-03  9.49359865E-02 -1.87113302E-04
   5.60022401E-03  9.56168976E-02 -1.89812785E-04
   5.64022561E-03  9.62977640E-02 -1.92531549E-04
   5.68022721E-03  9.69785853E-02 -1.95269591E-04
   5.72022881E-03  9.76593613E-02 -1.98026909E-04
   5.76023041E-03  9.83400915E-02 -2.00803503E-04
   5.80023201E-03  9.90207757E-02 -2.03599371E-04
   5.84023361E-03  9.97014136E-02 -2.06414510E-04
   5.88023521E-03  1.00382005E-01 -2.09248920E-04
   5.92023681E-03  1.01062549E-01 -2.12102599E-04
   5.96023841E-03  1.01743046E-01 -2.14975546E-04
   6.00024001E-03  1.02423496E-01 -2.17867758E-04
   6.04024161E-03  1.03103897E-01 -2.20779234E-04
   6.08024321E-03  1.03784250E-01 -2.23709973E-04
   6.12024481E-03  1.04464555E-01 -2.26659972E-04
   6.16024641E-03  1.05144811E-01 -2.29629231E-04
   6.20024801E-03  1.05825017E-01 -2.32617747E-04
   6.24024961E-03  1.06505174E-01 -2.35625518E-04
   6.28025121E-03  1.07185282E-01 -2.38652544E-04
   6.32025281E-03  1.07865339E-01 -2.41698823E-04
   6.36025441E-03  1.08545345E-01 -2.44764352E-04
   6.40025601E-03  1.09225301E-01 -2.47849130E-04
   6.44025761E-03  1.09905206E-01 -2.50953155E-04
   6.48025921E-03  1.10585059E-01 -2.54076426E-04
   6.52026081E-03  1.11264861E-01 -2.57218941E-04
   6.56026241E-03  1.11944610E-01 -2.60380697E-04
   6.60026401E-03  1.12624308E-01 -2.63561694E-04
   6.64026561E-03  1.13303952E-01 -2.66761929E-04
   6.68026721E-03  1.13983543E-01 -2.69981401E-04
   6.72026881E-03  1.14663082E-01 -2.73220107E-04
   6.76027041E-03  1.15342566E-01 -2.76478047E-04
   6.80027201E-03  1.16021996E-01 -2.79755218E-04
   6.84027361E-03  1.16701373E-01 -2.83051618E-04
   6.88027521E-03  1.17380694E-01 -2.86367245E-04
   6.92027681E-03  1.18059961E-01 -2.89702099E-04
   6.96027841E-03  1.18739172E-01 -2.93056176E-04
   7.00028001E-03  1.19418328E-01 -2.96429474E-04
   7.04028161E-03  1.20097428E-01 -2.99821993E-04
   7.08028321E-03  1.20776472E-01 -3.03233730E-04
   7.12028481E-03  1.21455459E-01 -3.06664683E-04
   7.16028641E-03  1.22134390E-01 -3.10114850E-04
   7.20028801E-03  1.22813263E-01 -3.13584229E-04
   7.24028961E-03  1.23492079E-01 -3.17072819E-04
   7.28029121E-03  1.24170837E-01 -3.20580617E-04
   7.32029281E-03  1.24849537E-01 -3.24107622E-04
   7.36029441E-03  1.25528179E-01 -3.27653831E-04
   7.40029601E-03  1.26206762E-01 -3.31219242E-04
   7.44029761E-03  1.26885285E-01 -3.34803854E-04
   7.48029921E-03  1.27563750E-01 -3.38407664E-04
   7.52030081E-03  1.28242155E-01 -3.42030671E-04
   7.56030241E-03  1.28920499E-01 -3.45672872E-04
   7.60030401E-03  1.29598784E-01 -3.49334265E-04
   7.64030561E-03  1.30277007E-01 -3.53014849E-04
   7.68030721E-03  1.30955170E-01 -3.56714620E-04
   7.72030881E-03  1.31633272E-01 -3.60433578E-04
   7.76031041E-03  1.32311312E-01 -3.64171720E-04
   7.80031201E-03  1.32989290E-01 -3.67929044E-04
   7.84031361E-03  1.33667206E-01 -3.71705547E-04
   7.88031521E-03  1.34345059E-01 -3.75501228E-04
   7.92031681E-03  1.35022849E-01 -3.79316085E-04
   7.96031841E-03  1.35700577E-01 -3.83150115E-04
   8.00032001E-03  1.36378240E-01 -3.87003317E-04
   8.04032161E-03  1.37055840E-01 -3.90875687E-04
   8.08032321E-03  1.37733376E-01 -3.94767225E-04
   8.12032481E-03  1.38410848E-01 -3.98677927E-04
   8.16032641E-03  1.39088254E-01 -4.02607792E-04
   8.20032801E-03  1.39765596E-01 -4.06556817E-04
   8.24032961E-03  1.40442872E-01 -4.10525000E-04
   8.28033121E-03  1.41120082E-01 -4.14512339E-04
   8.32033281E-03  1.41797227E-01 -4.18518831E-04
   8.36033441E-03  1.42474305E-01 -4.22544475E-04
   8.40033601E-03  1.43151316E-01 -4.26589269E-04
   8.44033761E-03  1.43828261E-01 -4.30653209E-04
   8.48033921E-03  1.44505138E-01 -4.34736293E-04
   8.52034081E-03  1.45181947E-01 -4.38838520E-04
   8.56034241E-03  1.45858689E-01 -4.42959887E-04
   8.60034401E-03  1.46535362E-01 -4.47100391E-04
   8.64034561E-03  1.47211967E-01 -4.51260031E-04
   8.68034721E-03  1.47888503E-01 -4.55438804E-04
   8.72034881E-03  1.48564970E-01 -4.59636708E-04
