 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 2.232805E+04, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.06738633E-02 -2.31898039E-05
   8.00032001E-05  2.13465104E-02 -9.27560450E-05
   1.20004800E-04  3.20167255E-02 -2.08689212E-04
   1.60006400E-04  4.26832927E-02 -3.70973454E-04
   2.00008000E-04  5.33449969E-02 -5.79586584E-04
   2.40009600E-04  6.40006232E-02 -8.34500076E-04
   2.80011200E-04  7.46489576E-02 -1.13567908E-03
   3.20012801E-04  8.52887869E-02 -1.48308241E-03
   3.60014401E-04  9.59188989E-02 -1.87666256E-03
   4.00016001E-04  1.06538082E-01 -2.31636571E-03
   4.40017601E-04  1.17145127E-01 -2.80213174E-03
   4.80019201E-04  1.27738826E-01 -3.33389420E-03
   5.20020801E-04  1.38317970E-01 -3.91158038E-03
   5.60022401E-04  1.48881355E-01 -4.53511126E-03
   6.00024001E-04  1.59427778E-01 -5.20440155E-03
   6.40025601E-04  1.69956036E-01 -5.91935970E-03
   6.80027201E-04  1.80464930E-01 -6.67988790E-03
   7.20028801E-04  1.90953263E-01 -7.48588210E-03
   7.60030401E-04  2.01419840E-01 -8.33723202E-03
   8.00032001E-04  2.11863468E-01 -9.23382117E-03
   8.40033601E-04  2.22282957E-01 -1.01755269E-02
   8.80035201E-04  2.32677121E-01 -1.11622202E-02
   9.20036801E-04  2.43044775E-01 -1.21937661E-02
   9.60038402E-04  2.53384738E-01 -1.32700234E-02
   1.00004000E-03  2.63695831E-01 -1.43908447E-02
   1.04004160E-03  2.73976880E-01 -1.55560766E-02
   1.08004320E-03  2.84226714E-01 -1.67655595E-02
   1.12004480E-03  2.94444165E-01 -1.80191277E-02
   1.16004640E-03  3.04628068E-01 -1.93166096E-02
   1.20004800E-03  3.14777263E-01 -2.06578273E-02
   1.24004960E-03  3.24890595E-01 -2.20425972E-02
   1.28005120E-03  3.34966910E-01 -2.34707294E-02
   1.32005280E-03  3.45005061E-01 -2.49420283E-02
   1.36005440E-03  3.55003904E-01 -2.64562920E-02
   1.40005600E-03  3.64962300E-01 -2.80133131E-02
   1.44005760E-03  3.74879113E-01 -2.96128781E-02
   1.48005920E-03  3.84753215E-01 -3.12547674E-02
   1.52006080E-03  3.94583481E-01 -3.29387560E-02
   1.56006240E-03  4.04368790E-01 -3.46646127E-02
   1.60006400E-03  4.14108027E-01 -3.64321008E-02
   1.64006560E-03  4.23800083E-01 -3.82409776E-02
   1.68006720E-03  4.33443853E-01 -4.00909948E-02
   1.72006880E-03  4.43038239E-01 -4.19818983E-02
   1.76007040E-03  4.52582148E-01 -4.39134286E-02
   1.80007200E-03  4.62074492E-01 -4.58853201E-02
   1.84007360E-03  4.71514189E-01 -4.78973021E-02
   1.88007520E-03  4.80900165E-01 -4.99490980E-02
   1.92007680E-03  4.90231350E-01 -5.20404257E-02
   1.96007840E-03  4.99506680E-01 -5.41709976E-02
   2.00008000E-03  5.08725100E-01 -5.63405208E-02
   2.04008160E-03  5.17885558E-01 -5.85486967E-02
   2.08008320E-03  5.26987011E-01 -6.07952216E-02
   2.12008480E-03  5.36028421E-01 -6.30797861E-02
   2.16008640E-03  5.45008760E-01 -6.54020758E-02
   2.20008800E-03  5.53927003E-01 -6.77617709E-02
   2.24008960E-03  5.62782135E-01 -7.01585461E-02
   2.28009120E-03  5.71573146E-01 -7.25920714E-02
   2.32009280E-03  5.80299036E-01 -7.50620112E-02
   2.36009440E-03  5.88958809E-01 -7.75680250E-02
   2.40009600E-03  5.97551480E-01 -8.01097671E-02
   2.44009760E-03  6.06076069E-01 -8.26868868E-02
   2.48009920E-03  6.14531604E-01 -8.52990285E-02
   2.52010080E-03  6.22917124E-01 -8.79458316E-02
   2.56010240E-03  6.31231671E-01 -9.06269304E-02
   2.60010400E-03  6.39474299E-01 -9.33419547E-02
   2.64010560E-03  6.47644070E-01 -9.60905291E-02
   2.68010720E-03  6.55740051E-01 -9.88722736E-02
   2.72010880E-03  6.63761320E-01 -1.01686804E-01
   2.76011040E-03  6.71706964E-01 -1.04533730E-01
   2.80011200E-03  6.79576078E-01 -1.07412658E-01
   2.84011360E-03  6.87367764E-01 -1.10323189E-01
   2.88011520E-03  6.95081135E-01 -1.13264921E-01
   2.92011680E-03  7.02715313E-01 -1.16237445E-01
   2.96011840E-03  7.10269427E-01 -1.19240350E-01
   3.00012000E-03  7.17742617E-01 -1.22273219E-01
   3.04012160E-03  7.25134031E-01 -1.25335631E-01
   3.08012320E-03  7.32442827E-01 -1.28427161E-01
   3.12012480E-03  7.39668172E-01 -1.31547381E-01
   3.16012641E-03  7.46809244E-01 -1.34695855E-01
   3.20012801E-03  7.53865228E-01 -1.37872148E-01
   3.24012961E-03  7.60835321E-01 -1.41075817E-01
   3.28013121E-03  7.67718729E-01 -1.44306416E-01
   3.32013281E-03  7.74514666E-01 -1.47563496E-01
   3.36013441E-03  7.81222360E-01 -1.50846603E-01
   3.40013601E-03  7.87841046E-01 -1.54155280E-01
