 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 2.547518E+02, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift=-1.493929849035319E+00  (ETA=-2.506100E+00)
 #      Matching radius: RAD(  139)= 5.520220808832400E-03
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.19358698E-04  1.46789520E-03
   8.00032001E-05  6.11035107E-04  2.75893305E-03
   1.20004800E-04  8.98863276E-04  3.98801208E-03
   1.60006400E-04  1.18716065E-03  5.17708064E-03
   2.00008000E-04  1.47782406E-03  6.33623715E-03
   2.40009600E-04  1.77189493E-03  7.47130762E-03
   2.80011200E-04  2.07001521E-03  8.58608368E-03
   3.20012801E-04  2.37260964E-03  9.68322873E-03
   3.60014401E-04  2.67997255E-03  1.07647156E-02
   4.00016001E-04  2.99231449E-03  1.18320640E-02
   4.40017601E-04  3.30978920E-03  1.28864804E-02
   4.80019201E-04  3.63251045E-03  1.39289458E-02
   5.20020801E-04  3.96056287E-03  1.49602735E-02
   5.60022401E-04  4.29400939E-03  1.59811489E-02
   6.00024001E-04  4.63289635E-03  1.69921577E-02
   6.40025601E-04  4.97725723E-03  1.79938059E-02
   6.80027201E-04  5.32711533E-03  1.89865354E-02
   7.20028801E-04  5.68248584E-03  1.99707356E-02
   7.60030401E-04  6.04337740E-03  2.09467521E-02
   8.00032001E-04  6.40979325E-03  2.19148938E-02
   8.40033601E-04  6.78173224E-03  2.28754388E-02
   8.80035201E-04  7.15918956E-03  2.38286385E-02
   9.20036801E-04  7.54215731E-03  2.47747216E-02
   9.60038402E-04  7.93062502E-03  2.57138969E-02
   1.00004000E-03  8.32458005E-03  2.66463561E-02
   1.04004160E-03  8.72400790E-03  2.75722754E-02
   1.08004320E-03  9.12889251E-03  2.84918181E-02
   1.12004480E-03  9.53921645E-03  2.94051352E-02
   1.16004640E-03  9.95496116E-03  3.03123673E-02
   1.20004800E-03  1.03761071E-02  3.12136455E-02
   1.24004960E-03  1.08026337E-02  3.21090923E-02
   1.28005120E-03  1.12345200E-02  3.29988228E-02
   1.32005280E-03  1.16717440E-02  3.38829449E-02
   1.36005440E-03  1.21142835E-02  3.47615602E-02
   1.40005600E-03  1.25621157E-02  3.56347647E-02
   1.44005760E-03  1.30152172E-02  3.65026489E-02
   1.48005920E-03  1.34735644E-02  3.73652989E-02
   1.52006080E-03  1.39371336E-02  3.82227960E-02
   1.56006240E-03  1.44059005E-02  3.90752177E-02
   1.60006400E-03  1.48798408E-02  3.99226375E-02
   1.64006560E-03  1.53589298E-02  4.07651257E-02
   1.68006720E-03  1.58431428E-02  4.16027493E-02
   1.72006880E-03  1.63324551E-02  4.24355722E-02
   1.76007040E-03  1.68268415E-02  4.32636558E-02
   1.80007200E-03  1.73262771E-02  4.40870587E-02
   1.84007360E-03  1.78307366E-02  4.49058371E-02
   1.88007520E-03  1.83401949E-02  4.57200451E-02
   1.92007680E-03  1.88546268E-02  4.65297345E-02
   1.96007840E-03  1.93740069E-02  4.73349555E-02
   2.00008000E-03  1.98983100E-02  4.81357559E-02
   2.04008160E-03  2.04275108E-02  4.89321823E-02
   2.08008320E-03  2.09615840E-02  4.97242793E-02
   2.12008480E-03  2.15005043E-02  5.05120901E-02
   2.16008640E-03  2.20442465E-02  5.12956565E-02
   2.20008800E-03  2.25927852E-02  5.20750187E-02
   2.24008960E-03  2.31460953E-02  5.28502159E-02
   2.28009120E-03  2.37041516E-02  5.36212860E-02
   2.32009280E-03  2.42669290E-02  5.43882654E-02
   2.36009440E-03  2.48344023E-02  5.51511899E-02
   2.40009600E-03  2.54065466E-02  5.59100940E-02
   2.44009760E-03  2.59833367E-02  5.66650111E-02
   2.48009920E-03  2.65647478E-02  5.74159739E-02
   2.52010080E-03  2.71507550E-02  5.81630140E-02
   2.56010240E-03  2.77413335E-02  5.89061622E-02
   2.60010400E-03  2.83364584E-02  5.96454485E-02
   2.64010560E-03  2.89361051E-02  6.03809022E-02
   2.68010720E-03  2.95402489E-02  6.11125516E-02
   2.72010880E-03  3.01488654E-02  6.18404247E-02
   2.76011040E-03  3.07619298E-02  6.25645483E-02
   2.80011200E-03  3.13794180E-02  6.32849490E-02
   2.84011360E-03  3.20013054E-02  6.40016526E-02
   2.88011520E-03  3.26275677E-02  6.47146842E-02
   2.92011680E-03  3.32581809E-02  6.54240684E-02
   2.96011840E-03  3.38931206E-02  6.61298294E-02
   3.00012000E-03  3.45323629E-02  6.68319907E-02
   3.04012160E-03  3.51758837E-02  6.75305752E-02
   3.08012320E-03  3.58236592E-02  6.82256057E-02
   3.12012480E-03  3.64756654E-02  6.89171040E-02
   3.16012641E-03  3.71318786E-02  6.96050920E-02
   3.20012801E-03  3.77922751E-02  7.02895907E-02
   3.24012961E-03  3.84568312E-02  7.09706209E-02
   3.28013121E-03  3.91255235E-02  7.16482030E-02
   3.32013281E-03  3.97983284E-02  7.23223570E-02
   3.36013441E-03  4.04752226E-02  7.29931025E-02
   3.40013601E-03  4.11561827E-02  7.36604586E-02
   3.44013761E-03  4.18411856E-02  7.43244444E-02
   3.48013921E-03  4.25302079E-02  7.49850784E-02
   3.52014081E-03  4.32232266E-02  7.56423787E-02
   3.56014241E-03  4.39202188E-02  7.62963634E-02
   3.60014401E-03  4.46211614E-02  7.69470499E-02
   3.64014561E-03  4.53260317E-02  7.75944557E-02
