 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 7.297387E+03, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  5.28117248E-03 -3.74990237E-06
   9.56038242E-03  9.52762684E-01 -1.81958818E-01
   9.60038402E-03  9.54353373E-01 -1.83227652E-01
   9.64038562E-03  9.55917444E-01 -1.84497737E-01
   9.68038722E-03  9.57454853E-01 -1.85769029E-01
   9.72038882E-03  9.58965558E-01 -1.87041484E-01
   9.76039042E-03  9.60449516E-01 -1.88315058E-01
   9.80039202E-03  9.61906687E-01 -1.89589705E-01
   9.84039362E-03  9.63337029E-01 -1.90865382E-01
   9.88039522E-03  9.64740503E-01 -1.92142043E-01
   9.92039682E-03  9.66117069E-01 -1.93419644E-01
   9.96039842E-03  9.67466689E-01 -1.94698140E-01
   1.00004000E-02  9.68789325E-01 -1.95977485E-01
   1.00404016E-02  9.70084941E-01 -1.97257637E-01
   1.00804032E-02  9.71353501E-01 -1.98538548E-01
   1.01204048E-02  9.72594968E-01 -1.99820175E-01
   1.01604064E-02  9.73809309E-01 -2.01102472E-01
   1.02004080E-02  9.74996489E-01 -2.02385394E-01
   1.02404096E-02  9.76156476E-01 -2.03668897E-01
   1.02804112E-02  9.77289237E-01 -2.04952934E-01
   1.03204128E-02  9.78394740E-01 -2.06237461E-01
   1.03604144E-02  9.79472955E-01 -2.07522433E-01
   1.04004160E-02  9.80523851E-01 -2.08807804E-01
   1.04404176E-02  9.81547400E-01 -2.10093529E-01
   1.04804192E-02  9.82543572E-01 -2.11379562E-01
   1.05204208E-02  9.83512341E-01 -2.12665858E-01
   1.05604224E-02  9.84453678E-01 -2.13952372E-01
   1.06004240E-02  9.85367557E-01 -2.15239058E-01
   1.06404256E-02  9.86253954E-01 -2.16525871E-01
   1.06804272E-02  9.87112843E-01 -2.17812766E-01
   1.07204288E-02  9.87944201E-01 -2.19099695E-01
   1.07604304E-02  9.88748004E-01 -2.20386615E-01
   1.08004320E-02  9.89524230E-01 -2.21673480E-01
   1.08404336E-02  9.90272857E-01 -2.22960243E-01
   1.08804352E-02  9.90993864E-01 -2.24246860E-01
   1.09204368E-02  9.91687232E-01 -2.25533284E-01
   1.09604384E-02  9.92352940E-01 -2.26819470E-01
   1.10004400E-02  9.92990971E-01 -2.28105372E-01
   1.10404416E-02  9.93601306E-01 -2.29390945E-01
   1.10804432E-02  9.94183929E-01 -2.30676142E-01
   1.11204448E-02  9.94738823E-01 -2.31960918E-01
   1.11604464E-02  9.95265973E-01 -2.33245228E-01
   1.12004480E-02  9.95765364E-01 -2.34529025E-01
   1.12404496E-02  9.96236982E-01 -2.35812263E-01
   1.12804512E-02  9.96680814E-01 -2.37094897E-01
   1.13204528E-02  9.97096847E-01 -2.38376882E-01
   1.13604544E-02  9.97485071E-01 -2.39658170E-01
   1.14004560E-02  9.97845473E-01 -2.40938717E-01
   1.14404576E-02  9.98178045E-01 -2.42218477E-01
   1.14804592E-02  9.98482777E-01 -2.43497403E-01
   1.15204608E-02  9.98759660E-01 -2.44775450E-01
   1.15604624E-02  9.99008686E-01 -2.46052573E-01
   1.16004640E-02  9.99229850E-01 -2.47328724E-01
   1.16404656E-02  9.99423143E-01 -2.48603860E-01
   1.16804672E-02  9.99588562E-01 -2.49877933E-01
   1.17204688E-02  9.99726102E-01 -2.51150898E-01
   1.17604704E-02  9.99835758E-01 -2.52422709E-01
   1.18004720E-02  9.99917527E-01 -2.53693320E-01
   1.18404736E-02  9.99971408E-01 -2.54962686E-01
   1.18804752E-02  9.99997399E-01 -2.56230761E-01
   1.19204768E-02  9.99995499E-01 -2.57497499E-01
   1.19604784E-02  9.99965708E-01 -2.58762854E-01
   1.20004800E-02  9.99908027E-01 -2.60026781E-01
   1.20404816E-02  9.99822457E-01 -2.61289234E-01
   1.20804832E-02  9.99709002E-01 -2.62550167E-01
   1.21204848E-02  9.99567664E-01 -2.63809535E-01
   1.21604864E-02  9.99398447E-01 -2.65067292E-01
   1.22004880E-02  9.99201355E-01 -2.66323392E-01
   1.22404896E-02  9.98976395E-01 -2.67577790E-01
   1.22804912E-02  9.98723572E-01 -2.68830440E-01
   1.23204928E-02  9.98442895E-01 -2.70081297E-01
   1.23604944E-02  9.98134369E-01 -2.71330315E-01
   1.24004960E-02  9.97798005E-01 -2.72577449E-01
   1.24404976E-02  9.97433811E-01 -2.73822653E-01
   1.24804992E-02  9.97041797E-01 -2.75065883E-01
   1.25205008E-02  9.96621975E-01 -2.76307091E-01
   1.25605024E-02  9.96174357E-01 -2.77546234E-01
   1.26005040E-02  9.95698954E-01 -2.78783266E-01
   1.26405056E-02  9.95195780E-01 -2.80018142E-01
   1.26805072E-02  9.94664849E-01 -2.81250816E-01
   1.27205088E-02  9.94106176E-01 -2.82481243E-01
   1.27605104E-02  9.93519776E-01 -2.83709378E-01
   1.28005120E-02  9.92905667E-01 -2.84935177E-01
   1.28405136E-02  9.92263864E-01 -2.86158593E-01
   1.28805152E-02  9.91594385E-01 -2.87379583E-01
   1.29205168E-02  9.90897251E-01 -2.88598100E-01
   1.29605184E-02  9.90172479E-01 -2.89814101E-01
   1.30005200E-02  9.89420090E-01 -2.91027540E-01
   1.30405216E-02  9.88640105E-01 -2.92238372E-01
   1.30805232E-02  9.87832547E-01 -2.93446554E-01
   1.31205248E-02  9.86997436E-01 -2.94652039E-01
   1.31605264E-02  9.86134798E-01 -2.95854784E-01
   1.32005280E-02  9.85244655E-01 -2.97054744E-01
   1.32405296E-02  9.84327032E-01 -2.98251874E-01
   1.32805312E-02  9.83381956E-01 -2.99446130E-01
   1.33205328E-02  9.82409452E-01 -3.00637468E-01
   1.33605344E-02  9.81409548E-01 -3.01825843E-01
   1.34005360E-02  9.80382272E-01 -3.03011210E-01
   1.34405376E-02  9.79327651E-01 -3.04193527E-01
   1.34805392E-02  9.78245717E-01 -3.05372748E-01
   1.35205408E-02  9.77136498E-01 -3.06548830E-01
   1.35605424E-02  9.76000025E-01 -3.07721729E-01
   1.36005440E-02  9.74836332E-01 -3.08891400E-01
   1.36405456E-02  9.73645449E-01 -3.10057800E-01
   1.36805472E-02  9.72427410E-01 -3.11220885E-01
   1.37205488E-02  9.71182249E-01 -3.12380611E-01
   1.37605504E-02  9.69910001E-01 -3.13536936E-01
   1.38005520E-02  9.68610701E-01 -3.14689814E-01
   1.38405536E-02  9.67284385E-01 -3.15839203E-01
   1.38805552E-02  9.65931091E-01 -3.16985060E-01
   1.39205568E-02  9.64550857E-01 -3.18127341E-01
   1.39605584E-02  9.63143720E-01 -3.19266002E-01
   1.40005600E-02  9.61709720E-01 -3.20401002E-01
   1.40405616E-02  9.60248897E-01 -3.21532296E-01
   1.40805632E-02  9.58761292E-01 -3.22659842E-01
   1.41205648E-02  9.57246946E-01 -3.23783596E-01
   1.41605664E-02  9.55705901E-01 -3.24903517E-01
   1.42005680E-02  9.54138201E-01 -3.26019562E-01
   1.42405696E-02  9.52543889E-01 -3.27131687E-01
   1.42805712E-02  9.50923010E-01 -3.28239851E-01
   1.43205728E-02  9.49275608E-01 -3.29344010E-01
   1.43605744E-02  9.47601731E-01 -3.30444123E-01
   1.44005760E-02  9.45901423E-01 -3.31540148E-01
   1.44405776E-02  9.44174734E-01 -3.32632042E-01
   1.44805792E-02  9.42421711E-01 -3.33719764E-01
   1.45205808E-02  9.40642402E-01 -3.34803271E-01
   1.45605824E-02  9.38836858E-01 -3.35882521E-01
   1.46005840E-02  9.37005129E-01 -3.36957474E-01
   1.46405856E-02  9.35147266E-01 -3.38028087E-01
   1.46805872E-02  9.33263321E-01 -3.39094319E-01
   1.47205888E-02  9.31353347E-01 -3.40156128E-01
   1.47605904E-02  9.29417396E-01 -3.41213474E-01
   1.48005920E-02  9.27455522E-01 -3.42266315E-01
   1.48405936E-02  9.25467781E-01 -3.43314610E-01
   1.48805952E-02  9.23454228E-01 -3.44358318E-01
   1.49205968E-02  9.21414919E-01 -3.45397398E-01
   1.49605984E-02  9.19349910E-01 -3.46431810E-01
   1.50006000E-02  9.17259260E-01 -3.47461513E-01
   1.50406016E-02  9.15143027E-01 -3.48486467E-01
   1.50806032E-02  9.13001269E-01 -3.49506631E-01
   1.51206048E-02  9.10834047E-01 -3.50521965E-01
   1.51606064E-02  9.08641421E-01 -3.51532429E-01
   1.52006080E-02  9.06423452E-01 -3.52537984E-01
   1.52406096E-02  9.04180202E-01 -3.53538588E-01
   1.52806112E-02  9.01911734E-01 -3.54534202E-01
   1.53206128E-02  8.99618110E-01 -3.55524788E-01
   1.53606144E-02  8.97299395E-01 -3.56510305E-01
   1.54006160E-02  8.94955653E-01 -3.57490714E-01
   1.54406176E-02  8.92586951E-01 -3.58465976E-01
   1.54806192E-02  8.90193353E-01 -3.59436051E-01
   1.55206208E-02  8.87774927E-01 -3.60400902E-01
   1.55606224E-02  8.85331740E-01 -3.61360488E-01
   1.56006240E-02  8.82863860E-01 -3.62314772E-01
   1.56406256E-02  8.80371356E-01 -3.63263715E-01
   1.56806272E-02  8.77854298E-01 -3.64207278E-01
   1.57206288E-02  8.75312756E-01 -3.65145423E-01
   1.57606304E-02  8.72746800E-01 -3.66078112E-01
   1.58006320E-02  8.70156502E-01 -3.67005308E-01
   1.58406336E-02  8.67541935E-01 -3.67926972E-01
   1.58806352E-02  8.64903172E-01 -3.68843066E-01
   1.59206368E-02  8.62240285E-01 -3.69753554E-01
   1.59606384E-02  8.59553350E-01 -3.70658397E-01
   1.60006400E-02  8.56842441E-01 -3.71557559E-01
   1.60406416E-02  8.54107634E-01 -3.72451001E-01
   1.60806432E-02  8.51349004E-01 -3.73338689E-01
   1.61206448E-02  8.48566630E-01 -3.74220584E-01
   1.61606464E-02  8.45760589E-01 -3.75096650E-01
   1.62006480E-02  8.42930958E-01 -3.75966850E-01
   1.62406496E-02  8.40077818E-01 -3.76831149E-01
   1.62806512E-02  8.37201246E-01 -3.77689510E-01
   1.63206528E-02  8.34301325E-01 -3.78541896E-01
   1.63606544E-02  8.31378133E-01 -3.79388273E-01
   1.64006560E-02  8.28431754E-01 -3.80228604E-01
   1.64406576E-02  8.25462269E-01 -3.81062854E-01
   1.64806592E-02  8.22469762E-01 -3.81890988E-01
   1.65206608E-02  8.19454314E-01 -3.82712970E-01
   1.65606624E-02  8.16416012E-01 -3.83528765E-01
   1.66006640E-02  8.13354938E-01 -3.84338338E-01
   1.66406656E-02  8.10271180E-01 -3.85141655E-01
   1.66806672E-02  8.07164822E-01 -3.85938682E-01
   1.67206688E-02  8.04035951E-01 -3.86729382E-01
   1.67606704E-02  8.00884656E-01 -3.87513724E-01
   1.68006720E-02  7.97711022E-01 -3.88291671E-01
   1.68406736E-02  7.94515140E-01 -3.89063192E-01
   1.68806752E-02  7.91297098E-01 -3.89828251E-01
   1.69206768E-02  7.88056986E-01 -3.90586815E-01
   1.69606784E-02  7.84794894E-01 -3.91338852E-01
   1.70006800E-02  7.81510914E-01 -3.92084327E-01
   1.70406816E-02  7.78205136E-01 -3.92823208E-01
   1.70806832E-02  7.74877654E-01 -3.93555462E-01
   1.71206848E-02  7.71528559E-01 -3.94281056E-01
   1.71606864E-02  7.68157946E-01 -3.94999959E-01
   1.72006880E-02  7.64765908E-01 -3.95712136E-01
   1.72406896E-02  7.61352540E-01 -3.96417558E-01
   1.72806912E-02  7.57917937E-01 -3.97116190E-01
   1.73206928E-02  7.54462195E-01 -3.97808003E-01
   1.73606944E-02  7.50985411E-01 -3.98492964E-01
   1.74006960E-02  7.47487680E-01 -3.99171042E-01
   1.74406976E-02  7.43969102E-01 -3.99842205E-01
   1.74806992E-02  7.40429773E-01 -4.00506423E-01
   1.75207008E-02  7.36869794E-01 -4.01163666E-01
   1.75607024E-02  7.33289262E-01 -4.01813901E-01
   1.76007040E-02  7.29688278E-01 -4.02457099E-01
   1.76407056E-02  7.26066942E-01 -4.03093231E-01
   1.76807072E-02  7.22425356E-01 -4.03722264E-01
   1.77207088E-02  7.18763620E-01 -4.04344171E-01
   1.77607104E-02  7.15081838E-01 -4.04958921E-01
   1.78007120E-02  7.11380111E-01 -4.05566484E-01
   1.78407136E-02  7.07658543E-01 -4.06166832E-01
   1.78807152E-02  7.03917237E-01 -4.06759935E-01
   1.79207168E-02  7.00156299E-01 -4.07345765E-01
   1.79607184E-02  6.96375833E-01 -4.07924293E-01
   1.80007200E-02  6.92575944E-01 -4.08495490E-01
   1.80407216E-02  6.88756738E-01 -4.09059328E-01
   1.80807232E-02  6.84918323E-01 -4.09615780E-01
   1.81207248E-02  6.81060804E-01 -4.10164817E-01
   1.81607264E-02  6.77184290E-01 -4.10706411E-01
   1.82007280E-02  6.73288889E-01 -4.11240535E-01
   1.82407296E-02  6.69374709E-01 -4.11767163E-01
   1.82807312E-02  6.65441859E-01 -4.12286266E-01
   1.83207328E-02  6.61490449E-01 -4.12797819E-01
   1.83607344E-02  6.57520590E-01 -4.13301794E-01
   1.84007360E-02  6.53532392E-01 -4.13798165E-01
   1.84407376E-02  6.49525967E-01 -4.14286906E-01
   1.84807392E-02  6.45501425E-01 -4.14767991E-01
   1.85207408E-02  6.41458880E-01 -4.15241394E-01
   1.85607424E-02  6.37398444E-01 -4.15707089E-01
   1.86007440E-02  6.33320230E-01 -4.16165052E-01
