 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 7.297387E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  9.29698811E-06  2.13013946E-03
   8.00032001E-05  3.71876413E-05  4.26021950E-03
   1.20004800E-04  8.36710260E-05  6.39018073E-03
   1.60006400E-04  1.48745587E-04  8.51996373E-03
   2.00008000E-04  2.32409145E-04  1.06495091E-02
   2.40009600E-04  3.34658901E-04  1.27787574E-02
   2.80011200E-04  4.55491432E-04  1.49076494E-02
   3.20012801E-04  5.94902694E-04  1.70361255E-02
   3.60014401E-04  7.52888022E-04  1.91641265E-02
   4.00016001E-04  9.29442126E-04  2.12915930E-02
   4.40017601E-04  1.12455910E-03  2.34184656E-02
   4.80019201E-04  1.33823241E-03  2.55446851E-02
   5.20020801E-04  1.57045490E-03  2.76701921E-02
   5.60022401E-04  1.82121881E-03  2.97949273E-02
   6.00024001E-04  2.09051573E-03  3.19188316E-02
   6.40025601E-04  2.37833666E-03  3.40418456E-02
   6.80027201E-04  2.68467195E-03  3.61639101E-02
   7.20028801E-04  3.00951136E-03  3.82849660E-02
   7.60030401E-04  3.35284401E-03  4.04049541E-02
   8.00032001E-04  3.71465841E-03  4.25238153E-02
   8.40033601E-04  4.09494245E-03  4.46414904E-02
   8.80035201E-04  4.49368338E-03  4.67579204E-02
   9.20036801E-04  4.91086787E-03  4.88730463E-02
   9.60038402E-04  5.34648195E-03  5.09868091E-02
   1.00004000E-03  5.80051104E-03  5.30991498E-02
   1.04004160E-03  6.27293992E-03  5.52100096E-02
   1.08004320E-03  6.76375279E-03  5.73193294E-02
   1.12004480E-03  7.27293321E-03  5.94270506E-02
   1.16004640E-03  7.80046412E-03  6.15331143E-02
   1.20004800E-03  8.34632788E-03  6.36374618E-02
   1.24004960E-03  8.91050619E-03  6.57400343E-02
   1.28005120E-03  9.49298016E-03  6.78407734E-02
   1.32005280E-03  1.00937303E-02  6.99396202E-02
   1.36005440E-03  1.07127365E-02  7.20365164E-02
   1.40005600E-03  1.13499779E-02  7.41314034E-02
   1.44005760E-03  1.20054334E-02  7.62242228E-02
   1.48005920E-03  1.26790808E-02  7.83149163E-02
   1.52006080E-03  1.33708977E-02  8.04034255E-02
   1.56006240E-03  1.40808608E-02  8.24896921E-02
   1.60006400E-03  1.48089465E-02  8.45736580E-02
   1.64006560E-03  1.55551302E-02  8.66552651E-02
   1.68006720E-03  1.63193871E-02  8.87344553E-02
   1.72006880E-03  1.71016914E-02  9.08111706E-02
   1.76007040E-03  1.79020170E-02  9.28853530E-02
   1.80007200E-03  1.87203371E-02  9.49569449E-02
   1.84007360E-03  1.95566242E-02  9.70258882E-02
   1.88007520E-03  2.04108503E-02  9.90921255E-02
   1.92007680E-03  2.12829868E-02  1.01155599E-01
   1.96007840E-03  2.21730045E-02  1.03216251E-01
   2.00008000E-03  2.30808735E-02  1.05274024E-01
   2.04008160E-03  2.40065634E-02  1.07328861E-01
   2.08008320E-03  2.49500432E-02  1.09380705E-01
   2.12008480E-03  2.59112812E-02  1.11429498E-01
   2.16008640E-03  2.68902453E-02  1.13475183E-01
   2.20008800E-03  2.78869025E-02  1.15517703E-01
   2.24008960E-03  2.89012195E-02  1.17557001E-01
   2.28009120E-03  2.99331623E-02  1.19593021E-01
   2.32009280E-03  3.09826962E-02  1.21625704E-01
   2.36009440E-03  3.20497861E-02  1.23654996E-01
   2.40009600E-03  3.31343962E-02  1.25680839E-01
   2.44009760E-03  3.42364900E-02  1.27703176E-01
   2.48009920E-03  3.53560307E-02  1.29721952E-01
   2.52010080E-03  3.64929807E-02  1.31737109E-01
   2.56010240E-03  3.76473018E-02  1.33748592E-01
   2.60010400E-03  3.88189553E-02  1.35756345E-01
   2.64010560E-03  4.00079019E-02  1.37760312E-01
   2.68010720E-03  4.12141016E-02  1.39760436E-01
   2.72010880E-03  4.24375141E-02  1.41756662E-01
   2.76011040E-03  4.36780983E-02  1.43748934E-01
   2.80011200E-03  4.49358124E-02  1.45737198E-01
   2.84011360E-03  4.62106144E-02  1.47721396E-01
   2.88011520E-03  4.75024613E-02  1.49701474E-01
