 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 5.893589E+02, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  6.38565276E-07  1.72037215E-04
   8.00032001E-05  2.55425964E-06  3.44074099E-04
   1.20004800E-04  5.74707868E-06  5.16110325E-04
   1.60006400E-04  1.02170151E-05  6.88145562E-04
   2.00008000E-04  1.59640585E-05  8.60179481E-04
   2.40009600E-04  2.29881958E-05  1.03221175E-03
   2.80011200E-04  3.12894108E-05  1.20424205E-03
   3.20012801E-04  4.08676844E-05  1.37627003E-03
   3.60014401E-04  5.17229947E-05  1.54829538E-03
   4.00016001E-04  6.38553165E-05  1.72031777E-03
   4.40017601E-04  7.72646222E-05  1.89233686E-03
   4.80019201E-04  9.19508807E-05  2.06435232E-03
   5.20020801E-04  1.07914058E-04  2.23636383E-03
   5.60022401E-04  1.25154119E-04  2.40837105E-03
   6.00024001E-04  1.43671022E-04  2.58037366E-03
   6.40025601E-04  1.63464725E-04  2.75237133E-03
   6.80027201E-04  1.84535183E-04  2.92436372E-03
   7.20028801E-04  2.06882348E-04  3.09635052E-03
   7.60030401E-04  2.30506167E-04  3.26833138E-03
   8.00032001E-04  2.55406587E-04  3.44030598E-03
   8.40033601E-04  2.81583551E-04  3.61227399E-03
   8.80035201E-04  3.09036997E-04  3.78423508E-03
   9.20036801E-04  3.37766864E-04  3.95618892E-03
   9.60038402E-04  3.67773085E-04  4.12813518E-03
   1.00004000E-03  3.99055591E-04  4.30007353E-03
   1.04004160E-03  4.31614310E-04  4.47200364E-03
   1.08004320E-03  4.65449168E-04  4.64392519E-03
   1.12004480E-03  5.00560086E-04  4.81583784E-03
   1.16004640E-03  5.36946983E-04  4.98774127E-03
   1.20004800E-03  5.74609777E-04  5.15963514E-03
   1.24004960E-03  6.13548381E-04  5.33151913E-03
   1.28005120E-03  6.53762705E-04  5.50339290E-03
   1.32005280E-03  6.95252656E-04  5.67525613E-03
   1.36005440E-03  7.38018140E-04  5.84710849E-03
   1.40005600E-03  7.82059057E-04  6.01894965E-03
   1.44005760E-03  8.27375307E-04  6.19077927E-03
   1.48005920E-03  8.73966786E-04  6.36259704E-03
   1.52006080E-03  9.21833386E-04  6.53440262E-03
   1.56006240E-03  9.70974998E-04  6.70619568E-03
   1.60006400E-03  1.02139151E-03  6.87797589E-03
   1.64006560E-03  1.07308280E-03  7.04974293E-03
   1.68006720E-03  1.12604876E-03  7.22149646E-03
   1.72006880E-03  1.18028925E-03  7.39323616E-03
   1.76007040E-03  1.23580417E-03  7.56496169E-03
   1.80007200E-03  1.29259337E-03  7.73667273E-03
   1.84007360E-03  1.35065674E-03  7.90836896E-03
   1.88007520E-03  1.40999412E-03  8.08005003E-03
   1.92007680E-03  1.47060540E-03  8.25171562E-03
   1.96007840E-03  1.53249043E-03  8.42336540E-03
   2.00008000E-03  1.59564907E-03  8.59499905E-03
   2.04008160E-03  1.66008116E-03  8.76661623E-03
   2.08008320E-03  1.72578657E-03  8.93821662E-03
   2.12008480E-03  1.79276515E-03  9.10979989E-03
   2.16008640E-03  1.86101673E-03  9.28136570E-03
   2.20008800E-03  1.93054117E-03  9.45291373E-03
   2.24008960E-03  2.00133830E-03  9.62444366E-03
   2.28009120E-03  2.07340795E-03  9.79595515E-03
   2.32009280E-03  2.14674997E-03  9.96744787E-03
   2.36009440E-03  2.22136419E-03  1.01389215E-02
   2.40009600E-03  2.29725043E-03  1.03103757E-02
   2.44009760E-03  2.37440852E-03  1.04818101E-02
   2.48009920E-03  2.45283828E-03  1.06532245E-02
   2.52010080E-03  2.53253953E-03  1.08246185E-02
   2.56010240E-03  2.61351209E-03  1.09959917E-02
