 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.030912E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.12991298E-06  3.00928947E-04
   8.00032001E-05  4.51964731E-06  6.01856874E-04
   1.20004800E-04  1.01691892E-05  9.02782761E-04
   1.60006400E-04  1.80785157E-05  1.20370559E-03
   2.00008000E-04  2.82475946E-05  1.50462433E-03
   2.40009600E-04  4.06763846E-05  1.80553798E-03
   2.80011200E-04  5.53648350E-05  2.10644551E-03
   3.20012801E-04  7.23128862E-05  2.40734589E-03
   3.60014401E-04  9.15204692E-05  2.70823812E-03
   4.00016001E-04  1.12987506E-04  3.00912116E-03
   4.40017601E-04  1.36713909E-04  3.30999401E-03
   4.80019201E-04  1.62699582E-04  3.61085563E-03
   5.20020801E-04  1.90944419E-04  3.91170502E-03
   5.60022401E-04  2.21448305E-04  4.21254114E-03
   6.00024001E-04  2.54211117E-04  4.51336299E-03
   6.40025601E-04  2.89232720E-04  4.81416953E-03
   6.80027201E-04  3.26512973E-04  5.11495976E-03
   7.20028801E-04  3.66051723E-04  5.41573265E-03
   7.60030401E-04  4.07848811E-04  5.71648718E-03
   8.00032001E-04  4.51904065E-04  6.01722234E-03
   8.40033601E-04  4.98217307E-04  6.31793710E-03
   8.80035201E-04  5.46788349E-04  6.61863044E-03
   9.20036801E-04  5.97616992E-04  6.91930134E-03
   9.60038402E-04  6.50703030E-04  7.21994879E-03
   1.00004000E-03  7.06046247E-04  7.52057177E-03
   1.04004160E-03  7.63646419E-04  7.82116926E-03
   1.08004320E-03  8.23503309E-04  8.12174023E-03
   1.12004480E-03  8.85616676E-04  8.42228367E-03
   1.16004640E-03  9.49986267E-04  8.72279857E-03
   1.20004800E-03  1.01661182E-03  9.02328389E-03
   1.24004960E-03  1.08549306E-03  9.32373863E-03
   1.28005120E-03  1.15662971E-03  9.62416176E-03
   1.32005280E-03  1.23002149E-03  9.92455227E-03
   1.36005440E-03  1.30566808E-03  1.02249091E-02
   1.40005600E-03  1.38356919E-03  1.05252314E-02
   1.44005760E-03  1.46372450E-03  1.08255179E-02
