 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 3.369288E+02, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.62643806E-07  9.83514557E-05
   8.00032001E-05  1.45057475E-06  1.96702804E-04
   1.20004800E-04  3.26379142E-06  2.95053939E-04
   1.60006400E-04  5.80229143E-06  3.93404753E-04
   2.00008000E-04  9.06607149E-06  4.91755138E-04
   2.40009600E-04  1.30551273E-05  5.90104989E-04
   2.80011200E-04  1.77694537E-05  6.88454198E-04
   3.20012801E-04  2.32090445E-05  7.86802657E-04
   3.60014401E-04  2.93738927E-05  8.85150261E-04
   4.00016001E-04  3.62639901E-05  9.83496902E-04
   4.40017601E-04  4.38793277E-05  1.08184247E-03
   4.80019201E-04  5.22198957E-05  1.18018687E-03
   5.20020801E-04  6.12856831E-05  1.27852998E-03
   5.60022401E-04  7.10766782E-05  1.37687169E-03
   6.00024001E-04  8.15928680E-05  1.47521192E-03
   6.40025601E-04  9.28342390E-05  1.57355053E-03
   6.80027201E-04  1.04800776E-04  1.67188744E-03
   7.20028801E-04  1.17492464E-04  1.77022252E-03
   7.60030401E-04  1.30909287E-04  1.86855568E-03
   8.00032001E-04  1.45051226E-04  1.96688681E-03
   8.40033601E-04  1.59918263E-04  2.06521579E-03
   8.80035201E-04  1.75510379E-04  2.16354253E-03
   9.20036801E-04  1.91827554E-04  2.26186692E-03
   9.60038402E-04  2.08869766E-04  2.36018884E-03
   1.00004000E-03  2.26636993E-04  2.45850820E-03
   1.04004160E-03  2.45129211E-04  2.55682488E-03
   1.08004320E-03  2.64346397E-04  2.65513879E-03
   1.12004480E-03  2.84288526E-04  2.75344980E-03
   1.16004640E-03  3.04955571E-04  2.85175782E-03
   1.20004800E-03  3.26347505E-04  2.95006273E-03
   1.24004960E-03  3.48464301E-04  3.04836444E-03
   1.28005120E-03  3.71305930E-04  3.14666282E-03
   1.32005280E-03  3.94872362E-04  3.24495779E-03
   1.36005440E-03  4.19163566E-04  3.34324922E-03
   1.40005600E-03  4.44179510E-04  3.44153702E-03
   1.44005760E-03  4.69920161E-04  3.53982108E-03
   1.48005920E-03  4.96385487E-04  3.63810128E-03
   1.52006080E-03  5.23575453E-04  3.73637752E-03
   1.56006240E-03  5.51490022E-04  3.83464970E-03
   1.60006400E-03  5.80129160E-04  3.93291771E-03
   1.64006560E-03  6.09492827E-04  4.03118144E-03
   1.68006720E-03  6.39580986E-04  4.12944078E-03
   1.72006880E-03  6.70393598E-04  4.22769563E-03
   1.76007040E-03  7.01930623E-04  4.32594588E-03
   1.80007200E-03  7.34192018E-04  4.42419143E-03
   1.84007360E-03  7.67177743E-04  4.52243216E-03
   1.88007520E-03  8.00887753E-04  4.62066797E-03
   1.92007680E-03  8.35322006E-04  4.71889876E-03
   1.96007840E-03  8.70480456E-04  4.81712441E-03
   2.00008000E-03  9.06363056E-04  4.91534482E-03
   2.04008160E-03  9.42969762E-04  5.01355988E-03
   2.08008320E-03  9.80300523E-04  5.11176949E-03
   2.12008480E-03  1.01835529E-03  5.20997354E-03
   2.16008640E-03  1.05713402E-03  5.30817191E-03
   2.20008800E-03  1.09663666E-03  5.40636452E-03
   2.24008960E-03  1.13686315E-03  5.50455124E-03
   2.28009120E-03  1.17781344E-03  5.60273197E-03
   2.32009280E-03  1.21948748E-03  5.70090661E-03
   2.36009440E-03  1.26188522E-03  5.79907505E-03
   2.40009600E-03  1.30500660E-03  5.89723718E-03
   2.44009760E-03  1.34885157E-03  5.99539289E-03
   2.48009920E-03  1.39342006E-03  6.09354208E-03
   2.52010080E-03  1.43871202E-03  6.19168464E-03
   2.56010240E-03  1.48472738E-03  6.28982046E-03
   2.60010400E-03  1.53146610E-03  6.38794944E-03
   2.64010560E-03  1.57892811E-03  6.48607147E-03
   2.68010720E-03  1.62711334E-03  6.58418644E-03
   2.72010880E-03  1.67602173E-03  6.68229425E-03
   2.76011040E-03  1.72565323E-03  6.78039480E-03
   2.80011200E-03  1.77600775E-03  6.87848796E-03
   2.84011360E-03  1.82708525E-03  6.97657364E-03
   2.88011520E-03  1.87888565E-03  7.07465173E-03
   2.92011680E-03  1.93140889E-03  7.17272213E-03
   2.96011840E-03  1.98465489E-03  7.27078472E-03
   3.00012000E-03  2.03862358E-03  7.36883940E-03
   3.04012160E-03  2.09331491E-03  7.46688606E-03
   3.08012320E-03  2.14872878E-03  7.56492460E-03
