 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.363460E+03, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.12645696E-03 -2.82111324E-07
   8.00032001E-05  4.25290431E-03 -1.12844377E-06
   1.20004800E-04  6.37933242E-03 -2.53899273E-06
   1.60006400E-04  8.50573169E-03 -4.51375057E-06
   2.00008000E-04  1.06320925E-02 -7.05270656E-06
   2.40009600E-04  1.27584052E-02 -1.01558469E-05
   2.80011200E-04  1.48846603E-02 -1.38231548E-05
   3.20012801E-04  1.70108480E-02 -1.80546104E-05
   3.60014401E-04  1.91369588E-02 -2.28501906E-05
   4.00016001E-04  2.12629831E-02 -2.82098695E-05
   4.40017601E-04  2.33889112E-02 -3.41336180E-05
   4.80019201E-04  2.55147336E-02 -4.06214039E-05
   5.20020801E-04  2.76404406E-02 -4.76731920E-05
   5.60022401E-04  2.97660226E-02 -5.52889441E-05
   6.00024001E-04  3.18914700E-02 -6.34686188E-05
   6.40025601E-04  3.40167732E-02 -7.22121718E-05
   6.80027201E-04  3.61419226E-02 -8.15195556E-05
   7.20028801E-04  3.82669086E-02 -9.13907196E-05
   7.60030401E-04  4.03917215E-02 -1.01825610E-04
   8.00032001E-04  4.25163518E-02 -1.12824171E-04
   8.40033601E-04  4.46407898E-02 -1.24386343E-04
   8.80035201E-04  4.67650260E-02 -1.36512062E-04
   9.20036801E-04  4.88890507E-02 -1.49201263E-04
   9.60038402E-04  5.10128543E-02 -1.62453877E-04
   1.00004000E-03  5.31364273E-02 -1.76269832E-04
   1.04004160E-03  5.52597600E-02 -1.90649053E-04
   1.08004320E-03  5.73828428E-02 -2.05591462E-04
   1.12004480E-03  5.95056662E-02 -2.21096979E-04
   1.16004640E-03  6.16282205E-02 -2.37165518E-04
   1.20004800E-03  6.37504961E-02 -2.53796993E-04
   1.24004960E-03  6.58724834E-02 -2.70991313E-04
   1.28005120E-03  6.79941729E-02 -2.88748386E-04
   1.32005280E-03  7.01155549E-02 -3.07068114E-04
   1.36005440E-03  7.22366198E-02 -3.25950399E-04
   1.40005600E-03  7.43573581E-02 -3.45395137E-04
   1.44005760E-03  7.64777602E-02 -3.65402224E-04
   1.48005920E-03  7.85978165E-02 -3.85971551E-04
   1.52006080E-03  8.07175174E-02 -4.07103006E-04
   1.56006240E-03  8.28368532E-02 -4.28796474E-04
   1.60006400E-03  8.49558145E-02 -4.51051838E-04
   1.64006560E-03  8.70743917E-02 -4.73868977E-04
   1.68006720E-03  8.91925751E-02 -4.97247767E-04
   1.72006880E-03  9.13103552E-02 -5.21188082E-04
   1.76007040E-03  9.34277224E-02 -5.45689790E-04
   1.80007200E-03  9.55446671E-02 -5.70752761E-04
   1.84007360E-03  9.76611799E-02 -5.96376856E-04
   1.88007520E-03  9.97772510E-02 -6.22561938E-04
   1.92007680E-03  1.01892871E-01 -6.49307863E-04
   1.96007840E-03  1.04008030E-01 -6.76614488E-04
   2.00008000E-03  1.06122719E-01 -7.04481664E-04
   2.04008160E-03  1.08236928E-01 -7.32909239E-04
   2.08008320E-03  1.10350648E-01 -7.61897059E-04
   2.12008480E-03  1.12463868E-01 -7.91444968E-04
   2.16008640E-03  1.14576580E-01 -8.21552804E-04
   2.20008800E-03  1.16688774E-01 -8.52220403E-04
   2.24008960E-03  1.18800440E-01 -8.83447601E-04
   2.28009120E-03  1.20911570E-01 -9.15234227E-04
   2.32009280E-03  1.23022152E-01 -9.47580108E-04
   2.36009440E-03  1.25132178E-01 -9.80485070E-04
   2.40009600E-03  1.27241638E-01 -1.01394893E-03
   2.44009760E-03  1.29350523E-01 -1.04797152E-03
   2.48009920E-03  1.31458823E-01 -1.08255263E-03
   2.52010080E-03  1.33566529E-01 -1.11769210E-03
   2.56010240E-03  1.35673630E-01 -1.15338972E-03
   2.60010400E-03  1.37780118E-01 -1.18964531E-03
   2.64010560E-03  1.39885984E-01 -1.22645866E-03
   2.68010720E-03  1.41991216E-01 -1.26382957E-03
   2.72010880E-03  1.44095807E-01 -1.30175785E-03
   2.76011040E-03  1.46199746E-01 -1.34024329E-03
   2.80011200E-03  1.48303023E-01 -1.37928568E-03
   2.84011360E-03  1.50405631E-01 -1.41888480E-03
   2.88011520E-03  1.52507558E-01 -1.45904045E-03
   2.92011680E-03  1.54608795E-01 -1.49975239E-03
   2.96011840E-03  1.56709334E-01 -1.54102043E-03
   3.00012000E-03  1.58809163E-01 -1.58284432E-03
   3.04012160E-03  1.60908275E-01 -1.62522384E-03
   3.08012320E-03  1.63006659E-01 -1.66815876E-03
   3.12012480E-03  1.65104306E-01 -1.71164885E-03
   3.16012641E-03  1.67201207E-01 -1.75569387E-03
   3.20012801E-03  1.69297351E-01 -1.80029359E-03
   3.24012961E-03  1.71392730E-01 -1.84544776E-03
   3.28013121E-03  1.73487334E-01 -1.89115613E-03
   3.32013281E-03  1.75581153E-01 -1.93741846E-03
   3.36013441E-03  1.77674178E-01 -1.98423449E-03
   3.40013601E-03  1.79766400E-01 -2.03160398E-03
   3.44013761E-03  1.81857809E-01 -2.07952667E-03
   3.48013921E-03  1.83948396E-01 -2.12800229E-03
   3.52014081E-03  1.86038151E-01 -2.17703057E-03
   3.56014241E-03  1.88127065E-01 -2.22661127E-03
   3.60014401E-03  1.90215128E-01 -2.27674410E-03
   3.64014561E-03  1.92302331E-01 -2.32742880E-03
   3.68014721E-03  1.94388664E-01 -2.37866508E-03
   3.72014881E-03  1.96474119E-01 -2.43045267E-03
   3.76015041E-03  1.98558685E-01 -2.48279129E-03
   3.80015201E-03  2.00642353E-01 -2.53568066E-03
   3.84015361E-03  2.02725114E-01 -2.58912049E-03
   3.88015521E-03  2.04806958E-01 -2.64311048E-03
   3.92015681E-03  2.06887876E-01 -2.69765034E-03
   3.96015841E-03  2.08967859E-01 -2.75273979E-03
   4.00016001E-03  2.11046896E-01 -2.80837851E-03
   4.04016161E-03  2.13124980E-01 -2.86456621E-03
   4.08016321E-03  2.15202099E-01 -2.92130258E-03
   4.12016481E-03  2.17278246E-01 -2.97858731E-03
   4.16016641E-03  2.19353410E-01 -3.03642010E-03
   4.20016801E-03  2.21427582E-01 -3.09480062E-03
   4.24016961E-03  2.23500753E-01 -3.15372857E-03
   4.28017121E-03  2.25572913E-01 -3.21320361E-03
   4.32017281E-03  2.27644054E-01 -3.27322543E-03
   4.36017441E-03  2.29714164E-01 -3.33379371E-03
   4.40017601E-03  2.31783237E-01 -3.39490810E-03
   4.44017761E-03  2.33851261E-01 -3.45656829E-03
   4.48017921E-03  2.35918227E-01 -3.51877393E-03
   4.52018081E-03  2.37984127E-01 -3.58152469E-03
   4.56018241E-03  2.40048951E-01 -3.64482022E-03
   4.60018401E-03  2.42112689E-01 -3.70866019E-03
   4.64018561E-03  2.44175333E-01 -3.77304425E-03
   4.68018721E-03  2.46236872E-01 -3.83797204E-03
   4.72018881E-03  2.48297298E-01 -3.90344321E-03
   4.76019041E-03  2.50356601E-01 -3.96945741E-03
   4.80019201E-03  2.52414773E-01 -4.03601428E-03
   4.84019361E-03  2.54471802E-01 -4.10311346E-03
   4.88019521E-03  2.56527681E-01 -4.17075458E-03
   4.92019681E-03  2.58582400E-01 -4.23893727E-03
   4.96019841E-03  2.60635950E-01 -4.30766117E-03
   5.00020001E-03  2.62688322E-01 -4.37692590E-03
   5.04020161E-03  2.64739505E-01 -4.44673108E-03
   5.08020321E-03  2.66789491E-01 -4.51707634E-03
   5.12020481E-03  2.68838271E-01 -4.58796129E-03
   5.16020641E-03  2.70885836E-01 -4.65938555E-03
   5.20020801E-03  2.72932175E-01 -4.73134873E-03
   5.24020961E-03  2.74977280E-01 -4.80385044E-03
   5.28021121E-03  2.77021142E-01 -4.87689028E-03
   5.32021281E-03  2.79063752E-01 -4.95046786E-03
   5.36021441E-03  2.81105099E-01 -5.02458278E-03
   5.40021601E-03  2.83145175E-01 -5.09923463E-03
   5.44021761E-03  2.85183971E-01 -5.17442301E-03
   5.48021921E-03  2.87221477E-01 -5.25014751E-03
   5.52022081E-03  2.89257685E-01 -5.32640772E-03
   5.56022241E-03  2.91292585E-01 -5.40320322E-03
   5.60022401E-03  2.93326167E-01 -5.48053360E-03
   5.64022561E-03  2.95358423E-01 -5.55839843E-03
   5.68022721E-03  2.97389344E-01 -5.63679730E-03
   5.72022881E-03  2.99418920E-01 -5.71572977E-03
   5.76023041E-03  3.01447141E-01 -5.79519542E-03
   5.80023201E-03  3.03474000E-01 -5.87519382E-03
   5.84023361E-03  3.05499487E-01 -5.95572453E-03
   5.88023521E-03  3.07523592E-01 -6.03678710E-03
   5.92023681E-03  3.09546306E-01 -6.11838111E-03
   5.96023841E-03  3.11567621E-01 -6.20050611E-03
   6.00024001E-03  3.13587527E-01 -6.28316165E-03
