 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.688223E+04, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  8.84933969E-03 -1.45366535E-05
   8.00032001E-05  1.76979864E-02 -5.81452481E-05
   1.20004800E-04  2.65452471E-02 -1.30821686E-04
   1.60006400E-04  3.53904290E-02 -2.32559136E-04
   2.00008000E-04  4.42328393E-02 -3.63348039E-04
   2.40009600E-04  5.30717857E-02 -5.23176102E-04
   2.80011200E-04  6.19065760E-02 -7.12028306E-04
   3.20012801E-04  7.07365181E-02 -9.29886901E-04
   3.60014401E-04  7.95609208E-02 -1.17673141E-03
   4.00016001E-04  8.83790928E-02 -1.45253864E-03
   4.40017601E-04  9.71903437E-02 -1.75728266E-03
   4.80019201E-04  1.05993983E-01 -2.09093484E-03
   5.20020801E-04  1.14789322E-01 -2.45346380E-03
   5.60022401E-04  1.23575672E-01 -2.84483547E-03
   6.00024001E-04  1.32352344E-01 -3.26501306E-03
   6.40025601E-04  1.41118651E-01 -3.71395707E-03
   6.80027201E-04  1.49873907E-01 -4.19162529E-03
   7.20028801E-04  1.58617426E-01 -4.69797282E-03
   7.60030401E-04  1.67348523E-01 -5.23295205E-03
   8.00032001E-04  1.76066515E-01 -5.79651267E-03
   8.40033601E-04  1.84770719E-01 -6.38860168E-03
   8.80035201E-04  1.93460453E-01 -7.00916342E-03
   9.20036801E-04  2.02135036E-01 -7.65813951E-03
   9.60038402E-04  2.10793790E-01 -8.33546891E-03
   1.00004000E-03  2.19436036E-01 -9.04108792E-03
   1.04004160E-03  2.28061097E-01 -9.77493015E-03
   1.08004320E-03  2.36668299E-01 -1.05369266E-02
   1.12004480E-03  2.45256966E-01 -1.13270055E-02
   1.16004640E-03  2.53826427E-01 -1.21450925E-02
   1.20004800E-03  2.62376010E-01 -1.29911108E-02
   1.24004960E-03  2.70905046E-01 -1.38649806E-02
   1.28005120E-03  2.79412866E-01 -1.47666196E-02
   1.32005280E-03  2.87898805E-01 -1.56959431E-02
   1.36005440E-03  2.96362199E-01 -1.66528635E-02
   1.40005600E-03  3.04802383E-01 -1.76372908E-02
   1.44005760E-03  3.13218697E-01 -1.86491322E-02
   1.48005920E-03  3.21610483E-01 -1.96882924E-02
   1.52006080E-03  3.29977082E-01 -2.07546736E-02
   1.56006240E-03  3.38317840E-01 -2.18481753E-02
   1.60006400E-03  3.46632104E-01 -2.29686945E-02
   1.64006560E-03  3.54919222E-01 -2.41161256E-02
   1.68006720E-03  3.63178546E-01 -2.52903605E-02
   1.72006880E-03  3.71409428E-01 -2.64912885E-02
   1.76007040E-03  3.79611224E-01 -2.77187964E-02
   1.80007200E-03  3.87783292E-01 -2.89727685E-02
   1.84007360E-03  3.95924992E-01 -3.02530865E-02
   1.88007520E-03  4.04035686E-01 -3.15596297E-02
   1.92007680E-03  4.12114739E-01 -3.28922749E-02
   1.96007840E-03  4.20161519E-01 -3.42508962E-02
   2.00008000E-03  4.28175394E-01 -3.56353656E-02
   2.04008160E-03  4.36155738E-01 -3.70455524E-02
   2.08008320E-03  4.44101926E-01 -3.84813235E-02
   2.12008480E-03  4.52013335E-01 -3.99425433E-02
   2.16008640E-03  4.59889346E-01 -4.14290738E-02
   2.20008800E-03  4.67729342E-01 -4.29407748E-02
   2.24008960E-03  4.75532708E-01 -4.44775033E-02
   2.28009120E-03  4.83298835E-01 -4.60391142E-02
   2.32009280E-03  4.91027114E-01 -4.76254599E-02
   2.36009440E-03  4.98716939E-01 -4.92363906E-02
   2.40009600E-03  5.06367708E-01 -5.08717538E-02
   2.44009760E-03  5.13978822E-01 -5.25313950E-02
   2.48009920E-03  5.21549686E-01 -5.42151573E-02
   2.52010080E-03  5.29079706E-01 -5.59228812E-02
   2.56010240E-03  5.36568292E-01 -5.76544054E-02
   2.60010400E-03  5.44014858E-01 -5.94095658E-02
   2.64010560E-03  5.51418822E-01 -6.11881964E-02
   2.68010720E-03  5.58779602E-01 -6.29901288E-02
   2.72010880E-03  5.66096623E-01 -6.48151922E-02
   2.76011040E-03  5.73369312E-01 -6.66632138E-02
   2.80011200E-03  5.80597099E-01 -6.85340185E-02
   2.84011360E-03  5.87779418E-01 -7.04274291E-02
   2.88011520E-03  5.94915706E-01 -7.23432659E-02
   2.92011680E-03  6.02005406E-01 -7.42813473E-02
   2.96011840E-03  6.09047960E-01 -7.62414896E-02
   3.00012000E-03  6.16042819E-01 -7.82235066E-02
   3.04012160E-03  6.22989434E-01 -8.02272104E-02
   3.08012320E-03  6.29887262E-01 -8.22524107E-02
   3.12012480E-03  6.36735761E-01 -8.42989152E-02
   3.16012641E-03  6.43534396E-01 -8.63665294E-02
   3.20012801E-03  6.50282634E-01 -8.84550571E-02
   3.24012961E-03  6.56979948E-01 -9.05642996E-02
   3.28013121E-03  6.63625811E-01 -9.26940565E-02
   3.32013281E-03  6.70219705E-01 -9.48441252E-02
   3.36013441E-03  6.76761112E-01 -9.70143011E-02
   3.40013601E-03  6.83249520E-01 -9.92043778E-02
   3.44013761E-03  6.89684422E-01 -1.01414147E-01
   3.48013921E-03  6.96065312E-01 -1.03643398E-01
   3.52014081E-03  7.02391692E-01 -1.05891918E-01
   3.56014241E-03  7.08663066E-01 -1.08159494E-01
   3.60014401E-03  7.14878944E-01 -1.10445908E-01
   3.64014561E-03  7.21038837E-01 -1.12750944E-01
   3.68014721E-03  7.27142264E-01 -1.15074381E-01
   3.72014881E-03  7.33188747E-01 -1.17415998E-01
   3.76015041E-03  7.39177812E-01 -1.19775570E-01
   3.80015201E-03  7.45108990E-01 -1.22152874E-01
   3.84015361E-03  7.50981817E-01 -1.24547681E-01
   3.88015521E-03  7.56795833E-01 -1.26959762E-01
   3.92015681E-03  7.62550582E-01 -1.29388888E-01
   3.96015841E-03  7.68245615E-01 -1.31834826E-01
   4.00016001E-03  7.73880484E-01 -1.34297341E-01
   4.04016161E-03  7.79454749E-01 -1.36776199E-01
   4.08016321E-03  7.84967973E-01 -1.39271161E-01
   4.12016481E-03  7.90419724E-01 -1.41781989E-01
   4.16016641E-03  7.95809576E-01 -1.44308443E-01
   4.20016801E-03  8.01137105E-01 -1.46850279E-01
   4.24016961E-03  8.06401896E-01 -1.49407254E-01
   4.28017121E-03  8.11603536E-01 -1.51979123E-01
   4.32017281E-03  8.16741617E-01 -1.54565639E-01
   4.36017441E-03  8.21815738E-01 -1.57166553E-01
   4.40017601E-03  8.26825499E-01 -1.59781616E-01
   4.44017761E-03  8.31770511E-01 -1.62410576E-01
   4.48017921E-03  8.36650384E-01 -1.65053180E-01
   4.52018081E-03  8.41464737E-01 -1.67709174E-01
   4.56018241E-03  8.46213193E-01 -1.70378303E-01
   4.60018401E-03  8.50895381E-01 -1.73060308E-01
   4.64018561E-03  8.55510932E-01 -1.75754933E-01
   4.68018721E-03  8.60059487E-01 -1.78461916E-01
   4.72018881E-03  8.64540688E-01 -1.81180997E-01
   4.76019041E-03  8.68954185E-01 -1.83911914E-01
   4.80019201E-03  8.73299633E-01 -1.86654402E-01
   4.84019361E-03  8.77576690E-01 -1.89408196E-01
   4.88019521E-03  8.81785022E-01 -1.92173032E-01
   4.92019681E-03  8.85924299E-01 -1.94948640E-01
   4.96019841E-03  8.89994198E-01 -1.97734753E-01
   5.00020001E-03  8.93994399E-01 -2.00531100E-01
   5.04020161E-03  8.97924589E-01 -2.03337411E-01
   5.08020321E-03  9.01784461E-01 -2.06153414E-01
   5.12020481E-03  9.05573711E-01 -2.08978835E-01
   5.16020641E-03  9.09292045E-01 -2.11813401E-01
   5.20020801E-03  9.12939169E-01 -2.14656835E-01
   5.24020961E-03  9.16514799E-01 -2.17508863E-01
   5.28021121E-03  9.20018654E-01 -2.20369205E-01
   5.32021281E-03  9.23450461E-01 -2.23237585E-01
   5.36021441E-03  9.26809950E-01 -2.26113723E-01
   5.40021601E-03  9.30096859E-01 -2.28997338E-01
   5.44021761E-03  9.33310929E-01 -2.31888150E-01
   5.48021921E-03  9.36451910E-01 -2.34785876E-01
   5.52022081E-03  9.39519555E-01 -2.37690234E-01
   5.56022241E-03  9.42513624E-01 -2.40600940E-01
   5.60022401E-03  9.45433882E-01 -2.43517709E-01
   5.64022561E-03  9.48280102E-01 -2.46440256E-01
   5.68022721E-03  9.51052059E-01 -2.49368296E-01
   5.72022881E-03  9.53749537E-01 -2.52301540E-01
   5.76023041E-03  9.56372325E-01 -2.55239703E-01
   5.80023201E-03  9.58920217E-01 -2.58182494E-01
   5.84023361E-03  9.61393014E-01 -2.61129627E-01
   5.88023521E-03  9.63790522E-01 -2.64080810E-01
   5.92023681E-03  9.66112553E-01 -2.67035754E-01
   5.96023841E-03  9.68358925E-01 -2.69994168E-01
   6.00024001E-03  9.70529464E-01 -2.72955760E-01
   6.04024161E-03  9.72623997E-01 -2.75920239E-01
   6.08024321E-03  9.74642362E-01 -2.78887313E-01
   6.12024481E-03  9.76584401E-01 -2.81856688E-01
   6.16024641E-03  9.78449961E-01 -2.84828071E-01
   6.20024801E-03  9.80238897E-01 -2.87801168E-01
   6.24024961E-03  9.81951067E-01 -2.90775686E-01
   6.28025121E-03  9.83586339E-01 -2.93751328E-01
   6.32025281E-03  9.85144584E-01 -2.96727800E-01
   6.36025441E-03  9.86625679E-01 -2.99704808E-01
   6.40025601E-03  9.88029510E-01 -3.02682054E-01
   6.44025761E-03  9.89355966E-01 -3.05659244E-01
   6.48025921E-03  9.90604943E-01 -3.08636081E-01
   6.52026081E-03  9.91776343E-01 -3.11612267E-01
   6.56026241E-03  9.92870076E-01 -3.14587508E-01
   6.60026401E-03  9.93886054E-01 -3.17561505E-01
   6.64026561E-03  9.94824198E-01 -3.20533961E-01
   6.68026721E-03  9.95684436E-01 -3.23504580E-01
   6.72026881E-03  9.96466699E-01 -3.26473064E-01
   6.76027041E-03  9.97170927E-01 -3.29439115E-01
   6.80027201E-03  9.97797063E-01 -3.32402436E-01
   6.84027361E-03  9.98345060E-01 -3.35362729E-01
   6.88027521E-03  9.98814874E-01 -3.38319696E-01
   6.92027681E-03  9.99206469E-01 -3.41273041E-01
   6.96027841E-03  9.99519814E-01 -3.44222465E-01
   7.00028001E-03  9.99754883E-01 -3.47167671E-01
   7.04028161E-03  9.99911660E-01 -3.50108362E-01
   7.08028321E-03  9.99990131E-01 -3.53044240E-01
   7.12028481E-03  9.99990291E-01 -3.55975007E-01
   7.16028641E-03  9.99912138E-01 -3.58900368E-01
   7.20028801E-03  9.99755681E-01 -3.61820025E-01
   7.24028961E-03  9.99520930E-01 -3.64733681E-01
   7.28029121E-03  9.99207905E-01 -3.67641040E-01
   7.32029281E-03  9.98816629E-01 -3.70541806E-01
   7.36029441E-03  9.98347133E-01 -3.73435683E-01
   7.40029601E-03  9.97799455E-01 -3.76322376E-01
   7.44029761E-03  9.97173636E-01 -3.79201589E-01
   7.48029921E-03  9.96469727E-01 -3.82073027E-01
   7.52030081E-03  9.95687782E-01 -3.84936396E-01
   7.56030241E-03  9.94827862E-01 -3.87791402E-01
