 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 3.905641E+04, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.59670580E-02 -6.06800733E-05
   8.00032001E-05  3.19300450E-02 -2.42701728E-04
   1.20004800E-04  4.78848910E-02 -5.46009272E-04
   1.60006400E-04  6.38275282E-02 -9.70509904E-04
   2.00008000E-04  7.97538916E-02 -1.51607374E-03
   2.40009600E-04  9.56599208E-02 -2.18253384E-03
   2.80011200E-04  1.11541560E-01 -2.96968626E-03
   3.20012801E-04  1.27394761E-01 -3.87729011E-03
   3.60014401E-04  1.43215480E-01 -4.90506762E-03
   4.00016001E-04  1.58999685E-01 -6.05270422E-03
   4.40017601E-04  1.74743350E-01 -7.31984860E-03
   4.80019201E-04  1.90442463E-01 -8.70611284E-03
   5.20020801E-04  2.06093020E-01 -1.02110725E-02
   5.60022401E-04  2.21691030E-01 -1.18342667E-02
   6.00024001E-04  2.37232518E-01 -1.35751984E-02
   6.40025601E-04  2.52713520E-01 -1.54333342E-02
   6.80027201E-04  2.68130089E-01 -1.74081050E-02
   7.20028801E-04  2.83478295E-01 -1.94989056E-02
   7.60030401E-04  2.98754225E-01 -2.17050952E-02
   8.00032001E-04  3.13953983E-01 -2.40259976E-02
   8.40033601E-04  3.29073694E-01 -2.64609012E-02
   8.80035201E-04  3.44109504E-01 -2.90090593E-02
   9.20036801E-04  3.59057579E-01 -3.16696902E-02
   9.60038402E-04  3.73914107E-01 -3.44419777E-02
   1.00004000E-03  3.88675301E-01 -3.73250709E-02
   1.04004160E-03  4.03337396E-01 -4.03180847E-02
   1.08004320E-03  4.17896656E-01 -4.34201002E-02
   1.12004480E-03  4.32349367E-01 -4.66301645E-02
   1.16004640E-03  4.46691846E-01 -4.99472913E-02
   1.20004800E-03  4.60920434E-01 -5.33704610E-02
   1.24004960E-03  4.75031504E-01 -5.68986213E-02
   1.28005120E-03  4.89021459E-01 -6.05306869E-02
   1.32005280E-03  5.02886732E-01 -6.42655405E-02
   1.36005440E-03  5.16623787E-01 -6.81020324E-02
   1.40005600E-03  5.30229121E-01 -7.20389814E-02
   1.44005760E-03  5.43699267E-01 -7.60751748E-02
   1.48005920E-03  5.57030790E-01 -8.02093688E-02
   1.52006080E-03  5.70220290E-01 -8.44402890E-02
   1.56006240E-03  5.83264405E-01 -8.87666303E-02
   1.60006400E-03  5.96159809E-01 -9.31870578E-02
   1.64006560E-03  6.08903214E-01 -9.77002069E-02
   1.68006720E-03  6.21491372E-01 -1.02304684E-01
   1.72006880E-03  6.33921072E-01 -1.06999065E-01
   1.76007040E-03  6.46189145E-01 -1.11781901E-01
   1.80007200E-03  6.58292464E-01 -1.16651710E-01
   1.84007360E-03  6.70227943E-01 -1.21606986E-01
   1.88007520E-03  6.81992538E-01 -1.26646194E-01
   1.92007680E-03  6.93583250E-01 -1.31767773E-01
   1.96007840E-03  7.04997124E-01 -1.36970135E-01
   2.00008000E-03  7.16231250E-01 -1.42251665E-01
   2.04008160E-03  7.27282763E-01 -1.47610726E-01
   2.08008320E-03  7.38148846E-01 -1.53045651E-01
   2.12008480E-03  7.48826727E-01 -1.58554752E-01
