 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 5.165510E+04, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.98145646E-02 -9.95933977E-05
   8.00032001E-05  3.96213489E-02 -3.98326664E-04
   1.20004800E-04  5.94125756E-02 -8.96059036E-04
   1.60006400E-04  7.91804737E-02 -1.59255598E-03
   2.00008000E-04  9.89172811E-02 -2.48748927E-03
   2.40009600E-04  1.18615248E-01 -3.58043717E-03
   2.80011200E-04  1.38266640E-01 -4.87088456E-03
   3.20012801E-04  1.57863741E-01 -6.35822319E-03
   3.60014401E-04  1.77398856E-01 -8.04175189E-03
   4.00016001E-04  1.96864314E-01 -9.92067694E-03
   4.40017601E-04  2.16252472E-01 -1.19941123E-02
   4.80019201E-04  2.35555718E-01 -1.42610802E-02
   5.20020801E-04  2.54766471E-01 -1.67205111E-02
   5.60022401E-04  2.73877189E-01 -1.93712448E-02
   6.00024001E-04  2.92880368E-01 -2.22120303E-02
   6.40025601E-04  3.11768545E-01 -2.52415266E-02
   6.80027201E-04  3.30534305E-01 -2.84583033E-02
   7.20028801E-04  3.49170279E-01 -3.18608414E-02
   7.60030401E-04  3.67669149E-01 -3.54475332E-02
   8.00032001E-04  3.86023651E-01 -3.92166839E-02
   8.40033601E-04  4.04226580E-01 -4.31665117E-02
   8.80035201E-04  4.22270786E-01 -4.72951488E-02
   9.20036801E-04  4.40149186E-01 -5.16006420E-02
   9.60038402E-04  4.57854759E-01 -5.60809538E-02
   1.00004000E-03  4.75380552E-01 -6.07339631E-02
   1.04004160E-03  4.92719685E-01 -6.55574659E-02
   1.08004320E-03  5.09865348E-01 -7.05491766E-02
   1.12004480E-03  5.26810811E-01 -7.57067288E-02
   1.16004640E-03  5.43549417E-01 -8.10276762E-02
   1.20004800E-03  5.60074597E-01 -8.65094938E-02
   1.24004960E-03  5.76379860E-01 -9.21495787E-02
   1.28005120E-03  5.92458804E-01 -9.79452517E-02
   1.32005280E-03  6.08305116E-01 -1.03893758E-01
   1.36005440E-03  6.23912573E-01 -1.09992268E-01
   1.40005600E-03  6.39275048E-01 -1.16237879E-01
   1.44005760E-03  6.54386508E-01 -1.22627618E-01
   1.48005920E-03  6.69241020E-01 -1.29158439E-01
   1.52006080E-03  6.83832750E-01 -1.35827229E-01
   1.56006240E-03  6.98155970E-01 -1.42630804E-01
   1.60006400E-03  7.12205055E-01 -1.49565916E-01
   1.64006560E-03  7.25974488E-01 -1.56629250E-01
   1.68006720E-03  7.39458864E-01 -1.63817427E-01
   1.72006880E-03  7.52652887E-01 -1.71127008E-01
   1.76007040E-03  7.65551377E-01 -1.78554490E-01
   1.80007200E-03  7.78149269E-01 -1.86096312E-01
   1.84007360E-03  7.90441616E-01 -1.93748854E-01
   1.88007520E-03  8.02423592E-01 -2.01508439E-01
   1.92007680E-03  8.14090492E-01 -2.09371337E-01
   1.96007840E-03  8.25437735E-01 -2.17333764E-01
   2.00008000E-03  8.36460865E-01 -2.25391882E-01
   2.04008160E-03  8.47155554E-01 -2.33541805E-01
   2.08008320E-03  8.57517603E-01 -2.41779598E-01
   2.12008480E-03  8.67542943E-01 -2.50101280E-01
   2.16008640E-03  8.77227637E-01 -2.58502822E-01
   2.20008800E-03  8.86567883E-01 -2.66980154E-01
   2.24008960E-03  8.95560014E-01 -2.75529165E-01
   2.28009120E-03  9.04200497E-01 -2.84145701E-01
   2.32009280E-03  9.12485942E-01 -2.92825571E-01
   2.36009440E-03  9.20413094E-01 -3.01564549E-01
   2.40009600E-03  9.27978840E-01 -3.10358372E-01
   2.44009760E-03  9.35180211E-01 -3.19202746E-01
   2.48009920E-03  9.42014377E-01 -3.28093346E-01
   2.52010080E-03  9.48478657E-01 -3.37025815E-01
   2.56010240E-03  9.54570511E-01 -3.45995772E-01
   2.60010400E-03  9.60287548E-01 -3.54998808E-01
   2.64010560E-03  9.65627523E-01 -3.64030493E-01
