 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.101171E+02, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.17812061E-07  3.21438213E-05
   8.00032001E-05  4.71248195E-07  6.42876313E-05
   1.20004800E-04  1.06030825E-06  9.64314185E-05
   1.60006400E-04  1.88499198E-06  1.28575172E-04
   2.00008000E-04  2.94529903E-06  1.60718879E-04
   2.40009600E-04  4.24122895E-06  1.92862530E-04
   2.80011200E-04  5.77278120E-06  2.25006113E-04
   3.20012801E-04  7.53995512E-06  2.57149616E-04
   3.60014401E-04  9.54274997E-06  2.89293029E-04
   4.00016001E-04  1.17811649E-05  3.21436339E-04
   4.40017601E-04  1.42551989E-05  3.53579535E-04
   4.80019201E-04  1.69648511E-05  3.85722607E-04
   5.20020801E-04  1.99101201E-05  4.17865542E-04
   5.60022401E-04  2.30910048E-05  4.50008329E-04
   6.00024001E-04  2.65075039E-05  4.82150958E-04
   6.40025601E-04  3.01596158E-05  5.14293416E-04
   6.80027201E-04  3.40473391E-05  5.46435692E-04
   7.20028801E-04  3.81706720E-05  5.78577775E-04
   7.60030401E-04  4.25296129E-05  6.10719654E-04
   8.00032001E-04  4.71241599E-05  6.42861317E-04
   8.40033601E-04  5.19543110E-05  6.75002752E-04
   8.80035201E-04  5.70200642E-05  7.07143949E-04
   9.20036801E-04  6.23214173E-05  7.39284896E-04
   9.60038402E-04  6.78583681E-05  7.71425582E-04
   1.00004000E-03  7.36309143E-05  8.03565995E-04
   1.04004160E-03  7.96390534E-05  8.35706124E-04
   1.08004320E-03  8.58827828E-05  8.67845958E-04
   1.12004480E-03  9.23620999E-05  8.99985485E-04
   1.16004640E-03  9.90770019E-05  9.32124694E-04
   1.20004800E-03  1.06027486E-04  9.64263574E-04
   1.24004960E-03  1.13213549E-04  9.96402112E-04
   1.28005120E-03  1.20635189E-04  1.02854030E-03
   1.32005280E-03  1.28292401E-04  1.06067812E-03
   1.36005440E-03  1.36185183E-04  1.09281557E-03
   1.40005600E-03  1.44313532E-04  1.12495263E-03
   1.44005760E-03  1.52677443E-04  1.15708930E-03
   1.48005920E-03  1.61276914E-04  1.18922555E-03
   1.52006080E-03  1.70111940E-04  1.22136139E-03
   1.56006240E-03  1.79182519E-04  1.25349679E-03
   1.60006400E-03  1.88488645E-04  1.28563175E-03
   1.64006560E-03  1.98030316E-04  1.31776626E-03
   1.68006720E-03  2.07807527E-04  1.34990030E-03
   1.72006880E-03  2.17820274E-04  1.38203386E-03
   1.76007040E-03  2.28068552E-04  1.41416693E-03
   1.80007200E-03  2.38552358E-04  1.44629951E-03
   1.84007360E-03  2.49271687E-04  1.47843157E-03
   1.88007520E-03  2.60226534E-04  1.51056311E-03
   1.92007680E-03  2.71416895E-04  1.54269412E-03
   1.96007840E-03  2.82842765E-04  1.57482458E-03
   2.00008000E-03  2.94504140E-04  1.60695449E-03
   2.04008160E-03  3.06401013E-04  1.63908383E-03
   2.08008320E-03  3.18533381E-04  1.67121258E-03
   2.12008480E-03  3.30901237E-04  1.70334075E-03
   2.16008640E-03  3.43504578E-04  1.73546832E-03
   2.20008800E-03  3.56343397E-04  1.76759527E-03
   2.24008960E-03  3.69417688E-04  1.79972160E-03
   2.28009120E-03  3.82727448E-04  1.83184729E-03
   2.32009280E-03  3.96272669E-04  1.86397233E-03
   2.36009440E-03  4.10053346E-04  1.89609672E-03
   2.40009600E-03  4.24069473E-04  1.92822043E-03
   2.44009760E-03  4.38321045E-04  1.96034346E-03
   2.48009920E-03  4.52808055E-04  1.99246580E-03
   2.52010080E-03  4.67530497E-04  2.02458744E-03
   2.56010240E-03  4.82488364E-04  2.05670836E-03
   2.60010400E-03  4.97681652E-04  2.08882855E-03
   2.64010560E-03  5.13110352E-04  2.12094801E-03
   2.68010720E-03  5.28774459E-04  2.15306672E-03
   2.72010880E-03  5.44673965E-04  2.18518466E-03
   2.76011040E-03  5.60808865E-04  2.21730183E-03
   2.80011200E-03  5.77179151E-04  2.24941822E-03
   2.84011360E-03  5.93784816E-04  2.28153382E-03
   2.88011520E-03  6.10625854E-04  2.31364860E-03
   2.92011680E-03  6.27702256E-04  2.34576257E-03
   2.96011840E-03  6.45014017E-04  2.37787571E-03
   3.00012000E-03  6.62561128E-04  2.40998801E-03
   3.04012160E-03  6.80343582E-04  2.44209946E-03
   3.08012320E-03  6.98361372E-04  2.47421005E-03
   3.12012480E-03  7.16614490E-04  2.50631976E-03
   3.16012641E-03  7.35102928E-04  2.53842858E-03
   3.20012801E-03  7.53826678E-04  2.57053651E-03
   3.24012961E-03  7.72785733E-04  2.60264353E-03
   3.28013121E-03  7.91980084E-04  2.63474963E-03
   3.32013281E-03  8.11409723E-04  2.66685480E-03
   3.36013441E-03  8.31074642E-04  2.69895903E-03
   3.40013601E-03  8.50974833E-04  2.73106230E-03
   3.44013761E-03  8.71110287E-04  2.76316460E-03
   3.48013921E-03  8.91480996E-04  2.79526593E-03
   3.52014081E-03  9.12086951E-04  2.82736628E-03
   3.56014241E-03  9.32928143E-04  2.85946562E-03
   3.60014401E-03  9.54004563E-04  2.89156395E-03
   3.64014561E-03  9.75316203E-04  2.92366126E-03
   3.68014721E-03  9.96863053E-04  2.95575754E-03
   3.72014881E-03  1.01864511E-03  2.98785277E-03
   3.76015041E-03  1.04066235E-03  3.01994695E-03
   3.80015201E-03  1.06291478E-03  3.05204005E-03
   3.84015361E-03  1.08540238E-03  3.08413208E-03
   3.88015521E-03  1.10812514E-03  3.11622302E-03
   3.92015681E-03  1.13108306E-03  3.14831286E-03
   3.96015841E-03  1.15427612E-03  3.18040159E-03
   4.00016001E-03  1.17770432E-03  3.21248919E-03
   4.04016161E-03  1.20136764E-03  3.24457566E-03
   4.08016321E-03  1.22526607E-03  3.27666098E-03
   4.12016481E-03  1.24939961E-03  3.30874514E-03
   4.16016641E-03  1.27376825E-03  3.34082813E-03
   4.20016801E-03  1.29837197E-03  3.37290994E-03
   4.24016961E-03  1.32321076E-03  3.40499056E-03
   4.28017121E-03  1.34828461E-03  3.43706998E-03
   4.32017281E-03  1.37359352E-03  3.46914818E-03
   4.36017441E-03  1.39913747E-03  3.50122515E-03
   4.40017601E-03  1.42491645E-03  3.53330089E-03
   4.44017761E-03  1.45093044E-03  3.56537538E-03
   4.48017921E-03  1.47717945E-03  3.59744861E-03
   4.52018081E-03  1.50366346E-03  3.62952056E-03
   4.56018241E-03  1.53038245E-03  3.66159124E-03
