 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 2.232805E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 9.214486596848670E-02  (ETA=-4.593894E-01)
 #      Matching radius: RAD(    7)= 2.400096003840000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  4.28383638E-03  1.94760419E-02
   8.00032001E-05  8.26286997E-03  3.65171789E-02
   1.20004800E-04  1.22482666E-02  5.26555106E-02
   1.60006400E-04  1.62938643E-02  6.81843050E-02
   2.00008000E-04  2.04220381E-02  8.32384106E-02
   2.40009600E-04  2.46441625E-02  9.78954486E-02
   2.80011200E-04  2.89665285E-02  1.12205749E-01
   3.20012801E-04  3.33926913E-02  1.26204484E-01
   3.60014401E-04  3.79245807E-02  1.39917545E-01
   4.00016001E-04  4.25630925E-02  1.53364721E-01
   4.40017601E-04  4.73084287E-02  1.66561591E-01
   4.80019201E-04  5.21603073E-02  1.79520696E-01
   5.20020801E-04  5.71180974E-02  1.92252324E-01
   5.60022401E-04  6.21809099E-02  2.04765046E-01
   6.00024001E-04  6.73476602E-02  2.17066091E-01
   6.40025601E-04  7.26171132E-02  2.29161626E-01
   6.80027201E-04  7.79879158E-02  2.41056959E-01
   7.20028801E-04  8.34586209E-02  2.52756700E-01
   7.60030401E-04  8.90277062E-02  2.64264879E-01
   8.00032001E-04  9.46935881E-02  2.75585043E-01
   8.40033601E-04  1.00454633E-01  2.86720332E-01
   8.80035201E-04  1.06309164E-01  2.97673542E-01
   9.20036801E-04  1.12255472E-01  3.08447170E-01
   9.60038402E-04  1.18291817E-01  3.19043462E-01
   1.00004000E-03  1.24416434E-01  3.29464442E-01
   1.04004160E-03  1.30627540E-01  3.39711945E-01
   1.08004320E-03  1.36923330E-01  3.49787638E-01
   1.12004480E-03  1.43301987E-01  3.59693041E-01
   1.16004640E-03  1.49761680E-01  3.69429547E-01
   1.20004800E-03  1.56300566E-01  3.78998436E-01
   1.24004960E-03  1.62916794E-01  3.88400885E-01
   1.28005120E-03  1.69608504E-01  3.97637985E-01
   1.32005280E-03  1.76373828E-01  4.06710748E-01
   1.36005440E-03  1.83210893E-01  4.15620116E-01
   1.40005600E-03  1.90117820E-01  4.24366967E-01
   1.44005760E-03  1.97092727E-01  4.32952125E-01
   1.48005920E-03  2.04133728E-01  4.41376365E-01
   1.52006080E-03  2.11238933E-01  4.49640417E-01
   1.56006240E-03  2.18406450E-01  4.57744972E-01
   1.60006400E-03  2.25634386E-01  4.65690687E-01
   1.64006560E-03  2.32920846E-01  4.73478188E-01
   1.68006720E-03  2.40263934E-01  4.81108072E-01
   1.72006880E-03  2.47661752E-01  4.88580912E-01
   1.76007040E-03  2.55112406E-01  4.95897262E-01
   1.80007200E-03  2.62613997E-01  5.03057654E-01
   1.84007360E-03  2.70164630E-01  5.10062605E-01
   1.88007520E-03  2.77762410E-01  5.16912617E-01
   1.92007680E-03  2.85405444E-01  5.23608180E-01
   1.96007840E-03  2.93091838E-01  5.30149774E-01
   2.00008000E-03  3.00819702E-01  5.36537868E-01
   2.04008160E-03  3.08587147E-01  5.42772925E-01
   2.08008320E-03  3.16392287E-01  5.48855403E-01
   2.12008480E-03  3.24233238E-01  5.54785751E-01
   2.16008640E-03  3.32108119E-01  5.60564420E-01
   2.20008800E-03  3.40015052E-01  5.66191853E-01
   2.24008960E-03  3.47952162E-01  5.71668495E-01
   2.28009120E-03  3.55917578E-01  5.76994788E-01
   2.32009280E-03  3.63909431E-01  5.82171176E-01
   2.36009440E-03  3.71925859E-01  5.87198102E-01
   2.40009600E-03  3.79965002E-01  5.92076013E-01
   2.44009760E-03  3.88025004E-01  5.96805355E-01
   2.48009920E-03  3.96104015E-01  6.01386581E-01
   2.52010080E-03  4.04200190E-01  6.05820144E-01
   2.56010240E-03  4.12311687E-01  6.10106503E-01
   2.60010400E-03  4.20436671E-01  6.14246120E-01
   2.64010560E-03  4.28573312E-01  6.18239464E-01
   2.68010720E-03  4.36719785E-01  6.22087007E-01
   2.72010880E-03  4.44874271E-01  6.25789229E-01
   2.76011040E-03  4.53034958E-01  6.29346616E-01
   2.80011200E-03  4.61200040E-01  6.32759657E-01
   2.84011360E-03  4.69367716E-01  6.36028854E-01
   2.88011520E-03  4.77536193E-01  6.39154710E-01
   2.92011680E-03  4.85703684E-01  6.42137740E-01
   2.96011840E-03  4.93868410E-01  6.44978464E-01
   3.00012000E-03  5.02028598E-01  6.47677410E-01
   3.04012160E-03  5.10182483E-01  6.50235117E-01
   3.08012320E-03  5.18328308E-01  6.52652127E-01
   3.12012480E-03  5.26464322E-01  6.54928996E-01
   3.16012641E-03  5.34588786E-01  6.57066285E-01
   3.20012801E-03  5.42699963E-01  6.59064565E-01
   3.24012961E-03  5.50796130E-01  6.60924416E-01
   3.28013121E-03  5.58875570E-01  6.62646428E-01
   3.32013281E-03  5.66936574E-01  6.64231197E-01
   3.36013441E-03  5.74977444E-01  6.65679333E-01
   3.40013601E-03  5.82996488E-01  6.66991451E-01
   3.44013761E-03  5.90992027E-01  6.68168178E-01
   3.48013921E-03  5.98962389E-01  6.69210149E-01
   3.52014081E-03  6.06905911E-01  6.70118011E-01
   3.56014241E-03  6.14820942E-01  6.70892418E-01
   3.60014401E-03  6.22705840E-01  6.71534034E-01
   3.64014561E-03  6.30558972E-01  6.72043536E-01
   3.68014721E-03  6.38378716E-01  6.72421607E-01
