 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 7.794723E+02, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.59570666E-03 -1.21025045E-07
   8.00032001E-05  3.19140927E-03 -4.84099811E-07
   1.20004800E-04  4.78710374E-03 -1.08922319E-06
   1.60006400E-04  6.38278603E-03 -1.93639333E-06
   2.00008000E-04  7.97845206E-03 -3.02560764E-06
   2.40009600E-04  9.57409778E-03 -4.35686280E-06
   2.80011200E-04  1.11697191E-02 -5.93015474E-06
   3.20012801E-04  1.27653120E-02 -7.74547865E-06
   3.60014401E-04  1.43608724E-02 -9.80282898E-06
   4.00016001E-04  1.59563962E-02 -1.21021995E-05
   4.40017601E-04  1.75518794E-02 -1.46435830E-05
   4.80019201E-04  1.91473179E-02 -1.74269720E-05
   5.20020801E-04  2.07427077E-02 -2.04523577E-05
   5.60022401E-04  2.23380446E-02 -2.37197311E-05
   6.00024001E-04  2.39333247E-02 -2.72290821E-05
   6.40025601E-04  2.55285438E-02 -3.09804000E-05
   6.80027201E-04  2.71236979E-02 -3.49736733E-05
   7.20028801E-04  2.87187830E-02 -3.92088898E-05
   7.60030401E-04  3.03137949E-02 -4.36860366E-05
   8.00032001E-04  3.19087296E-02 -4.84051000E-05
   8.40033601E-04  3.35035831E-02 -5.33660656E-05
   8.80035201E-04  3.50983513E-02 -5.85689182E-05
   9.20036801E-04  3.66930301E-02 -6.40136420E-05
   9.60038402E-04  3.82876155E-02 -6.97002202E-05
   1.00004000E-03  3.98821034E-02 -7.56286356E-05
   1.04004160E-03  4.14764897E-02 -8.17988700E-05
   1.08004320E-03  4.30707704E-02 -8.82109045E-05
   1.12004480E-03  4.46649415E-02 -9.48647196E-05
   1.16004640E-03  4.62589988E-02 -1.01760295E-04
   1.20004800E-03  4.78529383E-02 -1.08897609E-04
   1.24004960E-03  4.94467560E-02 -1.16276641E-04
   1.28005120E-03  5.10404478E-02 -1.23897368E-04
   1.32005280E-03  5.26340096E-02 -1.31759766E-04
   1.36005440E-03  5.42274374E-02 -1.39863811E-04
   1.40005600E-03  5.58207271E-02 -1.48209480E-04
   1.44005760E-03  5.74138747E-02 -1.56796745E-04
   1.48005920E-03  5.90068761E-02 -1.65625582E-04
   1.52006080E-03  6.05997272E-02 -1.74695962E-04
   1.56006240E-03  6.21924241E-02 -1.84007859E-04
   1.60006400E-03  6.37849626E-02 -1.93561243E-04
   1.64006560E-03  6.53773386E-02 -2.03356087E-04
   1.68006720E-03  6.69695482E-02 -2.13392358E-04
   1.72006880E-03  6.85615873E-02 -2.23670028E-04
   1.76007040E-03  7.01534518E-02 -2.34189065E-04
   1.80007200E-03  7.17451377E-02 -2.44949436E-04
   1.84007360E-03  7.33366408E-02 -2.55951109E-04
   1.88007520E-03  7.49279573E-02 -2.67194049E-04
   1.92007680E-03  7.65190829E-02 -2.78678223E-04
   1.96007840E-03  7.81100138E-02 -2.90403596E-04
   2.00008000E-03  7.97007457E-02 -3.02370132E-04
   2.04008160E-03  8.12912747E-02 -3.14577793E-04
   2.08008320E-03  8.28815967E-02 -3.27026544E-04
   2.12008480E-03  8.44717076E-02 -3.39716345E-04
   2.16008640E-03  8.60616035E-02 -3.52647158E-04
   2.20008800E-03  8.76512802E-02 -3.65818944E-04
   2.24008960E-03  8.92407338E-02 -3.79231661E-04
   2.28009120E-03  9.08299601E-02 -3.92885271E-04
   2.32009280E-03  9.24189552E-02 -4.06779729E-04
   2.36009440E-03  9.40077149E-02 -4.20914995E-04
   2.40009600E-03  9.55962352E-02 -4.35291024E-04
   2.44009760E-03  9.71845121E-02 -4.49907774E-04
   2.48009920E-03  9.87725416E-02 -4.64765198E-04
   2.52010080E-03  1.00360320E-01 -4.79863253E-04
   2.56010240E-03  1.01947842E-01 -4.95201891E-04
   2.60010400E-03  1.03535105E-01 -5.10781066E-04
   2.64010560E-03  1.05122104E-01 -5.26600730E-04
   2.68010720E-03  1.06708836E-01 -5.42660835E-04
   2.72010880E-03  1.08295295E-01 -5.58961332E-04
   2.76011040E-03  1.09881479E-01 -5.75502171E-04
   2.80011200E-03  1.11467384E-01 -5.92283301E-04
   2.84011360E-03  1.13053004E-01 -6.09304671E-04
   2.88011520E-03  1.14638337E-01 -6.26566230E-04
   2.92011680E-03  1.16223377E-01 -6.44067923E-04
   2.96011840E-03  1.17808122E-01 -6.61809699E-04
   3.00012000E-03  1.19392567E-01 -6.79791502E-04
   3.04012160E-03  1.20976708E-01 -6.98013278E-04
   3.08012320E-03  1.22560541E-01 -7.16474970E-04
   3.12012480E-03  1.24144061E-01 -7.35176523E-04
   3.16012641E-03  1.25727266E-01 -7.54117880E-04
   3.20012801E-03  1.27310150E-01 -7.73298982E-04
   3.24012961E-03  1.28892710E-01 -7.92719771E-04
   3.28013121E-03  1.30474942E-01 -8.12380187E-04
   3.32013281E-03  1.32056842E-01 -8.32280171E-04
   3.36013441E-03  1.33638406E-01 -8.52419661E-04
   3.40013601E-03  1.35219629E-01 -8.72798596E-04
   3.44013761E-03  1.36800508E-01 -8.93416914E-04
   3.48013921E-03  1.38381039E-01 -9.14274552E-04
   3.52014081E-03  1.39961217E-01 -9.35371446E-04
