 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 4.759840E+01, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  5.08400354E-08  1.38942470E-05
   8.00032001E-05  2.03360132E-07  2.77884919E-05
   1.20004800E-04  4.57560263E-07  4.16827325E-05
   1.60006400E-04  8.13440380E-07  5.55769668E-05
   2.00008000E-04  1.27100042E-06  6.94711926E-05
   2.40009600E-04  1.83024030E-06  8.33654078E-05
   2.80011200E-04  2.49115991E-06  9.72596102E-05
   3.20012801E-04  3.25375914E-06  1.11153798E-04
   3.60014401E-04  4.11803784E-06  1.25047969E-04
   4.00016001E-04  5.08399586E-06  1.38942120E-04
   4.40017601E-04  6.15163302E-06  1.52836251E-04
   4.80019201E-04  7.32094913E-06  1.66730358E-04
   5.20020801E-04  8.59194397E-06  1.80624439E-04
   5.60022401E-04  9.96461730E-06  1.94518494E-04
   6.00024001E-04  1.14389689E-05  2.08412518E-04
   6.40025601E-04  1.30149984E-05  2.22306511E-04
   6.80027201E-04  1.46927057E-05  2.36200470E-04
   7.20028801E-04  1.64720903E-05  2.50094392E-04
   7.60030401E-04  1.83531520E-05  2.63988277E-04
   8.00032001E-04  2.03358904E-05  2.77882121E-04
   8.40033601E-04  2.24203052E-05  2.91775923E-04
   8.80035201E-04  2.46063959E-05  3.05669681E-04
   9.20036801E-04  2.68941621E-05  3.19563392E-04
   9.60038402E-04  2.92836036E-05  3.33457054E-04
   1.00004000E-03  3.17747197E-05  3.47350665E-04
   1.04004160E-03  3.43675101E-05  3.61244223E-04
   1.08004320E-03  3.70619743E-05  3.75137726E-04
   1.12004480E-03  3.98581118E-05  3.89031172E-04
   1.16004640E-03  4.27559220E-05  4.02924559E-04
   1.20004800E-03  4.57554045E-05  4.16817884E-04
   1.24004960E-03  4.88565587E-05  4.30711146E-04
   1.28005120E-03  5.20593840E-05  4.44604342E-04
   1.32005280E-03  5.53638798E-05  4.58497470E-04
   1.36005440E-03  5.87700456E-05  4.72390528E-04
   1.40005600E-03  6.22778807E-05  4.86283514E-04
   1.44005760E-03  6.58873845E-05  5.00176426E-04
   1.48005920E-03  6.95985563E-05  5.14069262E-04
   1.52006080E-03  7.34113954E-05  5.27962019E-04
   1.56006240E-03  7.73259012E-05  5.41854696E-04
   1.60006400E-03  8.13420728E-05  5.55747290E-04
   1.64006560E-03  8.54599097E-05  5.69639799E-04
   1.68006720E-03  8.96794110E-05  5.83532221E-04
   1.72006880E-03  9.40005759E-05  5.97424555E-04
   1.76007040E-03  9.84234037E-05  6.11316797E-04
   1.80007200E-03  1.02947894E-04  6.25208946E-04
   1.84007360E-03  1.07574045E-04  6.39101000E-04
   1.88007520E-03  1.12301856E-04  6.52992956E-04
   1.92007680E-03  1.17131327E-04  6.66884813E-04
   1.96007840E-03  1.22062457E-04  6.80776568E-04
   2.00008000E-03  1.27095244E-04  6.94668219E-04
   2.04008160E-03  1.32229688E-04  7.08559764E-04
   2.08008320E-03  1.37465788E-04  7.22451201E-04
   2.12008480E-03  1.42803543E-04  7.36342528E-04
   2.16008640E-03  1.48242952E-04  7.50233743E-04
   2.20008800E-03  1.53784014E-04  7.64124843E-04
   2.24008960E-03  1.59426728E-04  7.78015826E-04
   2.28009120E-03  1.65171092E-04  7.91906691E-04
   2.32009280E-03  1.71017107E-04  8.05797436E-04
