 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 6.831783E+04, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 2.390076072485625E-01  (ETA=-4.184949E-01)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  6.33696014E-02 -1.40200903E-02
   8.00032001E-05  1.18101990E-01 -2.70336487E-02
   1.20004800E-04  1.69236386E-01 -4.00462621E-02
   1.60006400E-04  2.17737570E-01 -5.32218611E-02
   2.00008000E-04  2.64046102E-01 -6.66215988E-02
   2.40009600E-04  3.08412752E-01 -8.02707160E-02
   2.80011200E-04  3.50997773E-01 -9.41778580E-02
   3.20012801E-04  3.91911282E-01 -1.08342732E-01
   3.60014401E-04  4.31232852E-01 -1.22759734E-01
   4.00016001E-04  4.69022173E-01 -1.37419870E-01
   4.40017601E-04  5.05325366E-01 -1.52311877E-01
   4.80019201E-04  5.40178957E-01 -1.67422910E-01
   5.20020801E-04  5.73612500E-01 -1.82738983E-01
   5.60022401E-04  6.05650390E-01 -1.98245279E-01
   6.00024001E-04  6.36313140E-01 -2.13926357E-01
   6.40025601E-04  6.65618318E-01 -2.29766308E-01
   6.80027201E-04  6.93581249E-01 -2.45748871E-01
   7.20028801E-04  7.20215544E-01 -2.61857517E-01
   7.60030401E-04  7.45533510E-01 -2.78075524E-01
   8.00032001E-04  7.69546477E-01 -2.94386027E-01
   8.40033601E-04  7.92265054E-01 -3.10772066E-01
   8.80035201E-04  8.13699336E-01 -3.27216625E-01
   9.20036801E-04  8.33859069E-01 -3.43702661E-01
   9.60038402E-04  8.52753792E-01 -3.60213137E-01
   1.00004000E-03  8.70392947E-01 -3.76731041E-01
   1.04004160E-03  8.86785975E-01 -3.93239412E-01
   1.08004320E-03  9.01942394E-01 -4.09721359E-01
   1.12004480E-03  9.15871862E-01 -4.26160079E-01
   1.16004640E-03  9.28584234E-01 -4.42538874E-01
   1.20004800E-03  9.40089609E-01 -4.58841167E-01
   1.24004960E-03  9.50398366E-01 -4.75050517E-01
   1.28005120E-03  9.59521196E-01 -4.91150631E-01
   1.32005280E-03  9.67469134E-01 -5.07125381E-01
   1.36005440E-03  9.74253575E-01 -5.22958812E-01
   1.40005600E-03  9.79886296E-01 -5.38635159E-01
   1.44005760E-03  9.84379469E-01 -5.54138855E-01
   1.48005920E-03  9.87745678E-01 -5.69454544E-01
   1.52006080E-03  9.89997921E-01 -5.84567092E-01
   1.56006240E-03  9.91149621E-01 -5.99461596E-01
   1.60006400E-03  9.91214635E-01 -6.14123395E-01
   1.64006560E-03  9.90207247E-01 -6.28538081E-01
   1.68006720E-03  9.88142181E-01 -6.42691506E-01
   1.72006880E-03  9.85034593E-01 -6.56569793E-01
   1.76007040E-03  9.80900071E-01 -6.70159346E-01
   1.80007200E-03  9.75754638E-01 -6.83446855E-01
   1.84007360E-03  9.69614742E-01 -6.96419308E-01
   1.88007520E-03  9.62497253E-01 -7.09063997E-01
   1.92007680E-03  9.54419461E-01 -7.21368527E-01
   1.96007840E-03  9.45399064E-01 -7.33320822E-01
   2.00008000E-03  9.35454167E-01 -7.44909135E-01
   2.04008160E-03  9.24603269E-01 -7.56122051E-01
   2.08008320E-03  9.12865258E-01 -7.66948498E-01
   2.12008480E-03  9.00259398E-01 -7.77377752E-01
   2.16008640E-03  8.86805326E-01 -7.87399439E-01
   2.20008800E-03  8.72523035E-01 -7.97003550E-01
   2.24008960E-03  8.57432866E-01 -8.06180437E-01
   2.28009120E-03  8.41555499E-01 -8.14920826E-01
   2.32009280E-03  8.24911937E-01 -8.23215817E-01
   2.36009440E-03  8.07523499E-01 -8.31056890E-01
   2.40009600E-03  7.89411803E-01 -8.38435914E-01
   2.44009760E-03  7.70598756E-01 -8.45345143E-01
   2.48009920E-03  7.51106542E-01 -8.51777228E-01
   2.52010080E-03  7.30957608E-01 -8.57725217E-01
   2.56010240E-03  7.10174647E-01 -8.63182557E-01
   2.60010400E-03  6.88780589E-01 -8.68143100E-01
   2.64010560E-03  6.66798586E-01 -8.72601106E-01
   2.68010720E-03  6.44251996E-01 -8.76551244E-01
   2.72010880E-03  6.21164371E-01 -8.79988594E-01
   2.76011040E-03  5.97559439E-01 -8.82908651E-01
   2.80011200E-03  5.73461094E-01 -8.85307325E-01
   2.84011360E-03  5.48893377E-01 -8.87180943E-01
   2.88011520E-03  5.23880465E-01 -8.88526251E-01
   2.92011680E-03  4.98446651E-01 -8.89340414E-01
   2.96011840E-03  4.72616333E-01 -8.89621016E-01
   3.00012000E-03  4.46413998E-01 -8.89366064E-01
   3.04012160E-03  4.19864205E-01 -8.88573981E-01
   3.08012320E-03  3.92991573E-01 -8.87243613E-01
   3.12012480E-03  3.65820760E-01 -8.85374225E-01
   3.16012641E-03  3.38376455E-01 -8.82965500E-01
   3.20012801E-03  3.10683355E-01 -8.80017539E-01
   3.24012961E-03  2.82766157E-01 -8.76530860E-01
   3.28013121E-03  2.54649538E-01 -8.72506393E-01
