 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 1.456383E+02, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift=-2.425847346556436E+00  (ETA=-3.300274E+00)
 #      Matching radius: RAD(  146)= 5.800232009280400E-03
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.69225876E-04  1.23753268E-03
   8.00032001E-05  5.15094017E-04  2.32599043E-03
   1.20004800E-04  7.57699552E-04  3.36223776E-03
   1.60006400E-04  1.00068331E-03  4.36477779E-03
   2.00008000E-04  1.24564519E-03  5.34212376E-03
   2.40009600E-04  1.49346381E-03  6.29918712E-03
   2.80011200E-04  1.74468093E-03  7.23916437E-03
   3.20012801E-04  1.99965515E-03  8.16430086E-03
   3.60014401E-04  2.25863511E-03  9.07625981E-03
   4.00016001E-04  2.52179873E-03  9.97632243E-03
   4.40017601E-04  2.78927610E-03  1.08655059E-02
   4.80019201E-04  3.06116352E-03  1.17446372E-02
   5.20020801E-04  3.33753277E-03  1.26144023E-02
   5.60022401E-04  3.61843730E-03  1.34753790E-02
   6.00024001E-04  3.90391655E-03  1.43280611E-02
   6.40025601E-04  4.19399912E-03  1.51728754E-02
   6.80027201E-04  4.48870505E-03  1.60101945E-02
   7.20028801E-04  4.78804749E-03  1.68403469E-02
   7.60030401E-04  5.09203410E-03  1.76636239E-02
   8.00032001E-04  5.40066796E-03  1.84802862E-02
   8.40033601E-04  5.71394847E-03  1.92905683E-02
   8.80035201E-04  6.03187192E-03  2.00946823E-02
   9.20036801E-04  6.35443198E-03  2.08928211E-02
   9.60038402E-04  6.68162020E-03  2.16851609E-02
   1.00004000E-03  7.01342626E-03  2.24718634E-02
   1.04004160E-03  7.34983827E-03  2.32530774E-02
   1.08004320E-03  7.69084303E-03  2.40289405E-02
   1.12004480E-03  8.03642619E-03  2.47995803E-02
   1.16004640E-03  8.38657244E-03  2.55651154E-02
   1.20004800E-03  8.74126561E-03  2.63256565E-02
   1.24004960E-03  9.10048881E-03  2.70813071E-02
   1.28005120E-03  9.46422455E-03  2.78321641E-02
   1.32005280E-03  9.83245478E-03  2.85783189E-02
   1.36005440E-03  1.02051610E-02  2.93198571E-02
   1.40005600E-03  1.05823243E-02  3.00568598E-02
   1.44005760E-03  1.09639253E-02  3.07894035E-02
   1.48005920E-03  1.13499446E-02  3.15175609E-02
   1.52006080E-03  1.17403624E-02  3.22414006E-02
   1.56006240E-03  1.21351586E-02  3.29609882E-02
   1.60006400E-03  1.25343129E-02  3.36763857E-02
   1.64006560E-03  1.29378050E-02  3.43876526E-02
   1.68006720E-03  1.33456144E-02  3.50948454E-02
   1.72006880E-03  1.37577204E-02  3.57980182E-02
   1.76007040E-03  1.41741024E-02  3.64972228E-02
   1.80007200E-03  1.45947395E-02  3.71925088E-02
   1.84007360E-03  1.50196108E-02  3.78839238E-02
   1.88007520E-03  1.54486954E-02  3.85715134E-02
   1.92007680E-03  1.58819725E-02  3.92553215E-02
   1.96007840E-03  1.63194210E-02  3.99353904E-02
   2.00008000E-03  1.67610199E-02  4.06117608E-02
   2.04008160E-03  1.72067482E-02  4.12844718E-02
   2.08008320E-03  1.76565850E-02  4.19535613E-02
   2.12008480E-03  1.81105093E-02  4.26190658E-02
   2.16008640E-03  1.85685000E-02  4.32810207E-02
   2.20008800E-03  1.90305363E-02  4.39394601E-02
   2.24008960E-03  1.94965973E-02  4.45944171E-02
   2.28009120E-03  1.99666619E-02  4.52459236E-02
   2.32009280E-03  2.04407095E-02  4.58940107E-02
   2.36009440E-03  2.09187191E-02  4.65387086E-02
   2.40009600E-03  2.14006700E-02  4.71800464E-02
   2.44009760E-03  2.18865414E-02  4.78180525E-02
   2.48009920E-03  2.23763126E-02  4.84527545E-02
   2.52010080E-03  2.28699631E-02  4.90841792E-02
   2.56010240E-03  2.33674721E-02  4.97123528E-02
   2.60010400E-03  2.38688192E-02  5.03373006E-02
   2.64010560E-03  2.43739839E-02  5.09590474E-02
   2.68010720E-03  2.48829458E-02  5.15776172E-02
   2.72010880E-03  2.53956844E-02  5.21930337E-02
   2.76011040E-03  2.59121794E-02  5.28053197E-02
   2.80011200E-03  2.64324107E-02  5.34144976E-02
   2.84011360E-03  2.69563579E-02  5.40205894E-02
   2.88011520E-03  2.74840010E-02  5.46236163E-02
   2.92011680E-03  2.80153199E-02  5.52235992E-02
   2.96011840E-03  2.85502946E-02  5.58205585E-02
   3.00012000E-03  2.90889050E-02  5.64145142E-02
   3.04012160E-03  2.96311314E-02  5.70054859E-02
   3.08012320E-03  3.01769539E-02  5.75934925E-02
   3.12012480E-03  3.07263528E-02  5.81785529E-02
   3.16012641E-03  3.12793083E-02  5.87606854E-02
   3.20012801E-03  3.18358007E-02  5.93399080E-02
   3.24012961E-03  3.23958107E-02  5.99162382E-02
   3.28013121E-03  3.29593185E-02  6.04896934E-02
   3.32013281E-03  3.35263048E-02  6.10602904E-02
   3.36013441E-03  3.40967503E-02  6.16280461E-02
   3.40013601E-03  3.46706355E-02  6.21929765E-02
   3.44013761E-03  3.52479413E-02  6.27550978E-02
   3.48013921E-03  3.58286485E-02  6.33144258E-02
   3.52014081E-03  3.64127379E-02  6.38709758E-02
   3.56014241E-03  3.70001905E-02  6.44247631E-02
   3.60014401E-03  3.75909873E-02  6.49758027E-02
   3.64014561E-03  3.81851094E-02  6.55241092E-02
   3.68014721E-03  3.87825378E-02  6.60696970E-02
   3.72014881E-03  3.93832539E-02  6.66125804E-02
   3.76015041E-03  3.99872388E-02  6.71527733E-02
   3.80015201E-03  4.05944739E-02  6.76902897E-02
   3.84015361E-03  4.12049407E-02  6.82251428E-02
   3.88015521E-03  4.18186204E-02  6.87573463E-02
   3.92015681E-03  4.24354947E-02  6.92869131E-02
   3.96015841E-03  4.30555451E-02  6.98138562E-02
   4.00016001E-03  4.36787532E-02  7.03381885E-02
   4.04016161E-03  4.43051008E-02  7.08599224E-02
   4.08016321E-03  4.49345696E-02  7.13790704E-02
   4.12016481E-03  4.55671415E-02  7.18956447E-02
   4.16016641E-03  4.62027983E-02  7.24096573E-02
   4.20016801E-03  4.68415219E-02  7.29211203E-02
   4.24016961E-03  4.74832944E-02  7.34300452E-02
   4.28017121E-03  4.81280979E-02  7.39364437E-02
   4.32017281E-03  4.87759144E-02  7.44403272E-02
   4.36017441E-03  4.94267261E-02  7.49417070E-02
   4.40017601E-03  5.00805153E-02  7.54405942E-02
   4.44017761E-03  5.07372643E-02  7.59369999E-02
   4.48017921E-03  5.13969554E-02  7.64309348E-02
   4.52018081E-03  5.20595710E-02  7.69224098E-02
   4.56018241E-03  5.27250937E-02  7.74114354E-02
   4.60018401E-03  5.33935060E-02  7.78980221E-02
   4.64018561E-03  5.40647904E-02  7.83821803E-02
   4.68018721E-03  5.47389296E-02  7.88639202E-02
   4.72018881E-03  5.54159063E-02  7.93432519E-02
   4.76019041E-03  5.60957033E-02  7.98201854E-02
   4.80019201E-03  5.67783034E-02  8.02947306E-02
   4.84019361E-03  5.74636894E-02  8.07668973E-02
   4.88019521E-03  5.81518443E-02  8.12366952E-02
   4.92019681E-03  5.88427511E-02  8.17041339E-02
   4.96019841E-03  5.95363928E-02  8.21692228E-02
   5.00020001E-03  6.02327525E-02  8.26319712E-02
   5.04020161E-03  6.09318134E-02  8.30923886E-02
   5.08020321E-03  6.16335586E-02  8.35504839E-02
   5.12020481E-03  6.23379715E-02  8.40062665E-02
   5.16020641E-03  6.30450353E-02  8.44597451E-02
   5.20020801E-03  6.37547333E-02  8.49109289E-02
   5.24020961E-03  6.44670491E-02  8.53598265E-02
   5.28021121E-03  6.51819661E-02  8.58064467E-02
   5.32021281E-03  6.58994678E-02  8.62507982E-02
   5.36021441E-03  6.66195378E-02  8.66928895E-02
   5.40021601E-03  6.73421597E-02  8.71327292E-02
   5.44021761E-03  6.80673172E-02  8.75703256E-02
   5.48021921E-03  6.87949940E-02  8.80056871E-02
   5.52022081E-03  6.95251740E-02  8.84388220E-02
   5.56022241E-03  7.02578409E-02  8.88697384E-02
   5.60022401E-03  7.09929786E-02  8.92984445E-02
   5.64022561E-03  7.17305711E-02  8.97249483E-02
   5.68022721E-03  7.24706024E-02  9.01492578E-02
   5.72022881E-03  7.32130564E-02  9.05713809E-02
   5.76023041E-03  7.39579174E-02  9.09913255E-02
   5.80023201E-03  7.47051693E-02  9.14090993E-02
   5.84023361E-03  7.54547965E-02  9.18247100E-02
   5.88023521E-03  7.62067831E-02  9.22381654E-02
   5.92023681E-03  7.69611135E-02  9.26494729E-02
   5.96023841E-03  7.77177719E-02  9.30586402E-02
   6.00024001E-03  7.84767427E-02  9.34656746E-02
   6.04024161E-03  7.92380105E-02  9.38705837E-02
   6.08024321E-03  8.00015596E-02  9.42733747E-02
   6.12024481E-03  8.07673745E-02  9.46740550E-02
   6.16024641E-03  8.15354400E-02  9.50726317E-02
   6.20024801E-03  8.23057405E-02  9.54691122E-02
   6.24024961E-03  8.30782607E-02  9.58635035E-02
   6.28025121E-03  8.38529854E-02  9.62558127E-02
   6.32025281E-03  8.46298993E-02  9.66460468E-02
   6.36025441E-03  8.54089873E-02  9.70342129E-02
   6.40025601E-03  8.61902341E-02  9.74203178E-02
   6.44025761E-03  8.69736247E-02  9.78043684E-02
   6.48025921E-03  8.77591441E-02  9.81863716E-02
   6.52026081E-03  8.85467772E-02  9.85663341E-02
   6.56026241E-03  8.93365090E-02  9.89442628E-02
   6.60026401E-03  9.01283247E-02  9.93201642E-02
   6.64026561E-03  9.09222094E-02  9.96940450E-02
   6.68026721E-03  9.17181483E-02  1.00065912E-01
   6.72026881E-03  9.25161265E-02  1.00435771E-01
   6.76027041E-03  9.33161294E-02  1.00803630E-01
   6.80027201E-03  9.41181422E-02  1.01169494E-01
   6.84027361E-03  9.49221502E-02  1.01533370E-01
   6.88027521E-03  9.57281390E-02  1.01895265E-01
   6.92027681E-03  9.65360940E-02  1.02255184E-01
