 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 3.598914E+01, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.39536197E-04 -1.18899224E-09
   8.00032001E-05  6.79072356E-04 -4.75596879E-09
   1.20004800E-04  1.01860844E-03 -1.07009292E-08
   1.60006400E-04  1.35814440E-03 -1.90238725E-08
   2.00008000E-04  1.69768020E-03 -2.97247978E-08
   2.40009600E-04  2.03721581E-03 -4.28037033E-08
   2.80011200E-04  2.37675119E-03 -5.82605875E-08
   3.20012801E-04  2.71628629E-03 -7.60954480E-08
   3.60014401E-04  3.05582108E-03 -9.63082825E-08
   4.00016001E-04  3.39535551E-03 -1.18899088E-07
   4.40017601E-04  3.73488956E-03 -1.43867862E-07
   4.80019201E-04  4.07442317E-03 -1.71214600E-07
   5.20020801E-04  4.41395632E-03 -2.00939299E-07
   5.60022401E-04  4.75348895E-03 -2.33041955E-07
   6.00024001E-04  5.09302104E-03 -2.67522563E-07
   6.40025601E-04  5.43255254E-03 -3.04381118E-07
   6.80027201E-04  5.77208341E-03 -3.43617616E-07
   7.20028801E-04  6.11161362E-03 -3.85232051E-07
   7.60030401E-04  6.45114313E-03 -4.29224417E-07
   8.00032001E-04  6.79067189E-03 -4.75594708E-07
   8.40033601E-04  7.13019986E-03 -5.24342918E-07
   8.80035201E-04  7.46972702E-03 -5.75469039E-07
   9.20036801E-04  7.80925331E-03 -6.28973066E-07
   9.60038402E-04  8.14877871E-03 -6.84854990E-07
   1.00004000E-03  8.48830316E-03 -7.43114804E-07
   1.04004160E-03  8.82782664E-03 -8.03752499E-07
   1.08004320E-03  9.16734910E-03 -8.66768068E-07
   1.12004480E-03  9.50687050E-03 -9.32161501E-07
   1.16004640E-03  9.84639080E-03 -9.99932790E-07
   1.20004800E-03  1.01859100E-02 -1.07008192E-06
   1.24004960E-03  1.05254280E-02 -1.14260890E-06
   1.28005120E-03  1.08649447E-02 -1.21751369E-06
   1.32005280E-03  1.12044603E-02 -1.29479631E-06
   1.36005440E-03  1.15439745E-02 -1.37445673E-06
   1.40005600E-03  1.18834874E-02 -1.45649494E-06
   1.44005760E-03  1.22229990E-02 -1.54091094E-06
   1.48005920E-03  1.25625091E-02 -1.62770470E-06
   1.52006080E-03  1.29020178E-02 -1.71687623E-06
   1.56006240E-03  1.32415250E-02 -1.80842551E-06
   1.60006400E-03  1.35810306E-02 -1.90235251E-06
   1.64006560E-03  1.39205347E-02 -1.99865724E-06
   1.68006720E-03  1.42600372E-02 -2.09733968E-06
   1.72006880E-03  1.45995381E-02 -2.19839981E-06
   1.76007040E-03  1.49390372E-02 -2.30183763E-06
   1.80007200E-03  1.52785347E-02 -2.40765310E-06
   1.84007360E-03  1.56180304E-02 -2.51584623E-06
   1.88007520E-03  1.59575243E-02 -2.62641700E-06
   1.92007680E-03  1.62970163E-02 -2.73936539E-06
   1.96007840E-03  1.66365065E-02 -2.85469138E-06
   2.00008000E-03  1.69759947E-02 -2.97239496E-06
   2.04008160E-03  1.73154810E-02 -3.09247612E-06
   2.08008320E-03  1.76549653E-02 -3.21493483E-06
   2.12008480E-03  1.79944476E-02 -3.33977108E-06
   2.16008640E-03  1.83339277E-02 -3.46698486E-06
   2.20008800E-03  1.86734058E-02 -3.59657614E-06
   2.24008960E-03  1.90128817E-02 -3.72854490E-06
   2.28009120E-03  1.93523555E-02 -3.86289114E-06
   2.32009280E-03  1.96918270E-02 -3.99961482E-06
   2.36009440E-03  2.00312962E-02 -4.13871594E-06
   2.40009600E-03  2.03707631E-02 -4.28019447E-06
   2.44009760E-03  2.07102277E-02 -4.42405039E-06
   2.48009920E-03  2.10496898E-02 -4.57028368E-06
   2.52010080E-03  2.13891496E-02 -4.71889432E-06
   2.56010240E-03  2.17286069E-02 -4.86988230E-06
   2.60010400E-03  2.20680617E-02 -5.02324759E-06
   2.64010560E-03  2.24075139E-02 -5.17899017E-06
   2.68010720E-03  2.27469636E-02 -5.33711001E-06
   2.72010880E-03  2.30864106E-02 -5.49760710E-06
   2.76011040E-03  2.34258550E-02 -5.66048142E-06
   2.80011200E-03  2.37652966E-02 -5.82573293E-06
   2.84011360E-03  2.41047356E-02 -5.99336163E-06
   2.88011520E-03  2.44441717E-02 -6.16336748E-06
   2.92011680E-03  2.47836051E-02 -6.33575046E-06
   2.96011840E-03  2.51230355E-02 -6.51051055E-06
   3.00012000E-03  2.54624631E-02 -6.68764773E-06
   3.04012160E-03  2.58018878E-02 -6.86716196E-06
   3.08012320E-03  2.61413094E-02 -7.04905323E-06
   3.12012480E-03  2.64807281E-02 -7.23332150E-06
   3.16012641E-03  2.68201437E-02 -7.41996676E-06
   3.20012801E-03  2.71595562E-02 -7.60898898E-06
   3.24012961E-03  2.74989656E-02 -7.80038813E-06
   3.28013121E-03  2.78383718E-02 -7.99416419E-06
   3.32013281E-03  2.81777748E-02 -8.19031712E-06
   3.36013441E-03  2.85171745E-02 -8.38884691E-06
   3.40013601E-03  2.88565710E-02 -8.58975352E-06
   3.44013761E-03  2.91959641E-02 -8.79303693E-06
   3.48013921E-03  2.95353539E-02 -8.99869710E-06
   3.52014081E-03  2.98747403E-02 -9.20673401E-06
   3.56014241E-03  3.02141232E-02 -9.41714764E-06
   3.60014401E-03  3.05535027E-02 -9.62993794E-06
   3.64014561E-03  3.08928786E-02 -9.84510490E-06
   3.68014721E-03  3.12322509E-02 -1.00626485E-05
   3.72014881E-03  3.15716197E-02 -1.02825687E-05
   3.76015041E-03  3.19109848E-02 -1.05048654E-05
   3.80015201E-03  3.22503462E-02 -1.07295387E-05
   3.84015361E-03  3.25897040E-02 -1.09565884E-05
   3.88015521E-03  3.29290579E-02 -1.11860147E-05
   3.92015681E-03  3.32684081E-02 -1.14178173E-05
   3.96015841E-03  3.36077544E-02 -1.16519964E-05
   4.00016001E-03  3.39470969E-02 -1.18885519E-05
   4.04016161E-03  3.42864354E-02 -1.21274836E-05
   4.08016321E-03  3.46257700E-02 -1.23687917E-05
   4.12016481E-03  3.49651006E-02 -1.26124761E-05
   4.16016641E-03  3.53044272E-02 -1.28585367E-05
   4.20016801E-03  3.56437497E-02 -1.31069735E-05
   4.24016961E-03  3.59830680E-02 -1.33577865E-05
   4.28017121E-03  3.63223823E-02 -1.36109756E-05
   4.32017281E-03  3.66616923E-02 -1.38665409E-05
   4.36017441E-03  3.70009982E-02 -1.41244822E-05
