 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 7.794723E+02, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  8.48760424E-07  2.27532371E-04
   8.00032001E-05  3.39503910E-06  4.55064162E-04
   1.20004800E-04  7.63882826E-06  6.82594794E-04
   1.60006400E-04  1.35801149E-05  9.10123689E-04
   2.00008000E-04  2.12188809E-05  1.13765027E-03
   2.40009600E-04  3.05551030E-05  1.36517395E-03
   2.80011200E-04  4.15887525E-05  1.59269415E-03
   3.20012801E-04  5.43197958E-05  1.82021030E-03
   3.60014401E-04  6.87481939E-05  2.04772181E-03
   4.00016001E-04  8.48739029E-05  2.27522811E-03
   4.40017601E-04  1.02696873E-04  2.50272862E-03
   4.80019201E-04  1.22217051E-04  2.73022275E-03
   5.20020801E-04  1.43434376E-04  2.95770993E-03
   5.60022401E-04  1.66348783E-04  3.18518959E-03
   6.00024001E-04  1.90960203E-04  3.41266113E-03
   6.40025601E-04  2.17268561E-04  3.64012398E-03
   6.80027201E-04  2.45273775E-04  3.86757756E-03
   7.20028801E-04  2.74975761E-04  4.09502129E-03
   7.60030401E-04  3.06374427E-04  4.32245460E-03
   8.00032001E-04  3.39469679E-04  4.54987690E-03
   8.40033601E-04  3.74261413E-04  4.77728762E-03
   8.80035201E-04  4.10749525E-04  5.00468617E-03
   9.20036801E-04  4.48933903E-04  5.23207197E-03
   9.60038402E-04  4.88814430E-04  5.45944446E-03
   1.00004000E-03  5.30390984E-04  5.68680304E-03
   1.04004160E-03  5.73663438E-04  5.91414715E-03
   1.08004320E-03  6.18631660E-04  6.14147619E-03
   1.12004480E-03  6.65295513E-04  6.36878960E-03
   1.16004640E-03  7.13654854E-04  6.59608679E-03
   1.20004800E-03  7.63709535E-04  6.82336718E-03
   1.24004960E-03  8.15459403E-04  7.05063021E-03
   1.28005120E-03  8.68904301E-04  7.27787527E-03
   1.32005280E-03  9.24044064E-04  7.50510181E-03
   1.36005440E-03  9.80878524E-04  7.73230924E-03
   1.40005600E-03  1.03940751E-03  7.95949697E-03
   1.44005760E-03  1.09963084E-03  8.18666444E-03
   1.48005920E-03  1.16154833E-03  8.41381107E-03
   1.52006080E-03  1.22515979E-03  8.64093627E-03
   1.56006240E-03  1.29046503E-03  8.86803947E-03
   1.60006400E-03  1.35746384E-03  9.09512009E-03
   1.64006560E-03  1.42615603E-03  9.32217754E-03
   1.68006720E-03  1.49654138E-03  9.54921127E-03
   1.72006880E-03  1.56861968E-03  9.77622067E-03
   1.76007040E-03  1.64239071E-03  1.00032052E-02
   1.80007200E-03  1.71785424E-03  1.02301642E-02
   1.84007360E-03  1.79501004E-03  1.04570972E-02
