 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 6.295253E+01, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  4.49223635E-04 -2.75167546E-09
   8.00032001E-05  8.98447180E-04 -1.10067012E-08
   1.20004800E-04  1.34767054E-03 -2.47650751E-08
   1.60006400E-04  1.79689364E-03 -4.40267940E-08
   2.00008000E-04  2.24611636E-03 -6.87918531E-08
   2.40009600E-04  2.69533864E-03 -9.90602464E-08
   2.80011200E-04  3.14456037E-03 -1.34831967E-07
   3.20012801E-04  3.59378147E-03 -1.76107005E-07
   3.60014401E-04  4.04300184E-03 -2.22885352E-07
   4.00016001E-04  4.49222140E-03 -2.75166996E-07
   4.40017601E-04  4.94144005E-03 -3.32951924E-07
   4.80019201E-04  5.39065770E-03 -3.96240122E-07
   5.20020801E-04  5.83987426E-03 -4.65031575E-07
   5.60022401E-04  6.28908965E-03 -5.39326267E-07
   6.00024001E-04  6.73830376E-03 -6.19124179E-07
   6.40025601E-04  7.18751652E-03 -7.04425292E-07
   6.80027201E-04  7.63672783E-03 -7.95229585E-07
   7.20028801E-04  8.08593759E-03 -8.91537036E-07
   7.60030401E-04  8.53514573E-03 -9.93347623E-07
   8.00032001E-04  8.98435214E-03 -1.10066132E-06
   8.40033601E-04  9.43355674E-03 -1.21347810E-06
   8.80035201E-04  9.88275943E-03 -1.33179794E-06
   9.20036801E-04  1.03319601E-02 -1.45562081E-06
   9.60038402E-04  1.07811587E-02 -1.58494667E-06
   1.00004000E-03  1.12303552E-02 -1.71977550E-06
   1.04004160E-03  1.16795494E-02 -1.86010727E-06
   1.08004320E-03  1.21287412E-02 -2.00594194E-06
   1.12004480E-03  1.25779305E-02 -2.15727947E-06
   1.16004640E-03  1.30271174E-02 -2.31411983E-06
   1.20004800E-03  1.34763016E-02 -2.47646298E-06
   1.24004960E-03  1.39254831E-02 -2.64430888E-06
   1.28005120E-03  1.43746617E-02 -2.81765750E-06
   1.32005280E-03  1.48238375E-02 -2.99650878E-06
   1.36005440E-03  1.52730103E-02 -3.18086269E-06
   1.40005600E-03  1.57221800E-02 -3.37071917E-06
   1.44005760E-03  1.61713465E-02 -3.56607820E-06
   1.48005920E-03  1.66205098E-02 -3.76693971E-06
   1.52006080E-03  1.70696697E-02 -3.97330365E-06
   1.56006240E-03  1.75188261E-02 -4.18516999E-06
   1.60006400E-03  1.79679791E-02 -4.40253866E-06
   1.64006560E-03  1.84171284E-02 -4.62540962E-06
   1.68006720E-03  1.88662739E-02 -4.85378281E-06
