 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 9.035556E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.28240304E-04  2.63709810E-02
   8.00032001E-05  1.31257334E-03  5.27159935E-02
   1.20004800E-04  2.95183587E-03  7.90090945E-02
   1.60006400E-04  5.24409057E-03  1.05224392E-01
   2.00008000E-04  8.18662800E-03  1.31336072E-01
   2.40009600E-04  1.17759695E-02  1.57318420E-01
   2.80011200E-04  1.60078710E-02  1.83145851E-01
   3.20012801E-04  2.08773271E-02  2.08792931E-01
   3.60014401E-04  2.63785768E-02  2.34234405E-01
   4.00016001E-04  3.25051094E-02  2.59445220E-01
   4.40017601E-04  3.92496713E-02  2.84400549E-01
   4.80019201E-04  4.66042737E-02  3.09075819E-01
   5.20020801E-04  5.45602012E-02  3.33446730E-01
   5.60022401E-04  6.31080208E-02  3.57489284E-01
   6.00024001E-04  7.22375917E-02  3.81179805E-01
   6.40025601E-04  8.19380765E-02  4.04494965E-01
   6.80027201E-04  9.21979524E-02  4.27411802E-01
   7.20028801E-04  1.03005023E-01  4.49907752E-01
   7.60030401E-04  1.14346432E-01  4.71960661E-01
   8.00032001E-04  1.26208677E-01  4.93548813E-01
   8.40033601E-04  1.38577620E-01  5.14650948E-01
   8.80035201E-04  1.51438510E-01  5.35246288E-01
   9.20036801E-04  1.64775990E-01  5.55314552E-01
   9.60038402E-04  1.78574121E-01  5.74835976E-01
   1.00004000E-03  1.92816391E-01  5.93791338E-01
   1.04004160E-03  2.07485740E-01  6.12161972E-01
   1.08004320E-03  2.22564574E-01  6.29929787E-01
   1.12004480E-03  2.38034784E-01  6.47077286E-01
   1.16004640E-03  2.53877764E-01  6.63587585E-01
   1.20004800E-03  2.70074436E-01  6.79444425E-01
   1.24004960E-03  2.86605262E-01  6.94632190E-01
   1.28005120E-03  3.03450273E-01  7.09135926E-01
   1.32005280E-03  3.20589084E-01  7.22941349E-01
   1.36005440E-03  3.38000919E-01  7.36034864E-01
   1.40005600E-03  3.55664633E-01  7.48403579E-01
   1.44005760E-03  3.73558732E-01  7.60035313E-01
   1.48005920E-03  3.91661398E-01  7.70918613E-01
   1.52006080E-03  4.09950512E-01  7.81042760E-01
   1.56006240E-03  4.28403677E-01  7.90397785E-01
   1.60006400E-03  4.46998241E-01  7.98974477E-01
   1.64006560E-03  4.65711324E-01  8.06764388E-01
   1.68006720E-03  4.84519839E-01  8.13759849E-01
   1.72006880E-03  5.03400520E-01  8.19953970E-01
   1.76007040E-03  5.22329944E-01  8.25340652E-01
   1.80007200E-03  5.41284555E-01  8.29914591E-01
   1.84007360E-03  5.60240696E-01  8.33671282E-01
   1.88007520E-03  5.79174624E-01  8.36607026E-01
   1.92007680E-03  5.98062546E-01  8.38718932E-01
   1.96007840E-03  6.16880637E-01  8.40004920E-01
   2.00008000E-03  6.35605067E-01  8.40463725E-01
   2.04008160E-03  6.54212030E-01  8.40094893E-01
   2.08008320E-03  6.72677766E-01  8.38898789E-01
   2.12008480E-03  6.90978587E-01  8.36876591E-01
   2.16008640E-03  7.09090906E-01  8.34030289E-01
   2.20008800E-03  7.26991256E-01  8.30362686E-01
   2.24008960E-03  7.44656323E-01  8.25877394E-01
   2.28009120E-03  7.62062964E-01  8.20578831E-01
   2.32009280E-03  7.79188236E-01  8.14472212E-01
   2.36009440E-03  7.96009421E-01  8.07563553E-01
   2.40009600E-03  8.12504051E-01  7.99859657E-01
   2.44009760E-03  8.28649927E-01  7.91368108E-01
   2.48009920E-03  8.44425152E-01  7.82097270E-01
   2.52010080E-03  8.59808148E-01  7.72056272E-01
   2.56010240E-03  8.74777682E-01  7.61255002E-01
   2.60010400E-03  8.89312889E-01  7.49704096E-01
   2.64010560E-03  9.03393297E-01  7.37414928E-01
   2.68010720E-03  9.16998843E-01  7.24399600E-01
   2.72010880E-03  9.30109905E-01  7.10670929E-01
   2.76011040E-03  9.42707314E-01  6.96242434E-01
   2.80011200E-03  9.54772383E-01  6.81128324E-01
   2.84011360E-03  9.66286920E-01  6.65343481E-01
   2.88011520E-03  9.77233257E-01  6.48903450E-01
   2.92011680E-03  9.87594263E-01  6.31824419E-01
   2.96011840E-03  9.97353365E-01  6.14123208E-01
   3.00012000E-03  1.00649457E+00  5.95817246E-01
   3.04012160E-03  1.01500248E+00  5.76924561E-01
   3.08012320E-03  1.02286230E+00  5.57463758E-01
   3.12012480E-03  1.03005988E+00  5.37453999E-01
   3.16012641E-03  1.03658170E+00  5.16914989E-01
   3.20012801E-03  1.04241492E+00  4.95866954E-01
   3.24012961E-03  1.04754737E+00  4.74330620E-01
   3.28013121E-03  1.05196755E+00  4.52327195E-01
   3.32013281E-03  1.05566470E+00  4.29878347E-01
   3.36013441E-03  1.05862875E+00  4.07006182E-01
   3.40013601E-03  1.06085037E+00  3.83733223E-01
   3.44013761E-03  1.06232097E+00  3.60082387E-01
   3.48013921E-03  1.06303271E+00  3.36076965E-01
   3.52014081E-03  1.06297851E+00  3.11740595E-01
   3.56014241E-03  1.06215207E+00  2.87097243E-01
   3.60014401E-03  1.06054785E+00  2.62171176E-01
   3.64014561E-03  1.05816111E+00  2.36986939E-01
   3.68014721E-03  1.05498791E+00  2.11569332E-01
   3.72014881E-03  1.05102510E+00  1.85943385E-01
   3.76015041E-03  1.04627032E+00  1.60134333E-01
   3.80015201E-03  1.04072204E+00  1.34167590E-01
   3.84015361E-03  1.03437954E+00  1.08068728E-01
   3.88015521E-03  1.02724291E+00  8.18634459E-02
   3.92015681E-03  1.01931305E+00  5.55775503E-02
   3.96015841E-03  1.01059169E+00  2.92369253E-02
   4.00016001E-03  1.00108137E+00  2.86750972E-03
   4.04016161E-03  9.90785458E-01 -2.35047296E-02
   4.08016321E-03  9.79708119E-01 -4.98538230E-02
   4.12016481E-03  9.67854347E-01 -7.61538235E-02
   4.16016641E-03  9.55229940E-01 -1.02378832E-01
   4.20016801E-03  9.41841506E-01 -1.28503025E-01
   4.24016961E-03  9.27696451E-01 -1.54500676E-01
   4.28017121E-03  9.12802979E-01 -1.80346185E-01
   4.32017281E-03  8.97170083E-01 -2.06014100E-01
   4.36017441E-03  8.80807538E-01 -2.31479145E-01
   4.40017601E-03  8.63725894E-01 -2.56716244E-01
   4.44017761E-03  8.45936465E-01 -2.81700545E-01
   4.48017921E-03  8.27451320E-01 -3.06407445E-01
   4.52018081E-03  8.08283275E-01 -3.30812615E-01
   4.56018241E-03  7.88445880E-01 -3.54892021E-01
   4.60018401E-03  7.67953405E-01 -3.78621951E-01
   4.64018561E-03  7.46820830E-01 -4.01979039E-01
   4.68018721E-03  7.25063832E-01 -4.24940282E-01
   4.72018881E-03  7.02698767E-01 -4.47483072E-01
   4.76019041E-03  6.79742659E-01 -4.69585208E-01
   4.80019201E-03  6.56213184E-01 -4.91224926E-01
   4.84019361E-03  6.32128650E-01 -5.12380917E-01
   4.88019521E-03  6.07507985E-01 -5.33032348E-01
   4.92019681E-03  5.82370717E-01 -5.53158881E-01
   4.96019841E-03  5.56736953E-01 -5.72740699E-01
   5.00020001E-03  5.30627367E-01 -5.91758518E-01
   5.04020161E-03  5.04063173E-01 -6.10193610E-01
   5.08020321E-03  4.77066111E-01 -6.28027821E-01
   5.12020481E-03  4.49658422E-01 -6.45243591E-01
   5.16020641E-03  4.21862829E-01 -6.61823965E-01
   5.20020801E-03  3.93702517E-01 -6.77752617E-01
   5.24020961E-03  3.65201106E-01 -6.93013860E-01
   5.28021121E-03  3.36382632E-01 -7.07592667E-01
   5.32021281E-03  3.07271526E-01 -7.21474682E-01
   5.36021441E-03  2.77892583E-01 -7.34646233E-01
   5.40021601E-03  2.48270946E-01 -7.47094351E-01
   5.44021761E-03  2.18432076E-01 -7.58806778E-01
   5.48021921E-03  1.88401733E-01 -7.69771979E-01
   5.52022081E-03  1.58205945E-01 -7.79979158E-01
   5.56022241E-03  1.27870986E-01 -7.89418262E-01
   5.60022401E-03  9.74233502E-02 -7.98079996E-01
   5.64022561E-03  6.68897251E-02 -8.05955832E-01
   5.68022721E-03  3.62969665E-02 -8.13038013E-01
   5.72022881E-03  5.67207183E-03 -8.19319565E-01
   5.76023041E-03 -2.49578467E-02 -8.24794303E-01
   5.80023201E-03 -5.55655884E-02 -8.29456836E-01
   5.84023361E-03 -8.61238908E-02 -8.33302571E-01
   5.88023521E-03 -1.16605457E-01 -8.36327723E-01
   5.92023681E-03 -1.46982982E-01 -8.38529311E-01
   5.96023841E-03 -1.77229180E-01 -8.39905169E-01
   6.00024001E-03 -2.07316811E-01 -8.40453941E-01
   6.04024161E-03 -2.37218710E-01 -8.40175087E-01
   6.08024321E-03 -2.66907810E-01 -8.39068882E-01
   6.12024481E-03 -2.96357171E-01 -8.37136414E-01
   6.16024641E-03 -3.25540010E-01 -8.34379587E-01
   6.20024801E-03 -3.54429722E-01 -8.30801115E-01
   6.24024961E-03 -3.82999910E-01 -8.26404523E-01
   6.28025121E-03 -4.11224410E-01 -8.21194139E-01
   6.32025281E-03 -4.39077320E-01 -8.15175095E-01
   6.36025441E-03 -4.66533020E-01 -8.08353318E-01
   6.40025601E-03 -4.93566207E-01 -8.00735526E-01
   6.44025761E-03 -5.20151911E-01 -7.92329219E-01
   6.48025921E-03 -5.46265526E-01 -7.83142677E-01
   6.52026081E-03 -5.71882833E-01 -7.73184945E-01
   6.56026241E-03 -5.96980025E-01 -7.62465829E-01
   6.60026401E-03 -6.21533730E-01 -7.50995885E-01
   6.64026561E-03 -6.45521037E-01 -7.38786407E-01
   6.68026721E-03 -6.68919517E-01 -7.25849419E-01
   6.72026881E-03 -6.91707247E-01 -7.12197660E-01
   6.76027041E-03 -7.13862833E-01 -6.97844574E-01
   6.80027201E-03 -7.35365430E-01 -6.82804294E-01
   6.84027361E-03 -7.56194766E-01 -6.67091632E-01
   6.88027521E-03 -7.76331161E-01 -6.50722059E-01
   6.92027681E-03 -7.95755546E-01 -6.33711697E-01
   6.96027841E-03 -8.14449488E-01 -6.16077295E-01
   7.00028001E-03 -8.32395203E-01 -5.97836219E-01
   7.04028161E-03 -8.49575578E-01 -5.79006431E-01
   7.08028321E-03 -8.65974189E-01 -5.59606475E-01
   7.12028481E-03 -8.81575315E-01 -5.39655453E-01
   7.16028641E-03 -8.96363960E-01 -5.19173012E-01
   7.20028801E-03 -9.10325863E-01 -4.98179323E-01
   7.24028961E-03 -9.23447518E-01 -4.76695057E-01
   7.28029121E-03 -9.35716185E-01 -4.54741373E-01
