 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 4.171821E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  4.94461971E-06  1.21777572E-03
   8.00032001E-05  1.97783908E-05  2.43553338E-03
   1.20004800E-04  4.45010493E-05  3.65325492E-03
   1.60006400E-04  7.91121550E-05  4.87092225E-03
   2.00008000E-04  1.23611092E-04  6.08851734E-03
   2.40009600E-04  1.77997068E-04  7.30602211E-03
   2.80011200E-04  2.42269115E-04  8.52341850E-03
   3.20012801E-04  3.16426089E-04  9.74068846E-03
   3.60014401E-04  4.00466669E-04  1.09578139E-02
   4.00016001E-04  4.94389360E-04  1.21747768E-02
   4.40017601E-04  5.98192490E-04  1.33915592E-02
   4.80019201E-04  7.11874212E-04  1.46081428E-02
   5.20020801E-04  8.35432500E-04  1.58245098E-02
   5.60022401E-04  9.68865156E-04  1.70406420E-02
   6.00024001E-04  1.11216981E-03  1.82565215E-02
   6.40025601E-04  1.26534390E-03  1.94721301E-02
   6.80027201E-04  1.42838470E-03  2.06874499E-02
   7.20028801E-04  1.60128932E-03  2.19024629E-02
   7.60030401E-04  1.78405467E-03  2.31171509E-02
   8.00032001E-04  1.97667750E-03  2.43314960E-02
   8.40033601E-04  2.17915438E-03  2.55454802E-02
   8.80035201E-04  2.39148171E-03  2.67590854E-02
   9.20036801E-04  2.61365570E-03  2.79722937E-02
   9.60038402E-04  2.84567241E-03  2.91850871E-02
   1.00004000E-03  3.08752769E-03  3.03974475E-02
   1.04004160E-03  3.33921725E-03  3.16093570E-02
   1.08004320E-03  3.60073661E-03  3.28207977E-02
   1.12004480E-03  3.87208110E-03  3.40317514E-02
   1.16004640E-03  4.15324589E-03  3.52422004E-02
   1.20004800E-03  4.44422598E-03  3.64521266E-02
   1.24004960E-03  4.74501620E-03  3.76615120E-02
   1.28005120E-03  5.05561117E-03  3.88703388E-02
   1.32005280E-03  5.37600537E-03  4.00785890E-02
