 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 2.721139E+01, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    5)= 1.600064002560000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.90488316E-08  7.94316071E-06
   8.00032001E-05  1.16195323E-07  1.58863207E-05
   1.20004800E-04  2.61439466E-07  2.38294794E-05
   1.60006400E-04  4.64781245E-07  3.17726359E-05
   2.00008000E-04  7.26220638E-07  3.97157897E-05
   2.40009600E-04  1.04575762E-06  4.76589400E-05
   2.80011200E-04  1.42339215E-06  5.56020862E-05
   3.20012801E-04  1.85912420E-06  6.35452275E-05
   3.60014401E-04  2.35295372E-06  7.14883633E-05
   4.00016001E-04  2.90488065E-06  7.94314929E-05
   4.40017601E-04  3.51490495E-06  8.73746155E-05
   4.80019201E-04  4.18302654E-06  9.53177305E-05
   5.20020801E-04  4.90924535E-06  1.03260837E-04
   5.60022401E-04  5.69356132E-06  1.11203935E-04
   6.00024001E-04  6.53597435E-06  1.19147023E-04
   6.40025601E-04  7.43648436E-06  1.27090101E-04
   6.80027201E-04  8.39509126E-06  1.35033167E-04
   7.20028801E-04  9.41179494E-06  1.42976222E-04
   7.60030401E-04  1.04865953E-05  1.50919264E-04
   8.00032001E-04  1.16194922E-05  1.58862294E-04
   8.40033601E-04  1.28104856E-05  1.66805309E-04
   8.80035201E-04  1.40595753E-05  1.74748310E-04
   9.20036801E-04  1.53667612E-05  1.82691295E-04
   9.60038402E-04  1.67320432E-05  1.90634265E-04
   1.00004000E-03  1.81554210E-05  1.98577218E-04
   1.04004160E-03  1.96368946E-05  2.06520154E-04
   1.08004320E-03  2.11764639E-05  2.14463071E-04
   1.12004480E-03  2.27741286E-05  2.22405971E-04
   1.16004640E-03  2.44298885E-05  2.30348850E-04
   1.20004800E-03  2.61437436E-05  2.38291710E-04
   1.24004960E-03  2.79156936E-05  2.46234549E-04
   1.28005120E-03  2.97457384E-05  2.54177366E-04
   1.32005280E-03  3.16338777E-05  2.62120161E-04
   1.36005440E-03  3.35801113E-05  2.70062934E-04
   1.40005600E-03  3.55844391E-05  2.78005682E-04
   1.44005760E-03  3.76468609E-05  2.85948407E-04
   1.48005920E-03  3.97673764E-05  2.93891107E-04
   1.52006080E-03  4.19459853E-05  3.01833781E-04
   1.56006240E-03  4.41826876E-05  3.09776429E-04
   1.60006400E-03  4.64774829E-05  3.17719049E-04
   1.64006560E-03  4.88303710E-05  3.25661642E-04
   1.68006720E-03  5.12413517E-05  3.33604207E-04
   1.72006880E-03  5.37104246E-05  3.41546743E-04
   1.76007040E-03  5.62375896E-05  3.49489249E-04
   1.80007200E-03  5.88228464E-05  3.57431724E-04
   1.84007360E-03  6.14661947E-05  3.65374168E-04
   1.88007520E-03  6.41676343E-05  3.73316581E-04
   1.92007680E-03  6.69271648E-05  3.81258961E-04
   1.96007840E-03  6.97447859E-05  3.89201307E-04
   2.00008000E-03  7.26204974E-05  3.97143620E-04
   2.04008160E-03  7.55542990E-05  4.05085898E-04
   2.08008320E-03  7.85461904E-05  4.13028141E-04
   2.12008480E-03  8.15961712E-05  4.20970348E-04
   2.16008640E-03  8.47042411E-05  4.28912518E-04
   2.20008800E-03  8.78703999E-05  4.36854651E-04
   2.24008960E-03  9.10946471E-05  4.44796746E-04
   2.28009120E-03  9.43769824E-05  4.52738802E-04
   2.32009280E-03  9.77174056E-05  4.60680818E-04
   2.36009440E-03  1.01115916E-04  4.68622794E-04
   2.40009600E-03  1.04572514E-04  4.76564730E-04
   2.44009760E-03  1.08087198E-04  4.84506624E-04
   2.48009920E-03  1.11659969E-04  4.92448476E-04
   2.52010080E-03  1.15290826E-04  5.00390285E-04
   2.56010240E-03  1.18979768E-04  5.08332050E-04
   2.60010400E-03  1.22726796E-04  5.16273771E-04
   2.64010560E-03  1.26531908E-04  5.24215447E-04
   2.68010720E-03  1.30395105E-04  5.32157077E-04
   2.72010880E-03  1.34316386E-04  5.40098661E-04
   2.76011040E-03  1.38295750E-04  5.48040198E-04
   2.80011200E-03  1.42333198E-04  5.55981687E-04
   2.84011360E-03  1.46428728E-04  5.63923127E-04
   2.88011520E-03  1.50582341E-04  5.71864519E-04
   2.92011680E-03  1.54794036E-04  5.79805860E-04
   2.96011840E-03  1.59063812E-04  5.87747152E-04
   3.00012000E-03  1.63391669E-04  5.95688391E-04
   3.04012160E-03  1.67777607E-04  6.03629579E-04
   3.08012320E-03  1.72221625E-04  6.11570715E-04
   3.12012480E-03  1.76723723E-04  6.19511797E-04
   3.16012641E-03  1.81283900E-04  6.27452825E-04
   3.20012801E-03  1.85902155E-04  6.35393798E-04
   3.24012961E-03  1.90578489E-04  6.43334716E-04
   3.28013121E-03  1.95312900E-04  6.51275578E-04
   3.32013281E-03  2.00105389E-04  6.59216384E-04
   3.36013441E-03  2.04955954E-04  6.67157131E-04
   3.40013601E-03  2.09864596E-04  6.75097821E-04
   3.44013761E-03  2.14831313E-04  6.83038452E-04
   3.48013921E-03  2.19856106E-04  6.90979023E-04
   3.52014081E-03  2.24938973E-04  6.98919534E-04
   3.56014241E-03  2.30079914E-04  7.06859984E-04
   3.60014401E-03  2.35278929E-04  7.14800373E-04
