 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 6.831783E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.05431537E-04  1.99403200E-02
   8.00032001E-05  8.21574218E-04  3.98683508E-02
   1.20004800E-04  1.84797235E-03  5.97718106E-02
   1.60006400E-04  3.28386680E-03  7.96384331E-02
   2.00008000E-04  5.12819545E-03  9.94559743E-02
   2.40009600E-04  7.37959395E-03  1.19212221E-01
   2.80011200E-04  1.00363966E-02  1.38894996E-01
   3.20012801E-04  1.30966374E-02  1.58492171E-01
   3.60014401E-04  1.65580514E-02  1.77991667E-01
   4.00016001E-04  2.04180763E-02  1.97381466E-01
   4.40017601E-04  2.46738539E-02  2.16649619E-01
   4.80019201E-04  2.93222322E-02  2.35784251E-01
   5.20020801E-04  3.43597673E-02  2.54773568E-01
   5.60022401E-04  3.97827260E-02  2.73605869E-01
   6.00024001E-04  4.55870877E-02  2.92269546E-01
   6.40025601E-04  5.17685477E-02  3.10753096E-01
   6.80027201E-04  5.83225196E-02  3.29045130E-01
   7.20028801E-04  6.52441386E-02  3.47134372E-01
   7.60030401E-04  7.25282644E-02  3.65009676E-01
   8.00032001E-04  8.01694850E-02  3.82660023E-01
   8.40033601E-04  8.81621198E-02  4.00074537E-01
   8.80035201E-04  9.65002240E-02  4.17242484E-01
   9.20036801E-04  1.05177592E-01  4.34153285E-01
   9.60038402E-04  1.14187761E-01  4.50796516E-01
   1.00004000E-03  1.23524017E-01  4.67161922E-01
   1.04004160E-03  1.33179398E-01  4.83239414E-01
   1.08004320E-03  1.43146698E-01  4.99019086E-01
   1.12004480E-03  1.53418474E-01  5.14491212E-01
   1.16004640E-03  1.63987047E-01  5.29646257E-01
   1.20004800E-03  1.74844512E-01  5.44474880E-01
   1.24004960E-03  1.85982740E-01  5.58967943E-01
   1.28005120E-03  1.97393384E-01  5.73116513E-01
   1.32005280E-03  2.09067885E-01  5.86911871E-01
   1.36005440E-03  2.20997477E-01  6.00345514E-01
   1.40005600E-03  2.33173193E-01  6.13409164E-01
   1.44005760E-03  2.45585872E-01  6.26094770E-01
   1.48005920E-03  2.58226163E-01  6.38394513E-01
   1.52006080E-03  2.71084535E-01  6.50300812E-01
   1.56006240E-03  2.84151278E-01  6.61806331E-01
   1.60006400E-03  2.97416513E-01  6.72903977E-01
   1.64006560E-03  3.10870198E-01  6.83586913E-01
   1.68006720E-03  3.24502134E-01  6.93848553E-01
   1.72006880E-03  3.38301974E-01  7.03682573E-01
   1.76007040E-03  3.52259225E-01  7.13082914E-01
   1.80007200E-03  3.66363261E-01  7.22043780E-01
   1.84007360E-03  3.80603325E-01  7.30559651E-01
   1.88007520E-03  3.94968540E-01  7.38625276E-01
   1.92007680E-03  4.09447914E-01  7.46235687E-01
   1.96007840E-03  4.24030347E-01  7.53386191E-01
   2.00008000E-03  4.38704640E-01  7.60072383E-01
