 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 5.165510E+04, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.30884315E-04  1.50774355E-02
   8.00032001E-05  5.23475588E-04  3.01489507E-02
   1.20004800E-04  1.17758883E-03  4.52086278E-02
   1.60006400E-04  2.09291582E-03  6.02505535E-02
   2.00008000E-04  3.26902522E-03  7.52688214E-02
   2.40009600E-04  4.70536278E-03  9.02575346E-02
   2.80011200E-04  6.40125152E-03  1.05210808E-01
   3.20012801E-04  8.35589210E-03  1.20122769E-01
   3.60014401E-04  1.05683631E-02  1.34987564E-01
   4.00016001E-04  1.30376213E-02  1.49799355E-01
   4.40017601E-04  1.57625024E-02  1.64552326E-01
   4.80019201E-04  1.87417214E-02  1.79240686E-01
   5.20020801E-04  2.19738727E-02  1.93858665E-01
   5.60022401E-04  2.54574315E-02  2.08400524E-01
   6.00024001E-04  2.91907539E-02  2.22860554E-01
   6.40025601E-04  3.31720775E-02  2.37233077E-01
   6.80027201E-04  3.73995226E-02  2.51512449E-01
   7.20028801E-04  4.18710927E-02  2.65693063E-01
   7.60030401E-04  4.65846753E-02  2.79769351E-01
   8.00032001E-04  5.15380429E-02  2.93735786E-01
   8.40033601E-04  5.67288539E-02  3.07586884E-01
   8.80035201E-04  6.21546537E-02  3.21317206E-01
   9.20036801E-04  6.78128755E-02  3.34921362E-01
   9.60038402E-04  7.37008415E-02  3.48394009E-01
   1.00004000E-03  7.98157641E-02  3.61729856E-01
   1.04004160E-03  8.61547472E-02  3.74923669E-01
   1.08004320E-03  9.27147868E-02  3.87970266E-01
   1.12004480E-03  9.94927731E-02  4.00864524E-01
   1.16004640E-03  1.06485491E-01  4.13601381E-01
   1.20004800E-03  1.13689623E-01  4.26175834E-01
   1.24004960E-03  1.21101747E-01  4.38582948E-01
   1.28005120E-03  1.28718343E-01  4.50817849E-01
   1.32005280E-03  1.36535791E-01  4.62875734E-01
   1.36005440E-03  1.44550371E-01  4.74751869E-01
   1.40005600E-03  1.52758270E-01  4.86441589E-01
   1.44005760E-03  1.61155580E-01  4.97940306E-01
   1.48005920E-03  1.69738298E-01  5.09243504E-01
   1.52006080E-03  1.78502332E-01  5.20346744E-01
   1.56006240E-03  1.87443500E-01  5.31245667E-01
   1.60006400E-03  1.96557531E-01  5.41935994E-01
   1.64006560E-03  2.05840070E-01  5.52413527E-01
   1.68006720E-03  2.15286678E-01  5.62674151E-01
   1.72006880E-03  2.24892832E-01  5.72713839E-01
   1.76007040E-03  2.34653930E-01  5.82528647E-01
   1.80007200E-03  2.44565291E-01  5.92114722E-01
   1.84007360E-03  2.54622159E-01  6.01468299E-01
   1.88007520E-03  2.64819703E-01  6.10585707E-01
   1.92007680E-03  2.75153019E-01  6.19463366E-01
   1.96007840E-03  2.85617133E-01  6.28097788E-01
   2.00008000E-03  2.96207004E-01  6.36485584E-01
   2.04008160E-03  3.06917525E-01  6.44623461E-01
   2.08008320E-03  3.17743523E-01  6.52508223E-01
   2.12008480E-03  3.28679765E-01  6.60136774E-01
