 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 1.803280E+03, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  2.01601283E-06  5.26387349E-04
   8.00032001E-05  8.06403671E-06  1.05277151E-03
   1.20004800E-04  1.81440277E-05  1.57914931E-03
   1.60006400E-04  3.22559127E-05  2.10551756E-03
   2.00008000E-04  5.03995893E-05  2.63187307E-03
   2.40009600E-04  7.25749257E-05  3.15821267E-03
   2.80011200E-04  9.87817611E-05  3.68453316E-03
   3.20012801E-04  1.29019905E-04  4.21083137E-03
   3.60014401E-04  1.63289139E-04  4.73710412E-03
   4.00016001E-04  2.01589213E-04  5.26334821E-03
   4.40017601E-04  2.43919849E-04  5.78956047E-03
   4.80019201E-04  2.90280741E-04  6.31573772E-03
   5.20020801E-04  3.40671552E-04  6.84187676E-03
   5.60022401E-04  3.95091916E-04  7.36797443E-03
   6.00024001E-04  4.53541438E-04  7.89402753E-03
   6.40025601E-04  5.16019695E-04  8.42003290E-03
   6.80027201E-04  5.82526231E-04  8.94598733E-03
   7.20028801E-04  6.53060566E-04  9.47188766E-03
   7.60030401E-04  7.27622186E-04  9.99773071E-03
   8.00032001E-04  8.06210551E-04  1.05235133E-02
   8.40033601E-04  8.88825091E-04  1.10492322E-02
   8.80035201E-04  9.75465205E-04  1.15748843E-02
   9.20036801E-04  1.06613027E-03  1.21004664E-02
   9.60038402E-04  1.16081961E-03  1.26259753E-02
   1.00004000E-03  1.25953256E-03  1.31514079E-02
   1.04004160E-03  1.36226839E-03  1.36767609E-02
   1.08004320E-03  1.46902636E-03  1.42020312E-02
   1.12004480E-03  1.57980570E-03  1.47272156E-02
   1.16004640E-03  1.69460559E-03  1.52523109E-02
   1.20004800E-03  1.81342521E-03  1.57773140E-02
   1.24004960E-03  1.93626370E-03  1.63022217E-02
   1.28005120E-03  2.06312015E-03  1.68270307E-02
   1.32005280E-03  2.19399366E-03  1.73517380E-02
   1.36005440E-03  2.32888327E-03  1.78763404E-02
   1.40005600E-03  2.46778800E-03  1.84008346E-02
   1.44005760E-03  2.61070684E-03  1.89252176E-02
   1.48005920E-03  2.75763876E-03  1.94494861E-02
   1.52006080E-03  2.90858269E-03  1.99736369E-02
   1.56006240E-03  3.06353754E-03  2.04976670E-02
   1.60006400E-03  3.22250217E-03  2.10215730E-02
   1.64006560E-03  3.38547544E-03  2.15453520E-02
   1.68006720E-03  3.55245616E-03  2.20690006E-02
   1.72006880E-03  3.72344313E-03  2.25925158E-02
   1.76007040E-03  3.89843509E-03  2.31158943E-02
   1.80007200E-03  4.07743078E-03  2.36391330E-02
   1.84007360E-03  4.26042890E-03  2.41622288E-02
   1.88007520E-03  4.44742812E-03  2.46851784E-02
   1.92007680E-03  4.63842708E-03  2.52079787E-02
   1.96007840E-03  4.83342440E-03  2.57306265E-02
   2.00008000E-03  5.03241866E-03  2.62531188E-02
   2.04008160E-03  5.23540842E-03  2.67754522E-02
   2.08008320E-03  5.44239220E-03  2.72976237E-02
   2.12008480E-03  5.65336850E-03  2.78196302E-02
   2.16008640E-03  5.86833579E-03  2.83414683E-02
   2.20008800E-03  6.08729250E-03  2.88631351E-02
   2.24008960E-03  6.31023705E-03  2.93846273E-02
   2.28009120E-03  6.53716782E-03  2.99059417E-02
   2.32009280E-03  6.76808317E-03  3.04270753E-02
   2.36009440E-03  7.00298140E-03  3.09480249E-02
   2.40009600E-03  7.24186083E-03  3.14687873E-02
   2.44009760E-03  7.48471971E-03  3.19893594E-02
   2.48009920E-03  7.73155628E-03  3.25097380E-02
   2.52010080E-03  7.98236875E-03  3.30299200E-02
   2.56010240E-03  8.23715530E-03  3.35499022E-02
   2.60010400E-03  8.49591407E-03  3.40696815E-02
   2.64010560E-03  8.75864320E-03  3.45892547E-02
   2.68010720E-03  9.02534076E-03  3.51086188E-02
   2.72010880E-03  9.29600483E-03  3.56277705E-02
   2.76011040E-03  9.57063344E-03  3.61467067E-02
   2.80011200E-03  9.84922459E-03  3.66654244E-02
   2.84011360E-03  1.01317763E-02  3.71839202E-02
   2.88011520E-03  1.04182864E-02  3.77021912E-02
   2.92011680E-03  1.07087529E-02  3.82202341E-02
   2.96011840E-03  1.10031737E-02  3.87380459E-02
   3.00012000E-03  1.13015467E-02  3.92556234E-02
   3.04012160E-03  1.16038696E-02  3.97729635E-02
   3.08012320E-03  1.19101403E-02  4.02900631E-02
   3.12012480E-03  1.22203565E-02  4.08069189E-02
   3.16012641E-03  1.25345161E-02  4.13235280E-02
   3.20012801E-03  1.28526167E-02  4.18398871E-02
   3.24012961E-03  1.31746559E-02  4.23559932E-02
   3.28013121E-03  1.35006316E-02  4.28718431E-02
   3.32013281E-03  1.38305412E-02  4.33874337E-02
   3.36013441E-03  1.41643825E-02  4.39027619E-02
   3.40013601E-03  1.45021529E-02  4.44178246E-02
   3.44013761E-03  1.48438500E-02  4.49326187E-02
   3.48013921E-03  1.51894714E-02  4.54471410E-02
   3.52014081E-03  1.55390146E-02  4.59613884E-02
   3.56014241E-03  1.58924769E-02  4.64753578E-02
   3.60014401E-03  1.62498558E-02  4.69890462E-02
   3.64014561E-03  1.66111488E-02  4.75024504E-02
   3.68014721E-03  1.69763531E-02  4.80155672E-02
   3.72014881E-03  1.73454663E-02  4.85283937E-02
   3.76015041E-03  1.77184855E-02  4.90409267E-02
   3.80015201E-03  1.80954080E-02  4.95531631E-02
   3.84015361E-03  1.84762312E-02  5.00650997E-02
   3.88015521E-03  1.88609522E-02  5.05767336E-02
   3.92015681E-03  1.92495682E-02  5.10880616E-02
   3.96015841E-03  1.96420766E-02  5.15990806E-02
   4.00016001E-03  2.00384742E-02  5.21097875E-02
   4.04016161E-03  2.04387584E-02  5.26201793E-02
   4.08016321E-03  2.08429262E-02  5.31302528E-02
   4.12016481E-03  2.12509746E-02  5.36400050E-02
   4.16016641E-03  2.16629007E-02  5.41494328E-02
   4.20016801E-03  2.20787015E-02  5.46585331E-02
   4.24016961E-03  2.24983740E-02  5.51673028E-02
   4.28017121E-03  2.29219151E-02  5.56757388E-02
   4.32017281E-03  2.33493217E-02  5.61838381E-02
   4.36017441E-03  2.37805908E-02  5.66915976E-02
   4.40017601E-03  2.42157192E-02  5.71990143E-02
   4.44017761E-03  2.46547037E-02  5.77060850E-02
   4.48017921E-03  2.50975412E-02  5.82128066E-02
   4.52018081E-03  2.55442284E-02  5.87191763E-02
   4.56018241E-03  2.59947620E-02  5.92251907E-02
   4.60018401E-03  2.64491389E-02  5.97308470E-02
   4.64018561E-03  2.69073557E-02  6.02361420E-02
   4.68018721E-03  2.73694090E-02  6.07410728E-02
   4.72018881E-03  2.78352956E-02  6.12456361E-02
   4.76019041E-03  2.83050120E-02  6.17498290E-02
   4.80019201E-03  2.87785548E-02  6.22536485E-02
   4.84019361E-03  2.92559205E-02  6.27570915E-02
   4.88019521E-03  2.97371058E-02  6.32601549E-02
   4.92019681E-03  3.02221070E-02  6.37628357E-02
   4.96019841E-03  3.07109207E-02  6.42651308E-02
   5.00020001E-03  3.12035434E-02  6.47670373E-02
   5.04020161E-03  3.16999713E-02  6.52685521E-02
   5.08020321E-03  3.22002010E-02  6.57696721E-02
   5.12020481E-03  3.27042288E-02  6.62703943E-02
   5.16020641E-03  3.32120509E-02  6.67707158E-02
   5.20020801E-03  3.37236638E-02  6.72706334E-02
   5.24020961E-03  3.42390637E-02  6.77701441E-02
   5.28021121E-03  3.47582469E-02  6.82692450E-02
   5.32021281E-03  3.52812095E-02  6.87679330E-02
   5.36021441E-03  3.58079478E-02  6.92662051E-02
   5.40021601E-03  3.63384580E-02  6.97640582E-02
   5.44021761E-03  3.68727361E-02  7.02614894E-02
   5.48021921E-03  3.74107783E-02  7.07584957E-02
   5.52022081E-03  3.79525807E-02  7.12550740E-02
   5.56022241E-03  3.84981393E-02  7.17512214E-02
   5.60022401E-03  3.90474502E-02  7.22469348E-02
   5.64022561E-03  3.96005094E-02  7.27422112E-02
   5.68022721E-03  4.01573128E-02  7.32370477E-02
   5.72022881E-03  4.07178565E-02  7.37314413E-02
   5.76023041E-03  4.12821362E-02  7.42253889E-02
   5.80023201E-03  4.18501479E-02  7.47188876E-02
   5.84023361E-03  4.24218875E-02  7.52119345E-02
   5.88023521E-03  4.29973509E-02  7.57045264E-02
   5.92023681E-03  4.35765337E-02  7.61966605E-02
