 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: custompot.in        
 #      Free state: E= 3.598914E+01, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift=-6.975736996017263E-16
 #      Coulomb phase shift=-1.522120645526460E+00  (ETA=-6.610142E+00)
 #      Matching radius: RAD(  318)= 1.268050722028880E-02
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  1.83653364E-04  8.44233271E-04
   8.00032001E-05  3.51358771E-04  1.58678786E-03
   1.20004800E-04  5.16825919E-04  2.29374210E-03
   1.60006400E-04  6.82539195E-04  2.97771810E-03
   2.00008000E-04  8.49590542E-04  3.64452323E-03
   2.40009600E-04  1.01857977E-03  4.29750788E-03
   2.80011200E-04  1.18987685E-03  4.93885259E-03
   3.20012801E-04  1.36372677E-03  5.57008907E-03
   3.60014401E-04  1.54029947E-03  6.19235193E-03
   4.00016001E-04  1.71971665E-03  6.80651522E-03
   4.40017601E-04  1.90206733E-03  7.41327284E-03
   4.80019201E-04  2.08741752E-03  8.01318906E-03
   5.20020801E-04  2.27581644E-03  8.60673180E-03
   5.60022401E-04  2.46730083E-03  9.19429535E-03
   6.00024001E-04  2.66189787E-03  9.77621663E-03
   6.40025601E-04  2.85962733E-03  1.03527868E-02
   6.80027201E-04  3.06050311E-03  1.09242603E-02
   7.20028801E-04  3.26453447E-03  1.14908610E-02
   7.60030401E-04  3.47172685E-03  1.20527879E-02
   8.00032001E-04  3.68208262E-03  1.26102190E-02
   8.40033601E-04  3.89560159E-03  1.31633142E-02
   8.80035201E-04  4.11228148E-03  1.37122183E-02
   9.20036801E-04  4.33211823E-03  1.42570631E-02
   9.60038402E-04  4.55510628E-03  1.47979687E-02
   1.00004000E-03  4.78123883E-03  1.53350457E-02
   1.04004160E-03  5.01050802E-03  1.58683955E-02
   1.08004320E-03  5.24290507E-03  1.63981123E-02
   1.12004480E-03  5.47842042E-03  1.69242830E-02
   1.16004640E-03  5.71704386E-03  1.74469887E-02
   1.20004800E-03  5.95876458E-03  1.79663051E-02
   1.24004960E-03  6.20357131E-03  1.84823027E-02
   1.28005120E-03  6.45145232E-03  1.89950479E-02
   1.32005280E-03  6.70239554E-03  1.95046029E-02
   1.36005440E-03  6.95638857E-03  2.00110265E-02
   1.40005600E-03  7.21341872E-03  2.05143739E-02
   1.44005760E-03  7.47347310E-03  2.10146975E-02
   1.48005920E-03  7.73653859E-03  2.15120468E-02
   1.52006080E-03  8.00260190E-03  2.20064689E-02
   1.56006240E-03  8.27164958E-03  2.24980086E-02
   1.60006400E-03  8.54366808E-03  2.29867082E-02
   1.64006560E-03  8.81864370E-03  2.34726084E-02
   1.68006720E-03  9.09656268E-03  2.39557479E-02
   1.72006880E-03  9.37741117E-03  2.44361637E-02
   1.76007040E-03  9.66117527E-03  2.49138912E-02
   1.80007200E-03  9.94784099E-03  2.53889643E-02
   1.84007360E-03  1.02373944E-02  2.58614156E-02
   1.88007520E-03  1.05298213E-02  2.63312762E-02
   1.92007680E-03  1.08251078E-02  2.67985763E-02
   1.96007840E-03  1.11232397E-02  2.72633448E-02
   2.00008000E-03  1.14242030E-02  2.77256094E-02
   2.04008160E-03  1.17279835E-02  2.81853971E-02
   2.08008320E-03  1.20345673E-02  2.86427337E-02
   2.12008480E-03  1.23439401E-02  2.90976442E-02
   2.16008640E-03  1.26560879E-02  2.95501529E-02
   2.20008800E-03  1.29709967E-02  3.00002830E-02
   2.24008960E-03  1.32886524E-02  3.04480573E-02
   2.28009120E-03  1.36090410E-02  3.08934977E-02
   2.32009280E-03  1.39321484E-02  3.13366254E-02
   2.36009440E-03  1.42579608E-02  3.17774610E-02
   2.40009600E-03  1.45864641E-02  3.22160246E-02
   2.44009760E-03  1.49176444E-02  3.26523356E-02
