 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 8.325954E+01, K=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  8.90141719E-08  2.43039396E-05
   8.00032001E-05  3.56056659E-07  4.86078726E-05
   1.20004800E-04  8.01127376E-07  7.29117927E-05
   1.60006400E-04  1.42422618E-06  9.72156933E-05
   2.00008000E-04  2.22535287E-06  1.21519568E-04
   2.40009600E-04  3.20450719E-06  1.45823410E-04
   2.80011200E-04  4.36168883E-06  1.70127213E-04
   3.20012801E-04  5.69689741E-06  1.94430971E-04
   3.60014401E-04  7.21013252E-06  2.18734677E-04
   4.00016001E-04  8.90139365E-06  2.43038325E-04
   4.40017601E-04  1.07706803E-05  2.67341907E-04
   4.80019201E-04  1.28179918E-05  2.91645419E-04
   5.20020801E-04  1.50433276E-05  3.15948852E-04
   5.60022401E-04  1.74466868E-05  3.40252201E-04
   6.00024001E-04  2.00280689E-05  3.64555459E-04
   6.40025601E-04  2.27874728E-05  3.88858620E-04
   6.80027201E-04  2.57248978E-05  4.13161677E-04
   7.20028801E-04  2.88403429E-05  4.37464623E-04
   7.60030401E-04  3.21338071E-05  4.61767453E-04
   8.00032001E-04  3.56052894E-05  4.86070159E-04
   8.40033601E-04  3.92547885E-05  5.10372736E-04
   8.80035201E-04  4.30823035E-05  5.34675176E-04
   9.20036801E-04  4.70878330E-05  5.58977474E-04
   9.60038402E-04  5.12713757E-05  5.83279622E-04
   1.00004000E-03  5.56329304E-05  6.07581615E-04
   1.04004160E-03  6.01724955E-05  6.31883445E-04
   1.08004320E-03  6.48900698E-05  6.56185106E-04
   1.12004480E-03  6.97856515E-05  6.80486593E-04
   1.16004640E-03  7.48592393E-05  7.04787897E-04
   1.20004800E-03  8.01108314E-05  7.29089014E-04
   1.24004960E-03  8.55404262E-05  7.53389935E-04
   1.28005120E-03  9.11480219E-05  7.77690656E-04
   1.32005280E-03  9.69336168E-05  8.01991169E-04
   1.36005440E-03  1.02897209E-04  8.26291467E-04
   1.40005600E-03  1.09038796E-04  8.50591545E-04
   1.44005760E-03  1.15358377E-04  8.74891396E-04
   1.48005920E-03  1.21855950E-04  8.99191014E-04
   1.52006080E-03  1.28531511E-04  9.23490391E-04
   1.56006240E-03  1.35385060E-04  9.47789521E-04
   1.60006400E-03  1.42416594E-04  9.72088399E-04
   1.64006560E-03  1.49626110E-04  9.96387016E-04
   1.68006720E-03  1.57013607E-04  1.02068537E-03
   1.72006880E-03  1.64579082E-04  1.04498345E-03
   1.76007040E-03  1.72322532E-04  1.06928125E-03
   1.80007200E-03  1.80243956E-04  1.09357876E-03
   1.84007360E-03  1.88343350E-04  1.11787598E-03
   1.88007520E-03  1.96620712E-04  1.14217291E-03
   1.92007680E-03  2.05076039E-04  1.16646953E-03
   1.96007840E-03  2.13709329E-04  1.19076583E-03
   2.00008000E-03  2.22520579E-04  1.21506182E-03
   2.04008160E-03  2.31509786E-04  1.23935749E-03
   2.08008320E-03  2.40676947E-04  1.26365282E-03
   2.12008480E-03  2.50022060E-04  1.28794782E-03
   2.16008640E-03  2.59545120E-04  1.31224247E-03
   2.20008800E-03  2.69246126E-04  1.33653678E-03
   2.24008960E-03  2.79125074E-04  1.36083072E-03
   2.28009120E-03  2.89181961E-04  1.38512430E-03
   2.32009280E-03  2.99416783E-04  1.40941751E-03
   2.36009440E-03  3.09829538E-04  1.43371035E-03
   2.40009600E-03  3.20420222E-04  1.45800280E-03
   2.44009760E-03  3.31188831E-04  1.48229487E-03
   2.48009920E-03  3.42135363E-04  1.50658653E-03
   2.52010080E-03  3.53259813E-04  1.53087780E-03
   2.56010240E-03  3.64562179E-04  1.55516866E-03
   2.60010400E-03  3.76042456E-04  1.57945910E-03
   2.64010560E-03  3.87700641E-04  1.60374912E-03
   2.68010720E-03  3.99536730E-04  1.62803871E-03
   2.72010880E-03  4.11550719E-04  1.65232786E-03
   2.76011040E-03  4.23742605E-04  1.67661658E-03
   2.80011200E-03  4.36112383E-04  1.70090485E-03
   2.84011360E-03  4.48660050E-04  1.72519266E-03
   2.88011520E-03  4.61385602E-04  1.74948001E-03
   2.92011680E-03  4.74289034E-04  1.77376690E-03
   2.96011840E-03  4.87370342E-04  1.79805331E-03
   3.00012000E-03  5.00629523E-04  1.82233924E-03
   3.04012160E-03  5.14066571E-04  1.84662469E-03
   3.08012320E-03  5.27681483E-04  1.87090964E-03
   3.12012480E-03  5.41474254E-04  1.89519409E-03
   3.16012641E-03  5.55444880E-04  1.91947804E-03
   3.20012801E-03  5.69593357E-04  1.94376147E-03
   3.24012961E-03  5.83919679E-04  1.96804438E-03
   3.28013121E-03  5.98423843E-04  1.99232677E-03
   3.32013281E-03  6.13105843E-04  2.01660863E-03
   3.36013441E-03  6.27965675E-04  2.04088995E-03
   3.40013601E-03  6.43003334E-04  2.06517072E-03
