 # Radial wave functions calculated by RADIAL.
 # **** Dirac equation. Numerical potential.
 #      Input potential file: freepot.in          
 #      Free state: E= 3.154314E+03, K=  -1  (EPS= 1.0E-15)
 #        Inner phase shift=-0.000000000000000E+00
 #      Coulomb phase shift= 0.000000000000000E+00  (ETA= 0.000000E+00)
 #      Matching radius: RAD(    4)= 1.200048001920000E-04
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   4.00016001E-05  3.30792597E-03 -1.01527197E-06
   8.00032001E-05  6.61581574E-03 -4.06107453E-06
   1.20004800E-04  9.92363312E-03 -9.13736771E-06
   1.60006400E-04  1.32313419E-02 -1.62440848E-05
   2.00008000E-04  1.65389059E-02 -2.53811326E-05
   2.40009600E-04  1.98462890E-02 -3.65483910E-05
   2.80011200E-04  2.31534548E-02 -4.97457134E-05
   3.20012801E-04  2.64603673E-02 -6.49729266E-05
   3.60014401E-04  2.97669903E-02 -8.22298305E-05
   4.00016001E-04  3.30732876E-02 -1.01516199E-04
   4.40017601E-04  3.63792229E-02 -1.22831778E-04
   4.80019201E-04  3.96847602E-02 -1.46176288E-04
   5.20020801E-04  4.29898632E-02 -1.71549422E-04
   5.60022401E-04  4.62944958E-02 -1.98950848E-04
   6.00024001E-04  4.95986219E-02 -2.28380205E-04
   6.40025601E-04  5.29022052E-02 -2.59837108E-04
   6.80027201E-04  5.62052096E-02 -2.93321142E-04
   7.20028801E-04  5.95075990E-02 -3.28831868E-04
   7.60030401E-04  6.28093373E-02 -3.66368821E-04
   8.00032001E-04  6.61103883E-02 -4.05931506E-04
   8.40033601E-04  6.94107158E-02 -4.47519405E-04
   8.80035201E-04  7.27102839E-02 -4.91131971E-04
   9.20036801E-04  7.60090563E-02 -5.36768632E-04
   9.60038402E-04  7.93069970E-02 -5.84428788E-04
   1.00004000E-03  8.26040699E-02 -6.34111813E-04
   1.04004160E-03  8.59002389E-02 -6.85817055E-04
   1.08004320E-03  8.91954679E-02 -7.39543835E-04
   1.12004480E-03  9.24897210E-02 -7.95291447E-04
   1.16004640E-03  9.57829619E-02 -8.53059160E-04
   1.20004800E-03  9.90751548E-02 -9.12846214E-04
   1.24004960E-03  1.02366264E-01 -9.74651823E-04
   1.28005120E-03  1.05656252E-01 -1.03847518E-03
   1.32005280E-03  1.08945085E-01 -1.10431544E-03
   1.36005440E-03  1.12232725E-01 -1.17217174E-03
   1.40005600E-03  1.15519137E-01 -1.24204319E-03
   1.44005760E-03  1.18804286E-01 -1.31392888E-03
   1.48005920E-03  1.22088134E-01 -1.38782785E-03
   1.52006080E-03  1.25370646E-01 -1.46373914E-03
   1.56006240E-03  1.28651786E-01 -1.54166175E-03
   1.60006400E-03  1.31931519E-01 -1.62159466E-03
   1.64006560E-03  1.35209808E-01 -1.70353681E-03
   1.68006720E-03  1.38486618E-01 -1.78748714E-03
   1.72006880E-03  1.41761912E-01 -1.87344453E-03
   1.76007040E-03  1.45035655E-01 -1.96140787E-03
   1.80007200E-03  1.48307811E-01 -2.05137598E-03
   1.84007360E-03  1.51578344E-01 -2.14334770E-03
   1.88007520E-03  1.54847218E-01 -2.23732181E-03
   1.92007680E-03  1.58114398E-01 -2.33329707E-03
   1.96007840E-03  1.61379848E-01 -2.43127224E-03
   2.00008000E-03  1.64643532E-01 -2.53124601E-03
   2.04008160E-03  1.67905414E-01 -2.63321708E-03
   2.08008320E-03  1.71165459E-01 -2.73718411E-03
   2.12008480E-03  1.74423631E-01 -2.84314573E-03
   2.16008640E-03  1.77679895E-01 -2.95110055E-03
   2.20008800E-03  1.80934214E-01 -3.06104715E-03
   2.24008960E-03  1.84186553E-01 -3.17298408E-03
   2.28009120E-03  1.87436877E-01 -3.28690988E-03
   2.32009280E-03  1.90685150E-01 -3.40282304E-03
   2.36009440E-03  1.93931337E-01 -3.52072205E-03
   2.40009600E-03  1.97175401E-01 -3.64060536E-03
   2.44009760E-03  2.00417308E-01 -3.76247138E-03
   2.48009920E-03  2.03657021E-01 -3.88631852E-03
   2.52010080E-03  2.06894507E-01 -4.01214516E-03
   2.56010240E-03  2.10129728E-01 -4.13994962E-03
   2.60010400E-03  2.13362650E-01 -4.26973025E-03
   2.64010560E-03  2.16593237E-01 -4.40148532E-03
   2.68010720E-03  2.19821454E-01 -4.53521312E-03
   2.72010880E-03  2.23047266E-01 -4.67091187E-03
   2.76011040E-03  2.26270637E-01 -4.80857981E-03
   2.80011200E-03  2.29491532E-01 -4.94821511E-03
   2.84011360E-03  2.32709916E-01 -5.08981594E-03
   2.88011520E-03  2.35925754E-01 -5.23338044E-03
   2.92011680E-03  2.39139010E-01 -5.37890673E-03
   2.96011840E-03  2.42349649E-01 -5.52639288E-03
   3.00012000E-03  2.45557637E-01 -5.67583697E-03
   3.04012160E-03  2.48762937E-01 -5.82723702E-03
   3.08012320E-03  2.51965515E-01 -5.98059105E-03
   3.12012480E-03  2.55165336E-01 -6.13589704E-03
   3.16012641E-03  2.58362365E-01 -6.29315294E-03
   3.20012801E-03  2.61556567E-01 -6.45235669E-03
   3.24012961E-03  2.64747907E-01 -6.61350620E-03
   3.28013121E-03  2.67936350E-01 -6.77659934E-03
   3.32013281E-03  2.71121861E-01 -6.94163397E-03
   3.36013441E-03  2.74304406E-01 -7.10860793E-03
   3.40013601E-03  2.77483948E-01 -7.27751900E-03
   3.44013761E-03  2.80660455E-01 -7.44836498E-03
   3.48013921E-03  2.83833890E-01 -7.62114362E-03
   3.52014081E-03  2.87004220E-01 -7.79585264E-03
   3.56014241E-03  2.90171409E-01 -7.97248974E-03
   3.60014401E-03  2.93335423E-01 -8.15105260E-03
   3.64014561E-03  2.96496227E-01 -8.33153887E-03
   3.68014721E-03  2.99653786E-01 -8.51394618E-03
   3.72014881E-03  3.02808067E-01 -8.69827213E-03
   3.76015041E-03  3.05959034E-01 -8.88451429E-03
   3.80015201E-03  3.09106654E-01 -9.07267020E-03
   3.84015361E-03  3.12250891E-01 -9.26273741E-03
   3.88015521E-03  3.15391711E-01 -9.45471340E-03
   3.92015681E-03  3.18529080E-01 -9.64859564E-03
   3.96015841E-03  3.21662964E-01 -9.84438159E-03
   4.00016001E-03  3.24793327E-01 -1.00420687E-02
   4.04016161E-03  3.27920137E-01 -1.02416543E-02
   4.08016321E-03  3.31043359E-01 -1.04431358E-02
   4.12016481E-03  3.34162958E-01 -1.06465105E-02
   4.16016641E-03  3.37278901E-01 -1.08517759E-02
   4.20016801E-03  3.40391152E-01 -1.10589291E-02
   4.24016961E-03  3.43499680E-01 -1.12679674E-02
   4.28017121E-03  3.46604448E-01 -1.14788881E-02
   4.32017281E-03  3.49705424E-01 -1.16916885E-02
   4.36017441E-03  3.52802573E-01 -1.19063656E-02
   4.40017601E-03  3.55895862E-01 -1.21229167E-02
   4.44017761E-03  3.58985257E-01 -1.23413390E-02
   4.48017921E-03  3.62070723E-01 -1.25616295E-02
   4.52018081E-03  3.65152227E-01 -1.27837854E-02
   4.56018241E-03  3.68229736E-01 -1.30078037E-02
   4.60018401E-03  3.71303215E-01 -1.32336815E-02
   4.64018561E-03  3.74372632E-01 -1.34614158E-02
   4.68018721E-03  3.77437951E-01 -1.36910035E-02
   4.72018881E-03  3.80499141E-01 -1.39224418E-02
   4.76019041E-03  3.83556167E-01 -1.41557275E-02
   4.80019201E-03  3.86608997E-01 -1.43908575E-02
   4.84019361E-03  3.89657595E-01 -1.46278289E-02
   4.88019521E-03  3.92701930E-01 -1.48666383E-02
   4.92019681E-03  3.95741968E-01 -1.51072827E-02
   4.96019841E-03  3.98777676E-01 -1.53497590E-02
   5.00020001E-03  4.01809019E-01 -1.55940638E-02
   5.04020161E-03  4.04835967E-01 -1.58401941E-02
   5.08020321E-03  4.07858484E-01 -1.60881465E-02
   5.12020481E-03  4.10876538E-01 -1.63379178E-02
   5.16020641E-03  4.13890096E-01 -1.65895047E-02
   5.20020801E-03  4.16899126E-01 -1.68429039E-02
   5.24020961E-03  4.19903593E-01 -1.70981121E-02
   5.28021121E-03  4.22903466E-01 -1.73551258E-02
   5.32021281E-03  4.25898711E-01 -1.76139417E-02
   5.36021441E-03  4.28889296E-01 -1.78745563E-02
   5.40021601E-03  4.31875188E-01 -1.81369663E-02
   5.44021761E-03  4.34856354E-01 -1.84011682E-02
   5.48021921E-03  4.37832761E-01 -1.86671584E-02
   5.52022081E-03  4.40804378E-01 -1.89349336E-02
   5.56022241E-03  4.43771171E-01 -1.92044901E-02
   5.60022401E-03  4.46733109E-01 -1.94758244E-02
   5.64022561E-03  4.49690157E-01 -1.97489329E-02
   5.68022721E-03  4.52642286E-01 -2.00238120E-02
   5.72022881E-03  4.55589461E-01 -2.03004581E-02
   5.76023041E-03  4.58531651E-01 -2.05788675E-02
   5.80023201E-03  4.61468824E-01 -2.08590366E-02
   5.84023361E-03  4.64400947E-01 -2.11409617E-02
   5.88023521E-03  4.67327988E-01 -2.14246390E-02
   5.92023681E-03  4.70249916E-01 -2.17100648E-02
   5.96023841E-03  4.73166697E-01 -2.19972353E-02
   6.00024001E-03  4.76078302E-01 -2.22861467E-02
   6.04024161E-03  4.78984697E-01 -2.25767953E-02
   6.08024321E-03  4.81885851E-01 -2.28691772E-02
   6.12024481E-03  4.84781731E-01 -2.31632885E-02
   6.16024641E-03  4.87672307E-01 -2.34591253E-02
   6.20024801E-03  4.90557547E-01 -2.37566838E-02
   6.24024961E-03  4.93437419E-01 -2.40559600E-02
   6.28025121E-03  4.96311891E-01 -2.43569500E-02
   6.32025281E-03  4.99180933E-01 -2.46596497E-02
   6.36025441E-03  5.02044512E-01 -2.49640552E-02
   6.40025601E-03  5.04902598E-01 -2.52701624E-02
   6.44025761E-03  5.07755159E-01 -2.55779674E-02
   6.48025921E-03  5.10602164E-01 -2.58874660E-02
   6.52026081E-03  5.13443582E-01 -2.61986542E-02
   6.56026241E-03  5.16279381E-01 -2.65115278E-02
   6.60026401E-03  5.19109531E-01 -2.68260827E-02
   6.64026561E-03  5.21934001E-01 -2.71423148E-02
   6.68026721E-03  5.24752759E-01 -2.74602198E-02
   6.72026881E-03  5.27565776E-01 -2.77797936E-02
   6.76027041E-03  5.30373019E-01 -2.81010320E-02
   6.80027201E-03  5.33174459E-01 -2.84239306E-02
   6.84027361E-03  5.35970065E-01 -2.87484853E-02
   6.88027521E-03  5.38759806E-01 -2.90746917E-02
   6.92027681E-03  5.41543652E-01 -2.94025455E-02
   6.96027841E-03  5.44321572E-01 -2.97320424E-02
   7.00028001E-03  5.47093536E-01 -3.00631781E-02
   7.04028161E-03  5.49859513E-01 -3.03959481E-02
   7.08028321E-03  5.52619473E-01 -3.07303480E-02
   7.12028481E-03  5.55373387E-01 -3.10663734E-02
   7.16028641E-03  5.58121223E-01 -3.14040199E-02
   7.20028801E-03  5.60862952E-01 -3.17432830E-02
   7.24028961E-03  5.63598544E-01 -3.20841583E-02
   7.28029121E-03  5.66327969E-01 -3.24266411E-02
   7.32029281E-03  5.69051197E-01 -3.27707270E-02
   7.36029441E-03  5.71768198E-01 -3.31164114E-02
   7.40029601E-03  5.74478943E-01 -3.34636897E-02
   7.44029761E-03  5.77183401E-01 -3.38125574E-02
   7.48029921E-03  5.79881544E-01 -3.41630097E-02
   7.52030081E-03  5.82573341E-01 -3.45150422E-02
   7.56030241E-03  5.85258763E-01 -3.48686501E-02
   7.60030401E-03  5.87937782E-01 -3.52238287E-02
   7.64030561E-03  5.90610367E-01 -3.55805733E-02
   7.68030721E-03  5.93276489E-01 -3.59388792E-02
   7.72030881E-03  5.95936119E-01 -3.62987417E-02
   7.76031041E-03  5.98589229E-01 -3.66601560E-02
   7.80031201E-03  6.01235788E-01 -3.70231172E-02
   7.84031361E-03  6.03875769E-01 -3.73876206E-02
   7.88031521E-03  6.06509141E-01 -3.77536614E-02
   7.92031681E-03  6.09135877E-01 -3.81212347E-02
   7.96031841E-03  6.11755948E-01 -3.84903355E-02
   8.00032001E-03  6.14369324E-01 -3.88609592E-02
   8.04032161E-03  6.16975978E-01 -3.92331006E-02
   8.08032321E-03  6.19575880E-01 -3.96067549E-02
   8.12032481E-03  6.22169003E-01 -3.99819171E-02
   8.16032641E-03  6.24755318E-01 -4.03585823E-02
   8.20032801E-03  6.27334797E-01 -4.07367454E-02
   8.24032961E-03  6.29907411E-01 -4.11164015E-02
   8.28033121E-03  6.32473132E-01 -4.14975454E-02
   8.32033281E-03  6.35031932E-01 -4.18801722E-02
   8.36033441E-03  6.37583784E-01 -4.22642768E-02
   8.40033601E-03  6.40128659E-01 -4.26498540E-02
   8.44033761E-03  6.42666530E-01 -4.30368987E-02
   8.48033921E-03  6.45197368E-01 -4.34254058E-02
   8.52034081E-03  6.47721146E-01 -4.38153702E-02
   8.56034241E-03  6.50237837E-01 -4.42067867E-02
   8.60034401E-03  6.52747412E-01 -4.45996500E-02
   8.64034561E-03  6.55249845E-01 -4.49939549E-02
   8.68034721E-03  6.57745107E-01 -4.53896963E-02
   8.72034881E-03  6.60233173E-01 -4.57868688E-02
   8.76035041E-03  6.62714014E-01 -4.61854672E-02
   8.80035201E-03  6.65187603E-01 -4.65854862E-02
   8.84035361E-03  6.67653913E-01 -4.69869204E-02
   8.88035521E-03  6.70112918E-01 -4.73897646E-02
   8.92035681E-03  6.72564590E-01 -4.77940133E-02
   8.96035841E-03  6.75008903E-01 -4.81996612E-02
   9.00036001E-03  6.77445829E-01 -4.86067029E-02
   9.04036161E-03  6.79875343E-01 -4.90151330E-02
   9.08036321E-03  6.82297417E-01 -4.94249461E-02
   9.12036481E-03  6.84712025E-01 -4.98361367E-02
   9.16036641E-03  6.87119140E-01 -5.02486993E-02
   9.20036801E-03  6.89518737E-01 -5.06626285E-02
   9.24036961E-03  6.91910789E-01 -5.10779186E-02
   9.28037121E-03  6.94295270E-01 -5.14945643E-02
   9.32037281E-03  6.96672153E-01 -5.19125600E-02
   9.36037441E-03  6.99041414E-01 -5.23319001E-02
   9.40037602E-03  7.01403025E-01 -5.27525790E-02
   9.44037762E-03  7.03756961E-01 -5.31745911E-02
   9.48037922E-03  7.06103196E-01 -5.35979308E-02
   9.52038082E-03  7.08441704E-01 -5.40225925E-02
   9.56038242E-03  7.10772461E-01 -5.44485704E-02
   9.60038402E-03  7.13095440E-01 -5.48758590E-02
   9.64038562E-03  7.15410616E-01 -5.53044526E-02
   9.68038722E-03  7.17717964E-01 -5.57343453E-02
   9.72038882E-03  7.20017459E-01 -5.61655316E-02
   9.76039042E-03  7.22309074E-01 -5.65980056E-02
   9.80039202E-03  7.24592786E-01 -5.70317616E-02
   9.84039362E-03  7.26868569E-01 -5.74667938E-02
   9.88039522E-03  7.29136398E-01 -5.79030964E-02
   9.92039682E-03  7.31396249E-01 -5.83406635E-02
   9.96039842E-03  7.33648096E-01 -5.87794894E-02
   1.00004000E-02  7.35891916E-01 -5.92195682E-02
   1.00404016E-02  7.38127683E-01 -5.96608941E-02
   1.00804032E-02  7.40355374E-01 -6.01034610E-02
   1.01204048E-02  7.42574963E-01 -6.05472632E-02
   1.01604064E-02  7.44786426E-01 -6.09922947E-02
   1.02004080E-02  7.46989740E-01 -6.14385495E-02
   1.02404096E-02  7.49184880E-01 -6.18860218E-02
   1.02804112E-02  7.51371822E-01 -6.23347054E-02
   1.03204128E-02  7.53550542E-01 -6.27845945E-02
   1.03604144E-02  7.55721017E-01 -6.32356831E-02
   1.04004160E-02  7.57883222E-01 -6.36879650E-02
   1.04404176E-02  7.60037134E-01 -6.41414343E-02
   1.04804192E-02  7.62182729E-01 -6.45960849E-02
   1.05204208E-02  7.64319985E-01 -6.50519107E-02
   1.05604224E-02  7.66448876E-01 -6.55089057E-02
   1.06004240E-02  7.68569381E-01 -6.59670636E-02
   1.06404256E-02  7.70681476E-01 -6.64263785E-02
   1.06804272E-02  7.72785138E-01 -6.68868441E-02
   1.07204288E-02  7.74880344E-01 -6.73484543E-02
   1.07604304E-02  7.76967071E-01 -6.78112029E-02
   1.08004320E-02  7.79045296E-01 -6.82750838E-02
   1.08404336E-02  7.81114996E-01 -6.87400906E-02
   1.08804352E-02  7.83176149E-01 -6.92062173E-02
   1.09204368E-02  7.85228732E-01 -6.96734575E-02
   1.09604384E-02  7.87272723E-01 -7.01418050E-02
   1.10004400E-02  7.89308099E-01 -7.06112536E-02
   1.10404416E-02  7.91334838E-01 -7.10817969E-02
   1.10804432E-02  7.93352919E-01 -7.15534287E-02
   1.11204448E-02  7.95362318E-01 -7.20261425E-02
   1.11604464E-02  7.97363013E-01 -7.24999322E-02
   1.12004480E-02  7.99354984E-01 -7.29747913E-02
   1.12404496E-02  8.01338208E-01 -7.34507135E-02
   1.12804512E-02  8.03312663E-01 -7.39276924E-02
   1.13204528E-02  8.05278328E-01 -7.44057216E-02
   1.13604544E-02  8.07235182E-01 -7.48847947E-02
   1.14004560E-02  8.09183202E-01 -7.53649053E-02
   1.14404576E-02  8.11122368E-01 -7.58460469E-02
   1.14804592E-02  8.13052658E-01 -7.63282131E-02
   1.15204608E-02  8.14974052E-01 -7.68113973E-02
   1.15604624E-02  8.16886528E-01 -7.72955932E-02
   1.16004640E-02  8.18790065E-01 -7.77807943E-02
   1.16404656E-02  8.20684642E-01 -7.82669939E-02
   1.16804672E-02  8.22570240E-01 -7.87541857E-02
   1.17204688E-02  8.24446836E-01 -7.92423629E-02
   1.17604704E-02  8.26314411E-01 -7.97315192E-02
   1.18004720E-02  8.28172944E-01 -8.02216478E-02
   1.18404736E-02  8.30022415E-01 -8.07127423E-02
   1.18804752E-02  8.31862803E-01 -8.12047960E-02
   1.19204768E-02  8.33694089E-01 -8.16978024E-02
   1.19604784E-02  8.35516252E-01 -8.21917547E-02
   1.20004800E-02  8.37329273E-01 -8.26866463E-02
   1.20404816E-02  8.39133131E-01 -8.31824707E-02
   1.20804832E-02  8.40927808E-01 -8.36792210E-02
   1.21204848E-02  8.42713282E-01 -8.41768907E-02
   1.21604864E-02  8.44489535E-01 -8.46754731E-02
   1.22004880E-02  8.46256547E-01 -8.51749614E-02
   1.22404896E-02  8.48014300E-01 -8.56753488E-02
   1.22804912E-02  8.49762773E-01 -8.61766288E-02
   1.23204928E-02  8.51501947E-01 -8.66787944E-02
   1.23604944E-02  8.53231804E-01 -8.71818391E-02
   1.24004960E-02  8.54952325E-01 -8.76857559E-02
   1.24404976E-02  8.56663490E-01 -8.81905381E-02
   1.24804992E-02  8.58365281E-01 -8.86961789E-02
   1.25205008E-02  8.60057680E-01 -8.92026714E-02
   1.25605024E-02  8.61740668E-01 -8.97100089E-02
   1.26005040E-02  8.63414226E-01 -9.02181845E-02
   1.26405056E-02  8.65078337E-01 -9.07271914E-02
   1.26805072E-02  8.66732981E-01 -9.12370226E-02
   1.27205088E-02  8.68378141E-01 -9.17476714E-02
   1.27605104E-02  8.70013799E-01 -9.22591307E-02
   1.28005120E-02  8.71639937E-01 -9.27713938E-02
   1.28405136E-02  8.73256537E-01 -9.32844537E-02
   1.28805152E-02  8.74863582E-01 -9.37983034E-02
   1.29205168E-02  8.76461054E-01 -9.43129361E-02
   1.29605184E-02  8.78048935E-01 -9.48283447E-02
   1.30005200E-02  8.79627208E-01 -9.53445224E-02
   1.30405216E-02  8.81195855E-01 -9.58614621E-02
   1.30805232E-02  8.82754861E-01 -9.63791569E-02
   1.31205248E-02  8.84304207E-01 -9.68975997E-02
   1.31605264E-02  8.85843876E-01 -9.74167835E-02
   1.32005280E-02  8.87373852E-01 -9.79367014E-02
   1.32405296E-02  8.88894119E-01 -9.84573463E-02
   1.32805312E-02  8.90404658E-01 -9.89787111E-02
   1.33205328E-02  8.91905455E-01 -9.95007888E-02
   1.33605344E-02  8.93396491E-01 -1.00023572E-01
   1.34005360E-02  8.94877752E-01 -1.00547055E-01
   1.34405376E-02  8.96349221E-01 -1.01071229E-01
   1.34805392E-02  8.97810882E-01 -1.01596087E-01
   1.35205408E-02  8.99262718E-01 -1.02121623E-01
   1.35605424E-02  9.00704714E-01 -1.02647829E-01
   1.36005440E-02  9.02136855E-01 -1.03174699E-01
   1.36405456E-02  9.03559124E-01 -1.03702224E-01
   1.36805472E-02  9.04971505E-01 -1.04230398E-01
   1.37205488E-02  9.06373985E-01 -1.04759215E-01
   1.37605504E-02  9.07766546E-01 -1.05288665E-01
   1.38005520E-02  9.09149174E-01 -1.05818743E-01
   1.38405536E-02  9.10521854E-01 -1.06349442E-01
   1.38805552E-02  9.11884570E-01 -1.06880753E-01
   1.39205568E-02  9.13237309E-01 -1.07412670E-01
   1.39605584E-02  9.14580054E-01 -1.07945185E-01
   1.40005600E-02  9.15912792E-01 -1.08478292E-01
   1.40405616E-02  9.17235507E-01 -1.09011983E-01
   1.40805632E-02  9.18548186E-01 -1.09546250E-01
   1.41205648E-02  9.19850813E-01 -1.10081088E-01
   1.41605664E-02  9.21143375E-01 -1.10616487E-01
   1.42005680E-02  9.22425858E-01 -1.11152442E-01
   1.42405696E-02  9.23698247E-01 -1.11688944E-01
   1.42805712E-02  9.24960528E-01 -1.12225986E-01
   1.43205728E-02  9.26212688E-01 -1.12763562E-01
   1.43605744E-02  9.27454714E-01 -1.13301663E-01
   1.44005760E-02  9.28686590E-01 -1.13840283E-01
   1.44405776E-02  9.29908305E-01 -1.14379414E-01
   1.44805792E-02  9.31119844E-01 -1.14919049E-01
   1.45205808E-02  9.32321194E-01 -1.15459180E-01
   1.45605824E-02  9.33512343E-01 -1.15999800E-01
   1.46005840E-02  9.34693277E-01 -1.16540902E-01
   1.46405856E-02  9.35863983E-01 -1.17082478E-01
   1.46805872E-02  9.37024448E-01 -1.17624521E-01
   1.47205888E-02  9.38174660E-01 -1.18167024E-01
   1.47605904E-02  9.39314606E-01 -1.18709979E-01
   1.48005920E-02  9.40444274E-01 -1.19253378E-01
   1.48405936E-02  9.41563651E-01 -1.19797215E-01
   1.48805952E-02  9.42672725E-01 -1.20341481E-01
   1.49205968E-02  9.43771484E-01 -1.20886170E-01
   1.49605984E-02  9.44859916E-01 -1.21431274E-01
   1.50006000E-02  9.45938009E-01 -1.21976785E-01
   1.50406016E-02  9.47005751E-01 -1.22522697E-01
   1.50806032E-02  9.48063131E-01 -1.23069001E-01
   1.51206048E-02  9.49110136E-01 -1.23615690E-01
   1.51606064E-02  9.50146756E-01 -1.24162757E-01
   1.52006080E-02  9.51172979E-01 -1.24710194E-01
   1.52406096E-02  9.52188794E-01 -1.25257993E-01
   1.52806112E-02  9.53194189E-01 -1.25806148E-01
   1.53206128E-02  9.54189155E-01 -1.26354651E-01
   1.53606144E-02  9.55173679E-01 -1.26903493E-01
   1.54006160E-02  9.56147751E-01 -1.27452668E-01
   1.54406176E-02  9.57111361E-01 -1.28002169E-01
   1.54806192E-02  9.58064498E-01 -1.28551986E-01
   1.55206208E-02  9.59007151E-01 -1.29102114E-01
   1.55606224E-02  9.59939310E-01 -1.29652544E-01
   1.56006240E-02  9.60860966E-01 -1.30203269E-01
   1.56406256E-02  9.61772107E-01 -1.30754282E-01
   1.56806272E-02  9.62672724E-01 -1.31305574E-01
   1.57206288E-02  9.63562807E-01 -1.31857139E-01
   1.57606304E-02  9.64442346E-01 -1.32408968E-01
   1.58006320E-02  9.65311332E-01 -1.32961054E-01
   1.58406336E-02  9.66169756E-01 -1.33513389E-01
   1.58806352E-02  9.67017607E-01 -1.34065967E-01
   1.59206368E-02  9.67854876E-01 -1.34618778E-01
   1.59606384E-02  9.68681555E-01 -1.35171816E-01
   1.60006400E-02  9.69497634E-01 -1.35725074E-01
   1.60406416E-02  9.70303105E-01 -1.36278542E-01
   1.60806432E-02  9.71097958E-01 -1.36832215E-01
   1.61206448E-02  9.71882185E-01 -1.37386083E-01
   1.61606464E-02  9.72655777E-01 -1.37940141E-01
   1.62006480E-02  9.73418726E-01 -1.38494379E-01
   1.62406496E-02  9.74171024E-01 -1.39048790E-01
   1.62806512E-02  9.74912661E-01 -1.39603367E-01
   1.63206528E-02  9.75643631E-01 -1.40158101E-01
   1.63606544E-02  9.76363925E-01 -1.40712986E-01
   1.64006560E-02  9.77073535E-01 -1.41268014E-01
   1.64406576E-02  9.77772454E-01 -1.41823177E-01
   1.64806592E-02  9.78460673E-01 -1.42378466E-01
   1.65206608E-02  9.79138186E-01 -1.42933876E-01
   1.65606624E-02  9.79804985E-01 -1.43489397E-01
   1.66006640E-02  9.80461062E-01 -1.44045023E-01
   1.66406656E-02  9.81106410E-01 -1.44600745E-01
   1.66806672E-02  9.81741023E-01 -1.45156556E-01
   1.67206688E-02  9.82364894E-01 -1.45712448E-01
   1.67606704E-02  9.82978015E-01 -1.46268414E-01
   1.68006720E-02  9.83580379E-01 -1.46824445E-01
   1.68406736E-02  9.84171981E-01 -1.47380535E-01
   1.68806752E-02  9.84752814E-01 -1.47936675E-01
   1.69206768E-02  9.85322871E-01 -1.48492857E-01
   1.69606784E-02  9.85882147E-01 -1.49049075E-01
   1.70006800E-02  9.86430634E-01 -1.49605319E-01
   1.70406816E-02  9.86968328E-01 -1.50161584E-01
   1.70806832E-02  9.87495222E-01 -1.50717859E-01
   1.71206848E-02  9.88011310E-01 -1.51274139E-01
   1.71606864E-02  9.88516587E-01 -1.51830416E-01
   1.72006880E-02  9.89011047E-01 -1.52386680E-01
   1.72406896E-02  9.89494685E-01 -1.52942926E-01
   1.72806912E-02  9.89967496E-01 -1.53499145E-01
   1.73206928E-02  9.90429474E-01 -1.54055329E-01
   1.73606944E-02  9.90880614E-01 -1.54611471E-01
   1.74006960E-02  9.91320912E-01 -1.55167562E-01
   1.74406976E-02  9.91750362E-01 -1.55723596E-01
   1.74806992E-02  9.92168961E-01 -1.56279564E-01
   1.75207008E-02  9.92576702E-01 -1.56835459E-01
   1.75607024E-02  9.92973582E-01 -1.57391272E-01
   1.76007040E-02  9.93359597E-01 -1.57946997E-01
   1.76407056E-02  9.93734742E-01 -1.58502625E-01
   1.76807072E-02  9.94099013E-01 -1.59058149E-01
   1.77207088E-02  9.94452407E-01 -1.59613560E-01
   1.77607104E-02  9.94794918E-01 -1.60168852E-01
   1.78007120E-02  9.95126544E-01 -1.60724016E-01
   1.78407136E-02  9.95447281E-01 -1.61279044E-01
   1.78807152E-02  9.95757126E-01 -1.61833929E-01
   1.79207168E-02  9.96056075E-01 -1.62388664E-01
   1.79607184E-02  9.96344124E-01 -1.62943239E-01
   1.80007200E-02  9.96621271E-01 -1.63497648E-01
   1.80407216E-02  9.96887512E-01 -1.64051883E-01
   1.80807232E-02  9.97142845E-01 -1.64605936E-01
   1.81207248E-02  9.97387267E-01 -1.65159799E-01
   1.81607264E-02  9.97620775E-01 -1.65713464E-01
   1.82007280E-02  9.97843367E-01 -1.66266924E-01
   1.82407296E-02  9.98055040E-01 -1.66820171E-01
   1.82807312E-02  9.98255792E-01 -1.67373197E-01
   1.83207328E-02  9.98445621E-01 -1.67925995E-01
   1.83607344E-02  9.98624524E-01 -1.68478556E-01
